dataset,model,method,schedule,metric,old_mean,corrected_mean,delta,ci_low,ci_high,eligible_queries
esci,minilm,raw,C1,nDCG@10,0.5360625451248163,0.5503996197899124,0.014337074665096063,0.010613962903398444,0.018183029887571683,499
esci,minilm,raw,C1,nDCG@20,0.5903346638983469,0.6009456698226473,0.01061100592430035,0.0068409038997861785,0.014487153345937347,499
esci,minilm,raw,C1,cNDCG@10,0.682502862746011,0.7087375056508546,0.026234642904843543,0.021765722519563654,0.030924452784581974,499
esci,minilm,raw,C1,cNDCG@20,0.7690765166273117,0.7943047310404715,0.02522821441315979,0.02083638669269378,0.029845736043947104,499
esci,minilm,raw,C2s1,nDCG@10,0.5377732019303462,0.5521091429174251,0.014335940987078952,0.010627253220674525,0.01818965540440591,499
esci,minilm,raw,C2s1,nDCG@20,0.5913439306264523,0.6019869238834145,0.010642993256962293,0.006911289426196515,0.014493102276922586,499
esci,minilm,raw,C2s1,cNDCG@10,0.6836457025868276,0.7098611657082406,0.026215463121413044,0.02184662764848544,0.03080492081056641,499
esci,minilm,raw,C2s1,cNDCG@20,0.7691316666016216,0.7944609564939321,0.02532928989231056,0.021063275873834636,0.02980070371972979,499
esci,minilm,raw,C2s2,nDCG@10,0.537664738671289,0.5518302570948803,0.014165518423591178,0.010451697541859066,0.018066917017764368,499
esci,minilm,raw,C2s2,nDCG@20,0.5914062300599118,0.6018057575368404,0.01039952747692877,0.006548287496345919,0.014330888640990197,499
esci,minilm,raw,C2s2,cNDCG@10,0.6848171538676404,0.7105451172153446,0.025727963347704205,0.021367623386549343,0.03036081959628388,499
esci,minilm,raw,C2s2,cNDCG@20,0.7704373633577724,0.7953541855084653,0.024916822150693022,0.020631456020583697,0.029428615567295747,499
esci,minilm,raw,C2s3,nDCG@10,0.5351868681856067,0.5496355554665763,0.014448687280969666,0.010743226096065924,0.018308296303135272,499
esci,minilm,raw,C2s3,nDCG@20,0.5907521091755484,0.6013796669081716,0.01062755773262318,0.006829497558809862,0.014527926064874429,499
esci,minilm,raw,C2s3,cNDCG@10,0.6811543736327336,0.707535801975114,0.026381428342380348,0.02198522056511942,0.031045111071527392,499
esci,minilm,raw,C2s3,cNDCG@20,0.7689449157410179,0.794331992014862,0.02538707627384423,0.021033989121280787,0.02996043737149781,499
esci,minilm,raw,C2s4,nDCG@10,0.5381430387052868,0.552251412961569,0.014108374256282218,0.010403487482461666,0.017945269673929603,499
esci,minilm,raw,C2s4,nDCG@20,0.5906809801520864,0.601239663560696,0.01055868340860956,0.00677527845511798,0.014412372322385104,499
esci,minilm,raw,C2s4,cNDCG@10,0.6840892139535553,0.7102333609809637,0.026144147027408356,0.02177792790252301,0.030739179407706506,499
esci,minilm,raw,C2s4,cNDCG@20,0.7689268724725971,0.7942100560616867,0.025283183589089635,0.020978007803693896,0.02978468121335756,499
esci,minilm,raw,C2s5,nDCG@10,0.5380420348633919,0.552117046380135,0.01407501151674329,0.010355616288695494,0.01791591421773162,499
esci,minilm,raw,C2s5,nDCG@20,0.5919180060733974,0.602328943628159,0.010410937554761676,0.0065964544285200336,0.014294414115317122,499
esci,minilm,raw,C2s5,cNDCG@10,0.6866364464666451,0.7124536807314451,0.025817234264799982,0.02149619403794731,0.030392079994077562,499
esci,minilm,raw,C2s5,cNDCG@20,0.7717012366415382,0.7965583612491325,0.024857124607594382,0.020626101280550358,0.029328262209327424,499
esci,minilm,raw_hybrid,C0,nDCG@10,0.5829865699438121,0.5944921989833977,0.011505629039585581,0.007667606872224933,0.015487577221912314,499
esci,minilm,raw_hybrid,C0,nDCG@20,0.6334807665555059,0.6408981388072793,0.007417372251773397,0.003247877943970327,0.011621389146799678,499
esci,minilm,raw_hybrid,C0,cNDCG@10,0.6984379902031518,0.7202878296936307,0.021849839490478744,0.01756050485883022,0.026352133064178666,499
esci,minilm,raw_hybrid,C0,cNDCG@20,0.7780881710290403,0.8001572475908556,0.0220690765618154,0.0178040005974343,0.02651720730612645,499
esci,minilm,raw_hybrid,C1,nDCG@10,0.5806311331045539,0.5921834750800798,0.011552341975526124,0.0075907832627170845,0.0156344669138904,499
esci,minilm,raw_hybrid,C1,nDCG@20,0.632730743041426,0.6405307899008852,0.007800046859459271,0.003620178112526078,0.012017714714451686,499
esci,minilm,raw_hybrid,C1,cNDCG@10,0.6977496660163436,0.7197448355781898,0.021995169561846113,0.017591784714876678,0.02662670031036722,499
esci,minilm,raw_hybrid,C1,cNDCG@20,0.7773104888228404,0.7995400474580876,0.02222955863524735,0.01790179621438514,0.02671325585050201,499
esci,minilm,raw_hybrid,C2s1,nDCG@10,0.580957915278043,0.5927521574676716,0.011794242189628724,0.007831532772391063,0.015853720964945722,499
esci,minilm,raw_hybrid,C2s1,nDCG@20,0.6312914751559329,0.6390134538188136,0.007721978662880903,0.003533636677729693,0.011943179619135103,499
esci,minilm,raw_hybrid,C2s1,cNDCG@10,0.6973589478805207,0.7193864667650876,0.022027518884566832,0.01767441622340242,0.026615416957911836,499
esci,minilm,raw_hybrid,C2s1,cNDCG@20,0.7772145886089373,0.7994769143254331,0.022262325716495807,0.01798652200393306,0.026716262457299536,499
esci,minilm,raw_hybrid,C2s2,nDCG@10,0.5825532054415427,0.5939587137285565,0.011405508287013855,0.007504284828895127,0.015457595775509507,499
esci,minilm,raw_hybrid,C2s2,nDCG@20,0.6334939611331944,0.6409656160124834,0.007471654879288965,0.003288909335960823,0.011654644133337071,499
esci,minilm,raw_hybrid,C2s2,cNDCG@10,0.6975943864377644,0.7195482975432724,0.021953911105507935,0.017610645373816607,0.02655359095625537,499
esci,minilm,raw_hybrid,C2s2,cNDCG@20,0.7775968486498054,0.7998354700844043,0.022238621434598947,0.017990199658585847,0.02667035551528322,499
esci,minilm,raw_hybrid,C2s3,nDCG@10,0.5811808977805341,0.5929311360995557,0.011750238319021729,0.007844167078459814,0.015770710530807003,499
esci,minilm,raw_hybrid,C2s3,nDCG@20,0.631993754861174,0.639631564083522,0.00763780922234807,0.00348617959563467,0.011795354402971636,499
esci,minilm,raw_hybrid,C2s3,cNDCG@10,0.6977340284172597,0.7200306493566716,0.022296620939412003,0.01794515084711962,0.026892713646640577,499
esci,minilm,raw_hybrid,C2s3,cNDCG@20,0.7770027578200047,0.7995290584390387,0.022526300619033948,0.018197977402631384,0.026961521302371387,499
esci,minilm,raw_hybrid,C2s4,nDCG@10,0.5810785346168772,0.5927344247705314,0.011655890153654171,0.007779639745630419,0.01567585232199964,499
esci,minilm,raw_hybrid,C2s4,nDCG@20,0.6327754339968322,0.640411149678136,0.007635715681303929,0.003497906678552557,0.011798596001472518,499
esci,minilm,raw_hybrid,C2s4,cNDCG@10,0.6973618066987745,0.7194003967619069,0.022038590063132416,0.017705493599708966,0.026582318409328128,499
esci,minilm,raw_hybrid,C2s4,cNDCG@20,0.7775795234982185,0.7998611767437394,0.022281653245520925,0.01804116628551985,0.026678988263250367,499
esci,minilm,raw_hybrid,C2s5,nDCG@10,0.5833029660042262,0.5944931138133236,0.011190147809097509,0.00728674947261682,0.01516972996859954,499
esci,minilm,raw_hybrid,C2s5,nDCG@20,0.6343274006708707,0.6415391513642724,0.007211750693401824,0.0030180946326113533,0.01140173806033281,499
esci,minilm,raw_hybrid,C2s5,cNDCG@10,0.6990233654154275,0.7207486689846817,0.02172530356925427,0.017441285388678507,0.026246968449449196,499
esci,minilm,raw_hybrid,C2s5,cNDCG@20,0.7784304518151285,0.8003039446464052,0.021873492831276785,0.017645597099912338,0.026289671263669347,499
esci,minilm,set_mean,fixed,nDCG@10,0.5324253015568536,0.5475418836883673,0.015116582131513547,0.011522524364897316,0.018896872897542945,499
esci,minilm,set_mean,fixed,nDCG@20,0.5781219117361996,0.5886819193541993,0.010560007617999662,0.006963338944647598,0.014268648846148351,499
esci,minilm,set_mean,fixed,cNDCG@10,0.6789635355645571,0.7067345302906684,0.027770994726111244,0.023293339229696185,0.03241290485954888,499
esci,minilm,set_mean,fixed,cNDCG@20,0.7641263395464544,0.7906039910107985,0.0264776514643441,0.022098680181730793,0.031036490299677106,499
wands,bge_base,canonical_hybrid_field_priority_type,fixed,nDCG@10,0.7257371230157127,0.7257371230157127,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_field_priority_type,fixed,nDCG@20,0.726192458252257,0.726192458252257,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_field_priority_type,fixed,cNDCG@10,0.7995011653967511,0.7995011653967511,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_field_priority_type,fixed,cNDCG@20,0.8097643213866478,0.8097643213866478,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,nDCG@10,0.7246856659031583,0.7246856659031583,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,nDCG@20,0.7239325263082003,0.7239325263082003,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,cNDCG@10,0.7974686675395035,0.7974686675395035,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_ascending,fixed,cNDCG@20,0.8085423341268212,0.8085423341268212,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_descending,fixed,nDCG@10,0.7244656484549891,0.7244656484549891,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_descending,fixed,nDCG@20,0.7271984774893491,0.7271984774893491,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_descending,fixed,cNDCG@10,0.8000286619530818,0.8000286619530818,0.0,0.0,0.0,308
wands,bge_base,canonical_hybrid_lexical_descending,fixed,cNDCG@20,0.8122756228642424,0.8122756228642424,0.0,0.0,0.0,308
wands,bge_base,centroid_2,fixed,nDCG@10,0.7037186408125351,0.7037186408125351,0.0,0.0,0.0,308
wands,bge_base,centroid_2,fixed,nDCG@20,0.7051030887363334,0.7051030887363334,0.0,0.0,0.0,308
wands,bge_base,centroid_2,fixed,cNDCG@10,0.796358065157458,0.796358065157458,0.0,0.0,0.0,308
wands,bge_base,centroid_2,fixed,cNDCG@20,0.8091794680982927,0.8091794680982927,0.0,0.0,0.0,308
wands,bge_base,centroid_4,fixed,nDCG@10,0.7096709158949361,0.7096709158949361,0.0,0.0,0.0,308
wands,bge_base,centroid_4,fixed,nDCG@20,0.7064069787022562,0.7064069787022562,0.0,0.0,0.0,308
wands,bge_base,centroid_4,fixed,cNDCG@10,0.7982486424138194,0.7982486424138194,0.0,0.0,0.0,308
wands,bge_base,centroid_4,fixed,cNDCG@20,0.8098094396588504,0.8098094396588504,0.0,0.0,0.0,308
wands,bge_base,centroid_7,fixed,nDCG@10,0.7109366178168377,0.7109366178168377,0.0,0.0,0.0,308
wands,bge_base,centroid_7,fixed,nDCG@20,0.7063999250441543,0.7063999250441543,0.0,0.0,0.0,308
wands,bge_base,centroid_7,fixed,cNDCG@10,0.7987727924174768,0.7987727924174768,0.0,0.0,0.0,308
wands,bge_base,centroid_7,fixed,cNDCG@20,0.8102208046779865,0.8102208046779865,0.0,0.0,0.0,308
wands,bge_base,field_priority_type,fixed,nDCG@10,0.7051648003851296,0.7051648003851296,0.0,0.0,0.0,308
wands,bge_base,field_priority_type,fixed,nDCG@20,0.7029810623603187,0.7029810623603187,0.0,0.0,0.0,308
wands,bge_base,field_priority_type,fixed,cNDCG@10,0.7964351258463166,0.7964351258463166,0.0,0.0,0.0,308
wands,bge_base,field_priority_type,fixed,cNDCG@20,0.8074433326663941,0.8074433326663941,0.0,0.0,0.0,308
wands,bge_base,lexical_ascending,fixed,nDCG@10,0.701854811144814,0.701854811144814,0.0,0.0,0.0,308
wands,bge_base,lexical_ascending,fixed,nDCG@20,0.6980518355829394,0.6980518355829394,0.0,0.0,0.0,308
wands,bge_base,lexical_ascending,fixed,cNDCG@10,0.7936011239565917,0.7936011239565917,0.0,0.0,0.0,308
wands,bge_base,lexical_ascending,fixed,cNDCG@20,0.8060787036124204,0.8060787036124204,0.0,0.0,0.0,308
wands,bge_base,lexical_descending,fixed,nDCG@10,0.7013291061160543,0.7013291061160543,0.0,0.0,0.0,308
wands,bge_base,lexical_descending,fixed,nDCG@20,0.7023345630798604,0.7023345630798604,0.0,0.0,0.0,308
wands,bge_base,lexical_descending,fixed,cNDCG@10,0.7946601934544157,0.7946601934544157,0.0,0.0,0.0,308
wands,bge_base,lexical_descending,fixed,cNDCG@20,0.8077440273662254,0.8077440273662254,0.0,0.0,0.0,308
wands,bge_base,max_2,fixed,nDCG@10,0.7025554802206071,0.7025554802206071,0.0,0.0,0.0,308
wands,bge_base,max_2,fixed,nDCG@20,0.7038312035102481,0.7038312035102481,0.0,0.0,0.0,308
wands,bge_base,max_2,fixed,cNDCG@10,0.7960245837228259,0.7960245837228259,0.0,0.0,0.0,308
wands,bge_base,max_2,fixed,cNDCG@20,0.8091435150073618,0.8091435150073618,0.0,0.0,0.0,308
wands,bge_base,max_4,fixed,nDCG@10,0.710361240901086,0.710361240901086,0.0,0.0,0.0,308
wands,bge_base,max_4,fixed,nDCG@20,0.706413056569371,0.706413056569371,0.0,0.0,0.0,308
wands,bge_base,max_4,fixed,cNDCG@10,0.8000366425426706,0.8000366425426706,0.0,0.0,0.0,308
wands,bge_base,max_4,fixed,cNDCG@20,0.8122506597719918,0.8122506597719918,0.0,0.0,0.0,308
wands,bge_base,max_7,fixed,nDCG@10,0.7118789064726287,0.7118789064726287,0.0,0.0,0.0,308
wands,bge_base,max_7,fixed,nDCG@20,0.7076452662955308,0.7076452662955308,0.0,0.0,0.0,308
wands,bge_base,max_7,fixed,cNDCG@10,0.8012073925005407,0.8012073925005407,0.0,0.0,0.0,308
wands,bge_base,max_7,fixed,cNDCG@20,0.8134025693650261,0.8134025693650261,0.0,0.0,0.0,308
wands,bge_base,raw,C0,nDCG@10,0.7024174967489003,0.7024174967489003,0.0,0.0,0.0,308
wands,bge_base,raw,C0,nDCG@20,0.7007566585497836,0.7007566585497836,0.0,0.0,0.0,308
wands,bge_base,raw,C0,cNDCG@10,0.7950523265537358,0.7950523265537358,0.0,0.0,0.0,308
wands,bge_base,raw,C0,cNDCG@20,0.8072703575990966,0.8072703575990966,0.0,0.0,0.0,308
wands,bge_base,raw,C1,nDCG@10,0.7056366087370597,0.7056366087370597,0.0,0.0,0.0,308
wands,bge_base,raw,C1,nDCG@20,0.7022692685646793,0.7022692685646793,0.0,0.0,0.0,308
wands,bge_base,raw,C1,cNDCG@10,0.7977675066876395,0.7977675066876395,0.0,0.0,0.0,308
wands,bge_base,raw,C1,cNDCG@20,0.8090998420058866,0.8090998420058866,0.0,0.0,0.0,308
wands,bge_base,raw,C2s1,nDCG@10,0.7030705169436045,0.7030705169436045,0.0,0.0,0.0,308
wands,bge_base,raw,C2s1,nDCG@20,0.701030161045744,0.701030161045744,0.0,0.0,0.0,308
wands,bge_base,raw,C2s1,cNDCG@10,0.7956212308431497,0.7956212308431497,0.0,0.0,0.0,308
wands,bge_base,raw,C2s1,cNDCG@20,0.806923390922641,0.806923390922641,0.0,0.0,0.0,308
wands,bge_base,raw,C2s2,nDCG@10,0.7008114662894473,0.7008114662894473,0.0,0.0,0.0,308
wands,bge_base,raw,C2s2,nDCG@20,0.7020060782721581,0.7020060782721581,0.0,0.0,0.0,308
wands,bge_base,raw,C2s2,cNDCG@10,0.7932695433250172,0.7932695433250172,0.0,0.0,0.0,308
wands,bge_base,raw,C2s2,cNDCG@20,0.8081154389055519,0.8081154389055519,0.0,0.0,0.0,308
wands,bge_base,raw,C2s3,nDCG@10,0.7037058156225184,0.7037058156225184,0.0,0.0,0.0,308
wands,bge_base,raw,C2s3,nDCG@20,0.7019801555335373,0.7019801555335373,0.0,0.0,0.0,308
wands,bge_base,raw,C2s3,cNDCG@10,0.7958938286096099,0.7958938286096099,0.0,0.0,0.0,308
wands,bge_base,raw,C2s3,cNDCG@20,0.8068736106182697,0.8068736106182697,0.0,0.0,0.0,308
wands,bge_base,raw,C2s4,nDCG@10,0.7019514702630754,0.7019514702630754,0.0,0.0,0.0,308
wands,bge_base,raw,C2s4,nDCG@20,0.699354510629926,0.699354510629926,0.0,0.0,0.0,308
wands,bge_base,raw,C2s4,cNDCG@10,0.7954799700400262,0.7954799700400262,0.0,0.0,0.0,308
wands,bge_base,raw,C2s4,cNDCG@20,0.807183491178783,0.807183491178783,0.0,0.0,0.0,308
wands,bge_base,raw,C2s5,nDCG@10,0.7050771640040941,0.7050771640040941,0.0,0.0,0.0,308
wands,bge_base,raw,C2s5,nDCG@20,0.6980886530309429,0.6980886530309429,0.0,0.0,0.0,308
wands,bge_base,raw,C2s5,cNDCG@10,0.7970498411209016,0.7970498411209016,0.0,0.0,0.0,308
wands,bge_base,raw,C2s5,cNDCG@20,0.806561402651623,0.806561402651623,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C0,nDCG@10,0.7247696873915572,0.7247696873915572,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C0,nDCG@20,0.7251476001785164,0.7251476001785164,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C0,cNDCG@10,0.8006083088762472,0.8006083088762472,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C0,cNDCG@20,0.8104588276733894,0.8104588276733894,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C1,nDCG@10,0.7273719108377121,0.7273719108377121,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C1,nDCG@20,0.726277056632466,0.726277056632466,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C1,cNDCG@10,0.8010342044199442,0.8010342044199442,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C1,cNDCG@20,0.8111493945581819,0.8111493945581819,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s1,nDCG@10,0.7251528770648111,0.7251528770648111,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s1,nDCG@20,0.7239788201482912,0.7239788201482912,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s1,cNDCG@10,0.7990142997347925,0.7990142997347925,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s1,cNDCG@20,0.8101201918451563,0.8101201918451563,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s2,nDCG@10,0.7265324151208322,0.7265324151208322,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s2,nDCG@20,0.7260034618598988,0.7260034618598988,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s2,cNDCG@10,0.8000283418557034,0.8000283418557034,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s2,cNDCG@20,0.8105857289812172,0.8105857289812172,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s3,nDCG@10,0.7249022591670621,0.7249022591670621,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s3,nDCG@20,0.7262771763514851,0.7262771763514851,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s3,cNDCG@10,0.7996514157049371,0.7996514157049371,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s3,cNDCG@20,0.8100041341596035,0.8100041341596035,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s4,nDCG@10,0.7256152312869879,0.7256152312869879,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s4,nDCG@20,0.7254050332050542,0.7254050332050542,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s4,cNDCG@10,0.7993994556208407,0.7993994556208407,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s4,cNDCG@20,0.809083646226114,0.809083646226114,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s5,nDCG@10,0.7270602837892336,0.7270602837892336,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s5,nDCG@20,0.7245544746594611,0.7245544746594611,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s5,cNDCG@10,0.8003535992427615,0.8003535992427615,0.0,0.0,0.0,308
wands,bge_base,raw_hybrid,C2s5,cNDCG@20,0.8121252533577217,0.8121252533577217,0.0,0.0,0.0,308
wands,bge_base,set_mean,fixed,nDCG@10,0.6869613061683923,0.6869613061683923,0.0,0.0,0.0,308
wands,bge_base,set_mean,fixed,nDCG@20,0.6841228276687982,0.6841228276687982,0.0,0.0,0.0,308
wands,bge_base,set_mean,fixed,cNDCG@10,0.781471304128314,0.781471304128314,0.0,0.0,0.0,308
wands,bge_base,set_mean,fixed,cNDCG@20,0.7956510710168424,0.7956510710168424,0.0,0.0,0.0,308
wands,gte_modernbert,field_priority_type,fixed,nDCG@10,0.7005805457866113,0.7005805457866113,0.0,0.0,0.0,308
wands,gte_modernbert,field_priority_type,fixed,nDCG@20,0.6986403896751031,0.6986403896751031,0.0,0.0,0.0,308
wands,gte_modernbert,field_priority_type,fixed,cNDCG@10,0.7878876515697526,0.7878876515697526,0.0,0.0,0.0,308
wands,gte_modernbert,field_priority_type,fixed,cNDCG@20,0.8009992364516423,0.8009992364516423,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_ascending,fixed,nDCG@10,0.7050671885877156,0.7050671885877156,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_ascending,fixed,nDCG@20,0.6974734030435924,0.6974734030435924,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_ascending,fixed,cNDCG@10,0.7891725635800031,0.7891725635800031,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_ascending,fixed,cNDCG@20,0.7994184293996865,0.7994184293996865,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_descending,fixed,nDCG@10,0.7006324994243824,0.7006324994243824,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_descending,fixed,nDCG@20,0.6949623885118701,0.6949623885118701,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_descending,fixed,cNDCG@10,0.7878566516838169,0.7878566516838169,0.0,0.0,0.0,308
wands,gte_modernbert,lexical_descending,fixed,cNDCG@20,0.7980225469735905,0.7980225469735905,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C0,nDCG@10,0.7065899177179461,0.7065899177179461,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C0,nDCG@20,0.699896170709824,0.699896170709824,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C0,cNDCG@10,0.7893712193102715,0.7893712193102715,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C0,cNDCG@20,0.8000026839986613,0.8000026839986613,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C1,nDCG@10,0.6954622494331075,0.6954622494331075,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C1,nDCG@20,0.6915496506907987,0.6915496506907987,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C1,cNDCG@10,0.7806379913203427,0.7806379913203427,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C1,cNDCG@20,0.7967721903395937,0.7967721903395937,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s1,nDCG@10,0.6996119699424254,0.6996119699424254,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s1,nDCG@20,0.6953320047728706,0.6953320047728706,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s1,cNDCG@10,0.7840685677972379,0.7840685677972379,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s1,cNDCG@20,0.7963473839254348,0.7963473839254348,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s2,nDCG@10,0.6995811180139679,0.6995811180139679,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s2,nDCG@20,0.6923772422398473,0.6923772422398473,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s2,cNDCG@10,0.7844209484607816,0.7844209484607816,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s2,cNDCG@20,0.7961155172928873,0.7961155172928873,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s3,nDCG@10,0.7041016451156531,0.7041016451156531,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s3,nDCG@20,0.6969755077330949,0.6969755077330949,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s3,cNDCG@10,0.7856779360985997,0.7856779360985997,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s3,cNDCG@20,0.7980901575991387,0.7980901575991387,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s4,nDCG@10,0.69814228053792,0.69814228053792,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s4,nDCG@20,0.6960901073690217,0.6960901073690217,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s4,cNDCG@10,0.7827684008136555,0.7827684008136555,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s4,cNDCG@20,0.7963618337762363,0.7963618337762363,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s5,nDCG@10,0.7000273260048759,0.7000273260048759,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s5,nDCG@20,0.693229478576703,0.693229478576703,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s5,cNDCG@10,0.7870516263788536,0.7870516263788536,0.0,0.0,0.0,308
wands,gte_modernbert,raw,C2s5,cNDCG@20,0.7959108369226007,0.7959108369226007,0.0,0.0,0.0,308
wands,lexical,BM25,fixed,nDCG@10,0.6575468586582383,0.6575468586582383,0.0,0.0,0.0,308
wands,lexical,BM25,fixed,nDCG@20,0.6547880668174436,0.6547880668174436,0.0,0.0,0.0,308
wands,lexical,BM25,fixed,cNDCG@10,0.7576121858935917,0.7576121858935917,0.0,0.0,0.0,308
wands,lexical,BM25,fixed,cNDCG@20,0.7681250504582765,0.7681250504582765,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_field_priority_type,fixed,nDCG@10,0.6961954345007434,0.6961954345007434,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_field_priority_type,fixed,nDCG@20,0.6988419005748299,0.6988419005748299,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_field_priority_type,fixed,cNDCG@10,0.7701999640457539,0.7701999640457539,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_field_priority_type,fixed,cNDCG@20,0.7856869004842619,0.7856869004842619,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_ascending,fixed,nDCG@10,0.6922233698151424,0.6922233698151424,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_ascending,fixed,nDCG@20,0.6959831102347545,0.6959831102347545,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_ascending,fixed,cNDCG@10,0.7712554154505868,0.7712554154505868,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_ascending,fixed,cNDCG@20,0.7862349269462761,0.7862349269462761,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_descending,fixed,nDCG@10,0.6953482514729341,0.6953482514729341,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_descending,fixed,nDCG@20,0.6979166185491188,0.6979166185491188,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_descending,fixed,cNDCG@10,0.770347947784016,0.770347947784016,0.0,0.0,0.0,308
wands,minilm,canonical_hybrid_lexical_descending,fixed,cNDCG@20,0.7848372557470085,0.7848372557470085,0.0,0.0,0.0,308
wands,minilm,centroid_2,fixed,nDCG@10,0.6456022899131044,0.6456022899131044,0.0,0.0,0.0,308
wands,minilm,centroid_2,fixed,nDCG@20,0.6394887973322347,0.6394887973322347,0.0,0.0,0.0,308
wands,minilm,centroid_2,fixed,cNDCG@10,0.7397395484939722,0.7397395484939722,0.0,0.0,0.0,308
wands,minilm,centroid_2,fixed,cNDCG@20,0.757532889001702,0.757532889001702,0.0,0.0,0.0,308
wands,minilm,field_priority_type,fixed,nDCG@10,0.6326332777703831,0.6326332777703831,0.0,0.0,0.0,308
