method,query_id,rescued,newly_missed,net,formerly_robust_now_never,formerly_never_now_robust
S2_s42,60,0.0,0.0,0.0,0.0,0.0
S2_s42,62,0.0,11.11111111111111,-11.11111111111111,11.11111111111111,0.0
S2_s42,63,1.5873015873015872,22.023809523809522,-20.436507936507937,18.055555555555554,1.3888888888888888
S2_s42,64,0.0,100.0,-100.0,100.0,0.0
S2_s42,65,1.5037593984962405,16.91729323308271,-15.413533834586469,13.157894736842104,0.0
S2_s42,66,0.0,0.0,0.0,0.0,0.0
S2_s42,68,14.606741573033707,30.337078651685395,-15.730337078651685,24.719101123595504,8.98876404494382
S2_s42,69,0.0,23.076923076923077,-23.076923076923077,23.076923076923077,0.0
S2_s42,70,0.0,0.0,0.0,0.0,0.0
S2_s42,71,5.47112462006079,1.82370820668693,3.64741641337386,0.0,0.0
S2_s42,72,0.0,84.53781512605042,-84.53781512605042,76.47058823529412,0.0
S2_s42,74,0.0,0.0,0.0,0.0,0.0
S2_s42,75,0.0,21.428571428571427,-21.428571428571427,0.0,0.0
S2_s42,76,0.0,14.285714285714285,-14.285714285714285,0.0,0.0
S2_s42,77,0.0,28.57142857142857,-28.57142857142857,0.0,0.0
S2_s42,78,0.0,0.0,0.0,0.0,0.0
S2_s42,81,19.80952380952381,24.57142857142857,-4.761904761904762,13.333333333333334,17.333333333333336
S2_s42,82,0.8086253369272236,18.59838274932615,-17.78975741239892,9.433962264150944,0.0
S2_s42,84,0.0,0.0,0.0,0.0,0.0
S2_s42,86,0.9523809523809523,11.428571428571429,-10.476190476190476,6.666666666666667,0.0
S2_s42,88,0.0,100.0,-100.0,100.0,0.0
S2_s42,89,1.2605042016806722,35.08403361344538,-33.82352941176471,26.47058823529412,0.0
S2_s42,91,0.0,62.5,-62.5,62.5,0.0
S2_s42,93,1.7241379310344827,15.517241379310345,-13.793103448275861,8.620689655172415,1.7241379310344827
S2_s42,94,0.0,0.0,0.0,0.0,0.0
S2_s42,95,0.0,0.0,0.0,0.0,0.0
S2_s42,97,0.0,85.71428571428571,-85.71428571428571,0.0,0.0
S2_s42,101,0.0,50.0,-50.0,50.0,0.0
S2_s42,102,0.0,1.2531328320802007,-1.2531328320802007,0.0,0.0
S2_s42,104,0.0,5.952380952380952,-5.952380952380952,0.0,0.0
S2_s42,107,0.0,29.900332225913623,-29.900332225913623,16.27906976744186,0.0
S2_s42,108,0.8818342151675485,18.871252204585538,-17.989417989417987,16.049382716049383,0.0
S2_s42,109,0.0,5.128205128205128,-5.128205128205128,5.128205128205128,0.0
S2_s42,111,1.2422360248447204,29.19254658385093,-27.95031055900621,27.536231884057973,0.0
S2_s42,112,11.117078410311493,10.741138560687432,0.37593984962406013,6.7669172932330826,7.518796992481203
S2_s42,114,0.0,0.0,0.0,0.0,0.0
S2_s42,115,11.669024045261668,13.012729844413013,-1.3437057991513437,8.91089108910891,7.920792079207921
S2_s42,119,2.8933092224231465,5.424954792043399,-2.531645569620253,3.1645569620253164,2.5316455696202533
S2_s42,120,0.0,0.0,0.0,0.0,0.0
S2_s42,121,7.55608028335301,9.110586383313656,-1.5545060999606453,3.71900826446281,6.887052341597796
S2_s42,122,4.647619047619047,8.0,-3.3523809523809525,4.266666666666667,2.1333333333333333
S2_s42,123,0.0,16.34835752482811,-16.34835752482811,11.229946524064172,0.0
S2_s42,124,4.805996472663139,6.437389770723104,-1.6313932980599644,3.0864197530864197,4.012345679012346
S2_s42,125,0.0,85.71428571428571,-85.71428571428571,0.0,0.0
S2_s42,126,3.6751630112625966,25.607587433313572,-21.93242442205098,15.352697095435685,2.4896265560165975
S2_s42,127,15.992812219227313,16.80143755615454,-0.8086253369272234,10.69182389937107,13.20754716981132
S2_s42,128,11.504424778761061,37.67383059418458,-26.169405815423513,23.893805309734514,7.964601769911504
S2_s42,129,0.0,85.71428571428571,-85.71428571428571,85.71428571428571,0.0
S2_s42,130,0.0,4.27807486631016,-4.27807486631016,2.13903743315508,0.0
S2_s42,131,9.661436829066886,20.891824938067714,-11.230388109000824,15.606936416184972,4.046242774566474
S2_s42,132,4.081632653061225,13.945578231292519,-9.863945578231291,9.523809523809524,0.0
S2_s42,137,16.25,26.607142857142858,-10.357142857142858,20.0,15.0
S2_s42,138,0.0,66.4989939637827,-66.4989939637827,56.33802816901409,0.0
S2_s42,140,0.0,0.0,0.0,0.0,0.0
S2_s42,141,0.0,33.33333333333333,-33.33333333333333,33.33333333333333,0.0
S2_s42,142,0.0,20.0,-20.0,20.0,0.0
S2_s42,143,4.761904761904762,0.0,4.761904761904762,0.0,0.0
S2_s42,144,5.295566502463054,13.793103448275861,-8.497536945812808,10.344827586206897,0.8620689655172413
S2_s42,145,0.0,25.44642857142857,-25.44642857142857,25.0,0.0
S2_s42,146,0.0,0.0,0.0,0.0,0.0
S2_s42,147,0.0,9.523809523809524,-9.523809523809524,8.333333333333332,0.0
S2_s42,148,1.1045655375552281,21.87039764359352,-20.76583210603829,13.917525773195877,0.5154639175257731
S2_s42,150,0.0,4.761904761904762,-4.761904761904762,4.761904761904762,0.0
S2_s42,151,5.555555555555555,5.10204081632653,0.45351473922902497,3.1746031746031744,4.444444444444445
S2_s42,153,0.9852216748768471,25.02463054187192,-24.03940886699507,19.310344827586206,0.0
S2_s42,155,14.285714285714285,0.0,14.285714285714285,0.0,12.5
S2_s42,158,4.220779220779221,34.740259740259745,-30.519480519480517,34.090909090909086,2.272727272727273
S2_s42,159,7.526881720430108,9.216589861751153,-1.689708141321045,8.60215053763441,5.376344086021505
S2_s42,160,14.854614412136534,18.963337547408344,-4.108723135271807,10.619469026548673,12.389380530973451
S2_s42,161,2.631578947368421,4.887218045112782,-2.2556390977443606,0.0,2.631578947368421
S2_s42,163,2.43161094224924,10.638297872340425,-8.206686930091186,10.638297872340425,2.127659574468085
S2_s42,164,0.0,15.513392857142858,-15.513392857142858,11.71875,0.0
S2_s42,165,0.0,44.51345755693581,-44.51345755693581,30.434782608695656,0.0
S2_s42,166,0.0,7.6923076923076925,-7.6923076923076925,7.6923076923076925,0.0
S2_s42,167,18.39080459770115,10.83743842364532,7.553366174055828,8.045977011494253,9.195402298850574
S2_s42,169,0.0,17.460317460317462,-17.460317460317462,11.11111111111111,0.0
S2_s42,170,11.832611832611832,12.265512265512266,-0.43290043290043306,10.1010101010101,9.090909090909092
S2_s42,172,0.3401360544217687,2.0408163265306123,-1.7006802721088434,0.0,0.0
S2_s42,173,0.0,10.714285714285714,-10.714285714285714,0.0,0.0
S2_s42,175,12.040816326530612,8.16326530612245,3.877551020408163,7.142857142857142,7.142857142857142
S2_s42,176,0.6211180124223602,17.391304347826086,-16.77018633540373,17.391304347826086,0.0
S2_s42,177,0.0,22.32142857142857,-22.32142857142857,18.75,0.0
S2_s42,178,0.0,4.166666666666666,-4.166666666666666,4.166666666666666,0.0
S2_s42,180,22.619047619047617,12.698412698412698,9.920634920634921,9.722222222222223,16.666666666666664
S2_s42,182,0.0,7.142857142857142,-7.142857142857142,5.172413793103448,0.0
S2_s42,183,0.0,0.0,0.0,0.0,0.0
S2_s42,184,5.084745762711865,11.622276029055689,-6.5375302663438255,10.16949152542373,1.694915254237288
S2_s42,185,0.0,1.2605042016806722,-1.2605042016806722,0.0,0.0
S2_s42,186,0.0,0.0,0.0,0.0,0.0
S2_s42,189,3.225806451612903,25.34562211981567,-22.119815668202765,22.58064516129032,3.225806451612903
S2_s42,190,0.0,0.0,0.0,0.0,0.0
S2_s42,195,0.0,66.66666666666666,-66.66666666666666,66.66666666666666,0.0
S2_s42,197,1.8633540372670807,52.17391304347826,-50.31055900621118,52.17391304347826,0.0
S2_s42,198,14.285714285714285,8.571428571428571,5.714285714285714,0.0,0.0
S2_s42,200,0.0,0.0,0.0,0.0,0.0
S2_s42,202,2.2222222222222223,37.46031746031746,-35.23809523809524,33.33333333333333,2.2222222222222223
S2_s42,203,0.0,0.0,0.0,0.0,0.0
S2_s42,204,20.408163265306122,14.285714285714285,6.122448979591836,14.285714285714285,14.285714285714285
S2_s42,206,0.0,0.0,0.0,0.0,0.0
S2_s42,210,0.0,0.0,0.0,0.0,0.0
S2_s42,212,0.0,100.0,-100.0,100.0,0.0
S2_s42,213,0.0,0.0,0.0,0.0,0.0
S2_s42,215,0.0,43.333333333333336,-43.333333333333336,33.33333333333333,0.0
S2_s42,216,0.0,12.5,-12.5,12.5,0.0
S2_s42,220,0.0,16.483516483516482,-16.483516483516482,15.384615384615385,0.0
S2_s42,221,0.0,49.11937377690802,-49.11937377690802,39.726027397260275,0.0
S2_s42,222,0.0,12.903225806451612,-12.903225806451612,12.903225806451612,0.0
S2_s42,223,0.0,0.0,0.0,0.0,0.0
S2_s42,226,9.20957215373459,12.6178390137781,-3.40826686004351,7.1065989847715745,7.1065989847715745
S2_s42,227,13.636363636363635,14.123376623376624,-0.48701298701298673,9.659090909090908,9.659090909090908
S2_s42,229,3.22234156820623,15.252416756176155,-12.030075187969924,6.7669172932330826,0.7518796992481203
S2_s42,230,4.511278195488721,10.150375939849624,-5.639097744360902,7.017543859649122,2.631578947368421
S2_s42,231,14.564913913448116,15.774778966961378,-1.209865053513262,10.423452768729643,11.726384364820847
S2_s42,232,9.118541033434651,8.61195542046606,0.5065856129685915,6.1465721040189125,6.8557919621749415
S2_s42,233,3.7037037037037033,13.227513227513226,-9.523809523809524,6.172839506172839,1.2345679012345678
S2_s42,234,6.141522029372497,15.887850467289718,-9.746328437917223,10.2803738317757,0.9345794392523363
S2_s42,235,0.9667024704618687,16.3265306122449,-15.359828141783026,14.285714285714285,0.0
S2_s42,236,0.0,55.66502463054187,-55.66502463054187,48.275862068965516,0.0
S2_s42,238,4.497354497354498,18.253968253968257,-13.756613756613756,14.814814814814813,3.7037037037037033
S2_s42,239,7.240704500978473,24.65753424657534,-17.416829745596868,13.013698630136986,4.794520547945205
S2_s42,241,7.5289575289575295,12.45173745173745,-4.922779922779923,5.405405405405405,2.7027027027027026
S2_s42,242,5.306122448979591,11.020408163265305,-5.714285714285714,5.714285714285714,2.857142857142857
S2_s42,243,9.417989417989418,13.121693121693124,-3.7037037037037033,7.4074074074074066,6.666666666666667
S2_s42,244,6.349206349206349,22.22222222222222,-15.873015873015872,11.11111111111111,0.0
S2_s42,245,3.508771929824561,9.022556390977442,-5.513784461152882,7.017543859649122,3.508771929824561
S2_s42,246,0.0,54.76190476190476,-54.76190476190476,50.0,0.0
S2_s42,247,2.857142857142857,7.857142857142857,-5.0,5.0,0.0
S2_s42,248,0.0,2.93040293040293,-2.93040293040293,2.564102564102564,0.0
S2_s42,249,0.0,62.44239631336406,-62.44239631336406,48.38709677419355,0.0
S2_s42,250,13.095238095238097,29.464285714285715,-16.36904761904762,18.75,7.291666666666667
S2_s42,251,5.238095238095238,6.666666666666667,-1.4285714285714286,4.444444444444445,2.2222222222222223
S2_s42,252,4.285714285714286,9.428571428571429,-5.142857142857142,4.0,4.0
S2_s42,253,0.0,11.428571428571429,-11.428571428571429,0.0,0.0
S2_s42,254,4.143947655398037,9.051254089422029,-4.907306434023991,4.580152671755725,3.0534351145038165
S2_s42,255,2.269692923898531,42.456608811749,-40.18691588785047,31.775700934579437,0.0
S2_s42,257,17.748917748917748,20.77922077922078,-3.0303030303030303,15.909090909090908,10.606060606060606
S2_s42,260,0.0,0.0,0.0,0.0,0.0
S2_s42,263,0.0,40.57142857142857,-40.57142857142857,17.333333333333336,0.0
S2_s42,264,0.0,0.0,0.0,0.0,0.0
S2_s42,266,0.0,71.42857142857143,-71.42857142857143,0.0,0.0
S2_s42,267,0.0,0.0,0.0,0.0,0.0
S2_s42,268,0.0,0.0,0.0,0.0,0.0
S2_s42,270,0.0,0.0,0.0,0.0,0.0
S2_s42,271,85.71428571428571,0.0,85.71428571428571,0.0,0.0
S2_s42,273,0.0,25.0,-25.0,25.0,0.0
S2_s42,274,0.0,0.0,0.0,0.0,0.0
S2_s42,275,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925
S2_s42,277,3.246753246753247,7.792207792207793,-4.545454545454546,4.545454545454546,2.272727272727273
S2_s42,278,0.0,0.0,0.0,0.0,0.0
S2_s42,279,0.0,0.0,0.0,0.0,0.0
S2_s42,281,0.0,0.0,0.0,0.0,0.0
S2_s42,282,0.0,0.0,0.0,0.0,0.0
S2_s42,285,0.0,48.97959183673469,-48.97959183673469,42.857142857142854,0.0
S2_s42,289,0.0,3.7037037037037033,-3.7037037037037033,3.7037037037037033,0.0
S2_s42,291,8.57142857142857,3.8095238095238093,4.761904761904763,0.0,6.666666666666667
S2_s42,292,7.142857142857142,22.61904761904762,-15.476190476190476,8.333333333333332,0.0
S2_s42,295,0.0,19.047619047619047,-19.047619047619047,16.666666666666664,0.0
S2_s42,296,0.0,0.0,0.0,0.0,0.0
S2_s42,297,0.0,60.71428571428572,-60.71428571428572,50.0,0.0
S2_s42,298,0.0,11.11111111111111,-11.11111111111111,11.11111111111111,0.0
S2_s42,300,0.0,50.0,-50.0,50.0,0.0
S2_s42,301,42.857142857142854,0.0,42.857142857142854,0.0,0.0
S2_s42,302,11.380145278450364,8.232445520581114,3.14769975786925,3.389830508474576,6.779661016949152
S2_s42,303,0.0,0.0,0.0,0.0,0.0
S2_s42,305,7.253886010362693,39.600296076980015,-32.346410066617324,19.170984455958546,4.145077720207254
S2_s42,306,0.0,0.0,0.0,0.0,0.0
S2_s42,307,0.0,0.0,0.0,0.0,0.0
S2_s42,308,7.142857142857142,0.0,7.142857142857142,0.0,0.0
S2_s42,310,0.0,0.0,0.0,0.0,0.0
S2_s42,311,0.0,0.0,0.0,0.0,0.0
S2_s42,313,0.0,0.0,0.0,0.0,0.0
S2_s42,315,0.0,0.0,0.0,0.0,0.0
S2_s42,316,0.0,0.0,0.0,0.0,0.0
S2_s42,317,0.0,0.0,0.0,0.0,0.0
S2_s42,319,0.0,0.0,0.0,0.0,0.0
S2_s42,320,0.0,0.0,0.0,0.0,0.0
S2_s42,323,0.0,0.0,0.0,0.0,0.0
S2_s42,325,0.0,13.975155279503108,-13.975155279503108,13.043478260869565,0.0
S2_s42,326,0.0,0.0,0.0,0.0,0.0
S2_s42,327,0.0,23.214285714285715,-23.214285714285715,12.5,0.0
S2_s42,328,0.0,0.0,0.0,0.0,0.0
S2_s42,329,0.0,0.0,0.0,0.0,0.0
S2_s42,330,0.0,0.0,0.0,0.0,0.0
S2_s42,331,6.043956043956044,14.835164835164836,-8.79120879120879,9.615384615384617,5.769230769230769
S2_s42,332,0.0,0.0,0.0,0.0,0.0
S2_s42,333,0.0,4.761904761904762,-4.761904761904762,4.761904761904762,0.0
S2_s42,334,0.0,16.666666666666664,-16.666666666666664,16.666666666666664,0.0
S2_s42,335,1.7006802721088434,7.8231292517006805,-6.1224489795918355,7.142857142857142,0.0
S2_s42,337,0.0,10.256410256410255,-10.256410256410255,7.6923076923076925,0.0
S2_s42,339,0.0,83.33333333333334,-83.33333333333334,83.33333333333334,0.0
S2_s42,341,0.0,0.6493506493506493,-0.6493506493506493,0.0,0.0
S2_s42,342,0.0,0.0,0.0,0.0,0.0
S2_s42,346,0.0,15.789473684210526,-15.789473684210526,15.789473684210526,0.0
S2_s42,349,0.0,0.0,0.0,0.0,0.0
S2_s42,352,0.0,11.330049261083744,-11.330049261083744,10.344827586206897,0.0
S2_s42,353,0.0,0.0,0.0,0.0,0.0
S2_s42,355,0.0,0.0,0.0,0.0,0.0
S2_s42,357,0.0,0.0,0.0,0.0,0.0
S2_s42,358,0.0,0.0,0.0,0.0,0.0
S2_s42,359,0.0,0.0,0.0,0.0,0.0
S2_s42,367,2.380952380952381,48.63945578231292,-46.25850340136054,45.23809523809524,2.380952380952381
S2_s42,368,1.9400352733686066,15.873015873015875,-13.932980599647268,13.580246913580247,1.2345679012345678
S2_s42,369,0.0,35.714285714285715,-35.714285714285715,0.0,0.0
S2_s42,370,0.0,0.0,0.0,0.0,0.0
S2_s42,371,0.0,25.0,-25.0,25.0,0.0
S2_s42,372,0.0,0.0,0.0,0.0,0.0
S2_s42,376,0.0,0.0,0.0,0.0,0.0
S2_s42,380,0.0,0.0,0.0,0.0,0.0
S2_s42,382,3.571428571428571,35.714285714285715,-32.142857142857146,25.0,0.0
S2_s42,389,0.0,20.92811646951774,-20.92811646951774,10.828025477707007,0.0
S2_s42,396,0.0,0.0,0.0,0.0,0.0
S2_s42,398,0.0,40.6015037593985,-40.6015037593985,31.57894736842105,0.0
S2_s42,402,0.0,40.816326530612244,-40.816326530612244,0.0,0.0
S2_s42,403,0.0,28.110599078341007,-28.110599078341007,22.58064516129032,0.0
S2_s42,404,25.0,17.857142857142858,7.142857142857142,0.0,25.0
S2_s42,406,0.0,4.545454545454546,-4.545454545454546,4.545454545454546,0.0
S2_s42,407,10.38961038961039,29.87012987012987,-19.48051948051948,18.181818181818183,9.090909090909092
S2_s42,408,0.0,3.225806451612903,-3.225806451612903,3.225806451612903,0.0
S2_s42,409,4.642857142857143,9.642857142857144,-5.0,0.0,2.5
S2_s42,410,1.7241379310344827,13.793103448275861,-12.068965517241379,12.068965517241379,1.7241379310344827
S2_s42,412,0.0,100.0,-100.0,100.0,0.0
S2_s42,415,2.2857142857142856,12.19047619047619,-9.904761904761905,12.0,1.3333333333333335
S2_s42,417,7.9787234042553195,20.212765957446805,-12.23404255319149,15.425531914893616,6.382978723404255
S2_s42,418,7.18984962406015,7.236842105263158,-0.04699248120300757,4.605263157894736,5.756578947368421
S2_s42,419,6.25,16.07142857142857,-9.821428571428571,12.5,6.25
S2_s42,420,3.9537486012681833,5.501678478179784,-1.5479298769116,1.8276762402088773,2.741514360313316
S2_s42,421,0.0,13.273167510455647,-13.273167510455647,7.704160246533127,0.0
S2_s42,422,4.706275033377837,14.052069425901204,-9.345794392523365,9.813084112149532,3.7383177570093453
S2_s42,423,8.120300751879698,19.74937343358396,-11.629072681704262,13.333333333333334,6.666666666666667
S2_s42,425,12.5,20.66326530612245,-8.16326530612245,14.285714285714285,12.5
S2_s42,426,1.8577834721332478,27.86675208199872,-26.00896860986547,20.179372197309416,1.345291479820628
S2_s42,428,3.896103896103896,29.22077922077922,-25.324675324675326,22.727272727272727,3.0303030303030303
S2_s42,429,1.6717325227963524,9.878419452887536,-8.206686930091186,3.1914893617021276,0.0
S2_s42,431,1.9047619047619047,11.428571428571429,-9.523809523809526,8.0,0.0
S2_s42,432,0.0,4.761904761904762,-4.761904761904762,4.761904761904762,0.0
S2_s42,433,16.055625790139064,18.83691529709229,-2.781289506953224,17.699115044247787,12.389380530973451
S2_s42,434,13.463969658659924,17.003792667509483,-3.5398230088495577,11.061946902654867,6.637168141592921
S2_s42,435,16.109422492401215,21.580547112462007,-5.47112462006079,14.893617021276595,12.76595744680851
S2_s42,436,10.559006211180124,7.142857142857142,3.4161490683229814,4.3478260869565215,8.695652173913043
S2_s42,437,5.47112462006079,26.74772036474164,-21.27659574468085,12.76595744680851,4.25531914893617
S2_s42,438,4.101838755304101,16.973125884016973,-12.871287128712872,10.891089108910892,1.9801980198019802
S2_s42,439,7.076719576719576,31.01851851851852,-23.941798941798943,17.59259259259259,2.314814814814815
S2_s42,440,12.829131652661067,8.739495798319327,4.089635854341736,3.9215686274509802,8.627450980392156
S2_s42,441,2.7472527472527473,26.190476190476186,-23.44322344322344,19.230769230769234,0.0
S2_s42,442,0.0,26.3265306122449,-26.3265306122449,25.71428571428571,0.0
S2_s42,443,11.688311688311689,7.386363636363637,4.301948051948052,3.977272727272727,11.079545454545455
S2_s42,444,1.6290726817042605,10.651629072681704,-9.022556390977444,9.649122807017543,0.8771929824561403
S2_s42,445,3.865546218487395,27.899159663865547,-24.033613445378148,18.823529411764707,2.941176470588235
S2_s42,446,0.0,89.47368421052632,-89.47368421052632,85.96491228070175,0.0
S2_s42,447,14.285714285714285,28.57142857142857,-14.285714285714285,0.0,0.0
S2_s42,448,0.0,2.6455026455026456,-2.6455026455026456,2.4691358024691357,0.0
S2_s42,453,0.0,39.42857142857143,-39.42857142857143,12.0,0.0
S2_s42,455,0.0,50.0,-50.0,50.0,0.0
S2_s42,456,13.721804511278195,28.947368421052634,-15.225563909774436,13.157894736842104,9.210526315789473
S2_s42,459,3.7593984962406015,21.80451127819549,-18.045112781954888,21.052631578947366,0.0
S2_s42,460,0.0,26.53061224489796,-26.53061224489796,14.285714285714285,0.0
S2_s42,461,0.0,0.0,0.0,0.0,0.0
S2_s42,464,1.1764705882352942,16.134453781512605,-14.957983193277311,12.941176470588237,0.0
S2_s42,465,0.0,0.0,0.0,0.0,0.0
S2_s42,466,0.0,0.0,0.0,0.0,0.0
S2_s42,468,0.0,0.0,0.0,0.0,0.0
S2_s42,469,1.1160714285714284,22.99107142857143,-21.875,21.875,0.0
S2_s42,470,0.0,0.0,0.0,0.0,0.0
S2_s42,471,0.0,0.0,0.0,0.0,0.0
S2_s42,472,4.25531914893617,28.57142857142857,-24.316109422492403,27.659574468085108,2.127659574468085
S2_s42,473,30.38548752834467,29.138321995464857,1.2471655328798192,22.22222222222222,26.190476190476193
S2_s42,476,6.7739771965124085,9.099038676503463,-2.325061479991057,3.755868544600939,6.103286384976526
S2_s42,481,0.0,0.0,0.0,0.0,0.0
S2_s42,482,0.0,50.0,-50.0,50.0,0.0
S2_s42,483,0.0,25.0,-25.0,25.0,0.0
S3_s42,0,4.761904761904763,5.128205128205128,-0.36630036630036644,5.128205128205128,2.564102564102564
S3_s42,1,0.0,10.714285714285714,-10.714285714285714,0.0,0.0
S3_s42,2,7.757805108798486,7.095553453169347,0.6622516556291393,3.9735099337748347,5.960264900662252
S3_s42,3,3.6363636363636362,13.506493506493507,-9.87012987012987,9.090909090909092,3.6363636363636362
S3_s42,4,14.906832298136646,7.453416149068323,7.453416149068323,4.3478260869565215,13.043478260869565
S3_s42,5,18.834796488427774,8.300079808459698,10.534716679968078,2.2346368715083798,11.1731843575419
S3_s42,6,11.627906976744185,12.956810631229235,-1.3289036544850497,2.3255813953488373,9.30232558139535
S3_s42,7,3.7267080745341614,10.559006211180124,-6.832298136645963,8.695652173913043,0.0
S3_s42,9,4.440154440154441,20.46332046332046,-16.023166023166024,16.216216216216218,0.0
S3_s42,10,1.3605442176870748,9.523809523809524,-8.16326530612245,9.523809523809524,0.0
S3_s42,11,2.857142857142857,3.076923076923077,-0.21978021978021986,3.076923076923077,0.0
S3_s42,13,1.8633540372670807,16.459627329192546,-14.596273291925465,13.043478260869565,0.0
S3_s42,14,4.285714285714286,0.0,4.285714285714286,0.0,0.0
S3_s42,16,0.0,25.0,-25.0,25.0,0.0
S3_s42,17,5.442176870748299,11.564625850340136,-6.1224489795918355,9.523809523809524,4.761904761904762
S3_s42,20,0.0,0.0,0.0,0.0,0.0
S3_s42,22,4.545454545454546,11.03896103896104,-6.493506493506494,9.090909090909092,4.545454545454546
S3_s42,26,4.4520547945205475,4.664057403783431,-0.21200260926288317,2.28310502283105,3.65296803652968
S3_s42,27,4.857142857142857,27.0,-22.142857142857142,23.0,3.0
S3_s42,28,13.30612244897959,13.30612244897959,9.516197353929914e-17,9.142857142857142,4.571428571428571
S3_s42,31,0.0,0.0,0.0,0.0,0.0
S3_s42,35,18.207282913165265,7.282913165266107,10.92436974789916,5.88235294117647,17.647058823529413
S3_s42,36,2.7027027027027026,17.374517374517374,-14.671814671814673,16.216216216216218,2.7027027027027026
S3_s42,37,1.1688311688311688,4.415584415584415,-3.2467532467532463,0.9090909090909091,0.9090909090909091
S3_s42,38,0.0,0.0,0.0,0.0,0.0
S3_s42,39,7.373271889400922,22.58064516129032,-15.207373271889402,12.903225806451612,3.225806451612903
S3_s42,40,20.714285714285715,14.285714285714285,6.428571428571428,5.0,17.5
S3_s42,41,1.5037593984962405,10.526315789473683,-9.022556390977444,10.526315789473683,0.0
S3_s42,42,0.0,0.0,0.0,0.0,0.0
S3_s42,44,5.627705627705628,26.83982683982684,-21.21212121212121,18.181818181818183,0.0
S3_s42,45,10.714285714285714,5.0,5.714285714285714,5.0,10.0
S3_s42,46,0.0,22.857142857142858,-22.857142857142858,0.0,0.0
S3_s42,48,0.0,0.0,0.0,0.0,0.0
S3_s42,50,5.10204081632653,12.755102040816327,-7.653061224489796,7.142857142857142,0.0
S3_s42,51,0.0,0.0,0.0,0.0,0.0
S3_s42,54,0.0,20.0,-20.0,20.0,0.0
S3_s42,55,0.0,0.0,0.0,0.0,0.0
S3_s42,59,0.0,1.6611295681063125,-1.6611295681063125,0.0,0.0
S3_s42,60,0.0,0.0,0.0,0.0,0.0
S3_s42,62,0.0,11.11111111111111,-11.11111111111111,11.11111111111111,0.0
S3_s42,63,1.5873015873015872,23.41269841269841,-21.825396825396826,19.444444444444446,1.3888888888888888
S3_s42,64,0.0,0.0,0.0,0.0,0.0
S3_s42,65,1.8796992481203008,12.030075187969924,-10.150375939849624,10.526315789473683,0.0
S3_s42,66,0.0,0.0,0.0,0.0,0.0
S3_s42,68,20.064205457463885,12.199036918138043,7.865168539325842,8.98876404494382,12.359550561797752
S3_s42,69,0.0,7.6923076923076925,-7.6923076923076925,7.6923076923076925,0.0
S3_s42,70,0.0,0.0,0.0,0.0,0.0
S3_s42,71,7.29483282674772,1.5197568389057752,5.775075987841944,0.0,0.0
S3_s42,72,3.025210084033613,11.092436974789917,-8.067226890756302,8.235294117647058,1.1764705882352942
S3_s42,74,0.0,0.0,0.0,0.0,0.0
S3_s42,75,28.57142857142857,0.0,28.57142857142857,0.0,25.0
S3_s42,76,0.0,14.285714285714285,-14.285714285714285,0.0,0.0
S3_s42,77,0.0,28.57142857142857,-28.57142857142857,0.0,0.0
S3_s42,78,0.0,0.0,0.0,0.0,0.0
S3_s42,81,20.19047619047619,19.61904761904762,0.5714285714285717,9.333333333333334,18.666666666666668
S3_s42,82,13.477088948787062,4.851752021563342,8.625336927223719,1.8867924528301887,3.7735849056603774
S3_s42,84,0.0,0.0,0.0,0.0,0.0
S3_s42,86,0.0,17.14285714285714,-17.14285714285714,6.666666666666667,0.0
S3_s42,88,0.0,0.0,0.0,0.0,0.0
S3_s42,89,3.1512605042016806,25.210084033613445,-22.058823529411764,17.647058823529413,1.4705882352941175
S3_s42,91,0.0,0.0,0.0,0.0,0.0
S3_s42,93,7.8817733990147785,4.433497536945812,3.4482758620689653,0.0,5.172413793103448
S3_s42,94,0.0,0.0,0.0,0.0,0.0
S3_s42,95,0.0,0.0,0.0,0.0,0.0
S3_s42,97,0.0,85.71428571428571,-85.71428571428571,0.0,0.0
S3_s42,101,0.0,25.0,-25.0,25.0,0.0
S3_s42,102,0.0,1.2531328320802007,-1.2531328320802007,0.0,0.0
S3_s42,104,0.0,5.952380952380952,-5.952380952380952,0.0,0.0
S3_s42,107,9.634551495016611,13.953488372093023,-4.318936877076411,6.976744186046512,4.651162790697675
S3_s42,108,1.5873015873015872,9.700176366843035,-8.112874779541446,7.4074074074074066,0.0
S3_s42,109,0.0,0.0,0.0,0.0,0.0
S3_s42,111,1.2422360248447204,7.453416149068323,-6.211180124223603,5.797101449275362,0.0
S3_s42,112,10.096670247046188,10.096670247046188,-8.347541538535011e-17,6.015037593984962,6.015037593984962
S3_s42,114,0.0,0.0,0.0,0.0,0.0
S3_s42,115,9.971711456859971,10.82036775106082,-0.8486562942008486,7.425742574257425,5.9405940594059405
S3_s42,119,3.79746835443038,5.69620253164557,-1.89873417721519,2.5316455696202533,3.79746835443038
S3_s42,120,0.0,0.0,0.0,0.0,0.0
S3_s42,121,7.024793388429752,7.47737111373475,-0.45257772530499785,2.479338842975207,6.0606060606060606
S3_s42,122,5.371428571428572,6.590476190476191,-1.219047619047619,2.933333333333333,2.4
S3_s42,123,4.27807486631016,5.653170359052711,-1.3750954927425514,3.2085561497326207,2.6737967914438503
S3_s42,124,5.423280423280423,4.894179894179895,0.5291005291005292,2.1604938271604937,4.62962962962963
