dataset,model,K,support,state,aggregation,queries,support_pairs,state_pairs,state_mass,state_mass_ci_low,state_mass_ci_high,quantity,conditional_mean,conditional_ci_low,conditional_ci_high,p05,p25,median,p75,p95,weighting
esci,gte_modernbert,20,full,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,max_embedding_cosine_distance,0.00547654003401596,0.005127316286606583,0.005848454454696318,4.440892098500626e-16,0.002228350085716424,0.004550760846312674,0.0076616224621673945,0.013854255337546473,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,best_rank,5.748854450253717,5.509441370753509,6.001191573452546,1.0,2.0,4.0,8.0,15.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,worst_rank,7.203426416319714,6.8932948532594835,7.527094525468356,1.0,3.0,6.0,11.0,17.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,included_schedules,7.000000000000001,6.9999999999999964,7.000000000000004,7.0,7.0,7.0,7.0,7.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,score_range,0.009379623031270677,0.00893459528153369,0.009851710398928975,0.0,0.004044950008392334,0.00808262825012207,0.012999773025512695,0.024288296699523926,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,max_abs_score_deviation,0.008362921402938124,0.007964398209554741,0.008782091990583791,0.0,0.0035823583602905273,0.007055342197418213,0.011555731296539307,0.022132396697998047,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,source_margin,0.07589890857537587,0.07161536032937114,0.08019658605550341,0.009816229343414307,0.034561336040496826,0.0660938024520874,0.1083141565322876,0.1728065013885498,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,max_embedding_cosine_distance,0.005401216288430117,0.005138964253165486,0.0056701029919701265,5.551115123125783e-16,0.0023919079526811826,0.0044003481378025455,0.007508004595848772,0.01357310535686318,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,best_rank,6.663768115942029,6.460804778385232,6.866977349199664,1.0,3.0,6.0,10.0,15.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,worst_rank,8.306884057971015,8.059515827649467,8.552976382206507,1.0,4.0,8.0,12.0,18.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,included_schedules,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,score_range,0.016666746039980394,0.015212096535256882,0.018285446120925208,0.006209313869476318,0.010010719299316406,0.013807237148284912,0.02138286828994751,0.034243762493133545,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,max_abs_score_deviation,0.015105279044339042,0.013759364163479573,0.01658557823181674,0.005160808563232422,0.009123384952545166,0.01289433240890503,0.01961308717727661,0.031175732612609863,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,source_margin,0.0038909225092532925,0.0024823115422975377,0.005259131498472946,-0.008917570114135742,-0.0005547404289245605,0.0029777884483337402,0.008214831352233887,0.019379377365112305,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,max_embedding_cosine_distance,0.007985033731030487,0.0073952103003317995,0.008622801183561506,0.0026245957986461566,0.005411869726874352,0.00684403627943031,0.010154430465232789,0.015690452316147407,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,best_rank,15.644712649494435,15.087291041959027,16.22779587393367,9.0,14.0,16.0,18.0,20.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,worst_rank,28.52668619509974,26.545076344695858,30.784898031867765,21.0,22.0,25.0,31.0,47.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,included_schedules,3.5776263996087185,3.263572803461231,3.881126623114757,1.0,2.0,4.0,5.0,6.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,score_range,0.01699778135563876,0.015706971026408827,0.018358564857129844,0.005618393421173096,0.010010719299316406,0.014585793018341064,0.021835386753082275,0.036038100719451904,"equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,max_abs_score_deviation,0.015238178340164391,0.013959500072867932,0.01657763946899263,0.00432133674621582,0.008502721786499023,0.012967288494110107,0.019309163093566895,0.03340578079223633,"equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,source_margin,0.003667853571273185,0.0025901183274944285,0.004782467962984732,-0.011160492897033691,-0.0016466975212097168,0.0029789209365844727,0.008214831352233887,0.01980721950531006,"equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,max_embedding_cosine_distance,0.008143408631869076,0.007456068418721167,0.008858550905328508,0.0023407229389026396,0.004640636804500331,0.007118150118769151,0.010567503406820666,0.016061638062792483,"equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,best_rank,15.85472972972973,15.407132196162046,16.284325087650956,9.0,14.0,17.0,18.0,20.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,worst_rank,27.60135135135135,25.845676033176034,30.09035292288557,21.0,22.0,24.0,28.0,43.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,included_schedules,3.5472972972972974,3.372935895284444,3.7238925564485266,1.0,2.0,4.0,5.0,6.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,score_range,0.011028592284418753,0.01009604258225473,0.01201136355571499,0.0,0.0042844414710998535,0.009569227695465088,0.015665650367736816,0.02919834852218628,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,max_abs_score_deviation,0.009863765096107898,0.008999726713825505,0.010783461163513839,0.0,0.003543674945831299,0.008343696594238281,0.014288723468780518,0.026944994926452637,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,source_margin,-0.05436105650665421,-0.05994773847621359,-0.04893030672825045,-0.1468878984451294,-0.07635331153869629,-0.04146629571914673,-0.01946967840194702,-0.004796206951141357,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,max_embedding_cosine_distance,0.006354444063945781,0.0058516124157830555,0.006875884950436246,5.551115123125783e-16,0.0027887472607155406,0.0055596430600513,0.009164486434628971,0.014712484262586645,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,best_rank,440.62799756096473,305.71298884034707,588.2410217409711,22.0,31.0,65.0,259.0,2524.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,worst_rank,562.902802842506,402.8687994340506,734.3843360921924,26.0,41.0,93.0,385.0,3126.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,included_schedules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,score_range,0.011058431599932588,0.010326656420801474,0.011768367584927502,0.0,0.004764139652252197,0.009646236896514893,0.015442579984664917,0.027854979038238525,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,max_abs_score_deviation,0.009940172206334695,0.009268865454949185,0.010590344926987915,0.0,0.004152178764343262,0.008400022983551025,0.013935506343841553,0.02618473768234253,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,source_margin,-0.05065411186529694,-0.05586440493740082,-0.045739039036541244,-0.13939976692199707,-0.07000488042831421,-0.03897517919540405,-0.018329083919525146,-0.004436135292053223,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,max_embedding_cosine_distance,0.0063215751059161746,0.005912797288795724,0.006738622051116927,6.661338147750939e-16,0.0029625976881878513,0.005655009792001842,0.009009547727830025,0.014487688419320688,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,best_rank,318.9978229317852,219.95847928970042,433.41982557477496,22.0,29.0,46.0,177.0,1656.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,worst_rank,416.4201741654572,288.6407915192534,565.6572255683681,25.0,35.0,63.0,246.0,2244.0,"equal pair, conditional on state"
esci,gte_modernbert,20,full,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,included_schedules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,score_range,0.009395260389171016,0.00882632422840798,0.009991407504366426,0.0,0.0034911036491394043,0.008185386657714844,0.01289224624633789,0.025009751319885254,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,max_abs_score_deviation,0.008412931602589395,0.007890727499718978,0.008956648484908783,0.0,0.0031145215034484863,0.007001519203186035,0.011774718761444092,0.023108243942260742,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,source_margin,0.08454462098555834,0.08029011425383373,0.088657617238912,0.013135969638824463,0.0419653058052063,0.07662773132324219,0.11766517162322998,0.18216925859451294,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,max_embedding_cosine_distance,0.00547654003401596,0.005127316286606583,0.005848454454696318,4.440892098500626e-16,0.002228350085716424,0.004550760846312674,0.0076616224621673945,0.013854255337546473,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,best_rank,5.748854450253717,5.509441370753509,6.001191573452546,1.0,2.0,4.0,8.0,15.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,worst_rank,7.203426416319714,6.8932948532594835,7.527094525468356,1.0,3.0,6.0,11.0,17.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,query_macro,499,4434,2760,0.6812962562623982,0.6513100578422063,0.7100502543152901,included_schedules,7.000000000000001,6.9999999999999964,7.000000000000004,7.0,7.0,7.0,7.0,7.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,score_range,0.009379623031270677,0.00893459528153369,0.009851710398928975,0.0,0.004044950008392334,0.00808262825012207,0.012999773025512695,0.024288296699523926,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,max_abs_score_deviation,0.008362921402938124,0.007964398209554741,0.008782091990583791,0.0,0.0035823583602905273,0.007055342197418213,0.011555731296539307,0.022132396697998047,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,source_margin,0.07589890857537587,0.07161536032937114,0.08019658605550341,0.009816229343414307,0.034561336040496826,0.0660938024520874,0.1083141565322876,0.1728065013885498,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,max_embedding_cosine_distance,0.005401216288430117,0.005138964253165486,0.0056701029919701265,5.551115123125783e-16,0.0023919079526811826,0.0044003481378025455,0.007508004595848772,0.01357310535686318,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,best_rank,6.663768115942029,6.460804778385232,6.866977349199664,1.0,3.0,6.0,10.0,15.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,worst_rank,8.306884057971015,8.059515827649467,8.552976382206507,1.0,4.0,8.0,12.0,18.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_inclusion,pair_micro,499,4434,2760,0.6224627875507442,0.5899812204851811,0.6554327330139169,included_schedules,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,score_range,0.016666746039980394,0.015212096535256882,0.018285446120925208,0.006209313869476318,0.010010719299316406,0.013807237148284912,0.02138286828994751,0.034243762493133545,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,max_abs_score_deviation,0.015105279044339042,0.013759364163479573,0.01658557823181674,0.005160808563232422,0.009123384952545166,0.01289433240890503,0.01961308717727661,0.031175732612609863,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,source_margin,0.0038909225092532925,0.0024823115422975377,0.005259131498472946,-0.008917570114135742,-0.0005547404289245605,0.0029777884483337402,0.008214831352233887,0.019379377365112305,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,max_embedding_cosine_distance,0.007985033731030487,0.0073952103003317995,0.008622801183561506,0.0026245957986461566,0.005411869726874352,0.00684403627943031,0.010154430465232789,0.015690452316147407,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,best_rank,15.644712649494435,15.087291041959027,16.22779587393367,9.0,14.0,16.0,18.0,20.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,worst_rank,28.52668619509974,26.545076344695858,30.784898031867765,21.0,22.0,25.0,31.0,47.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,query_macro,499,4434,296,0.05883329743118204,0.04826069816285354,0.07019090772013281,included_schedules,3.5776263996087185,3.263572803461231,3.881126623114757,1.0,2.0,4.0,5.0,6.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,score_range,0.01699778135563876,0.015706971026408827,0.018358564857129844,0.005618393421173096,0.010010719299316406,0.014585793018341064,0.021835386753082275,0.036038100719451904,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,max_abs_score_deviation,0.015238178340164391,0.013959500072867932,0.01657763946899263,0.00432133674621582,0.008502721786499023,0.012967288494110107,0.019309163093566895,0.03340578079223633,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,source_margin,0.003667853571273185,0.0025901183274944285,0.004782467962984732,-0.011160492897033691,-0.0016466975212097168,0.0029789209365844727,0.008214831352233887,0.01980721950531006,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,max_embedding_cosine_distance,0.008143408631869076,0.007456068418721167,0.008858550905328508,0.0023407229389026396,0.004640636804500331,0.007118150118769151,0.010567503406820666,0.016061638062792483,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,best_rank,15.85472972972973,15.407132196162046,16.284325087650956,9.0,14.0,17.0,18.0,20.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,worst_rank,27.60135135135135,25.845676033176034,30.09035292288557,21.0,22.0,24.0,28.0,43.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,crossing,pair_micro,499,4434,296,0.06675687866486242,0.05771958920685426,0.07585162344625594,included_schedules,3.5472972972972974,3.372935895284444,3.7238925564485266,1.0,2.0,4.0,5.0,6.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,score_range,0.011028592284418753,0.01009604258225473,0.01201136355571499,0.0,0.0042844414710998535,0.009569227695465088,0.015665650367736816,0.02919834852218628,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,max_abs_score_deviation,0.009863765096107898,0.008999726713825505,0.010783461163513839,0.0,0.003543674945831299,0.008343696594238281,0.014288723468780518,0.026944994926452637,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,source_margin,-0.05436105650665421,-0.05994773847621359,-0.04893030672825045,-0.1468878984451294,-0.07635331153869629,-0.04146629571914673,-0.01946967840194702,-0.004796206951141357,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,max_embedding_cosine_distance,0.006354444063945781,0.0058516124157830555,0.006875884950436246,5.551115123125783e-16,0.0027887472607155406,0.0055596430600513,0.009164486434628971,0.014712484262586645,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,best_rank,440.62799756096473,305.71298884034707,588.2410217409711,22.0,31.0,65.0,259.0,2524.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,worst_rank,562.902802842506,402.8687994340506,734.3843360921924,26.0,41.0,93.0,385.0,3126.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,query_macro,499,4434,1378,0.2598704463064197,0.23280598950896703,0.28748308987481347,included_schedules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,score_range,0.011058431599932588,0.010326656420801474,0.011768367584927502,0.0,0.004764139652252197,0.009646236896514893,0.015442579984664917,0.027854979038238525,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,max_abs_score_deviation,0.009940172206334695,0.009268865454949185,0.010590344926987915,0.0,0.004152178764343262,0.008400022983551025,0.013935506343841553,0.02618473768234253,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,source_margin,-0.05065411186529694,-0.05586440493740082,-0.045739039036541244,-0.13939976692199707,-0.07000488042831421,-0.03897517919540405,-0.018329083919525146,-0.004436135292053223,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,max_embedding_cosine_distance,0.0063215751059161746,0.005912797288795724,0.006738622051116927,6.661338147750939e-16,0.0029625976881878513,0.005655009792001842,0.009009547727830025,0.014487688419320688,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,best_rank,318.9978229317852,219.95847928970042,433.41982557477496,22.0,29.0,46.0,177.0,1656.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,worst_rank,416.4201741654572,288.6407915192534,565.6572255683681,25.0,35.0,63.0,246.0,2244.0,"equal pair, conditional on state"
esci,gte_modernbert,20,all_seven_fitting,persistent_omission,pair_micro,499,4434,1378,0.31078033378439335,0.28051717644273644,0.3408607169447825,included_schedules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,query_macro,499,4434,3899,0.8744507441603366,0.8512768856856415,0.8963861289750098,score_range,0.009916494495409666,0.0094188889101693,0.010423241148028844,0.0,0.003957509994506836,0.00869673490524292,0.013644039630889893,0.02580738067626953,"equal query then equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,query_macro,499,4434,3899,0.8744507441603366,0.8512768856856415,0.8963861289750098,max_abs_score_deviation,0.0088895890125414,0.008432504175428925,0.00935827586514726,0.0,0.0036057233810424805,0.007422208786010742,0.012255370616912842,0.02409273386001587,"equal query then equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,query_macro,499,4434,3899,0.8744507441603366,0.8512768856856415,0.8963861289750098,source_margin,0.12839399863139248,0.12358390603592823,0.1331147165315939,0.02778470516204834,0.078468918800354,0.1266624927520752,0.17161154747009277,0.2372763752937317,"equal query then equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,query_macro,499,4434,3899,0.8744507441603366,0.8512768856856415,0.8963861289750098,max_embedding_cosine_distance,0.005718855597573247,0.005426029763931303,0.006028943453413026,5.551115123125783e-16,0.00248183399591273,0.004746370567201952,0.007953015897543492,0.014035632113828744,"equal query then equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,query_macro,499,4434,3899,0.8744507441603366,0.8512768856856415,0.8963861289750098,best_rank,11.240540160373728,10.51388053563003,12.043455101606343,1.0,3.0,7.0,14.0,40.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,query_macro,499,4434,3899,0.8744507441603366,0.8512768856856415,0.8963861289750098,worst_rank,14.74774534918007,13.769821102487326,15.825170671144212,1.0,3.0,9.0,18.0,53.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,query_macro,499,4434,3899,0.8744507441603366,0.8512768856856415,0.8963861289750098,included_schedules,7.0,6.999999999999998,7.000000000000003,7.0,7.0,7.0,7.0,7.0,"equal query then equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,pair_micro,499,4434,3899,0.879341452413171,0.8527397540710815,0.9036731132364131,score_range,0.01013296990860545,0.009706444129808216,0.010571564942141726,0.0,0.004539370536804199,0.008815467357635498,0.013953804969787598,0.02574002742767334,"equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,pair_micro,499,4434,3899,0.879341452413171,0.8527397540710815,0.9036731132364131,max_abs_score_deviation,0.009055579922449347,0.0086692915563288,0.009453902367679092,0.0,0.003921091556549072,0.007583677768707275,0.012355387210845947,0.02399575710296631,"equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,pair_micro,499,4434,3899,0.879341452413171,0.8527397540710815,0.9036731132364131,source_margin,0.12649968712107895,0.12129730211853973,0.13171324317384875,0.027811765670776367,0.07954621315002441,0.1249396800994873,0.16849970817565918,0.23307907581329346,"equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,pair_micro,499,4434,3899,0.879341452413171,0.8527397540710815,0.9036731132364131,max_embedding_cosine_distance,0.0057505883789528,0.00550656495195857,0.005999827165214275,6.661338147750939e-16,0.0026286936290199625,0.004777298134732377,0.007889680703227042,0.013988070017754484,"equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,pair_micro,499,4434,3899,0.879341452413171,0.8527397540710815,0.9036731132364131,best_rank,13.719158758656066,12.839169999619207,14.610673112023301,1.0,4.0,9.0,18.0,44.0,"equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,pair_micro,499,4434,3899,0.879341452413171,0.8527397540710815,0.9036731132364131,worst_rank,17.65939984611439,16.517658604279326,18.84230599055428,1.0,5.0,11.0,23.0,58.0,"equal pair, conditional on state"
esci,gte_modernbert,100,full,persistent_inclusion,pair_micro,499,4434,3899,0.879341452413171,0.8527397540710815,0.9036731132364131,included_schedules,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,"equal pair, conditional on state"
