dataset,model,support,family,K,aggregation,metric,mean,ci_low,ci_high,queries,pairs,distinct_texts_mean,bootstrap_seed,bootstrap_draws,intervention,not_coherent_catalog_recall
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,persistent_inclusion,0.6693615834959576,0.6358766421206842,0.7025888427118867,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,VI,0.03819347644270978,0.030600777970701775,0.04610149291652354,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,persistent_omission,0.2924449400613326,0.2611282334114473,0.3243916646890406,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,20,pair_micro,tested_order_inclusion_frequency,0.6876582544550205,0.655066023721955,0.7198178637050078,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,persistent_inclusion,0.9015595016399938,0.8809777091340197,0.9206673914551603,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,VI,0.00879015290145575,0.005606027519719279,0.012378463587749609,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,persistent_omission,0.08965034545855043,0.07117729610002162,0.10957899528195375,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,query_macro,tested_order_inclusion_frequency,0.9058687706009005,0.8855701383035312,0.9246558764845754,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,persistent_inclusion,0.8940618901589071,0.8675170415855304,0.9184982711492001,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,VI,0.012266517981600222,0.007871611575630131,0.0174919875494172,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,persistent_omission,0.09367159185949261,0.07061176419618276,0.11908216234464448,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
esci,bge_base,common_all_fitting,exhaustive_target,100,pair_micro,tested_order_inclusion_frequency,0.9003261336130027,0.8745338617509727,0.9239506288939869,488,3587,4.427376637858935,2026091701,10000,separate target-only counterfactuals,True
