dataset,model,family,rule,K,aggregation,reference_state,control_state,cell_fraction,ci_low,ci_high,eligible_queries,highest_pairs,cell_pairs,reference_state_pairs,queries_with_reference_state,conditional_inclusion,conditional_ci_low,conditional_ci_high,conditional_weighting,bootstrap_seed,bootstrap_draws,interval
wands,minilm,dense,lexical_ascending,20,query_macro,persistent_inclusion,included,0.20718356724079665,0.1736027930668993,0.24261800746847037,308,21299,1113,1148,228,0.9889308120707537,0.9830329623433743,0.9936767995832843,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,query_macro,crossing,included,0.06476161167681868,0.05266350734764405,0.07890507880912477,308,21299,881,2081,222,0.47266166514456637,0.4110084468521037,0.5345964335551385,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,query_macro,crossing,omitted,0.0722531209586511,0.06101477938641116,0.08510415938425935,308,21299,1200,2081,222,0.47266166514456637,0.4110084468521037,0.5345964335551385,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,query_macro,persistent_omission,included,0.004990119678112509,0.0025517458045388242,0.008844658323372744,308,21299,84,17534,249,0.008783643133369302,0.004487779776526516,0.015638638005059463,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,query_macro,persistent_omission,omitted,0.5631249098538714,0.5237518379364262,0.6009265027064784,308,21299,17450,17534,249,0.008783643133369302,0.004487779776526516,0.015638638005059463,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,pair_micro,persistent_inclusion,included,0.07699892013709564,0.06308736538124578,0.09438337005252055,308,21299,1640,1684,269,0.9738717339667459,0.9648158074236963,0.9818070605680392,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,pair_micro,persistent_inclusion,omitted,0.002065824686605005,0.0013777387090530367,0.0029012213170112136,308,21299,44,1684,269,0.9738717339667459,0.9648158074236963,0.9818070605680392,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,pair_micro,crossing,included,0.0413634442931593,0.03555820032256899,0.04841606431587194,308,21299,881,2081,222,0.4233541566554541,0.40540506807356536,0.4423164844404167,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,pair_micro,crossing,omitted,0.05634067327104559,0.04878966856952692,0.0655346216690282,308,21299,1200,2081,222,0.4233541566554541,0.40540506807356536,0.4423164844404167,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,pair_micro,persistent_omission,included,0.003943847128973191,0.0030089692374854083,0.005044836483207865,308,21299,84,17534,249,0.00479069236911144,0.003597405885483915,0.006272741250536408,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,20,pair_micro,persistent_omission,omitted,0.8192872904831213,0.7875900965899794,0.845265696685141,308,21299,17450,17534,249,0.00479069236911144,0.003597405885483915,0.006272741250536408,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,query_macro,persistent_inclusion,included,0.5983932338136995,0.5569523623426068,0.6388278689321842,308,21299,6809,6882,293,0.9946919060956513,0.9903157443622497,0.9973727135065428,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,query_macro,persistent_inclusion,omitted,0.0031932776946759635,0.0015935536110746472,0.00576782676200686,308,21299,73,6882,293,0.9946919060956513,0.9903157443622497,0.9973727135065428,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,query_macro,crossing,included,0.05155235360282999,0.04207905793080868,0.0621397020800827,308,21299,1439,3255,180,0.4652904873479315,0.41253232478772245,0.5198461444023923,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,query_macro,crossing,omitted,0.05924370822226504,0.050068183193500884,0.0692176781282404,308,21299,1816,3255,180,0.4652904873479315,0.41253232478772245,0.5198461444023923,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,query_macro,persistent_omission,included,0.002925360901500381,0.0017577038048683707,0.004394956897109505,308,21299,97,11162,198,0.010171014098155165,0.006210092880838406,0.015245707546205124,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,query_macro,persistent_omission,omitted,0.2846920657650291,0.2507027567815644,0.319393399912202,308,21299,11065,11162,198,0.010171014098155165,0.006210092880838406,0.015245707546205124,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,pair_micro,persistent_inclusion,included,0.3196863702521245,0.26988582836077957,0.3795091758162081,308,21299,6809,6882,293,0.9893926184248765,0.9865112601409664,0.9921484034983772,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,pair_micro,persistent_inclusion,omitted,0.00342739095732194,0.0024991969130737993,0.004519533512575326,308,21299,73,6882,293,0.9893926184248765,0.9865112601409664,0.9921484034983772,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,pair_micro,crossing,included,0.0675618573641955,0.05932431256050017,0.07680031232815177,308,21299,1439,3255,180,0.44208909370199695,0.4192355928303229,0.46624555094510867,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,pair_micro,crossing,omitted,0.08526221888351566,0.07739602179002371,0.09377411666301301,308,21299,1816,3255,180,0.44208909370199695,0.4192355928303229,0.46624555094510867,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,pair_micro,persistent_omission,included,0.004554204422742852,0.003548939357662205,0.005610315263597617,308,21299,97,11162,198,0.008690198889087977,0.006858643386013067,0.011020119188159786,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,lexical_descending,100,pair_micro,persistent_omission,omitted,0.5195079581200995,0.45320797650492234,0.5770851222519033,308,21299,11065,11162,198,0.008690198889087977,0.006858643386013067,0.011020119188159786,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,query_macro,persistent_inclusion,included,0.29356548207906397,0.2557659689117822,0.3332589507015661,308,21299,1656,1684,269,0.9955751527754282,0.9930209603736715,0.9975561436359183,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,query_macro,persistent_inclusion,omitted,0.0013047557534821795,0.0007352835806943988,0.002009195100278383,308,21299,28,1684,269,0.9955751527754282,0.9930209603736715,0.9975561436359183,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,query_macro,crossing,included,0.06776976496992354,0.05554651277092343,0.08157761764487609,308,21299,880,2081,222,0.4946166274704653,0.4317600175999827,0.5562514385254339,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,query_macro,crossing,omitted,0.0692449676655462,0.05789351394738805,0.08259528106650567,308,21299,1201,2081,222,0.4946166274704653,0.4317600175999827,0.5562514385254339,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,query_macro,persistent_omission,included,0.004616038243160635,0.002175402097332009,0.008576480764252046,308,21299,66,17534,249,0.008125182407096941,0.0038340299972456134,0.01504611022623329,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,query_macro,persistent_omission,omitted,0.5634989912888235,0.5239876812620359,0.6016673432078339,308,21299,17468,17534,249,0.008125182407096941,0.0038340299972456134,0.01504611022623329,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,pair_micro,persistent_inclusion,included,0.07775012911404292,0.06371270130350792,0.09534778949268197,308,21299,1656,1684,269,0.9833729216152018,0.977174515132513,0.9890378422571872,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,pair_micro,persistent_inclusion,omitted,0.0013146157096577305,0.0008559671902834364,0.0018619174669305802,308,21299,28,1684,269,0.9833729216152018,0.977174515132513,0.9890378422571872,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,pair_micro,crossing,included,0.0413164937321001,0.03538562055911945,0.04852803728016736,308,21299,880,2081,222,0.42287361845266697,0.4064305532867817,0.4404451671715636,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,pair_micro,crossing,omitted,0.05638762383210479,0.0491094690720256,0.06522265914039806,308,21299,1201,2081,222,0.42287361845266697,0.4064305532867817,0.4404451671715636,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,pair_micro,persistent_omission,included,0.0030987370299075073,0.002334105287511424,0.0039896821414704365,308,21299,66,17534,249,0.0037641154328732747,0.002794184605325819,0.00494881948086247,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,20,pair_micro,persistent_omission,omitted,0.820132400582187,0.7886185193356283,0.8460410021220857,308,21299,17468,17534,249,0.0037641154328732747,0.002794184605325819,0.00494881948086247,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,query_macro,persistent_inclusion,included,0.6001178708566198,0.5588355695493208,0.640675877728844,308,21299,6829,6882,293,0.9975587207763794,0.9966313749092007,0.998391598758514,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,query_macro,persistent_inclusion,omitted,0.0014686406517557418,0.000979790830708103,0.00200429545478853,308,21299,53,6882,293,0.9975587207763794,0.9966313749092007,0.998391598758514,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,query_macro,crossing,included,0.055245014158288815,0.04533764392415871,0.06666538944161113,308,21299,1422,3255,180,0.49861893327490087,0.4445113093077798,0.5542370376070958,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,query_macro,crossing,omitted,0.055551047666806186,0.046622063233483245,0.06530701712204069,308,21299,1833,3255,180,0.49861893327490087,0.4445113093077798,0.5542370376070958,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,query_macro,persistent_omission,included,0.001737060157858071,0.0011962073537921027,0.0023639725079458774,308,21299,90,11162,198,0.006039481605793172,0.004163298128226167,0.008258780815453616,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,query_macro,persistent_omission,omitted,0.2858803665086713,0.25169394492827424,0.32091986699112873,308,21299,11072,11162,198,0.006039481605793172,0.004163298128226167,0.008258780815453616,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,pair_micro,persistent_inclusion,included,0.3206253814733086,0.27050418040806845,0.3807616090036291,308,21299,6829,6882,293,0.9922987503632665,0.99003861893092,0.9943987415130535,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,pair_micro,persistent_inclusion,omitted,0.002488379736137847,0.0018040425858916558,0.0032613298649636574,308,21299,53,6882,293,0.9922987503632665,0.99003861893092,0.9943987415130535,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,pair_micro,crossing,included,0.06676369782618902,0.05915408884430997,0.07530066611967975,308,21299,1422,3255,180,0.4368663594470046,0.4133323699421965,0.4619533097933248,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,pair_micro,crossing,omitted,0.08606037842152214,0.07730727755055858,0.09549250809729877,308,21299,1833,3255,180,0.4368663594470046,0.4133323699421965,0.4619533097933248,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,pair_micro,persistent_omission,included,0.0042255504953284196,0.0033151571260034937,0.005157584860388797,308,21299,90,11162,198,0.00806307113420534,0.006356544351343542,0.0100889741873894,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,minilm,hybrid,field_priority_type,100,pair_micro,persistent_omission,omitted,0.519836612047514,0.4533305819929685,0.5772772206830089,308,21299,11072,11162,198,0.00806307113420534,0.006356544351343542,0.0100889741873894,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,query_macro,persistent_inclusion,included,0.30306622963707336,0.26407957242528307,0.3437802421131108,308,21299,1738,1767,265,0.994561719398009,0.9916809322727702,0.996891044072031,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,query_macro,persistent_inclusion,omitted,0.0016571713606184837,0.0009578791713058724,0.0024730257251796505,308,21299,29,1767,265,0.994561719398009,0.9916809322727702,0.996891044072031,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,query_macro,crossing,included,0.053688487228004685,0.04285096100114105,0.06626930946817362,308,21299,787,1940,216,0.44996106361763455,0.39087164114520445,0.5118196301972385,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,query_macro,crossing,omitted,0.06562958619896143,0.05537117106247186,0.07754847369785592,308,21299,1153,1940,216,0.44996106361763455,0.39087164114520445,0.5118196301972385,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,query_macro,persistent_omission,included,0.003969521237057266,0.0019432785623828826,0.006936533574350591,308,21299,64,17592,254,0.006892026180343441,0.003349909176106917,0.012150510869619508,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,query_macro,persistent_omission,omitted,0.5719890043382848,0.5325921827016975,0.6108111285517157,308,21299,17528,17592,254,0.006892026180343441,0.003349909176106917,0.012150510869619508,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,pair_micro,persistent_inclusion,included,0.08160007512089769,0.06702101702729875,0.10010012381131742,308,21299,1738,1767,265,0.9835880022637238,0.9774395395961746,0.9892107863301429,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,pair_micro,persistent_inclusion,omitted,0.001361566270716935,0.0008634239723794239,0.001981083703068428,308,21299,29,1767,265,0.9835880022637238,0.9774395395961746,0.9892107863301429,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,pair_micro,crossing,included,0.036950091553594064,0.0318973002194847,0.043100439544453625,308,21299,787,1940,216,0.4056701030927835,0.38733705772811916,0.42476877458210427,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,pair_micro,crossing,omitted,0.05413399690126297,0.047507008308201336,0.06209635253737129,308,21299,1153,1940,216,0.4056701030927835,0.38733705772811916,0.42476877458210427,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,pair_micro,persistent_omission,included,0.003004835907789098,0.0022437129388339213,0.0038761889939076953,308,21299,64,17592,254,0.0036380172805820826,0.002689004964683076,0.004781047196989382,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,20,pair_micro,persistent_omission,omitted,0.8229494342457392,0.7923432014396321,0.8475225850988072,308,21299,17528,17592,254,0.0036380172805820826,0.002689004964683076,0.004781047196989382,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,query_macro,persistent_inclusion,included,0.5692852984450852,0.528126954195163,0.6104239828134785,308,21299,6742,6807,283,0.9955973494560157,0.9934951787367408,0.9972867054102201,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,query_macro,persistent_inclusion,omitted,0.002517447671240745,0.001558032385216378,0.003690856970363844,308,21299,65,6807,283,0.9955973494560157,0.9934951787367408,0.9972867054102201,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,query_macro,crossing,included,0.06113000699867138,0.04956438297810922,0.07510353002750104,308,21299,1464,3111,197,0.49679503420635035,0.4252553301123376,0.5707465236085737,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,query_macro,crossing,omitted,0.061918741055602015,0.049561276829774965,0.07628799479730229,308,21299,1647,3111,197,0.49679503420635035,0.4252553301123376,0.5707465236085737,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,query_macro,persistent_omission,included,0.0019535086919800133,0.0011258294557996173,0.0030195088298400137,308,21299,75,11381,216,0.006401829452418035,0.003702722588084276,0.009990249753899285,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,query_macro,persistent_omission,omitted,0.30319499713742065,0.26868907787645324,0.33776529874128575,308,21299,11306,11381,216,0.006401829452418035,0.003702722588084276,0.009990249753899285,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,pair_micro,persistent_inclusion,included,0.3165406826611578,0.26688914294409083,0.37505343641219424,308,21299,6742,6807,283,0.9904510063170265,0.9876768130038976,0.9929422223218989,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,pair_micro,persistent_inclusion,omitted,0.0030517864688483025,0.00227543762137929,0.0039820650693304215,308,21299,65,6807,283,0.9904510063170265,0.9876768130038976,0.9929422223218989,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,pair_micro,crossing,included,0.06873562139067561,0.0608058997874047,0.07750968063264439,308,21299,1464,3111,197,0.47058823529411764,0.4483617418658516,0.4932882010779166,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,pair_micro,crossing,omitted,0.07732757406451007,0.06945675196681386,0.08599497888750589,308,21299,1647,3111,197,0.47058823529411764,0.4483617418658516,0.4932882010779166,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,pair_micro,persistent_omission,included,0.0035212920794403493,0.002689085169686703,0.004361230607734475,308,21299,75,11381,216,0.006589930586064494,0.004994752403866636,0.008518486805941798,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_ascending,100,pair_micro,persistent_omission,omitted,0.5308230433353679,0.4660628498098528,0.5867940907948499,308,21299,11306,11381,216,0.006589930586064494,0.004994752403866636,0.008518486805941798,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,query_macro,persistent_inclusion,included,0.30272106388890896,0.26368956182762254,0.3433170156207439,308,21299,1736,1767,265,0.9934290011786855,0.9889830798696034,0.9968012944745903,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,query_macro,persistent_inclusion,omitted,0.0020023371087828103,0.0009845100724834856,0.003278384381791256,308,21299,31,1767,265,0.9934290011786855,0.9889830798696034,0.9968012944745903,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,query_macro,crossing,included,0.0578523259943192,0.04596624288446856,0.07181513458284237,308,21299,833,1940,216,0.48485802974123837,0.41701400105342995,0.5530082598677856,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,query_macro,crossing,omitted,0.06146574743264696,0.05116156887294952,0.0730083703156572,308,21299,1107,1940,216,0.48485802974123837,0.41701400105342995,0.5530082598677856,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,query_macro,persistent_omission,included,0.0021820601055105656,0.0012630481127694055,0.0032421137868878487,308,21299,55,17592,254,0.0037885715873913674,0.0022045220544079113,0.005648758743417831,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,query_macro,persistent_omission,omitted,0.5737764654698314,0.534772211150761,0.612299421392353,308,21299,17537,17592,254,0.0037885715873913674,0.0022045220544079113,0.005648758743417831,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,pair_micro,persistent_inclusion,included,0.08150617399877928,0.06687555158100096,0.09999545648150186,308,21299,1736,1767,265,0.9824561403508771,0.9754477771162711,0.9888418604970239,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,pair_micro,persistent_inclusion,omitted,0.0014554673928353443,0.000911532414879822,0.0021019782855428043,308,21299,31,1767,265,0.9824561403508771,0.9754477771162711,0.9888418604970239,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,pair_micro,crossing,included,0.03910981736231748,0.03388911169899532,0.04532432872417334,308,21299,833,1940,216,0.42938144329896905,0.40926401370007004,0.4509399718103253,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,pair_micro,crossing,omitted,0.051974271092539555,0.045438352227346435,0.05970177254806584,308,21299,1107,1940,216,0.42938144329896905,0.40926401370007004,0.4509399718103253,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,pair_micro,persistent_omission,included,0.002582280858256256,0.0018239473189689461,0.003439899664531022,308,21299,55,17592,254,0.0031264211005002274,0.002190525680672888,0.004226545479352243,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,20,pair_micro,persistent_omission,omitted,0.8233719892952721,0.7928717628606265,0.8479291944575882,308,21299,17537,17592,254,0.0031264211005002274,0.002190525680672888,0.004226545479352243,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,query_macro,persistent_inclusion,included,0.5690788150495619,0.527755337682511,0.6104468841617962,308,21299,6728,6807,283,0.995236239970401,0.9934049043013354,0.9967936011123901,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,query_macro,persistent_inclusion,omitted,0.002723931066763883,0.0018461443161649253,0.0037193608403583455,308,21299,79,6807,283,0.995236239970401,0.9934049043013354,0.9967936011123901,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,query_macro,crossing,included,0.06393066119758162,0.0513656484995019,0.07873220661996731,308,21299,1484,3111,197,0.5195555599589158,0.4497844565047828,0.5896414434780607,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,query_macro,crossing,omitted,0.059118086856691884,0.047834539119066585,0.07195878417613427,308,21299,1627,3111,197,0.5195555599589158,0.4497844565047828,0.5896414434780607,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,query_macro,persistent_omission,included,0.0030820746544898085,0.0018022248718481942,0.004803233848418021,308,21299,98,11381,216,0.010100244948316753,0.005985358423459963,0.015753775304497456,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,query_macro,persistent_omission,omitted,0.30206643117491094,0.2678482227401896,0.3363770149131902,308,21299,11283,11381,216,0.010100244948316753,0.005985358423459963,0.015753775304497456,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,pair_micro,persistent_inclusion,included,0.31588337480632894,0.26629867721709105,0.37388761844080565,308,21299,6728,6807,283,0.9883942999853093,0.9854628012445334,0.9911844620340302,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,pair_micro,persistent_inclusion,omitted,0.003709094323677168,0.0028105049239842126,0.0047301978808902715,308,21299,79,6807,283,0.9883942999853093,0.9854628012445334,0.9911844620340302,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,pair_micro,crossing,included,0.06967463261185972,0.06173049686975808,0.07861511352183652,308,21299,1484,3111,197,0.4770170363227258,0.4556315910422244,0.4988457892779899,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,pair_micro,crossing,omitted,0.07638856284332597,0.06864517350136382,0.08484819620624875,308,21299,1627,3111,197,0.4770170363227258,0.4556315910422244,0.4988457892779899,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,pair_micro,persistent_omission,included,0.004601154983802057,0.003633768791215184,0.005652521389699596,308,21299,98,11381,216,0.008610842632457604,0.006596247000409826,0.01125680372197257,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,lexical_descending,100,pair_micro,persistent_omission,omitted,0.5297431804310061,0.46481378401692514,0.5858809366303754,308,21299,11283,11381,216,0.008610842632457604,0.006596247000409826,0.01125680372197257,pair-micro conditional ratio,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,query_macro,persistent_inclusion,included,0.3029688064657391,0.2639256976126864,0.3435556891581112,308,21299,1730,1767,265,0.9942420092247326,0.9910145760680172,0.9967566208989341,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,query_macro,persistent_inclusion,omitted,0.001754594531952816,0.0010115973908583762,0.002648889491685851,308,21299,37,1767,265,0.9942420092247326,0.9910145760680172,0.9967566208989341,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,query_macro,crossing,included,0.05704020297320837,0.04581595914676356,0.07029592067583124,308,21299,809,1940,216,0.47805165919077913,0.4179598730990249,0.5392508639244965,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,query_macro,crossing,omitted,0.062277870453757773,0.052501760392974564,0.07361458387590039,308,21299,1131,1940,216,0.47805165919077913,0.4179598730990249,0.5392508639244965,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
wands,bge_base,dense,field_priority_type,20,query_macro,persistent_omission,included,0.004822937691193423,0.002723472688976477,0.007729351473389312,308,21299,80,17592,254,0.008373758659750107,0.004723582547518645,0.013512824682048457,ratio of query-macro cell masses,2026091701,10000,95% paired query cluster; uncorrected
