dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,reference,alternative_schedule,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,retained_fraction,retained_fraction_ci_low,retained_fraction_ci_high,newly_included_fraction,newly_included_fraction_ci_low,newly_included_fraction_ci_high,newly_omitted_fraction,newly_omitted_fraction_ci_low,newly_omitted_fraction_ci_high,absent_in_both_fraction,absent_in_both_fraction_ci_low,absent_in_both_fraction_ci_high,delta_recall,delta_recall_ci_low,delta_recall_ci_high,retained_count,newly_included_count,newly_omitted_count,absent_in_both_count,exact_cancellation_queries,all_query_denominator,changed_query_denominator,cancellation_all_fraction,cancellation_changed_fraction
wands,minilm,100,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s4,pair_micro,308,21299,2026091701,10000,0.2974787548711207,0.2531531546699464,0.3505679475904525,0.047513967791915114,0.04334419630822598,0.05222544500826059,0.053382787924315694,0.04826312020575606,0.05937757778300929,0.6016244894126485,0.543812079184513,0.6507847817511452,-0.005868820132400582,-0.010251304504296292,-0.0018719166739918879,6336,1012,1137,12814,39,308,193,0.1266233766233766,0.20207253886010362
wands,minilm,100,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s5,query_macro,308,21299,2026091701,10000,0.5217108724711789,0.48238723550594886,0.5618317376530705,0.03786403290120704,0.031523618758621565,0.04487215550783355,0.05712240962127969,0.04517456712499967,0.07104582827168834,0.38330268500633435,0.34659948046799854,0.42079472451426286,-0.019258376720072655,-0.0345024807263921,-0.005551723134897299,6315,1024,1158,12802,22,308,192,0.07142857142857142,0.11458333333333333
wands,minilm,100,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_minilm_native_C2s5.parquet,7,empirical seven raw schedules,raw_C0,C2s5,pair_micro,308,21299,2026091701,10000,0.29649279308887744,0.25219737026039113,0.3492719923084264,0.04807737452462557,0.04345166452681154,0.05329394864290482,0.05436874970655899,0.048912363652001814,0.06072978380261768,0.6010610826799381,0.5428999178005091,0.6503930599972968,-0.006291375181933424,-0.011040859200447105,-0.0019323760133315895,6315,1024,1158,12802,22,308,192,0.07142857142857142,0.11458333333333333
wands,minilm,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5788332820924585,0.540442339286388,0.6168707106396457,0.0,0.0,0.0,0.0,0.0,0.0,0.42116671790754145,0.3831292893603544,0.45955766071361204,0.0,0.0,0.0,7473,0,0,13826,0,308,0,0.0,
wands,minilm,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.3508615427954364,0.3036609701883993,0.40645022360044597,0.0,0.0,0.0,0.0,0.0,0.0,0.6491384572045636,0.593549776399554,0.6963390298116008,0.0,0.0,0.0,7473,0,0,13826,0,308,0,0.0,
wands,minilm,100,lexical_ascending,42994,phase4/results/wands/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5253072256737804,0.4851251357269022,0.56559247109833,0.03518343794422999,0.029712535945044118,0.04089835260532063,0.053526056418678136,0.042747097195866016,0.0659115207799617,0.38598327996331144,0.349342524466611,0.4233900338191939,-0.018342618474448145,-0.03168227862091149,-0.006433612913751211,6245,1007,1228,12819,23,308,193,0.07467532467532467,0.11917098445595854
wands,minilm,100,lexical_ascending,42994,phase4/results/wands/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.2932062538147331,0.2489484159339167,0.34613685939069827,0.04727921498661909,0.042853180459453744,0.05195172253693668,0.057655288980703316,0.05182429963430925,0.0644288058646318,0.6018592422179445,0.5447052359932393,0.6507579423166022,-0.01037607399408423,-0.016401757321286643,-0.00485105471685028,6245,1007,1228,12819,23,308,193,0.07467532467532467,0.11917098445595854
wands,minilm,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5222994273022115,0.4820290434956626,0.5628827311804245,0.03931621831838525,0.033276678262526616,0.04585068359887386,0.05653385479024714,0.04647982011267117,0.0681709804621492,0.3818504995891561,0.345156462637569,0.41895692378910765,-0.01721763647186189,-0.02971941472585024,-0.005846446965918053,6282,1055,1191,12771,20,308,199,0.06493506493506493,0.10050251256281408
wands,minilm,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.29494342457392364,0.2509244639740781,0.3476581522911442,0.049532841917460914,0.0440054916329791,0.05560990427573795,0.05591811822151275,0.050167549455766645,0.06240077453995984,0.5996056152871027,0.5410035406594328,0.6494320322611782,-0.006385276304051834,-0.012246108719504076,-0.001022499742809835,6282,1055,1191,12771,20,308,199,0.06493506493506493,0.10050251256281408
wands,minilm,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5294210367170041,0.48890658627395295,0.5697873105973988,0.04244701136983559,0.03410590933815365,0.05235049177914433,0.049412245375454425,0.039440879802780146,0.061103361850486954,0.3787197065377058,0.34200378037549517,0.4159860892382324,-0.006965234005618836,-0.021237875967573337,0.006767867800097258,6302,1070,1171,12756,25,308,192,0.08116883116883117,0.13020833333333334
wands,minilm,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_minilm_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.29588243579510776,0.2513274179878995,0.34881416307793994,0.05023710033334898,0.04548537597521565,0.055502055354001316,0.05497910700032865,0.04905485918045235,0.061912287564167535,0.5989013568712146,0.5407949830346089,0.6486624341867692,-0.00474200666697967,-0.010217880711816575,0.00044665234113551715,6302,1070,1171,12756,25,308,192,0.08116883116883117,0.13020833333333334
wands,minilm,100,set_mean,42994,phase4/results/wands/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.512741535364972,0.4715020706569798,0.5536866625120017,0.07532846792457495,0.06305522750231699,0.08841506925083302,0.06609174672748656,0.05617339825213093,0.07705309017609542,0.3458382499829664,0.30999810651288967,0.3824556465396373,0.009236721197088392,-0.006465071223019744,0.025179340719651232,5744,1774,1729,12052,21,308,209,0.06818181818181818,0.10047846889952153
wands,minilm,100,set_mean,42994,phase4/results/wands/minilm_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.26968402272407155,0.22526054912906585,0.32266119385782843,0.08329029531902907,0.07424741127911588,0.09361179329758465,0.08117752007136485,0.07424165608774398,0.08902225115491263,0.5658481618855346,0.5047960862185048,0.6185593559521446,0.0021127752476642098,-0.0073257133570739635,0.012403509576389969,5744,1774,1729,12052,21,308,209,0.06818181818181818,0.10047846889952153
wands,minilm,100,centroid_2,42994,phase4/results/wands/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5293901959760254,0.48950063115829456,0.5694899082082795,0.03498730743347159,0.029395333671082893,0.04110419513677414,0.049443086116433166,0.03771282721638096,0.063691988659471,0.3861794104740698,0.34971300878337946,0.4233404536737131,-0.014455778682961582,-0.029863192423470637,-0.0011138348212968183,6476,961,997,12865,17,308,185,0.05519480519480519,0.0918918918918919
wands,minilm,100,centroid_2,42994,phase4/results/wands/minilm_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.3040518334194094,0.25922088600722043,0.3577682163519553,0.045119489177895676,0.04079066793654455,0.05008055548846149,0.04680970937602704,0.04215160964126003,0.05226082635976226,0.6040189680266679,0.5460793161651425,0.6536547132602715,-0.0016902201981313677,-0.005776849229776077,0.00225975563817807,6476,961,997,12865,17,308,185,0.05519480519480519,0.0918918918918919
wands,minilm,100,max_2,42994,phase4/results/wands/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5331138820125121,0.4926993063297756,0.5734782428534355,0.037276290494007054,0.031546512499909314,0.04343656281623302,0.04571940007994653,0.03572489099028754,0.0574767207104898,0.38389042741353435,0.347243502900041,0.42112429856801753,-0.008443109585939478,-0.02143511611290721,0.0032767177186491013,6447,1005,1026,12821,26,308,191,0.08441558441558442,0.13612565445026178
wands,minilm,100,max_2,42994,phase4/results/wands/minilm_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.3026902671486924,0.25793146813582063,0.3563271045087249,0.04718531386450068,0.042833417939973924,0.052151827306360546,0.04817127564674398,0.04343802620727782,0.05356940346052721,0.6019531433400629,0.54367233363947,0.6516463310258217,-0.0009859617822432977,-0.00492954053929709,0.0028770272618122493,6447,1005,1026,12821,26,308,191,0.08441558441558442,0.13612565445026178
wands,minilm,100,BM25,42994,phase4/results/wands/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",raw_C0,C0,query_macro,308,21299,2026091701,10000,0.48914783177515814,0.44662927524138063,0.5314802830267905,0.14317739360395026,0.12410270982215206,0.16371838449306297,0.08968545031730044,0.07513905985219216,0.10605417852225932,0.27798932430359113,0.24423934255918545,0.31256144418183834,0.05349194328664981,0.027179685783666144,0.08006951888732865,4997,2983,2476,10843,10,308,226,0.032467532467532464,0.04424778761061947
wands,minilm,100,BM25,42994,phase4/results/wands/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.23461195361284568,0.19218095088110068,0.28540699783287904,0.1400535236396075,0.12314873785061094,0.15938317323338067,0.11624958918259073,0.10433215432709372,0.1300311647761011,0.5090849335649561,0.4405573697980944,0.5691878400820151,0.02380393445701676,0.005130991388348766,0.04388714782402073,4997,2983,2476,10843,10,308,226,0.032467532467532464,0.04424778761061947
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5511800047467038,0.5112404398783871,0.590615686028037,0.10204479163443786,0.08640950525084927,0.11930884501527754,0.027653277345754786,0.022047960165981515,0.03389630426859555,0.31912192627310354,0.28268091780671095,0.3561359145953068,0.07439151428868306,0.05762789012620921,0.09255685927065127,6531,1866,942,11960,9,308,207,0.02922077922077922,0.043478260869565216
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.3066341142776656,0.25999010244471316,0.3614966228774237,0.08760974693647589,0.07617981212490357,0.10110378849127392,0.04422742851777079,0.039040347596537385,0.049911301565115404,0.5615287102680877,0.49626198812300426,0.6169717458275539,0.0433823184187051,0.03089257166543927,0.05808410454324114,6531,1866,942,11960,9,308,207,0.02922077922077922,0.043478260869565216
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C1,query_macro,308,21299,2026091701,10000,0.5400959511142052,0.4993192262268148,0.5800988998814928,0.11391149865077754,0.09778820876299726,0.1316241339269343,0.038737330978253534,0.032205201489516305,0.045886546498106154,0.30725521925676386,0.2720508035565016,0.34321188305354133,0.07517416767252402,0.05778986927747397,0.09416758105638959,6158,2144,1315,11682,14,308,212,0.045454545454545456,0.0660377358490566
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C1,pair_micro,308,21299,2026091701,10000,0.2891215550025823,0.24319629852061628,0.34308771733251925,0.10066200291093479,0.08890756899195465,0.1144351929224239,0.061739987792854126,0.05528921397658763,0.06877646591077413,0.5484764542936288,0.4831945034233897,0.604357017363983,0.03892201511808066,0.026224866658184343,0.05351557326865438,6158,2144,1315,11682,14,308,212,0.045454545454545456,0.0660377358490566
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s1,query_macro,308,21299,2026091701,10000,0.5413900814855721,0.5006242886054755,0.5814032374896976,0.11850547995302713,0.1014611434308495,0.13689395869346668,0.03744320060688649,0.030868481515331406,0.04455055973461882,0.3026612379545143,0.26722027418143857,0.3388465591294505,0.08106227934614063,0.06276152037567893,0.10069615790800004,6190,2159,1283,11667,11,308,215,0.03571428571428571,0.05116279069767442
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s1,pair_micro,308,21299,2026091701,10000,0.29062397295647685,0.2445265168618618,0.3452541576187702,0.10136626132682286,0.08933821571757639,0.1151970653649448,0.06023756983895957,0.054048251263697555,0.06681822352613352,0.5477721958777407,0.48229791716229115,0.6038112256925732,0.04112869148786328,0.028416014186592318,0.05605555980258234,6190,2159,1283,11667,11,308,215,0.03571428571428571,0.05116279069767442
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s2,query_macro,308,21299,2026091701,10000,0.5405779758691968,0.49998065916997314,0.5807128699451578,0.11752893338114527,0.10085908928580357,0.1357718743932191,0.03825530622326185,0.03186680820918295,0.04546538131015966,0.3036377845263961,0.26836485266773885,0.3393126409911278,0.07927362715788341,0.06102112057213551,0.09867745050000093,6185,2163,1288,11663,18,308,216,0.05844155844155844,0.08333333333333333
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s2,pair_micro,308,21299,2026091701,10000,0.2903892201511808,0.24443036309025754,0.3448158439782601,0.10155406357105967,0.08950026250764809,0.11583360266368532,0.0604723226442556,0.05435818786221557,0.06698260383278419,0.547584393633504,0.48224453959000285,0.6034124024992561,0.041081740926804076,0.02828626125305481,0.05619439814150739,6185,2163,1288,11663,18,308,216,0.05844155844155844,0.08333333333333333
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s3,query_macro,308,21299,2026091701,10000,0.5400065418374729,0.49942855711250644,0.5800424987196255,0.11510581711208627,0.09845507122983624,0.13307177262196732,0.03882674025498565,0.0321699436804533,0.04603885600179188,0.3060609007954551,0.27040315313435376,0.3421360121219576,0.07627907685710063,0.05835963323094497,0.09543383572529847,6188,2168,1285,11658,12,308,212,0.03896103896103896,0.05660377358490566
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s3,pair_micro,308,21299,2026091701,10000,0.2905300718343584,0.24469717984858777,0.3450479190093142,0.1017888163763557,0.08989991667223826,0.1158047266486927,0.060331470961077986,0.054067878193840686,0.06703059873160902,0.5473496408282079,0.4818862137660657,0.6034213020460877,0.041457345415277715,0.028676314182208982,0.0564045834960888,6188,2168,1285,11658,12,308,212,0.03896103896103896,0.05660377358490566
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s4,query_macro,308,21299,2026091701,10000,0.5414357427707817,0.5012830553671238,0.5810757568342212,0.1118577768769104,0.09571806671660742,0.12948974131690327,0.03739753932167696,0.031203572638483532,0.04411132503214585,0.309308941030631,0.2736920010184492,0.3453547772668055,0.07446023755523344,0.05707605232566908,0.0934401624804446,6190,2143,1283,11683,13,308,212,0.04220779220779221,0.06132075471698113
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s4,pair_micro,308,21299,2026091701,10000,0.29062397295647685,0.24496932615335087,0.34527263540075,0.10061505234987558,0.08898351346910971,0.11440469665106098,0.06023756983895957,0.054067899580927434,0.06692454520694802,0.548523404854688,0.4834020768225596,0.6038255218104314,0.040377482510916,0.02790225128120643,0.054932147038557845,6190,2143,1283,11683,13,308,212,0.04220779220779221,0.06132075471698113
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s5,query_macro,308,21299,2026091701,10000,0.5414150632757392,0.5009941910374197,0.5813439001935357,0.11327755668127265,0.0966156334764442,0.1308452578125211,0.03741821881671939,0.031040830916279426,0.04431763152648086,0.30788916122626875,0.2724130108219288,0.3440665193177539,0.07585933786455326,0.05817072681199299,0.09506974267176549,6219,2137,1254,11689,14,308,215,0.045454545454545456,0.06511627906976744
wands,minilm,100,hybrid_seven,42994,revision_completion_20260921/data/wands_minilm_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s5,pair_micro,308,21299,2026091701,10000,0.2919855392271938,0.24592747735301587,0.3465636015655962,0.10033334898352035,0.08879206518699419,0.11393384592463512,0.058876003568242644,0.0526182178201627,0.06541260121608214,0.5488051082210432,0.48361524445953746,0.6045271680751821,0.041457345415277715,0.02903324543405289,0.05588999048323044,6219,2137,1254,11689,14,308,215,0.045454545454545456,0.06511627906976744
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C0,query_macro,308,21299,2026091701,10000,0.5788332820924585,0.540442339286388,0.6168707106396457,0.0,0.0,0.0,0.0,0.0,0.0,0.42116671790754145,0.3831292893603544,0.45955766071361204,0.0,0.0,0.0,7473,0,0,13826,0,308,0,0.0,
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C0,pair_micro,308,21299,2026091701,10000,0.3508615427954364,0.3036609701883993,0.40645022360044597,0.0,0.0,0.0,0.0,0.0,0.0,0.6491384572045636,0.593549776399554,0.6963390298116008,0.0,0.0,0.0,7473,0,0,13826,0,308,0,0.0,
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C1,query_macro,308,21299,2026091701,10000,0.5152381662474024,0.47539449743726037,0.555940830006663,0.03935143787185968,0.032927153378420525,0.046424148879282146,0.06359511584505634,0.051034633101452384,0.07824348595946892,0.3818152800356817,0.34484397647200493,0.41913219217443193,-0.024243677973196657,-0.04019322119992907,-0.009784333804619842,6120,1084,1353,12742,21,308,199,0.06818181818181818,0.10552763819095477
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C1,pair_micro,308,21299,2026091701,10000,0.2873374336823325,0.24425815479032592,0.3392982956131669,0.05089440818817785,0.04621754397041224,0.056151440117367266,0.0635241091131039,0.057013266714509396,0.07118166378031367,0.5982440490163857,0.5397609277516516,0.6478206689621067,-0.012629700924926053,-0.018709647208341767,-0.007342708706141267,6120,1084,1353,12742,21,308,199,0.06818181818181818,0.10552763819095477
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s1,query_macro,308,21299,2026091701,10000,0.5307817050262976,0.490809996247429,0.5705317553072128,0.03641468898443106,0.030825212529121574,0.042635897713978,0.048051577066160936,0.03906783035431656,0.05849175845392764,0.38475202892311033,0.3479045024584283,0.42205820596868693,-0.011636888081729883,-0.02304732685988211,-0.0012308124746366366,6290,999,1183,12827,32,308,193,0.1038961038961039,0.16580310880829016
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s1,pair_micro,308,21299,2026091701,10000,0.2953190290623973,0.25084169486813246,0.3481811977514665,0.046903610498145454,0.04284218833882938,0.05143692232848306,0.05554251373303911,0.05033707499271777,0.06142688508049788,0.6022348467064181,0.5446324310105255,0.6513057771233094,-0.008638903234893656,-0.013055940909511439,-0.0046088039531843586,6290,999,1183,12827,32,308,193,0.1038961038961039,0.16580310880829016
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s2,query_macro,308,21299,2026091701,10000,0.5274486539049557,0.4878455101792713,0.567553292835835,0.03916703875583982,0.03320562106491485,0.04568938477440878,0.051384628187502855,0.042421138767325374,0.06137475485958861,0.3819996791517016,0.34566836655679256,0.419259315410089,-0.01221758943166304,-0.023308885137722966,-0.0016058999891434536,6279,1073,1194,12753,30,308,196,0.09740259740259741,0.15306122448979592
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s2,pair_micro,308,21299,2026091701,10000,0.294802572890746,0.2506205098926623,0.3471079092444337,0.050377952016526596,0.04574863995861069,0.055821345987334584,0.056058969904690364,0.050489012985562645,0.06246490345644934,0.598760505188037,0.5405070820590022,0.6488882128385662,-0.005681017888163764,-0.010232553639885199,-0.001421105268594623,6279,1073,1194,12753,30,308,196,0.09740259740259741,0.15306122448979592
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s3,query_macro,308,21299,2026091701,10000,0.5246160183914251,0.484838577850077,0.5649535466673534,0.04050821782674658,0.03395200292164304,0.047804574568042206,0.05421726370103342,0.04250295839794363,0.06812593553952721,0.3806585000807948,0.34400128124218765,0.4178722833109128,-0.013709045874286833,-0.02888193101770566,-0.00026256830699362927,6331,1053,1142,12773,22,308,193,0.07142857142857142,0.11398963730569948
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s3,pair_micro,308,21299,2026091701,10000,0.2972440020658247,0.2529385192140809,0.35004344231599177,0.04943894079534251,0.04466751977732158,0.0546405459292306,0.053617540729611717,0.04867765790869139,0.059273372585409004,0.5996995164092211,0.5411914880571744,0.6493808815481769,-0.004178599934269215,-0.008130556041070065,-0.0003920385622784202,6331,1053,1142,12773,22,308,193,0.07142857142857142,0.11398963730569948
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s4,query_macro,308,21299,2026091701,10000,0.5330534473882456,0.49353233063431173,0.572644893417008,0.0379150320719036,0.03199237694645161,0.0443501299108016,0.04577983470421312,0.038929740391089304,0.05294759264982793,0.3832516858356378,0.3461510400368393,0.42072363208228647,-0.00786480263230952,-0.016109817448224536,0.000551486139897782,6336,1012,1137,12814,39,308,193,0.1266233766233766,0.20207253886010362
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s4,pair_micro,308,21299,2026091701,10000,0.2974787548711207,0.2531531546699464,0.3505679475904525,0.047513967791915114,0.04334419630822598,0.05222544500826059,0.053382787924315694,0.04826312020575606,0.05937757778300929,0.6016244894126485,0.543812079184513,0.6507847817511452,-0.005868820132400582,-0.010251304504296292,-0.0018719166739918879,6336,1012,1137,12814,39,308,193,0.1266233766233766,0.20207253886010362
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s5,query_macro,308,21299,2026091701,10000,0.5217108724711789,0.48238723550594886,0.5618317376530705,0.03786403290120704,0.031523618758621565,0.04487215550783355,0.05712240962127969,0.04517456712499967,0.07104582827168834,0.38330268500633435,0.34659948046799854,0.42079472451426286,-0.019258376720072655,-0.0345024807263921,-0.005551723134897299,6315,1024,1158,12802,22,308,192,0.07142857142857142,0.11458333333333333
wands,minilm,100,reconstructed_raw_seven,42994,revision_completion_20260921/data/wands_minilm_reconstructed_raw_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,raw_C0,C2s5,pair_micro,308,21299,2026091701,10000,0.29649279308887744,0.25219737026039113,0.3492719923084264,0.04807737452462557,0.04345166452681154,0.05329394864290482,0.05436874970655899,0.048912363652001814,0.06072978380261768,0.6010610826799381,0.5428999178005091,0.6503930599972968,-0.006291375181933424,-0.011040859200447105,-0.0019323760133315895,6315,1024,1158,12802,22,308,192,0.07142857142857142,0.11458333333333333
