dataset,model,intervention,target_support,catalog_size,K,event,threshold_multiple,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,base_share,base_share_ci_low,base_share_ci_high,severe_share,severe_share_ci_low,severe_share_ci_high,base_pair_count,severe_pair_count,base_queries,conditional_query_macro,conditional_query_denominator,conditional_pair_micro,query_normalized_mass_ratio,conditional_bootstrap_valid_draws,conditional_query_macro_ci_low,conditional_query_macro_ci_high
wands,gte_modernbert,target_only,fully_fitting,42994,20,source_order_loss,5,query_macro,308,21299,2026091701,10000,0.06519825984146446,0.05554217759792209,0.07567660945293465,0.002697618113242736,0.0008319797886870735,0.00529477559314994,980,44,195,0.04532096109019186,195,0.044897959183673466,0.0413756152357784,10000,0.02674824242096541,0.06755997438614625
wands,gte_modernbert,target_only,fully_fitting,42994,20,source_order_loss,5,pair_micro,308,21299,2026091701,10000,0.04601154983802056,0.03973686249161896,0.05340983912282381,0.002065824686605005,0.0013664289432307464,0.0028386106971191706,980,44,195,0.04532096109019186,195,0.044897959183673466,0.0413756152357784,10000,0.02674824242096541,0.06755997438614625
wands,gte_modernbert,target_only,fully_fitting,42994,100,crossing,2,query_macro,308,21299,2026091701,10000,0.13978084820042933,0.12265576367838937,0.15785793594434713,0.04668178857070176,0.035664313179609865,0.059436704488867564,3848,1263,204,0.3203609587801476,204,0.32822245322245325,0.3339641243538997,10000,0.27376683880118063,0.36812075810660444
wands,gte_modernbert,target_only,fully_fitting,42994,100,crossing,2,pair_micro,308,21299,2026091701,10000,0.18066575895581952,0.1658975239684073,0.19646132763439123,0.059298558617775485,0.048145312756356924,0.07045287842991312,3848,1263,204,0.3203609587801476,204,0.32822245322245325,0.3339641243538997,10000,0.27376683880118063,0.36812075810660444
wands,gte_modernbert,target_only,fully_fitting,42994,100,source_order_loss,2,query_macro,308,21299,2026091701,10000,0.06430188636341756,0.05419049309299337,0.07578820359794348,0.01564502818297073,0.009279766409250628,0.024425570536028954,1689,344,170,0.1855877747839122,170,0.20367081113084665,0.24330589766137023,10000,0.14586324214060814,0.22947390531655026
wands,gte_modernbert,target_only,fully_fitting,42994,100,source_order_loss,2,pair_micro,308,21299,2026091701,10000,0.07929949762899667,0.07100279923751043,0.08884849812181973,0.016150993004366402,0.012507940591177881,0.019889086430954987,1689,344,170,0.1855877747839122,170,0.20367081113084665,0.24330589766137023,10000,0.14586324214060814,0.22947390531655026
wands,gte_modernbert,target_only,fully_fitting,42994,100,crossing,5,query_macro,308,21299,2026091701,10000,0.13978084820042933,0.12265576367838937,0.15785793594434713,0.0037734162629471033,0.002497414904913968,0.005226291676543539,3848,143,204,0.03657355654037647,204,0.037162162162162164,0.026995230831168428,10000,0.022789180564608352,0.05317257574720117
wands,gte_modernbert,target_only,fully_fitting,42994,100,crossing,5,pair_micro,308,21299,2026091701,10000,0.18066575895581952,0.1658975239684073,0.19646132763439123,0.006713930231466266,0.004578024431516958,0.008960348022916936,3848,143,204,0.03657355654037647,204,0.037162162162162164,0.026995230831168428,10000,0.022789180564608352,0.05317257574720117
wands,gte_modernbert,target_only,fully_fitting,42994,100,source_order_loss,5,query_macro,308,21299,2026091701,10000,0.06430188636341756,0.05419049309299337,0.07578820359794348,0.0006753442228569225,0.00021298968446925896,0.0013179199933905654,1689,29,170,0.011724952858853787,170,0.017169923031379514,0.01050271245605537,10000,0.004412350193515136,0.020697224729289802
wands,gte_modernbert,target_only,fully_fitting,42994,100,source_order_loss,5,pair_micro,308,21299,2026091701,10000,0.07929949762899667,0.07100279923751043,0.08884849812181973,0.001361566270716935,0.0006191798849546521,0.0022637032594533244,1689,29,170,0.011724952858853787,170,0.017169923031379514,0.01050271245605537,10000,0.004412350193515136,0.020697224729289802
esci,minilm,target_only,full,10076,20,crossing,2,query_macro,499,4434,2026091701,10000,0.029091983293576262,0.021428061993869162,0.03805415057375358,0.001887902789706397,0.0004008016032064128,0.0038523077901835394,138,7,92,0.06521739130434782,92,0.050724637681159424,0.0648942621290196,10000,0.020833333333333332,0.11956521739130435
esci,minilm,target_only,full,10076,20,crossing,2,pair_micro,499,4434,2026091701,10000,0.03112313937753721,0.025154351605881385,0.037383177570093455,0.0015787099684258007,0.00044218439089100157,0.003046789989118607,138,7,92,0.06521739130434782,92,0.050724637681159424,0.0648942621290196,10000,0.020833333333333332,0.11956521739130435
esci,minilm,target_only,full,10076,20,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.017904898525363325,0.01210569117664622,0.024817555075421705,0.001124471164551325,0.000167000668002672,0.002427076374972167,80,4,63,0.06349206349206349,63,0.05,0.06280243157806488,10000,0.014084507042253521,0.13114754098360656
esci,minilm,target_only,full,10076,20,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.018042399639152006,0.013826940231935772,0.022550128827712804,0.0009021199819576004,0.00021500521484510285,0.0018801410105757932,80,4,63,0.06349206349206349,63,0.05,0.06280243157806488,10000,0.014084507042253521,0.13114754098360656
esci,minilm,target_only,full,10076,20,crossing,5,query_macro,499,4434,2026091701,10000,0.029091983293576262,0.021428061993869162,0.03805415057375358,0.0,0.0,0.0,138,0,92,0.0,92,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,20,crossing,5,pair_micro,499,4434,2026091701,10000,0.03112313937753721,0.025154351605881385,0.037383177570093455,0.0,0.0,0.0,138,0,92,0.0,92,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,20,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.017904898525363325,0.01210569117664622,0.024817555075421705,0.0,0.0,0.0,80,0,63,0.0,63,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,20,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.018042399639152006,0.013826940231935772,0.022550128827712804,0.0,0.0,0.0,80,0,63,0.0,63,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,100,crossing,2,query_macro,499,4434,2026091701,10000,0.013189849099167737,0.007689807432417654,0.019780967890937834,8.3500334001336e-05,0.0,0.000250501002004008,48,1,35,0.02857142857142857,35,0.020833333333333332,0.006330651198018996,10000,0.0,0.09523809523809523
esci,minilm,target_only,full,10076,100,crossing,2,pair_micro,499,4434,2026091701,10000,0.010825439783491205,0.007174256412062425,0.01499426001173941,0.0002255299954894001,0.0,0.0006984947475206002,48,1,35,0.02857142857142857,35,0.020833333333333332,0.006330651198018996,10000,0.0,0.09523809523809523
esci,minilm,target_only,full,10076,100,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.0060749255012782066,0.0030476283995823075,0.009845397993882463,0.0,0.0,0.0,25,0,20,0.0,20,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,100,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.005638249887235002,0.003250480917701558,0.00840159388488341,0.0,0.0,0.0,25,0,20,0.0,20,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,100,crossing,5,query_macro,499,4434,2026091701,10000,0.013189849099167737,0.007689807432417654,0.019780967890937834,0.0,0.0,0.0,48,0,35,0.0,35,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,100,crossing,5,pair_micro,499,4434,2026091701,10000,0.010825439783491205,0.007174256412062425,0.01499426001173941,0.0,0.0,0.0,48,0,35,0.0,35,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,100,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.0060749255012782066,0.0030476283995823075,0.009845397993882463,0.0,0.0,0.0,25,0,20,0.0,20,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,full,10076,100,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.005638249887235002,0.003250480917701558,0.00840159388488341,0.0,0.0,0.0,25,0,20,0.0,20,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,20,crossing,2,query_macro,460,2578,2026091701,10000,0.03204667031738087,0.022539541895261618,0.04254574307309976,0.001507803790412486,0.00016722408026755855,0.0032831661092530655,93,4,68,0.058823529411764705,68,0.043010752688172046,0.04705024813747068,10000,0.013513513513513514,0.1206896551724138
esci,minilm,target_only,fully_fitting,10076,20,crossing,2,pair_micro,460,2578,2026091701,10000,0.0360744763382467,0.02786599293114488,0.04459593120930813,0.0015515903801396431,0.0003714675767729775,0.0032115938664332155,93,4,68,0.058823529411764705,68,0.043010752688172046,0.04705024813747068,10000,0.013513513513513514,0.1206896551724138
esci,minilm,target_only,fully_fitting,10076,20,source_order_loss,2,query_macro,460,2578,2026091701,10000,0.020066912066439478,0.013117160635520748,0.028385415297088257,0.0007971014492753624,0.0,0.002028985507246377,57,2,46,0.043478260869565216,46,0.03508771929824561,0.03972217781371851,10000,0.0,0.1111111111111111
esci,minilm,target_only,fully_fitting,10076,20,source_order_loss,2,pair_micro,460,2578,2026091701,10000,0.022110162916989914,0.015972972088609667,0.028602083358682896,0.0007757951900698216,0.0,0.00199203187250996,57,2,46,0.043478260869565216,46,0.03508771929824561,0.03972217781371851,10000,0.0,0.1111111111111111
esci,minilm,target_only,fully_fitting,10076,20,crossing,5,query_macro,460,2578,2026091701,10000,0.03204667031738087,0.022539541895261618,0.04254574307309976,0.0,0.0,0.0,93,0,68,0.0,68,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,20,crossing,5,pair_micro,460,2578,2026091701,10000,0.0360744763382467,0.02786599293114488,0.04459593120930813,0.0,0.0,0.0,93,0,68,0.0,68,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,20,source_order_loss,5,query_macro,460,2578,2026091701,10000,0.020066912066439478,0.013117160635520748,0.028385415297088257,0.0,0.0,0.0,57,0,46,0.0,46,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,20,source_order_loss,5,pair_micro,460,2578,2026091701,10000,0.022110162916989914,0.015972972088609667,0.028602083358682896,0.0,0.0,0.0,57,0,46,0.0,46,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,100,crossing,2,query_macro,460,2578,2026091701,10000,0.01537752706230967,0.008605053461031723,0.023335676099263056,0.0002717391304347826,0.0,0.0008152173913043478,37,1,27,0.037037037037037035,27,0.02702702702702703,0.017671185316969165,10000,0.0,0.125
esci,minilm,target_only,fully_fitting,10076,100,crossing,2,pair_micro,460,2578,2026091701,10000,0.014352211016291699,0.008803318650595995,0.02075231616233949,0.0003878975950349108,0.0,0.0012121334607187474,37,1,27,0.037037037037037035,27,0.02702702702702703,0.017671185316969165,10000,0.0,0.125
esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2,query_macro,460,2578,2026091701,10000,0.008607395020438498,0.004128472222222222,0.01372243125232255,0.0,0.0,0.0,22,0,17,0.0,17,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,2,pair_micro,460,2578,2026091701,10000,0.008533747090768037,0.0044592523430343175,0.013282130828968603,0.0,0.0,0.0,22,0,17,0.0,17,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,100,crossing,5,query_macro,460,2578,2026091701,10000,0.01537752706230967,0.008605053461031723,0.023335676099263056,0.0,0.0,0.0,37,0,27,0.0,27,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,100,crossing,5,pair_micro,460,2578,2026091701,10000,0.014352211016291699,0.008803318650595995,0.02075231616233949,0.0,0.0,0.0,37,0,27,0.0,27,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,5,query_macro,460,2578,2026091701,10000,0.008607395020438498,0.004128472222222222,0.01372243125232255,0.0,0.0,0.0,22,0,17,0.0,17,0.0,0.0,10000,0.0,0.0
esci,minilm,target_only,fully_fitting,10076,100,source_order_loss,5,pair_micro,460,2578,2026091701,10000,0.008533747090768037,0.0044592523430343175,0.013282130828968603,0.0,0.0,0.0,22,0,17,0.0,17,0.0,0.0,10000,0.0,0.0
esci,bge_base,target_only,full,10076,20,crossing,2,query_macro,499,4434,2026091701,10000,0.024236389741890685,0.017583465808046542,0.031787085311624476,0.0003256513026052104,0.0,0.0008517034068136274,140,2,86,0.00872093023255814,86,0.014285714285714285,0.013436460878591497,10000,0.0,0.023529411764705882
esci,bge_base,target_only,full,10076,20,crossing,2,pair_micro,499,4434,2026091701,10000,0.031574199368516014,0.024897932468204622,0.03859451060199902,0.0004510599909788002,0.0,0.0011595749135325766,140,2,86,0.00872093023255814,86,0.014285714285714285,0.013436460878591497,10000,0.0,0.023529411764705882
esci,bge_base,target_only,full,10076,20,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.009124124028051248,0.005304924472892628,0.013675347358142994,0.0003256513026052104,0.0,0.0008517034068136274,50,2,33,0.022727272727272728,33,0.04,0.035691240233476286,10000,0.0,0.0625
esci,bge_base,target_only,full,10076,20,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.011276499774470004,0.0073042294478055875,0.015718397166260792,0.0004510599909788002,0.0,0.0011595749135325766,50,2,33,0.022727272727272728,33,0.04,0.035691240233476286,10000,0.0,0.0625
esci,bge_base,target_only,full,10076,20,crossing,5,query_macro,499,4434,2026091701,10000,0.024236389741890685,0.017583465808046542,0.031787085311624476,0.000125250501002004,0.0,0.000375751503006012,140,1,86,0.005813953488372093,86,0.007142857142857143,0.005167869568689037,10000,0.0,0.019736842105263157
esci,bge_base,target_only,full,10076,20,crossing,5,pair_micro,499,4434,2026091701,10000,0.031574199368516014,0.024897932468204622,0.03859451060199902,0.0002255299954894001,0.0,0.0007085623946427759,140,1,86,0.005813953488372093,86,0.007142857142857143,0.005167869568689037,10000,0.0,0.019736842105263157
esci,bge_base,target_only,full,10076,20,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.009124124028051248,0.005304924472892628,0.013675347358142994,0.000125250501002004,0.0,0.000375751503006012,50,1,33,0.015151515151515152,33,0.02,0.013727400089798572,10000,0.0,0.05128205128205128
esci,bge_base,target_only,full,10076,20,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.011276499774470004,0.0073042294478055875,0.015718397166260792,0.0002255299954894001,0.0,0.0007085623946427759,50,1,33,0.015151515151515152,33,0.02,0.013727400089798572,10000,0.0,0.05128205128205128
esci,bge_base,target_only,full,10076,100,crossing,2,query_macro,499,4434,2026091701,10000,0.005910691356497156,0.003687832997087949,0.008492474757269075,0.000334001336005344,0.0,0.001002004008016032,39,3,31,0.06451612903225806,31,0.07692307692307693,0.056507998110610656,10000,0.0,0.16666666666666666
esci,bge_base,target_only,full,10076,100,crossing,2,pair_micro,499,4434,2026091701,10000,0.008795669824086604,0.005626804977440453,0.012556881463261942,0.0006765899864682003,0.0,0.0018378552608163123,39,3,31,0.06451612903225806,31,0.07692307692307693,0.056507998110610656,10000,0.0,0.16666666666666666
esci,bge_base,target_only,full,10076,100,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.0014331012452254938,0.000512930623151064,0.0025348315678977,0.000250501002004008,0.0,0.000751503006012024,10,2,9,0.1111111111111111,9,0.2,0.17479644431164562,9998,0.0,0.375
esci,bge_base,target_only,full,10076,100,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.0022552999548940008,0.0009088791826978318,0.003922469716112258,0.0004510599909788002,0.0,0.0014171247892855517,10,2,9,0.1111111111111111,9,0.2,0.17479644431164562,9998,0.0,0.375
esci,bge_base,target_only,full,10076,100,crossing,5,query_macro,499,4434,2026091701,10000,0.005910691356497156,0.003687832997087949,0.008492474757269075,0.000250501002004008,0.0,0.000751503006012024,39,2,31,0.03225806451612903,31,0.05128205128205128,0.042380998582958,10000,0.0,0.10714285714285714
esci,bge_base,target_only,full,10076,100,crossing,5,pair_micro,499,4434,2026091701,10000,0.008795669824086604,0.005626804977440453,0.012556881463261942,0.0004510599909788002,0.0,0.0014171247892855517,39,2,31,0.03225806451612903,31,0.05128205128205128,0.042380998582958,10000,0.0,0.10714285714285714
esci,bge_base,target_only,full,10076,100,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.0014331012452254938,0.000512930623151064,0.0025348315678977,0.000250501002004008,0.0,0.000751503006012024,10,2,9,0.1111111111111111,9,0.2,0.17479644431164562,9998,0.0,0.375
esci,bge_base,target_only,full,10076,100,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.0022552999548940008,0.0009088791826978318,0.003922469716112258,0.0004510599909788002,0.0,0.0014171247892855517,10,2,9,0.1111111111111111,9,0.2,0.17479644431164562,9998,0.0,0.375
esci,bge_base,target_only,fully_fitting,10076,20,crossing,2,query_macro,488,3587,2026091701,10000,0.025527283248947243,0.018684840148412346,0.03315560346130343,0.00025614754098360657,0.0,0.0007684426229508197,117,1,77,0.012987012987012988,77,0.008547008547008548,0.010034265632014336,10000,0.0,0.043478260869565216
esci,bge_base,target_only,fully_fitting,10076,20,crossing,2,pair_micro,488,3587,2026091701,10000,0.03261778645107332,0.02566252613806811,0.03993206592806947,0.00027878449958182325,0.0,0.0008751586297657898,117,1,77,0.012987012987012988,77,0.008547008547008548,0.010034265632014336,10000,0.0,0.043478260869565216
esci,bge_base,target_only,fully_fitting,10076,20,source_order_loss,2,query_macro,488,3587,2026091701,10000,0.008950906244637999,0.005131130818768013,0.013445412163482502,0.00025614754098360657,0.0,0.0007684426229508197,39,1,30,0.03333333333333333,30,0.02564102564102564,0.028616939333606654,10000,0.0,0.11538461538461539
esci,bge_base,target_only,fully_fitting,10076,20,source_order_loss,2,pair_micro,488,3587,2026091701,10000,0.010872595483691107,0.006932395953796476,0.015159730077471166,0.00027878449958182325,0.0,0.0008751586297657898,39,1,30,0.03333333333333333,30,0.02564102564102564,0.028616939333606654,10000,0.0,0.11538461538461539
esci,bge_base,target_only,fully_fitting,10076,20,crossing,5,query_macro,488,3587,2026091701,10000,0.025527283248947243,0.018684840148412346,0.03315560346130343,0.00025614754098360657,0.0,0.0007684426229508197,117,1,77,0.012987012987012988,77,0.008547008547008548,0.010034265632014336,10000,0.0,0.043478260869565216
esci,bge_base,target_only,fully_fitting,10076,20,crossing,5,pair_micro,488,3587,2026091701,10000,0.03261778645107332,0.02566252613806811,0.03993206592806947,0.00027878449958182325,0.0,0.0008751586297657898,117,1,77,0.012987012987012988,77,0.008547008547008548,0.010034265632014336,10000,0.0,0.043478260869565216
esci,bge_base,target_only,fully_fitting,10076,20,source_order_loss,5,query_macro,488,3587,2026091701,10000,0.008950906244637999,0.005131130818768013,0.013445412163482502,0.00025614754098360657,0.0,0.0007684426229508197,39,1,30,0.03333333333333333,30,0.02564102564102564,0.028616939333606654,10000,0.0,0.11538461538461539
esci,bge_base,target_only,fully_fitting,10076,20,source_order_loss,5,pair_micro,488,3587,2026091701,10000,0.010872595483691107,0.006932395953796476,0.015159730077471166,0.00027878449958182325,0.0,0.0008751586297657898,39,1,30,0.03333333333333333,30,0.02564102564102564,0.028616939333606654,10000,0.0,0.11538461538461539
esci,bge_base,target_only,fully_fitting,10076,100,crossing,2,query_macro,488,3587,2026091701,10000,0.007788988196397601,0.004841046025863218,0.01117427559288808,0.0006261384335154828,0.0,0.001878415300546448,38,3,30,0.06666666666666667,30,0.07894736842105263,0.08038764698668707,10000,0.0,0.16666666666666666
esci,bge_base,target_only,fully_fitting,10076,100,crossing,2,pair_micro,488,3587,2026091701,10000,0.010593810984109284,0.006633463306305841,0.015226977131347965,0.0008363534987454698,0.0,0.002274665908444697,38,3,30,0.06666666666666667,30,0.07894736842105263,0.08038764698668707,10000,0.0,0.16666666666666666
esci,bge_base,target_only,fully_fitting,10076,100,source_order_loss,2,query_macro,488,3587,2026091701,10000,0.0018869535519125684,0.0006432149362477231,0.0034608378870673953,0.0005122950819672131,0.0,0.0015368852459016393,10,2,9,0.1111111111111111,9,0.2,0.27149321266968324,9999,0.0,0.375
esci,bge_base,target_only,fully_fitting,10076,100,source_order_loss,2,pair_micro,488,3587,2026091701,10000,0.0027878449958182324,0.001112030082508075,0.004824502826434931,0.0005575689991636465,0.0,0.0017503172595315795,10,2,9,0.1111111111111111,9,0.2,0.27149321266968324,9999,0.0,0.375
esci,bge_base,target_only,fully_fitting,10076,100,crossing,5,query_macro,488,3587,2026091701,10000,0.007788988196397601,0.004841046025863218,0.01117427559288808,0.0005122950819672131,0.0,0.0015368852459016393,38,2,30,0.03333333333333333,30,0.05263157894736842,0.06577171117092578,10000,0.0,0.1111111111111111
esci,bge_base,target_only,fully_fitting,10076,100,crossing,5,pair_micro,488,3587,2026091701,10000,0.010593810984109284,0.006633463306305841,0.015226977131347965,0.0005575689991636465,0.0,0.0017503172595315795,38,2,30,0.03333333333333333,30,0.05263157894736842,0.06577171117092578,10000,0.0,0.1111111111111111
esci,bge_base,target_only,fully_fitting,10076,100,source_order_loss,5,query_macro,488,3587,2026091701,10000,0.0018869535519125684,0.0006432149362477231,0.0034608378870673953,0.0005122950819672131,0.0,0.0015368852459016393,10,2,9,0.1111111111111111,9,0.2,0.27149321266968324,9999,0.0,0.375
esci,bge_base,target_only,fully_fitting,10076,100,source_order_loss,5,pair_micro,488,3587,2026091701,10000,0.0027878449958182324,0.001112030082508075,0.004824502826434931,0.0005575689991636465,0.0,0.0017503172595315795,10,2,9,0.1111111111111111,9,0.2,0.27149321266968324,9999,0.0,0.375
esci,gte_modernbert,target_only,full,10076,20,crossing,2,query_macro,499,4434,2026091701,10000,0.05883329743118204,0.048260698162853555,0.07019090772013281,0.0038996071139304972,0.0016433925126309898,0.006814802946441223,296,17,161,0.057039337474120086,161,0.057432432432432436,0.06628231433894914,10000,0.028371751478369126,0.08978680852442025
esci,gte_modernbert,target_only,full,10076,20,crossing,2,pair_micro,499,4434,2026091701,10000,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.0038340099233198015,0.0018479911782452198,0.006197916574672486,296,17,161,0.057039337474120086,161,0.057432432432432436,0.06628231433894914,10000,0.028371751478369126,0.08978680852442025
esci,gte_modernbert,target_only,full,10076,20,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.04320001682272757,0.033872409587359854,0.05322846412653723,0.003483988910104299,0.001293491286602509,0.006329449348744516,203,14,127,0.05971128608923884,127,0.06896551724137931,0.0806478600321139,10000,0.02734375,0.09661886493727924
esci,gte_modernbert,target_only,full,10076,20,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.04578258908434822,0.038609973987121946,0.05298024349185621,0.0031574199368516014,0.0015024039539444176,0.005128233719892952,203,14,127,0.05971128608923884,127,0.06896551724137931,0.0806478600321139,10000,0.02734375,0.09661886493727924
esci,gte_modernbert,target_only,full,10076,20,crossing,5,query_macro,499,4434,2026091701,10000,0.05883329743118204,0.048260698162853555,0.07019090772013281,0.0005260521042084169,0.0,0.0014529058116232467,296,2,161,0.009316770186335404,161,0.006756756756756757,0.0089414009953079,10000,0.0,0.02536385408990418
esci,gte_modernbert,target_only,full,10076,20,crossing,5,pair_micro,499,4434,2026091701,10000,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.0004510599909788002,0.0,0.0011576753878212549,296,2,161,0.009316770186335404,161,0.006756756756756757,0.0089414009953079,10000,0.0,0.02536385408990418
esci,gte_modernbert,target_only,full,10076,20,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.04320001682272757,0.033872409587359854,0.05322846412653723,0.0005260521042084169,0.0,0.0014529058116232467,203,2,127,0.011811023622047244,127,0.009852216748768473,0.012177127299905595,10000,0.0,0.032
esci,gte_modernbert,target_only,full,10076,20,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.04578258908434822,0.038609973987121946,0.05298024349185621,0.0004510599909788002,0.0,0.0011576753878212549,203,2,127,0.011811023622047244,127,0.009852216748768473,0.012177127299905595,10000,0.0,0.032
esci,gte_modernbert,target_only,full,10076,100,crossing,2,query_macro,499,4434,2026091701,10000,0.0235108822584049,0.015988104135061326,0.03271158102019741,0.003804538902366136,0.0007066765109165701,0.008814558942446295,103,10,64,0.08489583333333334,64,0.0970873786407767,0.16182033751651545,10000,0.03181637806637807,0.15053808243727596
esci,gte_modernbert,target_only,full,10076,100,crossing,2,pair_micro,499,4434,2026091701,10000,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.0022552999548940008,0.0006960516479453359,0.004175389563524163,103,10,64,0.08489583333333334,64,0.0970873786407767,0.16182033751651545,10000,0.03181637806637807,0.15053808243727596
esci,gte_modernbert,target_only,full,10076,100,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.016799585552072352,0.010595171498206199,0.024531585978546558,0.0029976619906479625,0.0002004008016032064,0.0077154308617234475,76,7,51,0.06372549019607843,51,0.09210526315789473,0.17843666329483818,10000,0.012195121951219513,0.125
esci,gte_modernbert,target_only,full,10076,100,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.017140279657194408,0.012425085406460704,0.022356464745132854,0.0015787099684258007,0.0002297213527286509,0.0033535103236870885,76,7,51,0.06372549019607843,51,0.09210526315789473,0.17843666329483818,10000,0.012195121951219513,0.125
esci,gte_modernbert,target_only,full,10076,100,crossing,5,query_macro,499,4434,2026091701,10000,0.0235108822584049,0.015988104135061326,0.03271158102019741,0.0,0.0,0.0,103,0,64,0.0,64,0.0,0.0,10000,0.0,0.0
esci,gte_modernbert,target_only,full,10076,100,crossing,5,pair_micro,499,4434,2026091701,10000,0.02322958953540821,0.017399009229598184,0.02970308609808349,0.0,0.0,0.0,103,0,64,0.0,64,0.0,0.0,10000,0.0,0.0
esci,gte_modernbert,target_only,full,10076,100,source_order_loss,5,query_macro,499,4434,2026091701,10000,0.016799585552072352,0.010595171498206199,0.024531585978546558,0.0,0.0,0.0,76,0,51,0.0,51,0.0,0.0,10000,0.0,0.0
esci,gte_modernbert,target_only,full,10076,100,source_order_loss,5,pair_micro,499,4434,2026091701,10000,0.017140279657194408,0.012425085406460704,0.022356464745132854,0.0,0.0,0.0,76,0,51,0.0,51,0.0,0.0,10000,0.0,0.0
esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2,query_macro,499,4434,2026091701,10000,0.05883329743118204,0.048260698162853555,0.07019090772013281,0.0038996071139304972,0.0016433925126309898,0.006814802946441223,296,17,161,0.057039337474120086,161,0.057432432432432436,0.06628231433894914,10000,0.028371751478369126,0.08978680852442025
esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,2,pair_micro,499,4434,2026091701,10000,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.0038340099233198015,0.0018479911782452198,0.006197916574672486,296,17,161,0.057039337474120086,161,0.057432432432432436,0.06628231433894914,10000,0.028371751478369126,0.08978680852442025
esci,gte_modernbert,target_only,fully_fitting,10076,20,source_order_loss,2,query_macro,499,4434,2026091701,10000,0.04320001682272757,0.033872409587359854,0.05322846412653723,0.003483988910104299,0.001293491286602509,0.006329449348744516,203,14,127,0.05971128608923884,127,0.06896551724137931,0.0806478600321139,10000,0.02734375,0.09661886493727924
esci,gte_modernbert,target_only,fully_fitting,10076,20,source_order_loss,2,pair_micro,499,4434,2026091701,10000,0.04578258908434822,0.038609973987121946,0.05298024349185621,0.0031574199368516014,0.0015024039539444176,0.005128233719892952,203,14,127,0.05971128608923884,127,0.06896551724137931,0.0806478600321139,10000,0.02734375,0.09661886493727924
esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,5,query_macro,499,4434,2026091701,10000,0.05883329743118204,0.048260698162853555,0.07019090772013281,0.0005260521042084169,0.0,0.0014529058116232467,296,2,161,0.009316770186335404,161,0.006756756756756757,0.0089414009953079,10000,0.0,0.02536385408990418
esci,gte_modernbert,target_only,fully_fitting,10076,20,crossing,5,pair_micro,499,4434,2026091701,10000,0.06675687866486242,0.05771958920685426,0.07585162344625594,0.0004510599909788002,0.0,0.0011576753878212549,296,2,161,0.009316770186335404,161,0.006756756756756757,0.0089414009953079,10000,0.0,0.02536385408990418
