dataset,model,encoder_profile,catalog_size,population,K,reference,alternative,comparison_role,rank_origin,intervention,eligible_queries,highest_relevance_pairs,queries_with_any_change,queries_with_exact_zero_net_and_changes,within_query_cancellation_fraction,within_query_cancellation_conditional,cancellation_all_denominator,cancellation_conditional_denominator,queries_positive_net,queries_negative_net,positive_query_net_mass,negative_query_net_mass,across_query_cancellation_mass,within_query_balanced_exchange_mass,bootstrap_seed,bootstrap_draws,ci_type,any_membership_change_fraction_ci_low,any_membership_change_fraction_ci_high,exact_zero_net_with_changes_fraction_ci_low,exact_zero_net_with_changes_fraction_ci_high,cancellation_conditional_ci_low,cancellation_conditional_ci_high,conditional_bootstrap_valid_draws,aggregation,reference_recall,reference_recall_ci_low,reference_recall_ci_high,alternative_recall,alternative_recall_ci_low,alternative_recall_ci_high,gain_fraction,gain_fraction_ci_low,gain_fraction_ci_high,loss_fraction,loss_fraction_ci_low,loss_fraction_ci_high,net_delta,net_delta_ci_low,net_delta_ci_high,membership_change_fraction,membership_change_fraction_ci_low,membership_change_fraction_ci_high,retained_total,newly_included_total,newly_omitted_total,absent_in_both_total
wands,bge_base,native,42994,primary_existing_evaluation,20,C2s2,C2s5,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,178,76,0.24675324675324675,0.42696629213483145,308,178,37,65,0.007147321180793335,0.010862403417683504,0.01429464236158667,0.028124525392658254,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5227272727272727,0.6331168831168831,0.19805194805194806,0.29545454545454547,0.3546473175833641,0.5,10000,pair_micro,0.12371472839100427,0.10441157546840864,0.14782263836728757,0.12164890370439926,0.1027317038491723,0.145367609038786,0.0171369547866097,0.014646485645091615,0.02020249437008032,0.019202779473214703,0.01638065296182736,0.022624849412012572,-0.002065824686605005,-0.00363082564791393,-0.0006845240538287264,0.036339734259824404,0.031235079768842364,0.04262012347293118,2226,365,409,18299
wands,bge_base,native,42994,primary_existing_evaluation,20,C2s3,C2s4,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,187,78,0.2532467532467532,0.41711229946524064,308,187,47,62,0.006003843965737671,0.012073503312707096,0.012007687931475343,0.033121084757480705,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.551948051948052,0.6623376623376623,0.2077922077922078,0.30194805194805197,0.3469300788497217,0.48795539300057367,10000,query_macro,0.36248760975207694,0.3240730038075053,0.40243147318557576,0.3564179504051075,0.3180154861543419,0.3961208821873747,0.022564386344478025,0.01775305379980139,0.028569768101881506,0.028634045691447455,0.02186788815961569,0.037678981977269085,-0.006069659346969425,-0.015068191094809795,0.0007825105466892394,0.05119843203592547,0.04118508392584922,0.0630797873156869,2179,411,430,18279
wands,bge_base,native,42994,primary_existing_evaluation,20,C2s3,C2s4,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,187,78,0.2532467532467532,0.41711229946524064,308,187,47,62,0.006003843965737671,0.012073503312707096,0.012007687931475343,0.033121084757480705,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.551948051948052,0.6623376623376623,0.2077922077922078,0.30194805194805197,0.3469300788497217,0.48795539300057367,10000,pair_micro,0.12249401380346495,0.10342174623453579,0.14643210022822198,0.12160195314334006,0.10267556076975631,0.1452013021605268,0.019296680595333113,0.016738729231195057,0.022335114455679827,0.020188741255458,0.017378953063920476,0.023585843588940267,-0.0008920606601248885,-0.0023029490508386856,0.00045000573020727796,0.03948542185079112,0.03424221842529555,0.04573047536942587,2179,411,430,18279
wands,bge_base,native,42994,primary_existing_evaluation,20,C2s3,C2s5,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,188,66,0.21428571428571427,0.35106382978723405,308,188,56,66,0.009528919523968506,0.014493779741789482,0.019057839047937012,0.026264915351119692,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5551948051948052,0.6655844155844156,0.16883116883116883,0.2597402597402597,0.2833333333333333,0.42021276595744683,10000,query_macro,0.36248760975207694,0.3240730038075053,0.40243147318557576,0.35752274953425595,0.3189986363885525,0.3982685895158483,0.02266137719952835,0.016427677242909593,0.031527147512953935,0.027626237417349323,0.020781528275207913,0.03656360646120432,-0.004964860217820976,-0.015686217097431177,0.005689513566748605,0.050287614616877675,0.039829798316106675,0.06280538174863286,2206,385,403,18305
wands,bge_base,native,42994,primary_existing_evaluation,20,C2s3,C2s5,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,188,66,0.21428571428571427,0.35106382978723405,308,188,56,66,0.009528919523968506,0.014493779741789482,0.019057839047937012,0.026264915351119692,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.5551948051948052,0.6655844155844156,0.16883116883116883,0.2597402597402597,0.2833333333333333,0.42021276595744683,10000,pair_micro,0.12249401380346495,0.10342174623453579,0.14643210022822198,0.12164890370439926,0.1027317038491723,0.145367609038786,0.018075966007793792,0.015615036951193638,0.021031568705751735,0.018921076106859478,0.016241654159497482,0.022102354679836667,-0.0008451100990656839,-0.0023086967130771007,0.0005314349735125185,0.03699704211465327,0.032002805699840584,0.04297760980046433,2206,385,403,18305
wands,bge_base,native,42994,primary_existing_evaluation,20,C2s4,C2s5,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,183,83,0.2694805194805195,0.453551912568306,308,183,50,50,0.012133507409209996,0.011028708280061549,0.022057416560123097,0.028903322615365615,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.538961038961039,0.6493506493506493,0.22077922077922077,0.3181818181818182,0.3791208791208791,0.5248618784530387,10000,query_macro,0.3564179504051075,0.3180154861543419,0.3961208821873747,0.35752274953425595,0.3189986363885525,0.3982685895158483,0.026585168716892805,0.018241986915405132,0.03781348467152722,0.025480369587744352,0.018725198668446477,0.03432461765130118,0.0011047991291484474,-0.010520817341569077,0.013915250955318724,0.052065538304637164,0.04007947268192326,0.0663719977136042,2210,381,380,18328
wands,bge_base,native,42994,primary_existing_evaluation,20,C2s4,C2s5,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,183,83,0.2694805194805195,0.453551912568306,308,183,50,50,0.012133507409209996,0.011028708280061549,0.022057416560123097,0.028903322615365615,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.538961038961039,0.6493506493506493,0.22077922077922077,0.3181818181818182,0.3791208791208791,0.5248618784530387,10000,pair_micro,0.12160195314334006,0.10267556076975631,0.1452013021605268,0.12164890370439926,0.1027317038491723,0.145367609038786,0.017888163763556973,0.015506143659626727,0.02077683342399524,0.01784121320249777,0.015464281979511399,0.020696871482564043,4.695056105920466e-05,-0.001215019697053334,0.0013074055550488161,0.03572937696605474,0.03109038157537721,0.0413659662938737,2210,381,380,18328
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,168,25,0.08116883116883117,0.1488095238095238,308,168,70,73,0.018056925792419,0.019765815916671058,0.036113851584838,0.02921665437737601,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4901785714285715,0.6006493506493507,0.05194805194805195,0.11363636363636363,0.09696969696969697,0.20588235294117646,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.032665252981107014,0.023417260772454804,0.04428861263590968,0.034374143105359065,0.025101779359883857,0.0459691260539066,-0.0017088901242520574,-0.016222137442662033,0.012985859771150438,0.06703939608646607,0.05322119739288557,0.08320807123805068,7521,738,791,12249
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,168,25,0.08116883116883117,0.1488095238095238,308,168,70,73,0.018056925792419,0.019765815916671058,0.036113851584838,0.02921665437737601,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4901785714285715,0.6006493506493507,0.05194805194805195,0.11363636363636363,0.09696969696969697,0.20588235294117646,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.38776468378797124,0.3347237926775188,0.44946179743876913,0.03464951406169304,0.031124986004295214,0.03848412479782776,0.03713789379783088,0.03297688232745681,0.04195011497260435,-0.002488379736137847,-0.005996633922523346,0.0005822616002806512,0.07178740785952392,0.06465761430365763,0.07967288905187996,7521,738,791,12249
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,159,30,0.09740259740259741,0.18867924528301888,308,159,63,66,0.02020216474136312,0.010244907136921803,0.020489814273843606,0.025742929919290246,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5714285714285714,0.06493506493506493,0.1331168831168831,0.1282051282051282,0.25161397137363806,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.641666463919265,0.6045389355204992,0.6790508774245168,0.03307362970100824,0.02284655823437248,0.04585342855439762,0.023116372096566924,0.01844150947890922,0.028696570767809543,0.009957257604441314,-0.0016133804645765935,0.023463335607467804,0.05619000179757516,0.04444431089794952,0.07019661960951733,7656,655,656,12332
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s1,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,159,30,0.09740259740259741,0.18867924528301888,308,159,63,66,0.02020216474136312,0.010244907136921803,0.020489814273843606,0.025742929919290246,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5714285714285714,0.06493506493506493,0.1331168831168831,0.1282051282051282,0.25161397137363806,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.3902061129630499,0.3365661860918068,0.45242175119263706,0.030752617493779052,0.02744679248731784,0.034347195479714425,0.030799568054838255,0.027422458917730867,0.03456062578503888,-4.695056105920466e-05,-0.002308497713288511,0.0020564650492059075,0.06155218554861731,0.05523109061027267,0.06846255781873015,7656,655,656,12332
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,163,31,0.10064935064935066,0.1901840490797546,308,163,72,60,0.015242054198673608,0.01032641245167257,0.02065282490334514,0.024248100608595374,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.474025974025974,0.5844155844155844,0.06818181818181818,0.13636363636363635,0.13095238095238096,0.25161290322580643,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6366248480618246,0.5985570419301706,0.6746314757783545,0.027366104502971292,0.019878686238177037,0.03705007762025203,0.02245046275597026,0.017322459138331775,0.028612450646800656,0.004915641747001037,-0.004416619058734583,0.015660105046308524,0.04981656725894155,0.040196558102739886,0.06109401318404461,7695,636,617,12351
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s2,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,163,31,0.10064935064935066,0.1901840490797546,308,163,72,60,0.015242054198673608,0.01032641245167257,0.02065282490334514,0.024248100608595374,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.474025974025974,0.5844155844155844,0.06818181818181818,0.13636363636363635,0.13095238095238096,0.25161290322580643,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.391145124184234,0.3377830842225214,0.4533876211966088,0.029860556833654163,0.0268408443750021,0.03311764225267886,0.028968496173529274,0.025471286137716067,0.03296007421758721,0.0008920606601248885,-0.0015435818876926649,0.00316417263220786,0.058829053007183434,0.0527464684369601,0.06557475806890131,7695,636,617,12351
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,155,40,0.12987012987012986,0.25806451612903225,308,155,63,52,0.014303787792855729,0.013454572198298532,0.026909144396597064,0.027153663063579647,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.44805194805194803,0.5584415584415584,0.09415584415584416,0.16558441558441558,0.18880789022298455,0.32886126810314376,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6325584219093809,0.5942859813493515,0.6709048303171904,0.027880619324645552,0.019916604773038478,0.038304978101296676,0.027031403730088353,0.019838865981919265,0.03616134002550611,0.0008492155945571985,-0.010737896182552734,0.013127364790551562,0.054912023054733916,0.043176943058730856,0.06854974340608544,7659,650,653,12337
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s3,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,155,40,0.12987012987012986,0.25806451612903225,308,155,63,52,0.014303787792855729,0.013454572198298532,0.026909144396597064,0.027153663063579647,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.44805194805194803,0.5584415584415584,0.09415584415584416,0.16558441558441558,0.18880789022298455,0.32886126810314376,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.3901122118409315,0.33662661355610535,0.4523881025781668,0.030517864688483026,0.027281588803904463,0.034136770018436215,0.030658716371660642,0.026958713429715075,0.03494312019613479,-0.00014085168317761406,-0.0028900933846719794,0.0024909749970053485,0.06117658106014367,0.05475464423063411,0.06846013328577413,7659,650,653,12337
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,148,32,0.1038961038961039,0.21621621621621623,308,148,59,57,0.018292111062986116,0.005473748860865071,0.010947497721730141,0.02381161154184907,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4253246753246753,0.5357142857142857,0.07142857142857142,0.1396103896103896,0.1521670335718217,0.2826086956521739,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6445275685169447,0.6074797334910031,0.6818335992069318,0.030197916833910654,0.020462422937540668,0.042690695298230864,0.01737955463178961,0.014384462163254902,0.02062621987576243,0.012818362202121045,0.003050531867735414,0.02553050438607473,0.04757747146570025,0.0370052688106096,0.06066555829563875,7685,638,627,12349
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s4,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,148,32,0.1038961038961039,0.21621621621621623,308,148,59,57,0.018292111062986116,0.005473748860865071,0.010947497721730141,0.02381161154184907,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4253246753246753,0.5357142857142857,0.07142857142857142,0.1396103896103896,0.1521670335718217,0.2826086956521739,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.39076951969576035,0.3376772483077528,0.45279546592723197,0.029954457955772573,0.026706519336144142,0.03360482973850482,0.029438001784121322,0.025803385345318307,0.0335917806592455,0.0005164561716512513,-0.002046264104327098,0.002871270277863281,0.05939245973989389,0.05293407697916624,0.06676976646068998,7685,638,627,12349
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,162,42,0.13636363636363635,0.25925925925925924,308,162,56,64,0.015031863515354413,0.010409913763411934,0.02081982752682387,0.026835231799968422,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4707792207792208,0.5811688311688312,0.09740259740259741,0.17532467532467533,0.1927710843373494,0.32934131736526945,10000,query_macro,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6363311560667662,0.5983849183638074,0.6740774841222132,0.028449479415338628,0.020366082268700673,0.03898650224981218,0.023827529663396144,0.01856287815654126,0.030101514878346614,0.004621949751942482,-0.005146395964560919,0.016148942907557803,0.052277009078734775,0.04208818563362562,0.06444103877318148,7671,617,641,12370
wands,bge_base,native,42994,primary_existing_evaluation,100,C0,C2s5,primary_C0_relative,inherited complete-catalog exact ranks,catalog_wide,308,21299,162,42,0.13636363636363635,0.25925925925925924,308,162,56,64,0.015031863515354413,0.010409913763411934,0.02081982752682387,0.026835231799968422,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4707792207792208,0.5811688311688312,0.09740259740259741,0.17532467532467533,0.1927710843373494,0.32934131736526945,10000,pair_micro,0.3902530635241091,0.3365037705370085,0.452850268948268,0.38912625005868823,0.33584743984746085,0.4509787955568402,0.028968496173529274,0.025670869183133504,0.032785489214876846,0.030095309638950185,0.026322995606105685,0.03448636699050231,-0.0011268134654209118,-0.0034427538674911056,0.0010264073335969225,0.059063805812479456,0.05226592283624478,0.06694119787111127,7671,617,641,12370
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s1,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,161,26,0.08441558441558442,0.16149068322981366,308,161,78,57,0.022131911351799018,0.010465763623105648,0.020931527246211296,0.023366287792695648,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4675324675324675,0.577922077922078,0.05519480519480519,0.11688311688311688,0.10650887573964497,0.22094388949586372,10000,query_macro,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.641666463919265,0.6045389355204992,0.6790508774245168,0.03381505524814684,0.023130518707521825,0.04702864968830515,0.022148907519453465,0.016293025523872486,0.030311153707224925,0.011666147728693371,-0.0015239765714771967,0.026385719134388363,0.055963962767600316,0.043014167186758503,0.07107360131856137,7611,700,648,12340
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s1,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,161,26,0.08441558441558442,0.16149068322981366,308,161,78,57,0.022131911351799018,0.010465763623105648,0.020931527246211296,0.023366287792695648,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4675324675324675,0.577922077922078,0.05519480519480519,0.11688311688311688,0.10650887573964497,0.22094388949586372,10000,pair_micro,0.38776468378797124,0.3347237926775188,0.44946179743876913,0.3902061129630499,0.3365661860918068,0.45242175119263706,0.03286539274144326,0.029257368107756414,0.036898246126725355,0.030423963566364617,0.02723177674095787,0.03381788919480622,0.0024414291750786423,4.314517977038888e-05,0.005055423094865587,0.06328935630780788,0.056936890438751664,0.07030560997717519,7611,700,648,12340
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s2,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,168,34,0.11038961038961038,0.20238095238095238,308,168,84,50,0.01781016538194517,0.011185633510692078,0.022371267021384155,0.025233613798485828,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4902597402597403,0.6006493506493507,0.07792207792207792,0.1461038961038961,0.14375,0.26436781609195403,10000,query_macro,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.6366248480618246,0.5985570419301706,0.6746314757783545,0.030426972281188083,0.021781943901499175,0.04140649158467376,0.02380244040993499,0.017133569539408946,0.03264506928552969,0.006624531871253093,-0.005430735578885423,0.01934234983972921,0.05422941269112308,0.0424004501144574,0.06849102958848266,7640,691,619,12349
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s2,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,168,34,0.11038961038961038,0.20238095238095238,308,168,84,50,0.01781016538194517,0.011185633510692078,0.022371267021384155,0.025233613798485828,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.4902597402597403,0.6006493506493507,0.07792207792207792,0.1461038961038961,0.14375,0.26436781609195403,10000,pair_micro,0.38776468378797124,0.3347237926775188,0.44946179743876913,0.391145124184234,0.3377830842225214,0.4533876211966088,0.03244283769191042,0.029103258358073238,0.03623197398124128,0.029062397295647684,0.025811814495632093,0.03270815717668458,0.0033804403962627355,0.001113082618410924,0.005846124992749354,0.061505234987558104,0.055295973870036784,0.06850933120758647,7640,691,619,12349
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s3,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,163,27,0.08766233766233766,0.1656441717791411,308,163,79,57,0.013688030168752072,0.011129924449942818,0.022259848899885637,0.023617728859607546,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.474025974025974,0.5844155844155844,0.05844155844155844,0.12012987012987013,0.11042944785276074,0.22485207100591717,10000,query_macro,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.6325584219093809,0.5942859813493515,0.6709048303171904,0.025496894598555843,0.01919355635197675,0.03414254455179721,0.02293878887974659,0.016828279346257944,0.031212728674821704,0.0025581057188092554,-0.007585288843336692,0.013015791954038616,0.04843568347830243,0.038684457120546044,0.06031116424699479,7612,697,647,12343
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s3,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,163,27,0.08766233766233766,0.1656441717791411,308,163,79,57,0.013688030168752072,0.011129924449942818,0.022259848899885637,0.023617728859607546,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.474025974025974,0.5844155844155844,0.05844155844155844,0.12012987012987013,0.11042944785276074,0.22485207100591717,10000,pair_micro,0.38776468378797124,0.3347237926775188,0.44946179743876913,0.3901122118409315,0.33662661355610535,0.4523881025781668,0.032724541058265645,0.029299172337376618,0.03663428976348808,0.030377013005305414,0.02715367269549342,0.03404767786207349,0.0023475280529602328,-0.00022214744584318367,0.005126939057091858,0.06310155406357106,0.057017764413936696,0.0701724694019934,7612,697,647,12343
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s4,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,159,29,0.09415584415584416,0.18238993710691823,308,159,77,53,0.0228657818536832,0.008338529527310092,0.016677059054620184,0.02438190579628779,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5746753246753247,0.06168831168831169,0.1266233766233766,0.12352759622367467,0.2437538109756097,10000,query_macro,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.6445275685169447,0.6074797334910031,0.6818335992069318,0.03505673475182709,0.0243571465418454,0.048369812761564275,0.02052948242545399,0.014948469677065559,0.028447422862959502,0.014527252326373107,0.0015675258106585678,0.028921933128624,0.05558621717728108,0.04248632852461472,0.07067702685290053,7639,684,620,12356
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s4,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,159,29,0.09415584415584416,0.18238993710691823,308,159,77,53,0.0228657818536832,0.008338529527310092,0.016677059054620184,0.02438190579628779,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5746753246753247,0.06168831168831169,0.1266233766233766,0.12352759622367467,0.2437538109756097,10000,pair_micro,0.38776468378797124,0.3347237926775188,0.44946179743876913,0.39076951969576035,0.3376772483077528,0.45279546592723197,0.032114183764495985,0.028570151392628747,0.036205988209537625,0.029109347856706887,0.025542543018354198,0.0330946015044038,0.003004835907789098,0.0005830270234622067,0.005545810101978332,0.06122353162120287,0.054504955622476384,0.0688526768505494,7639,684,620,12356
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s5,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,167,37,0.12012987012987013,0.2215568862275449,308,167,70,60,0.018798113855353512,0.012467273979158972,0.024934547958317944,0.023326968576146537,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.487012987012987,0.5974025974025974,0.08441558441558442,0.15584415584415584,0.16184971098265896,0.28484848484848485,10000,query_macro,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.6363311560667662,0.5983849183638074,0.6740774841222132,0.030461598143426784,0.021703261898346305,0.041723625661207776,0.02413075826723224,0.0175642218201479,0.032833170536337046,0.00633083987619454,-0.00597571992919759,0.0195200470662587,0.054592356410659015,0.042701130418979084,0.0684767359558406,7625,663,634,12377
wands,bge_base,native,42994,primary_existing_evaluation,100,C1,C2s5,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,167,37,0.12012987012987013,0.2215568862275449,308,167,70,60,0.018798113855353512,0.012467273979158972,0.024934547958317944,0.023326968576146537,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.487012987012987,0.5974025974025974,0.08441558441558442,0.15584415584415584,0.16184971098265896,0.28484848484848485,10000,pair_micro,0.38776468378797124,0.3347237926775188,0.44946179743876913,0.38912625005868823,0.33584743984746085,0.4509787955568402,0.031128221982252686,0.02784046344076667,0.035105167963605126,0.029766655711535753,0.02641430938847229,0.033466776385799236,0.001361566270716935,-0.0010465157008914092,0.003860318294280304,0.06089487769378844,0.054640448625599546,0.06805936136720052,7625,663,634,12377
wands,bge_base,native,42994,primary_existing_evaluation,100,C2s1,C2s2,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,160,38,0.12337662337662338,0.2375,308,160,67,55,0.007922919163331262,0.012964535020771542,0.015845838326662524,0.02612309025031157,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5746753246753247,0.08766233766233766,0.16233766233766234,0.1724137931034483,0.3057324840764331,10000,query_macro,0.641666463919265,0.6045389355204992,0.6790508774245168,0.6366248480618246,0.5985570419301706,0.6746314757783545,0.020984464288487045,0.01711718188381117,0.025218877060019195,0.026026080145927326,0.018469083822181157,0.03572538640683979,-0.005041615857440279,-0.0146992218815297,0.0028595373786030874,0.047010544434414374,0.03764897948083667,0.05807061349554974,7695,636,616,12352
wands,bge_base,native,42994,primary_existing_evaluation,100,C2s1,C2s2,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,160,38,0.12337662337662338,0.2375,308,160,67,55,0.007922919163331262,0.012964535020771542,0.015845838326662524,0.02612309025031157,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5746753246753247,0.08766233766233766,0.16233766233766234,0.1724137931034483,0.3057324840764331,10000,pair_micro,0.3902061129630499,0.3365661860918068,0.45242175119263706,0.391145124184234,0.3377830842225214,0.4533876211966088,0.029860556833654163,0.026553359221469876,0.033401786225892675,0.028921545612470068,0.0252242827083903,0.0329736348536035,0.0009390112211840932,-0.0009063763415780513,0.0027813176476878514,0.05878210244612423,0.05205193068083961,0.06622389251483563,7695,636,616,12352
wands,bge_base,native,42994,primary_existing_evaluation,100,C2s1,C2s3,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,159,31,0.10064935064935066,0.1949685534591195,308,159,67,61,0.007073027717392464,0.016181069727276582,0.014146055434784928,0.024336353974036423,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5714285714285714,0.06818181818181818,0.13636363636363635,0.13496932515337423,0.25862068965517243,10000,query_macro,0.641666463919265,0.6045389355204992,0.6790508774245168,0.6325584219093809,0.5942859813493515,0.6709048303171904,0.019241204704410673,0.016029839901068446,0.022708586427675283,0.02834924671429479,0.019499082396560317,0.039841743347837105,-0.00910804200988412,-0.020716749819850777,0.00011075582389364071,0.047590451418705465,0.037588778395695154,0.059797338763705625,7670,639,641,12349
wands,bge_base,native,42994,primary_existing_evaluation,100,C2s1,C2s3,supplement_all_pairs,inherited complete-catalog exact ranks,catalog_wide,308,21299,159,31,0.10064935064935066,0.1949685534591195,308,159,67,61,0.007073027717392464,0.016181069727276582,0.014146055434784928,0.024336353974036423,2026091701,10000,descriptive uncorrected 95% query-cluster percentile,0.461038961038961,0.5714285714285714,0.06818181818181818,0.13636363636363635,0.13496932515337423,0.25862068965517243,10000,pair_micro,0.3902061129630499,0.3365661860918068,0.45242175119263706,0.3901122118409315,0.33662661355610535,0.4523881025781668,0.030001408516831776,0.02677467451288397,0.03349462652015895,0.030095309638950185,0.02651642333454086,0.0339937475958643,-9.390112211840932e-05,-0.0022531366385732388,0.0020566503670458192,0.060096718155781964,0.053554697369380753,0.06718095269321174,7670,639,641,12349
