query_id,source_order_inclusion,mean_schedule_inclusion,persistent_inclusion,VI,persistent_omission,n_highest,dataset,model,intervention,target_support,catalog_size,K
459,1.0,0.7142857142857143,0.0,1.0,0.0,2,wands,bge_base,target_only,fully_fitting,42994,50
460,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,50
461,1.0,1.0,1.0,0.0,0.0,4,wands,bge_base,target_only,fully_fitting,42994,50
464,0.6714285714285714,0.6979591836734693,0.6142857142857143,0.14285714285714285,0.24285714285714285,70,wands,bge_base,target_only,fully_fitting,42994,50
466,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,50
468,1.0,1.0,1.0,0.0,0.0,3,wands,bge_base,target_only,fully_fitting,42994,50
469,0.6274509803921569,0.6302521008403362,0.5882352941176471,0.058823529411764705,0.35294117647058826,51,wands,bge_base,target_only,fully_fitting,42994,50
470,1.0,0.9945054945054945,0.9615384615384616,0.038461538461538464,0.0,26,wands,bge_base,target_only,fully_fitting,42994,50
472,0.7608695652173914,0.7546583850931677,0.6956521739130435,0.08695652173913043,0.21739130434782608,46,wands,bge_base,target_only,fully_fitting,42994,50
473,0.24242424242424243,0.25252525252525254,0.18181818181818182,0.1717171717171717,0.6464646464646465,99,wands,bge_base,target_only,fully_fitting,42994,50
476,0.0,0.0,0.0,0.0,1.0,35,wands,bge_base,target_only,fully_fitting,42994,50
482,0.6,0.5142857142857142,0.4,0.2,0.4,5,wands,bge_base,target_only,fully_fitting,42994,50
483,0.75,0.6428571428571428,0.5,0.25,0.25,4,wands,bge_base,target_only,fully_fitting,42994,50
0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3,wands,bge_base,target_only,fully_fitting,42994,100
1,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
2,0.7045454545454546,0.7045454545454546,0.6818181818181818,0.056818181818181816,0.26136363636363635,88,wands,bge_base,target_only,fully_fitting,42994,100
3,0.3333333333333333,0.3333333333333333,0.3,0.06666666666666667,0.6333333333333333,30,wands,bge_base,target_only,fully_fitting,42994,100
4,0.0,0.0,0.0,0.0,1.0,2,wands,bge_base,target_only,fully_fitting,42994,100
5,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
6,0.1111111111111111,0.12698412698412698,0.05555555555555555,0.1111111111111111,0.8333333333333334,18,wands,bge_base,target_only,fully_fitting,42994,100
7,0.7058823529411765,0.6302521008403361,0.5294117647058824,0.23529411764705882,0.23529411764705882,17,wands,bge_base,target_only,fully_fitting,42994,100
9,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
10,1.0,0.9047619047619048,0.6666666666666666,0.3333333333333333,0.0,3,wands,bge_base,target_only,fully_fitting,42994,100
11,1.0,1.0,1.0,0.0,0.0,14,wands,bge_base,target_only,fully_fitting,42994,100
13,0.9166666666666666,0.9166666666666666,0.8888888888888888,0.05555555555555555,0.05555555555555555,36,wands,bge_base,target_only,fully_fitting,42994,100
14,1.0,1.0,1.0,0.0,0.0,2,wands,bge_base,target_only,fully_fitting,42994,100
16,0.5,0.5,0.5,0.0,0.5,2,wands,bge_base,target_only,fully_fitting,42994,100
17,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.0,0.18181818181818182,11,wands,bge_base,target_only,fully_fitting,42994,100
20,0.0,0.0,0.0,0.0,1.0,4,wands,bge_base,target_only,fully_fitting,42994,100
22,0.3,0.3,0.3,0.0,0.7,10,wands,bge_base,target_only,fully_fitting,42994,100
26,0.08620689655172414,0.08620689655172414,0.05172413793103448,0.0603448275862069,0.8879310344827587,116,wands,bge_base,target_only,fully_fitting,42994,100
27,0.5813953488372093,0.5697674418604651,0.5116279069767442,0.16279069767441862,0.32558139534883723,86,wands,bge_base,target_only,fully_fitting,42994,100
28,0.5595238095238095,0.5510204081632653,0.42857142857142855,0.2619047619047619,0.30952380952380953,168,wands,bge_base,target_only,fully_fitting,42994,100
35,0.1111111111111111,0.12698412698412698,0.1111111111111111,0.1111111111111111,0.7777777777777778,18,wands,bge_base,target_only,fully_fitting,42994,100
36,0.7931034482758621,0.8078817733990147,0.7931034482758621,0.06896551724137931,0.13793103448275862,29,wands,bge_base,target_only,fully_fitting,42994,100
37,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.7272727272727273,11,wands,bge_base,target_only,fully_fitting,42994,100
39,0.7,0.7714285714285715,0.7,0.2,0.1,10,wands,bge_base,target_only,fully_fitting,42994,100
41,0.8947368421052632,0.8796992481203008,0.8421052631578947,0.05263157894736842,0.10526315789473684,19,wands,bge_base,target_only,fully_fitting,42994,100
44,0.5454545454545454,0.5974025974025974,0.5454545454545454,0.18181818181818182,0.2727272727272727,11,wands,bge_base,target_only,fully_fitting,42994,100
45,0.2,0.2,0.2,0.0,0.8,5,wands,bge_base,target_only,fully_fitting,42994,100
46,1.0,0.7142857142857143,0.0,1.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
59,1.0,1.0,1.0,0.0,0.0,28,wands,bge_base,target_only,fully_fitting,42994,100
62,1.0,1.0,1.0,0.0,0.0,7,wands,bge_base,target_only,fully_fitting,42994,100
63,0.85,0.861904761904762,0.8166666666666667,0.06666666666666667,0.11666666666666667,60,wands,bge_base,target_only,fully_fitting,42994,100
65,0.7894736842105263,0.7894736842105263,0.7631578947368421,0.05263157894736842,0.18421052631578946,38,wands,bge_base,target_only,fully_fitting,42994,100
68,0.651685393258427,0.5746388443017656,0.47191011235955055,0.24719101123595505,0.2808988764044944,89,wands,bge_base,target_only,fully_fitting,42994,100
69,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,3,wands,bge_base,target_only,fully_fitting,42994,100
71,0.0,0.7142857142857143,0.0,1.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
72,0.8,0.8476190476190476,0.6666666666666666,0.3333333333333333,0.0,15,wands,bge_base,target_only,fully_fitting,42994,100
75,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
76,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
81,0.0,0.0,0.0,0.0,1.0,3,wands,bge_base,target_only,fully_fitting,42994,100
86,0.9333333333333333,0.9809523809523809,0.8666666666666667,0.13333333333333333,0.0,15,wands,bge_base,target_only,fully_fitting,42994,100
89,0.5714285714285714,0.5918367346938775,0.5714285714285714,0.09523809523809523,0.3333333333333333,21,wands,bge_base,target_only,fully_fitting,42994,100
91,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,7,wands,bge_base,target_only,fully_fitting,42994,100
93,0.25,0.25,0.25,0.0,0.75,4,wands,bge_base,target_only,fully_fitting,42994,100
94,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
95,0.0,0.0,0.0,0.0,1.0,2,wands,bge_base,target_only,fully_fitting,42994,100
101,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
102,1.0,1.0,1.0,0.0,0.0,16,wands,bge_base,target_only,fully_fitting,42994,100
104,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,7,wands,bge_base,target_only,fully_fitting,42994,100
108,0.9615384615384616,0.9340659340659341,0.8846153846153846,0.11538461538461539,0.0,26,wands,bge_base,target_only,fully_fitting,42994,100
109,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
111,0.8974358974358975,0.8754578754578756,0.8461538461538461,0.07692307692307693,0.07692307692307693,39,wands,bge_base,target_only,fully_fitting,42994,100
112,0.41232227488151657,0.3933649289099526,0.3127962085308057,0.17061611374407584,0.5165876777251185,211,wands,bge_base,target_only,fully_fitting,42994,100
115,0.49333333333333335,0.4990476190476191,0.4533333333333333,0.1,0.44666666666666666,150,wands,bge_base,target_only,fully_fitting,42994,100
119,0.38620689655172413,0.38620689655172413,0.35172413793103446,0.06896551724137931,0.5793103448275863,145,wands,bge_base,target_only,fully_fitting,42994,100
120,1.0,1.0,1.0,0.0,0.0,22,wands,bge_base,target_only,fully_fitting,42994,100
121,0.0,0.0,0.0,0.0,1.0,12,wands,bge_base,target_only,fully_fitting,42994,100
122,0.42857142857142855,0.5,0.35714285714285715,0.2857142857142857,0.35714285714285715,14,wands,bge_base,target_only,fully_fitting,42994,100
123,0.2127659574468085,0.20668693009118538,0.1276595744680851,0.10638297872340426,0.7659574468085106,47,wands,bge_base,target_only,fully_fitting,42994,100
124,0.0,0.013736263736263736,0.0,0.038461538461538464,0.9615384615384616,104,wands,bge_base,target_only,fully_fitting,42994,100
126,0.3582089552238806,0.35181236673773986,0.2537313432835821,0.16417910447761194,0.582089552238806,67,wands,bge_base,target_only,fully_fitting,42994,100
127,0.5,0.5133928571428571,0.5,0.03125,0.46875,32,wands,bge_base,target_only,fully_fitting,42994,100
128,0.2857142857142857,0.29931972789115646,0.14285714285714285,0.38095238095238093,0.47619047619047616,21,wands,bge_base,target_only,fully_fitting,42994,100
129,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.0,0.14814814814814814,27,wands,bge_base,target_only,fully_fitting,42994,100
130,0.0,0.0,0.0,0.0,1.0,7,wands,bge_base,target_only,fully_fitting,42994,100
131,0.34782608695652173,0.35403726708074534,0.2608695652173913,0.17391304347826086,0.5652173913043478,23,wands,bge_base,target_only,fully_fitting,42994,100
132,0.0,0.0,0.0,0.0,1.0,4,wands,bge_base,target_only,fully_fitting,42994,100
137,0.0,0.0,0.0,0.0,1.0,4,wands,bge_base,target_only,fully_fitting,42994,100
138,0.6491228070175439,0.6390977443609023,0.5263157894736842,0.19298245614035087,0.2807017543859649,57,wands,bge_base,target_only,fully_fitting,42994,100
140,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3,wands,bge_base,target_only,fully_fitting,42994,100
142,0.5,0.5,0.5,0.0,0.5,2,wands,bge_base,target_only,fully_fitting,42994,100
144,0.8085106382978723,0.7902735562310031,0.6595744680851063,0.23404255319148937,0.10638297872340426,47,wands,bge_base,target_only,fully_fitting,42994,100
145,0.46875,0.46875,0.46875,0.0,0.53125,32,wands,bge_base,target_only,fully_fitting,42994,100
146,0.0,0.0,0.0,0.0,1.0,2,wands,bge_base,target_only,fully_fitting,42994,100
147,1.0,1.0,1.0,0.0,0.0,2,wands,bge_base,target_only,fully_fitting,42994,100
148,0.4044943820224719,0.40930979133226325,0.3258426966292135,0.16853932584269662,0.5056179775280899,89,wands,bge_base,target_only,fully_fitting,42994,100
150,1.0,1.0,1.0,0.0,0.0,5,wands,bge_base,target_only,fully_fitting,42994,100
151,0.03571428571428571,0.04591836734693877,0.017857142857142856,0.05357142857142857,0.9285714285714286,56,wands,bge_base,target_only,fully_fitting,42994,100
153,0.5555555555555556,0.5476190476190477,0.5,0.07407407407407407,0.42592592592592593,54,wands,bge_base,target_only,fully_fitting,42994,100
158,0.875,0.9017857142857143,0.8125,0.125,0.0625,16,wands,bge_base,target_only,fully_fitting,42994,100
159,0.7901234567901234,0.7848324514991182,0.7654320987654321,0.037037037037037035,0.19753086419753085,81,wands,bge_base,target_only,fully_fitting,42994,100
160,0.2828282828282828,0.29004329004329005,0.21212121212121213,0.18181818181818182,0.6060606060606061,99,wands,bge_base,target_only,fully_fitting,42994,100
163,0.9743589743589743,0.9706959706959706,0.9487179487179487,0.02564102564102564,0.02564102564102564,39,wands,bge_base,target_only,fully_fitting,42994,100
164,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
165,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.14285714285714285,0.2857142857142857,14,wands,bge_base,target_only,fully_fitting,42994,100
166,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,7,wands,bge_base,target_only,fully_fitting,42994,100
167,0.5974025974025974,0.6178107606679035,0.5064935064935064,0.23376623376623376,0.2597402597402597,77,wands,bge_base,target_only,fully_fitting,42994,100
169,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
170,0.6060606060606061,0.6233766233766235,0.5606060606060606,0.12121212121212122,0.3181818181818182,66,wands,bge_base,target_only,fully_fitting,42994,100
172,1.0,1.0,1.0,0.0,0.0,7,wands,bge_base,target_only,fully_fitting,42994,100
173,0.0,0.0,0.0,0.0,1.0,3,wands,bge_base,target_only,fully_fitting,42994,100
175,0.6666666666666666,0.6058201058201058,0.5370370370370371,0.16666666666666666,0.2962962962962963,54,wands,bge_base,target_only,fully_fitting,42994,100
176,0.75,0.75,0.75,0.0,0.25,8,wands,bge_base,target_only,fully_fitting,42994,100
177,0.0,0.14285714285714285,0.0,0.5,0.5,2,wands,bge_base,target_only,fully_fitting,42994,100
178,1.0,1.0,1.0,0.0,0.0,4,wands,bge_base,target_only,fully_fitting,42994,100
180,0.29545454545454547,0.3344155844155844,0.25,0.20454545454545456,0.5454545454545454,44,wands,bge_base,target_only,fully_fitting,42994,100
182,1.0,0.9107142857142857,0.875,0.125,0.0,8,wands,bge_base,target_only,fully_fitting,42994,100
183,1.0,1.0,1.0,0.0,0.0,6,wands,bge_base,target_only,fully_fitting,42994,100
184,0.6862745098039216,0.6946778711484595,0.6470588235294118,0.11764705882352941,0.23529411764705882,51,wands,bge_base,target_only,fully_fitting,42994,100
185,1.0,1.0,1.0,0.0,0.0,31,wands,bge_base,target_only,fully_fitting,42994,100
186,0.0,0.0,0.0,0.0,1.0,4,wands,bge_base,target_only,fully_fitting,42994,100
189,0.5454545454545454,0.512987012987013,0.5,0.045454545454545456,0.45454545454545453,22,wands,bge_base,target_only,fully_fitting,42994,100
198,0.5,0.5,0.3,0.4,0.3,10,wands,bge_base,target_only,fully_fitting,42994,100
200,1.0,1.0,1.0,0.0,0.0,3,wands,bge_base,target_only,fully_fitting,42994,100
202,0.7777777777777778,0.7301587301587301,0.6666666666666666,0.1111111111111111,0.2222222222222222,9,wands,bge_base,target_only,fully_fitting,42994,100
204,0.8333333333333334,0.8571428571428571,0.8333333333333334,0.16666666666666666,0.0,6,wands,bge_base,target_only,fully_fitting,42994,100
206,1.0,1.0,1.0,0.0,0.0,2,wands,bge_base,target_only,fully_fitting,42994,100
215,1.0,1.0,1.0,0.0,0.0,3,wands,bge_base,target_only,fully_fitting,42994,100
216,0.8,0.8,0.8,0.0,0.2,5,wands,bge_base,target_only,fully_fitting,42994,100
220,0.75,0.75,0.75,0.0,0.25,4,wands,bge_base,target_only,fully_fitting,42994,100
221,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.5714285714285714,7,wands,bge_base,target_only,fully_fitting,42994,100
222,0.0,0.0,0.0,0.0,1.0,3,wands,bge_base,target_only,fully_fitting,42994,100
223,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
226,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
227,0.5751633986928104,0.57703081232493,0.477124183006536,0.1830065359477124,0.33986928104575165,153,wands,bge_base,target_only,fully_fitting,42994,100
229,0.72,0.6914285714285714,0.52,0.28,0.2,50,wands,bge_base,target_only,fully_fitting,42994,100
230,0.36363636363636365,0.37012987012987014,0.3,0.13636363636363635,0.5636363636363636,110,wands,bge_base,target_only,fully_fitting,42994,100
231,0.31690140845070425,0.31589537223340036,0.22535211267605634,0.176056338028169,0.5985915492957746,284,wands,bge_base,target_only,fully_fitting,42994,100
232,0.13513513513513514,0.13127413127413126,0.08108108108108109,0.08108108108108109,0.8378378378378378,37,wands,bge_base,target_only,fully_fitting,42994,100
233,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
234,0.7821782178217822,0.7765205091937766,0.7128712871287128,0.1782178217821782,0.10891089108910891,101,wands,bge_base,target_only,fully_fitting,42994,100
235,0.49606299212598426,0.47694038245219345,0.4251968503937008,0.09448818897637795,0.48031496062992124,127,wands,bge_base,target_only,fully_fitting,42994,100
236,0.8181818181818182,0.8051948051948052,0.7272727272727273,0.09090909090909091,0.18181818181818182,11,wands,bge_base,target_only,fully_fitting,42994,100
238,0.5454545454545454,0.6038961038961039,0.5454545454545454,0.09090909090909091,0.36363636363636365,22,wands,bge_base,target_only,fully_fitting,42994,100
239,0.47058823529411764,0.38235294117647056,0.29411764705882354,0.17647058823529413,0.5294117647058824,34,wands,bge_base,target_only,fully_fitting,42994,100
241,0.49206349206349204,0.526077097505669,0.3333333333333333,0.3333333333333333,0.3333333333333333,126,wands,bge_base,target_only,fully_fitting,42994,100
242,0.3333333333333333,0.3214285714285714,0.16666666666666666,0.25,0.5833333333333334,12,wands,bge_base,target_only,fully_fitting,42994,100
243,0.4148936170212766,0.44376899696048633,0.3617021276595745,0.1595744680851064,0.4787234042553192,94,wands,bge_base,target_only,fully_fitting,42994,100
245,0.9090909090909091,0.9064935064935065,0.8909090909090909,0.03636363636363636,0.07272727272727272,55,wands,bge_base,target_only,fully_fitting,42994,100
246,0.7,0.7142857142857142,0.7,0.1,0.2,10,wands,bge_base,target_only,fully_fitting,42994,100
247,0.8857142857142857,0.8571428571428571,0.8285714285714286,0.05714285714285714,0.11428571428571428,35,wands,bge_base,target_only,fully_fitting,42994,100
248,0.9722222222222222,0.9761904761904763,0.9722222222222222,0.027777777777777776,0.0,36,wands,bge_base,target_only,fully_fitting,42994,100
249,0.5555555555555556,0.47619047619047616,0.2222222222222222,0.3333333333333333,0.4444444444444444,9,wands,bge_base,target_only,fully_fitting,42994,100
250,0.5217391304347826,0.5093167701863354,0.391304347826087,0.17391304347826086,0.43478260869565216,23,wands,bge_base,target_only,fully_fitting,42994,100
251,0.6753246753246753,0.660482374768089,0.6233766233766234,0.11688311688311688,0.2597402597402597,77,wands,bge_base,target_only,fully_fitting,42994,100
252,0.25,0.2857142857142857,0.25,0.125,0.625,8,wands,bge_base,target_only,fully_fitting,42994,100
253,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
254,0.125,0.125,0.125,0.0,0.875,8,wands,bge_base,target_only,fully_fitting,42994,100
255,0.3333333333333333,0.38095238095238093,0.0,0.6666666666666666,0.3333333333333333,3,wands,bge_base,target_only,fully_fitting,42994,100
257,0.1111111111111111,0.1904761904761905,0.0,0.3333333333333333,0.6666666666666666,9,wands,bge_base,target_only,fully_fitting,42994,100
260,1.0,1.0,1.0,0.0,0.0,23,wands,bge_base,target_only,fully_fitting,42994,100
263,0.3333333333333333,0.2925170068027211,0.09523809523809523,0.42857142857142855,0.47619047619047616,21,wands,bge_base,target_only,fully_fitting,42994,100
264,1.0,1.0,1.0,0.0,0.0,10,wands,bge_base,target_only,fully_fitting,42994,100
268,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
270,1.0,1.0,1.0,0.0,0.0,37,wands,bge_base,target_only,fully_fitting,42994,100
271,0.0,0.14285714285714285,0.0,1.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
273,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3,wands,bge_base,target_only,fully_fitting,42994,100
275,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
277,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
278,1.0,1.0,1.0,0.0,0.0,6,wands,bge_base,target_only,fully_fitting,42994,100
281,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
285,1.0,0.8095238095238096,0.6666666666666666,0.3333333333333333,0.0,3,wands,bge_base,target_only,fully_fitting,42994,100
292,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.16666666666666666,0.5,6,wands,bge_base,target_only,fully_fitting,42994,100
297,1.0,0.9428571428571428,0.8,0.2,0.0,5,wands,bge_base,target_only,fully_fitting,42994,100
298,1.0,1.0,1.0,0.0,0.0,8,wands,bge_base,target_only,fully_fitting,42994,100
301,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
302,0.25,0.3214285714285714,0.25,0.25,0.5,4,wands,bge_base,target_only,fully_fitting,42994,100
305,0.3442622950819672,0.2505854800936768,0.13114754098360656,0.4098360655737705,0.45901639344262296,61,wands,bge_base,target_only,fully_fitting,42994,100
307,1.0,1.0,1.0,0.0,0.0,6,wands,bge_base,target_only,fully_fitting,42994,100
308,0.0,0.8571428571428571,0.0,1.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
310,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
313,1.0,1.0,1.0,0.0,0.0,2,wands,bge_base,target_only,fully_fitting,42994,100
315,1.0,1.0,1.0,0.0,0.0,4,wands,bge_base,target_only,fully_fitting,42994,100
323,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
325,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.7916666666666666,24,wands,bge_base,target_only,fully_fitting,42994,100
327,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,6,wands,bge_base,target_only,fully_fitting,42994,100
329,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
331,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
333,1.0,1.0,1.0,0.0,0.0,20,wands,bge_base,target_only,fully_fitting,42994,100
334,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
335,0.8571428571428571,0.8571428571428571,0.8095238095238095,0.14285714285714285,0.047619047619047616,21,wands,bge_base,target_only,fully_fitting,42994,100
337,0.9428571428571428,0.9306122448979591,0.8571428571428571,0.08571428571428572,0.05714285714285714,35,wands,bge_base,target_only,fully_fitting,42994,100
341,1.0,1.0,1.0,0.0,0.0,3,wands,bge_base,target_only,fully_fitting,42994,100
346,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.05263157894736842,19,wands,bge_base,target_only,fully_fitting,42994,100
349,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,3,wands,bge_base,target_only,fully_fitting,42994,100
352,0.8571428571428571,0.8775510204081632,0.8571428571428571,0.07142857142857142,0.07142857142857142,14,wands,bge_base,target_only,fully_fitting,42994,100
355,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
357,1.0,1.0,1.0,0.0,0.0,22,wands,bge_base,target_only,fully_fitting,42994,100
358,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
359,1.0,1.0,1.0,0.0,0.0,8,wands,bge_base,target_only,fully_fitting,42994,100
367,0.5,0.46428571428571425,0.3333333333333333,0.25,0.4166666666666667,12,wands,bge_base,target_only,fully_fitting,42994,100
368,0.8405797101449275,0.8157349896480331,0.7971014492753623,0.043478260869565216,0.15942028985507245,69,wands,bge_base,target_only,fully_fitting,42994,100
370,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
371,1.0,1.0,1.0,0.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
380,1.0,1.0,1.0,0.0,0.0,5,wands,bge_base,target_only,fully_fitting,42994,100
382,0.0,0.7142857142857143,0.0,1.0,0.0,1,wands,bge_base,target_only,fully_fitting,42994,100
389,0.17307692307692307,0.1620879120879121,0.1346153846153846,0.057692307692307696,0.8076923076923077,52,wands,bge_base,target_only,fully_fitting,42994,100
398,1.0,1.0,1.0,0.0,0.0,9,wands,bge_base,target_only,fully_fitting,42994,100
403,0.2962962962962963,0.2698412698412698,0.18518518518518517,0.1111111111111111,0.7037037037037037,27,wands,bge_base,target_only,fully_fitting,42994,100
404,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
407,0.0,0.07142857142857142,0.0,0.5,0.5,2,wands,bge_base,target_only,fully_fitting,42994,100
408,1.0,1.0,1.0,0.0,0.0,30,wands,bge_base,target_only,fully_fitting,42994,100
409,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
410,0.9375,0.9464285714285715,0.9375,0.020833333333333332,0.041666666666666664,48,wands,bge_base,target_only,fully_fitting,42994,100
415,0.9117647058823529,0.888655462184874,0.8529411764705882,0.07352941176470588,0.07352941176470588,68,wands,bge_base,target_only,fully_fitting,42994,100
417,0.46808510638297873,0.40425531914893614,0.3404255319148936,0.14893617021276595,0.5106382978723404,47,wands,bge_base,target_only,fully_fitting,42994,100
418,0.0,0.006493506493506493,0.0,0.045454545454545456,0.9545454545454546,22,wands,bge_base,target_only,fully_fitting,42994,100
419,0.0,0.07142857142857142,0.0,0.5,0.5,2,wands,bge_base,target_only,fully_fitting,42994,100
420,0.15384615384615385,0.1108058608058608,0.0641025641025641,0.11538461538461539,0.8205128205128205,156,wands,bge_base,target_only,fully_fitting,42994,100
421,0.09574468085106383,0.10283687943262411,0.05319148936170213,0.10283687943262411,0.8439716312056738,282,wands,bge_base,target_only,fully_fitting,42994,100
422,0.0,0.0,0.0,0.0,1.0,10,wands,bge_base,target_only,fully_fitting,42994,100
423,0.1935483870967742,0.20737327188940094,0.16129032258064516,0.0967741935483871,0.7419354838709677,124,wands,bge_base,target_only,fully_fitting,42994,100
425,0.0,0.05714285714285714,0.0,0.3,0.7,10,wands,bge_base,target_only,fully_fitting,42994,100
426,0.39759036144578314,0.4509466437177281,0.3614457831325301,0.1566265060240964,0.4819277108433735,83,wands,bge_base,target_only,fully_fitting,42994,100
428,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.7222222222222222,18,wands,bge_base,target_only,fully_fitting,42994,100
429,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,6,wands,bge_base,target_only,fully_fitting,42994,100
431,0.8421052631578947,0.8721804511278196,0.8421052631578947,0.05263157894736842,0.10526315789473684,19,wands,bge_base,target_only,fully_fitting,42994,100
432,1.0,1.0,1.0,0.0,0.0,5,wands,bge_base,target_only,fully_fitting,42994,100
433,0.3157894736842105,0.3458646616541353,0.2631578947368421,0.21052631578947367,0.5263157894736842,19,wands,bge_base,target_only,fully_fitting,42994,100
434,0.4117647058823529,0.4677871148459384,0.29411764705882354,0.37254901960784315,0.3333333333333333,51,wands,bge_base,target_only,fully_fitting,42994,100
435,0.3333333333333333,0.35714285714285715,0.2916666666666667,0.08333333333333333,0.625,24,wands,bge_base,target_only,fully_fitting,42994,100
436,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
437,0.0,0.0,0.0,0.0,1.0,1,wands,bge_base,target_only,fully_fitting,42994,100
438,0.6538461538461539,0.6675824175824177,0.5576923076923077,0.21153846153846154,0.23076923076923078,52,wands,bge_base,target_only,fully_fitting,42994,100
439,0.34615384615384615,0.3076923076923077,0.15384615384615385,0.5,0.34615384615384615,26,wands,bge_base,target_only,fully_fitting,42994,100
440,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.8620689655172413,29,wands,bge_base,target_only,fully_fitting,42994,100
441,0.5,0.5357142857142857,0.25,0.5,0.25,4,wands,bge_base,target_only,fully_fitting,42994,100
442,0.875,0.875,0.875,0.0,0.125,8,wands,bge_base,target_only,fully_fitting,42994,100
443,0.03125,0.028273809523809524,0.010416666666666666,0.041666666666666664,0.9479166666666666,96,wands,bge_base,target_only,fully_fitting,42994,100
444,0.2222222222222222,0.1984126984126984,0.19444444444444445,0.027777777777777776,0.7777777777777778,36,wands,bge_base,target_only,fully_fitting,42994,100
