dataset,model,query_id,product_id,schedule,historical_rank,harmonized_rank,decision20_changed,decision100_changed
wands,bge_base,68,41410,C2s3,107,106,False,False
wands,bge_base,68,41412,C2s3,198,197,False,False
wands,bge_base,68,41412,C2s5,145,143,False,False
wands,bge_base,68,41413,C0,152,151,False,False
wands,bge_base,68,41413,C1,167,166,False,False
wands,bge_base,68,41413,C2s3,195,196,False,False
wands,bge_base,68,41413,C2s4,174,173,False,False
wands,bge_base,68,41788,C2s1,141,142,False,False
wands,bge_base,68,41788,C2s3,111,110,False,False
wands,bge_base,68,4357,C0,195,194,False,False
wands,bge_base,68,4357,C1,192,191,False,False
wands,bge_base,68,4357,C2s1,192,191,False,False
wands,bge_base,68,4357,C2s2,190,188,False,False
wands,bge_base,68,4357,C2s3,186,184,False,False
wands,bge_base,68,4612,C2s3,40,39,False,False
wands,bge_base,68,49,C0,121,120,False,False
wands,bge_base,68,49,C1,145,144,False,False
wands,bge_base,68,49,C2s3,144,143,False,False
wands,bge_base,68,7464,C2s3,22,21,False,False
wands,bge_base,68,7464,C2s4,26,25,False,False
wands,bge_base,68,8193,C2s4,65,63,False,False
wands,bge_base,68,8193,C2s5,60,58,False,False
wands,bge_base,68,9595,C2s5,232,231,False,False
wands,bge_base,68,9710,C0,130,131,False,False
wands,bge_base,68,9710,C2s1,214,213,False,False
wands,bge_base,68,9710,C2s2,138,139,False,False
wands,bge_base,68,9711,C2s2,512,505,False,False
wands,bge_base,68,9711,C2s3,146,145,False,False
wands,bge_base,68,9711,C2s4,347,346,False,False
wands,bge_base,68,9712,C0,101,102,False,False
wands,bge_base,68,9712,C1,108,107,False,False
wands,bge_base,68,9712,C2s3,88,89,False,False
wands,bge_base,68,9712,C2s4,85,86,False,False
wands,bge_base,68,9729,C2s5,43,42,False,False
wands,bge_base,76,20237,C0,256,255,False,False
wands,bge_base,76,20237,C1,376,378,False,False
wands,bge_base,76,20237,C2s1,433,434,False,False
wands,bge_base,76,20237,C2s2,256,255,False,False
wands,bge_base,76,20237,C2s3,318,320,False,False
wands,bge_base,76,20237,C2s5,324,326,False,False
wands,bge_base,76,34037,C2s1,147,146,False,False
wands,bge_base,76,34037,C2s2,198,199,False,False
wands,bge_base,76,34037,C2s3,100,101,False,True
wands,bge_base,77,1142,C2s1,100,98,False,False
wands,bge_base,77,1142,C2s3,117,118,False,False
wands,bge_base,77,1142,C2s4,95,93,False,False
wands,bge_base,77,1142,C2s5,120,121,False,False
wands,bge_base,78,10813,C0,374,373,False,False
wands,bge_base,78,10813,C1,215,212,False,False
wands,bge_base,78,10813,C2s3,420,421,False,False
wands,bge_base,78,10813,C2s4,138,136,False,False
wands,bge_base,78,10813,C2s5,323,326,False,False
wands,bge_base,78,19765,C0,292,294,False,False
wands,bge_base,78,19765,C1,297,296,False,False
wands,bge_base,78,19765,C2s2,330,329,False,False
wands,bge_base,78,19765,C2s3,384,386,False,False
wands,bge_base,78,39026,C1,886,888,False,False
wands,bge_base,78,39026,C2s1,864,867,False,False
wands,bge_base,78,39026,C2s2,811,813,False,False
wands,bge_base,78,39026,C2s3,852,853,False,False
wands,bge_base,78,39026,C2s4,1013,1018,False,False
wands,bge_base,78,39026,C2s5,862,863,False,False
wands,bge_base,82,10755,C2s3,65,64,False,False
wands,bge_base,82,10755,C2s5,16,15,False,False
wands,bge_base,82,10758,C2s2,118,119,False,False
wands,bge_base,82,10762,C0,146,147,False,False
wands,bge_base,82,10762,C1,96,94,False,False
wands,bge_base,82,10762,C2s2,157,158,False,False
wands,bge_base,82,10762,C2s3,203,204,False,False
wands,bge_base,82,10765,C2s1,377,378,False,False
wands,bge_base,82,10765,C2s2,175,174,False,False
wands,bge_base,82,10765,C2s3,169,170,False,False
wands,bge_base,82,10765,C2s4,282,281,False,False
wands,bge_base,82,10766,C2s2,302,304,False,False
wands,bge_base,82,10766,C2s3,119,120,False,False
wands,bge_base,82,10766,C2s5,201,200,False,False
wands,bge_base,82,13446,C2s1,203,205,False,False
wands,bge_base,82,13446,C2s3,480,482,False,False
wands,bge_base,82,14998,C1,348,347,False,False
wands,bge_base,82,14998,C2s3,504,506,False,False
wands,bge_base,82,14998,C2s4,461,462,False,False
wands,bge_base,82,14998,C2s5,378,379,False,False
wands,bge_base,82,15006,C0,50,51,False,False
wands,bge_base,82,15006,C2s2,95,93,False,False
wands,bge_base,82,15006,C2s4,36,35,False,False
wands,bge_base,82,15015,C2s1,74,72,False,False
wands,bge_base,82,15015,C2s5,69,70,False,False
wands,bge_base,82,15017,C2s1,68,69,False,False
wands,bge_base,82,15017,C2s3,60,59,False,False
wands,bge_base,82,15017,C2s4,57,58,False,False
wands,bge_base,82,15018,C0,23,22,False,False
wands,bge_base,82,15018,C2s3,23,22,False,False
wands,bge_base,82,15022,C2s2,73,74,False,False
wands,bge_base,82,15022,C2s5,36,37,False,False
wands,bge_base,82,17517,C0,226,225,False,False
wands,bge_base,82,17517,C1,270,271,False,False
wands,bge_base,82,17517,C2s1,196,198,False,False
wands,bge_base,82,17517,C2s2,157,158,False,False
wands,bge_base,82,17517,C2s3,260,261,False,False
wands,bge_base,82,17517,C2s4,280,281,False,False
wands,bge_base,82,17517,C2s5,280,281,False,False
wands,bge_base,82,17521,C0,200,199,False,False
wands,bge_base,82,17521,C2s2,220,221,False,False
wands,bge_base,82,17521,C2s4,213,211,False,False
wands,bge_base,82,17521,C2s5,192,191,False,False
wands,bge_base,82,17851,C2s1,198,200,False,False
wands,bge_base,82,17851,C2s2,171,170,False,False
wands,bge_base,82,17851,C2s4,182,180,False,False
wands,bge_base,82,17851,C2s5,229,228,False,False
wands,bge_base,82,21544,C0,405,407,False,False
wands,bge_base,82,21544,C2s1,196,195,False,False
wands,bge_base,82,21544,C2s3,437,440,False,False
wands,bge_base,82,21544,C2s4,290,289,False,False
wands,bge_base,82,21544,C2s5,263,265,False,False
wands,bge_base,82,21549,C1,109,110,False,False
wands,bge_base,82,21549,C2s1,226,225,False,False
wands,bge_base,82,21549,C2s2,277,276,False,False
wands,bge_base,82,21551,C1,258,259,False,False
wands,bge_base,82,21551,C2s1,315,313,False,False
wands,bge_base,82,21551,C2s4,200,199,False,False
wands,bge_base,82,21704,C2s1,181,179,False,False
wands,bge_base,82,21704,C2s2,183,179,False,False
wands,bge_base,82,21704,C2s5,93,94,False,False
wands,bge_base,82,22996,C2s1,326,325,False,False
wands,bge_base,82,22996,C2s2,265,266,False,False
wands,bge_base,82,22996,C2s3,280,281,False,False
wands,bge_base,82,22996,C2s4,309,310,False,False
wands,bge_base,82,22996,C2s5,348,347,False,False
wands,bge_base,82,23597,C0,500,501,False,False
wands,bge_base,82,23597,C1,467,468,False,False
wands,bge_base,82,23597,C2s2,491,492,False,False
wands,bge_base,82,23597,C2s4,548,547,False,False
wands,bge_base,82,23597,C2s5,442,443,False,False
wands,bge_base,82,25822,C1,110,111,False,False
wands,bge_base,82,25822,C2s1,158,159,False,False
wands,bge_base,82,25822,C2s5,155,153,False,False
wands,bge_base,82,25823,C0,97,100,False,False
wands,bge_base,82,25823,C1,116,115,False,False
wands,bge_base,82,25823,C2s1,102,99,False,True
wands,bge_base,82,25823,C2s3,196,195,False,False
wands,bge_base,82,25823,C2s5,118,119,False,False
wands,bge_base,82,28689,C1,267,266,False,False
wands,bge_base,82,28689,C2s2,355,356,False,False
wands,bge_base,82,28689,C2s3,354,355,False,False
wands,bge_base,82,28764,C0,195,192,False,False
wands,bge_base,82,28764,C1,166,165,False,False
wands,bge_base,82,28764,C2s1,142,143,False,False
wands,bge_base,82,29444,C2s2,192,193,False,False
wands,bge_base,82,29444,C2s3,216,219,False,False
wands,bge_base,82,32190,C0,180,179,False,False
wands,bge_base,82,32190,C2s1,211,212,False,False
wands,bge_base,82,32190,C2s2,146,145,False,False
wands,bge_base,82,32190,C2s4,140,139,False,False
wands,bge_base,82,33206,C2s2,389,387,False,False
wands,bge_base,82,33206,C2s3,382,381,False,False
wands,bge_base,82,33206,C2s4,451,450,False,False
wands,bge_base,82,33206,C2s5,547,542,False,False
wands,bge_base,82,33207,C0,335,336,False,False
wands,bge_base,82,33207,C1,296,295,False,False
wands,bge_base,82,33207,C2s2,191,190,False,False
wands,bge_base,82,33207,C2s3,255,253,False,False
wands,bge_base,82,33207,C2s4,198,201,False,False
wands,bge_base,82,33207,C2s5,210,212,False,False
wands,bge_base,82,33208,C0,230,232,False,False
wands,bge_base,82,33208,C1,250,249,False,False
wands,bge_base,82,33208,C2s1,218,216,False,False
wands,bge_base,82,33208,C2s3,233,235,False,False
wands,bge_base,82,33208,C2s4,249,248,False,False
wands,bge_base,82,33208,C2s5,201,200,False,False
wands,bge_base,82,33209,C0,138,135,False,False
wands,bge_base,82,33209,C1,219,218,False,False
wands,bge_base,82,33209,C2s1,207,208,False,False
wands,bge_base,82,33209,C2s4,174,173,False,False
wands,bge_base,82,33209,C2s5,143,142,False,False
wands,bge_base,82,33210,C1,61,60,False,False
wands,bge_base,82,33211,C0,153,151,False,False
wands,bge_base,82,33211,C2s2,104,103,False,False
wands,bge_base,82,33212,C0,336,339,False,False
wands,bge_base,82,33212,C1,351,352,False,False
wands,bge_base,82,33212,C2s2,270,269,False,False
wands,bge_base,82,33212,C2s4,279,278,False,False
wands,bge_base,82,33213,C1,166,165,False,False
wands,bge_base,82,33213,C2s2,175,174,False,False
wands,bge_base,82,33213,C2s3,229,232,False,False
wands,bge_base,82,33658,C0,275,276,False,False
wands,bge_base,82,33658,C2s4,348,346,False,False
wands,bge_base,82,33658,C2s5,370,371,False,False
wands,bge_base,82,3492,C2s1,318,317,False,False
wands,bge_base,82,3492,C2s2,230,229,False,False
wands,bge_base,82,3492,C2s3,474,473,False,False
wands,bge_base,82,3492,C2s4,313,312,False,False
wands,bge_base,82,3492,C2s5,250,249,False,False
wands,bge_base,82,3495,C0,731,729,False,False
wands,bge_base,82,3495,C1,676,677,False,False
wands,bge_base,82,3495,C2s1,722,723,False,False
wands,bge_base,82,3495,C2s3,620,619,False,False
wands,bge_base,82,3495,C2s5,577,575,False,False
wands,bge_base,82,35478,C1,434,435,False,False
wands,bge_base,82,35478,C2s3,564,563,False,False
wands,bge_base,82,35478,C2s4,624,626,False,False
wands,bge_base,82,35478,C2s5,521,526,False,False
wands,bge_base,82,35479,C0,304,305,False,False
wands,bge_base,82,35479,C2s2,341,340,False,False
wands,bge_base,82,35479,C2s3,446,445,False,False
wands,bge_base,82,35506,C0,4,3,False,False
wands,bge_base,82,35945,C1,123,124,False,False
wands,bge_base,82,35945,C2s2,267,266,False,False
wands,bge_base,82,35945,C2s3,128,130,False,False
wands,bge_base,82,35945,C2s4,138,139,False,False
wands,bge_base,82,36360,C0,316,317,False,False
wands,bge_base,82,36360,C1,310,311,False,False
wands,bge_base,82,36360,C2s4,336,334,False,False
wands,bge_base,82,36360,C2s5,376,377,False,False
wands,bge_base,82,3655,C0,486,487,False,False
wands,bge_base,82,3655,C1,499,498,False,False
wands,bge_base,82,3655,C2s2,490,491,False,False
wands,bge_base,82,3655,C2s3,541,540,False,False
wands,bge_base,82,3655,C2s4,538,539,False,False
wands,bge_base,82,3655,C2s5,485,487,False,False
wands,bge_base,82,37275,C0,128,129,False,False
wands,bge_base,82,37275,C2s1,164,162,False,False
wands,bge_base,82,37275,C2s3,159,158,False,False
wands,bge_base,82,37275,C2s4,171,169,False,False
wands,bge_base,82,38799,C0,355,354,False,False
wands,bge_base,82,38799,C1,488,489,False,False
wands,bge_base,82,38799,C2s1,431,430,False,False
wands,bge_base,82,38799,C2s3,547,548,False,False
wands,bge_base,82,38799,C2s4,390,387,False,False
wands,bge_base,82,39021,C0,851,852,False,False
wands,bge_base,82,39021,C1,744,743,False,False
wands,bge_base,82,39021,C2s1,899,897,False,False
wands,bge_base,82,39021,C2s2,1104,1103,False,False
wands,bge_base,82,39021,C2s3,651,650,False,False
wands,bge_base,82,39021,C2s5,644,642,False,False
wands,bge_base,82,41417,C0,96,97,False,False
wands,bge_base,82,41417,C1,141,142,False,False
wands,bge_base,82,41417,C2s1,141,142,False,False
wands,bge_base,82,41417,C2s3,182,184,False,False
wands,bge_base,82,41417,C2s5,181,184,False,False
wands,bge_base,82,42266,C0,1176,1174,False,False
wands,bge_base,82,42266,C2s1,1279,1278,False,False
wands,bge_base,82,42266,C2s2,1043,1045,False,False
wands,bge_base,82,42266,C2s3,965,964,False,False
wands,bge_base,82,42266,C2s4,1426,1424,False,False
wands,bge_base,82,42266,C2s5,806,803,False,False
wands,bge_base,82,5186,C1,466,468,False,False
wands,bge_base,82,5186,C2s1,212,213,False,False
wands,bge_base,82,5186,C2s4,237,241,False,False
wands,bge_base,82,5186,C2s5,349,348,False,False
wands,bge_base,82,8128,C2s3,282,281,False,False
wands,bge_base,82,8927,C1,1188,1186,False,False
wands,bge_base,82,8927,C2s1,1108,1107,False,False
wands,bge_base,82,8927,C2s2,1099,1098,False,False
wands,bge_base,82,8927,C2s5,1320,1319,False,False
wands,bge_base,86,25390,C2s3,39,40,False,False
wands,bge_base,86,32338,C1,97,98,False,False
wands,bge_base,86,32338,C2s5,98,97,False,False
wands,bge_base,86,34841,C1,73,74,False,False
wands,bge_base,86,35101,C1,19,18,False,False
wands,bge_base,86,35107,C2s2,83,84,False,False
wands,bge_base,86,35107,C2s5,83,84,False,False
wands,bge_base,86,41495,C0,25,26,False,False
wands,bge_base,88,24959,C2s4,7,8,False,False
wands,bge_base,89,11159,C2s1,517,515,False,False
wands,bge_base,89,11159,C2s2,457,458,False,False
wands,bge_base,89,11159,C2s3,409,410,False,False
wands,bge_base,89,11160,C0,676,679,False,False
wands,bge_base,89,11160,C1,280,282,False,False
wands,bge_base,89,11160,C2s1,457,456,False,False
wands,bge_base,89,11160,C2s2,482,483,False,False
wands,bge_base,89,11160,C2s3,618,623,False,False
wands,bge_base,89,11160,C2s5,590,591,False,False
wands,bge_base,89,11161,C0,429,431,False,False
wands,bge_base,89,11161,C1,401,404,False,False
wands,bge_base,89,11161,C2s1,355,354,False,False
wands,bge_base,89,11161,C2s2,379,380,False,False
wands,bge_base,89,11161,C2s3,324,323,False,False
wands,bge_base,89,11161,C2s4,472,473,False,False
wands,bge_base,89,11161,C2s5,407,410,False,False
wands,bge_base,89,11162,C1,160,161,False,False
wands,bge_base,89,11162,C2s1,166,168,False,False
wands,bge_base,89,11162,C2s2,286,287,False,False
wands,bge_base,89,11162,C2s3,217,218,False,False
wands,bge_base,89,11162,C2s5,141,142,False,False
wands,bge_base,89,11437,C0,524,523,False,False
wands,bge_base,89,11437,C2s2,418,420,False,False
wands,bge_base,89,11437,C2s3,323,326,False,False
wands,bge_base,89,11437,C2s4,403,402,False,False
wands,bge_base,89,11437,C2s5,467,466,False,False
wands,bge_base,89,12240,C2s2,22,23,False,False
wands,bge_base,89,13538,C0,1471,1470,False,False
wands,bge_base,89,13538,C2s1,1662,1667,False,False
wands,bge_base,89,13538,C2s3,1866,1862,False,False
wands,bge_base,89,13538,C2s4,2190,2191,False,False
wands,bge_base,89,13538,C2s5,1733,1731,False,False
wands,bge_base,89,13839,C0,361,364,False,False
wands,bge_base,89,13839,C2s1,431,432,False,False
wands,bge_base,89,13839,C2s2,620,624,False,False
wands,bge_base,89,13839,C2s4,473,474,False,False
wands,bge_base,89,13839,C2s5,564,563,False,False
wands,bge_base,89,13840,C2s4,103,102,False,False
wands,bge_base,89,13840,C2s5,151,153,False,False
wands,bge_base,89,16242,C1,118,117,False,False
wands,bge_base,89,16242,C2s2,203,204,False,False
wands,bge_base,89,16242,C2s5,166,167,False,False
wands,bge_base,89,16305,C2s3,97,98,False,False
wands,bge_base,89,16530,C1,919,917,False,False
wands,bge_base,89,16530,C2s1,497,496,False,False
wands,bge_base,89,16530,C2s2,774,776,False,False
wands,bge_base,89,16531,C0,199,198,False,False
wands,bge_base,89,16531,C2s3,163,164,False,False
wands,bge_base,89,17424,C2s1,82,83,False,False
wands,bge_base,89,17424,C2s4,120,119,False,False
wands,bge_base,89,17896,C1,8,9,False,False
wands,bge_base,89,17897,C2s3,7,8,False,False
wands,bge_base,89,17898,C0,20,21,True,False
wands,bge_base,89,19925,C0,65,64,False,False
wands,bge_base,89,19925,C2s1,72,71,False,False
wands,bge_base,89,19925,C2s2,72,71,False,False
wands,bge_base,89,19925,C2s3,68,67,False,False
wands,bge_base,89,20917,C2s1,41,40,False,False
wands,bge_base,89,24332,C1,109,110,False,False
wands,bge_base,89,24334,C0,449,447,False,False
wands,bge_base,89,24334,C1,456,457,False,False
wands,bge_base,89,24334,C2s2,487,490,False,False
wands,bge_base,89,24334,C2s3,504,503,False,False
wands,bge_base,89,24334,C2s4,767,769,False,False
wands,bge_base,89,24334,C2s5,653,655,False,False
wands,bge_base,89,24424,C1,24,25,False,False
wands,bge_base,89,24424,C2s1,56,55,False,False
wands,bge_base,89,24425,C2s2,87,88,False,False
wands,bge_base,89,26736,C0,66,67,False,False
wands,bge_base,89,26736,C2s2,83,82,False,False
wands,bge_base,89,28014,C1,380,379,False,False
wands,bge_base,89,28014,C2s1,363,366,False,False
wands,bge_base,89,28014,C2s2,403,404,False,False
wands,bge_base,89,28014,C2s3,402,403,False,False
wands,bge_base,89,28411,C1,137,135,False,False
wands,bge_base,89,28411,C2s2,130,129,False,False
wands,bge_base,89,28598,C0,182,183,False,False
wands,bge_base,89,28598,C1,200,202,False,False
wands,bge_base,89,30028,C0,229,230,False,False
wands,bge_base,89,30028,C2s2,187,191,False,False
wands,bge_base,89,30028,C2s3,128,130,False,False
wands,bge_base,89,3149,C0,1170,1179,False,False
wands,bge_base,89,3149,C1,1627,1630,False,False
wands,bge_base,89,3149,C2s1,1441,1439,False,False
wands,bge_base,89,3149,C2s2,1894,1884,False,False
wands,bge_base,89,3149,C2s3,2104,2106,False,False
wands,bge_base,89,3149,C2s4,1167,1170,False,False
wands,bge_base,89,3149,C2s5,1476,1473,False,False
wands,bge_base,89,3150,C0,253,250,False,False
wands,bge_base,89,3150,C2s2,114,115,False,False
wands,bge_base,89,3150,C2s5,187,186,False,False
wands,bge_base,89,32030,C0,54,53,False,False
wands,bge_base,89,32030,C2s3,67,65,False,False
wands,bge_base,89,32339,C1,255,253,False,False
wands,bge_base,89,32339,C2s1,230,228,False,False
wands,bge_base,89,32425,C2s2,77,78,False,False
wands,bge_base,89,32426,C0,106,105,False,False
wands,bge_base,89,32426,C1,76,77,False,False
wands,bge_base,89,32426,C2s1,101,102,False,False
wands,bge_base,89,32427,C2s1,145,148,False,False
wands,bge_base,89,32427,C2s3,201,203,False,False
wands,bge_base,89,33267,C2s1,98,99,False,False
wands,bge_base,89,33267,C2s5,66,65,False,False
wands,bge_base,89,33270,C0,153,152,False,False
wands,bge_base,89,33270,C2s1,217,218,False,False
wands,bge_base,89,33270,C2s2,156,157,False,False
wands,bge_base,89,33270,C2s5,143,145,False,False
wands,bge_base,89,33275,C1,16,17,False,False
wands,bge_base,89,35722,C1,13,14,False,False
wands,bge_base,89,35723,C2s4,22,23,False,False
wands,bge_base,89,35982,C0,354,355,False,False
wands,bge_base,89,35982,C2s2,466,465,False,False
wands,bge_base,89,35982,C2s4,343,349,False,False
wands,bge_base,89,35984,C1,129,130,False,False
wands,bge_base,89,35984,C2s4,262,258,False,False
wands,bge_base,89,36815,C2s2,114,115,False,False
wands,bge_base,89,36815,C2s5,86,85,False,False
wands,bge_base,89,39435,C0,152,153,False,False
wands,bge_base,89,40004,C1,29,28,False,False
wands,bge_base,89,40004,C2s5,73,72,False,False
wands,bge_base,89,40012,C0,704,705,False,False
wands,bge_base,89,40012,C2s2,636,633,False,False
wands,bge_base,89,40012,C2s3,1149,1150,False,False
wands,bge_base,89,40012,C2s4,992,997,False,False
wands,bge_base,89,40057,C1,441,443,False,False
wands,bge_base,89,40057,C2s1,570,571,False,False
wands,bge_base,89,40057,C2s2,711,713,False,False
wands,bge_base,89,40057,C2s4,380,385,False,False
wands,bge_base,89,40057,C2s5,621,626,False,False
wands,bge_base,89,40851,C2s5,38,39,False,False
wands,bge_base,89,41657,C0,353,354,False,False
wands,bge_base,89,41657,C1,469,472,False,False
wands,bge_base,89,41657,C2s3,440,439,False,False
wands,bge_base,89,41657,C2s5,477,479,False,False
wands,bge_base,89,42102,C0,409,410,False,False
wands,bge_base,89,42102,C2s1,381,380,False,False
wands,bge_base,89,42102,C2s2,336,338,False,False
wands,bge_base,89,42102,C2s3,497,496,False,False
wands,bge_base,89,42102,C2s4,409,410,False,False
wands,bge_base,89,42103,C2s5,57,55,False,False
wands,bge_base,89,42452,C0,1404,1405,False,False
wands,bge_base,89,42452,C1,1933,1934,False,False
wands,bge_base,89,42452,C2s1,2368,2361,False,False
wands,bge_base,89,42452,C2s2,1962,1956,False,False
wands,bge_base,89,42452,C2s3,2659,2661,False,False
wands,bge_base,89,42452,C2s4,2449,2441,False,False
wands,bge_base,89,42452,C2s5,1368,1376,False,False
wands,bge_base,89,5966,C0,763,764,False,False
wands,bge_base,89,5966,C2s1,603,617,False,False
wands,bge_base,89,5966,C2s5,769,772,False,False
wands,bge_base,89,6647,C0,709,710,False,False
wands,bge_base,89,6647,C2s1,509,510,False,False
wands,bge_base,89,6647,C2s3,535,536,False,False
wands,bge_base,89,6647,C2s4,704,703,False,False
wands,bge_base,89,6647,C2s5,504,503,False,False
wands,bge_base,89,7487,C0,261,260,False,False
wands,bge_base,89,7487,C1,261,260,False,False
wands,bge_base,89,7487,C2s1,281,282,False,False
wands,bge_base,89,7487,C2s2,237,239,False,False
wands,bge_base,89,7487,C2s5,227,228,False,False
wands,bge_base,89,7489,C0,655,663,False,False
wands,bge_base,89,7489,C1,723,731,False,False
wands,bge_base,89,7489,C2s3,474,475,False,False
wands,bge_base,89,7489,C2s4,859,866,False,False
wands,bge_base,89,7489,C2s5,838,841,False,False
wands,bge_base,89,7491,C0,105,106,False,False
wands,bge_base,89,7491,C2s1,99,100,False,False
wands,bge_base,89,7491,C2s3,130,129,False,False
wands,bge_base,89,7493,C0,251,254,False,False
wands,bge_base,89,7493,C1,181,182,False,False
wands,bge_base,89,7493,C2s1,220,221,False,False
wands,bge_base,89,7493,C2s3,228,229,False,False
wands,bge_base,89,7493,C2s4,226,229,False,False
wands,bge_base,89,7493,C2s5,232,234,False,False
wands,bge_base,89,7494,C0,1469,1471,False,False
wands,bge_base,89,7494,C1,1012,1011,False,False
wands,bge_base,89,7494,C2s1,1164,1165,False,False
wands,bge_base,89,7494,C2s2,1492,1495,False,False
wands,bge_base,89,7494,C2s3,1073,1074,False,False
wands,bge_base,89,7494,C2s4,968,973,False,False
wands,bge_base,89,7494,C2s5,1158,1159,False,False
wands,bge_base,91,34400,C2s1,165,164,False,False
wands,bge_base,91,34400,C2s3,237,234,False,False
wands,bge_base,91,42877,C1,267,266,False,False
wands,bge_base,91,42877,C2s2,264,262,False,False
wands,bge_base,91,42877,C2s3,272,275,False,False
wands,bge_base,91,42877,C2s4,313,311,False,False
wands,bge_base,91,42877,C2s5,250,251,False,False
wands,bge_base,91,7735,C1,71,72,False,False
wands,bge_base,91,7735,C2s3,72,73,False,False
wands,bge_base,91,9785,C1,552,547,False,False
wands,bge_base,91,9785,C2s1,486,484,False,False
wands,bge_base,91,9785,C2s2,585,586,False,False
wands,bge_base,91,9785,C2s3,531,532,False,False
wands,bge_base,91,9785,C2s4,628,625,False,False
wands,bge_base,91,9785,C2s5,762,759,False,False
wands,bge_base,93,1152,C2s3,191,190,False,False
wands,bge_base,93,1152,C2s4,252,251,False,False
wands,bge_base,93,1152,C2s5,210,213,False,False
wands,bge_base,93,15279,C1,152,151,False,False
wands,bge_base,93,15433,C0,752,753,False,False
wands,bge_base,93,15433,C1,590,593,False,False
wands,bge_base,93,15433,C2s1,786,787,False,False
wands,bge_base,93,15433,C2s2,600,596,False,False
wands,bge_base,93,15433,C2s5,424,421,False,False
wands,bge_base,93,17546,C0,36,35,False,False
wands,bge_base,93,17546,C1,18,19,False,False
wands,bge_base,93,17546,C2s2,27,26,False,False
wands,bge_base,93,17546,C2s3,59,60,False,False
wands,bge_base,93,17546,C2s4,41,43,False,False
wands,bge_base,93,17546,C2s5,35,34,False,False
wands,bge_base,93,19567,C0,1614,1617,False,False
wands,bge_base,93,19567,C1,1005,1004,False,False
wands,bge_base,93,19567,C2s1,974,971,False,False
wands,bge_base,93,19567,C2s2,1462,1463,False,False
wands,bge_base,93,19567,C2s3,1603,1608,False,False
wands,bge_base,93,19567,C2s4,1513,1514,False,False
wands,bge_base,93,19567,C2s5,1344,1345,False,False
wands,bge_base,93,19964,C0,295,297,False,False
wands,bge_base,93,19964,C1,84,85,False,False
wands,bge_base,93,19964,C2s1,214,215,False,False
wands,bge_base,93,19964,C2s2,95,96,False,False
wands,bge_base,93,19964,C2s4,140,141,False,False
wands,bge_base,93,19964,C2s5,195,199,False,False
wands,bge_base,93,20952,C2s2,234,233,False,False
wands,bge_base,93,20952,C2s3,288,287,False,False
wands,bge_base,93,20952,C2s5,223,225,False,False
wands,bge_base,93,22006,C0,379,378,False,False
wands,bge_base,93,22006,C1,359,357,False,False
wands,bge_base,93,22006,C2s1,314,313,False,False
wands,bge_base,93,22006,C2s3,273,274,False,False
wands,bge_base,93,22006,C2s4,286,287,False,False
wands,bge_base,93,22006,C2s5,380,379,False,False
wands,bge_base,93,22118,C2s2,636,635,False,False
wands,bge_base,93,22118,C2s5,547,544,False,False
wands,bge_base,93,24194,C2s2,39,40,False,False
wands,bge_base,93,24369,C2s3,24,23,False,False
wands,bge_base,93,24883,C0,100,101,False,True
wands,bge_base,93,24883,C2s1,88,87,False,False
wands,bge_base,93,24883,C2s3,47,48,False,False
wands,bge_base,93,24883,C2s4,98,97,False,False
wands,bge_base,93,24884,C0,194,195,False,False
wands,bge_base,93,24884,C1,165,166,False,False
wands,bge_base,93,24884,C2s3,162,163,False,False
wands,bge_base,93,24884,C2s5,220,222,False,False
wands,bge_base,93,24895,C1,75,76,False,False
wands,bge_base,93,24895,C2s1,65,66,False,False
wands,bge_base,93,24895,C2s3,66,67,False,False
wands,bge_base,93,24895,C2s4,125,126,False,False
wands,bge_base,93,24896,C1,140,139,False,False
wands,bge_base,93,24896,C2s1,135,131,False,False
wands,bge_base,93,24896,C2s2,124,123,False,False
wands,bge_base,93,24910,C0,502,500,False,False
wands,bge_base,93,24910,C2s4,291,292,False,False
wands,bge_base,93,24910,C2s5,295,294,False,False
wands,bge_base,93,25092,C0,457,456,False,False
wands,bge_base,93,25092,C2s2,650,656,False,False
wands,bge_base,93,25092,C2s3,476,479,False,False
wands,bge_base,93,25092,C2s4,563,566,False,False
wands,bge_base,93,25092,C2s5,592,594,False,False
wands,bge_base,93,27537,C0,211,213,False,False
wands,bge_base,93,27537,C1,150,148,False,False
wands,bge_base,93,27537,C2s2,368,370,False,False
wands,bge_base,93,28693,C0,286,287,False,False
wands,bge_base,93,28693,C2s1,550,549,False,False
wands,bge_base,93,28693,C2s2,442,444,False,False
wands,bge_base,93,28693,C2s3,429,430,False,False
wands,bge_base,93,28693,C2s4,290,291,False,False
wands,bge_base,93,28693,C2s5,356,358,False,False
wands,bge_base,93,28882,C0,283,280,False,False
wands,bge_base,93,28882,C1,240,242,False,False
wands,bge_base,93,28882,C2s1,269,270,False,False
wands,bge_base,93,28882,C2s4,275,276,False,False
wands,bge_base,93,29009,C0,176,175,False,False
wands,bge_base,93,29009,C1,142,141,False,False
wands,bge_base,93,29009,C2s1,188,189,False,False
wands,bge_base,93,29009,C2s3,159,160,False,False
wands,bge_base,93,29009,C2s4,165,163,False,False
wands,bge_base,93,29009,C2s5,219,220,False,False
wands,bge_base,93,29694,C0,65,66,False,False
wands,bge_base,93,29694,C1,111,112,False,False
wands,bge_base,93,29694,C2s2,134,135,False,False
