query_id,retained,newly_included,newly_omitted,absent_in_both,relevant_count,reference_recall,alternative_recall,gain_fraction,loss_fraction,net_delta,membership_change_fraction,any_membership_change,exact_zero_net_with_changes,positive_net,negative_net,dataset,model,encoder_profile,population,K,reference,alternative,control_family,rank_origin,intervention,catalog_size
108,13,7,7,54,81,0.24691358024691357,0.24691358024691357,0.08641975308641975,0.08641975308641975,0.0,0.1728395061728395,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
109,14,5,6,14,39,0.5128205128205128,0.48717948717948717,0.1282051282051282,0.15384615384615385,-0.02564102564102564,0.28205128205128205,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
111,9,11,10,39,69,0.2753623188405797,0.2898550724637681,0.15942028985507245,0.14492753623188406,0.014492753623188406,0.30434782608695654,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
112,8,12,12,234,266,0.07518796992481203,0.07518796992481203,0.045112781954887216,0.045112781954887216,0.0,0.09022556390977443,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
113,8,11,12,44,75,0.26666666666666666,0.25333333333333335,0.14666666666666667,0.16,-0.013333333333333334,0.30666666666666664,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
114,1,0,0,2,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
115,11,9,9,173,202,0.09900990099009901,0.09900990099009901,0.04455445544554455,0.04455445544554455,0.0,0.0891089108910891,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
117,2,1,8,117,128,0.078125,0.0234375,0.0078125,0.0625,-0.0546875,0.0703125,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
118,9,9,6,70,94,0.1595744680851064,0.19148936170212766,0.09574468085106383,0.06382978723404255,0.031914893617021274,0.1595744680851064,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
119,14,3,5,136,158,0.12025316455696203,0.10759493670886076,0.0189873417721519,0.03164556962025317,-0.012658227848101266,0.05063291139240506,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
120,11,0,5,17,33,0.48484848484848486,0.3333333333333333,0.0,0.15151515151515152,-0.15151515151515152,0.15151515151515152,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
121,1,15,17,693,726,0.024793388429752067,0.02203856749311295,0.02066115702479339,0.023415977961432508,-0.0027548209366391185,0.0440771349862259,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
122,7,4,10,354,375,0.04533333333333334,0.029333333333333333,0.010666666666666666,0.02666666666666667,-0.016,0.037333333333333336,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
123,4,3,9,171,187,0.06951871657754011,0.0374331550802139,0.016042780748663103,0.0481283422459893,-0.03208556149732621,0.06417112299465241,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
124,2,7,5,310,324,0.021604938271604937,0.027777777777777776,0.021604938271604937,0.015432098765432098,0.006172839506172839,0.037037037037037035,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
125,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
126,5,15,11,210,241,0.06639004149377593,0.08298755186721991,0.06224066390041494,0.04564315352697095,0.016597510373443983,0.1078838174273859,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
127,7,8,10,134,159,0.1069182389937107,0.09433962264150944,0.050314465408805034,0.06289308176100629,-0.012578616352201259,0.11320754716981132,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
128,9,10,6,88,113,0.13274336283185842,0.168141592920354,0.08849557522123894,0.05309734513274336,0.035398230088495575,0.1415929203539823,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
129,7,9,3,9,28,0.35714285714285715,0.5714285714285714,0.32142857142857145,0.10714285714285714,0.21428571428571427,0.42857142857142855,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
130,1,0,0,186,187,0.0053475935828877,0.0053475935828877,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
131,3,13,13,144,173,0.09248554913294797,0.09248554913294797,0.07514450867052024,0.07514450867052024,0.0,0.15028901734104047,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
132,1,1,10,30,42,0.2619047619047619,0.047619047619047616,0.023809523809523808,0.23809523809523808,-0.21428571428571427,0.2619047619047619,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
133,5,8,13,144,170,0.10588235294117647,0.07647058823529412,0.047058823529411764,0.07647058823529412,-0.029411764705882353,0.12352941176470589,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
134,0,0,1,2,3,0.3333333333333333,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
135,0,0,3,7,10,0.3,0.0,0.0,0.3,-0.3,0.3,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
137,2,5,4,69,80,0.075,0.0875,0.0625,0.05,0.0125,0.1125,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
138,7,13,13,109,142,0.14084507042253522,0.14084507042253522,0.09154929577464789,0.09154929577464789,0.0,0.18309859154929578,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
140,1,0,0,2,3,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
141,2,0,0,1,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
142,0,0,1,4,5,0.2,0.0,0.0,0.2,-0.2,0.2,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
143,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
144,8,11,11,86,116,0.16379310344827586,0.16379310344827586,0.09482758620689655,0.09482758620689655,0.0,0.1896551724137931,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
145,4,3,4,21,32,0.25,0.21875,0.09375,0.125,-0.03125,0.21875,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
146,0,2,0,2,4,0.0,0.5,0.5,0.0,0.5,0.5,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
147,8,1,2,1,12,0.8333333333333334,0.75,0.08333333333333333,0.16666666666666666,-0.08333333333333333,0.25,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
148,7,13,10,164,194,0.08762886597938144,0.10309278350515463,0.06701030927835051,0.05154639175257732,0.015463917525773196,0.11855670103092783,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
149,8,12,6,129,155,0.09032258064516129,0.12903225806451613,0.07741935483870968,0.03870967741935484,0.03870967741935484,0.11612903225806452,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
150,17,1,0,3,21,0.8095238095238095,0.8571428571428571,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
151,1,9,14,606,630,0.023809523809523808,0.015873015873015872,0.014285714285714285,0.022222222222222223,-0.007936507936507936,0.03650793650793651,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
152,0,0,1,45,46,0.021739130434782608,0.0,0.0,0.021739130434782608,-0.021739130434782608,0.021739130434782608,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
153,10,8,7,120,145,0.11724137931034483,0.12413793103448276,0.05517241379310345,0.04827586206896552,0.006896551724137931,0.10344827586206896,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
155,1,1,2,4,8,0.375,0.25,0.125,0.25,-0.125,0.375,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
156,0,5,4,10,19,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.05263157894736842,0.47368421052631576,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
157,4,3,4,40,51,0.1568627450980392,0.13725490196078433,0.058823529411764705,0.0784313725490196,-0.0196078431372549,0.13725490196078433,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
158,12,6,8,18,44,0.45454545454545453,0.4090909090909091,0.13636363636363635,0.18181818181818182,-0.045454545454545456,0.3181818181818182,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
159,11,8,8,66,93,0.20430107526881722,0.20430107526881722,0.08602150537634409,0.08602150537634409,0.0,0.17204301075268819,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
160,7,13,11,195,226,0.07964601769911504,0.08849557522123894,0.05752212389380531,0.048672566371681415,0.008849557522123894,0.10619469026548672,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
161,0,0,1,37,38,0.02631578947368421,0.0,0.0,0.02631578947368421,-0.02631578947368421,0.02631578947368421,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
162,2,0,0,21,23,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
163,13,6,5,23,47,0.3829787234042553,0.40425531914893614,0.1276595744680851,0.10638297872340426,0.02127659574468085,0.23404255319148937,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
164,2,3,3,120,128,0.0390625,0.0390625,0.0234375,0.0234375,0.0,0.046875,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
165,7,5,7,50,69,0.2028985507246377,0.17391304347826086,0.07246376811594203,0.10144927536231885,-0.028985507246376812,0.17391304347826086,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
166,14,2,3,7,26,0.6538461538461539,0.6153846153846154,0.07692307692307693,0.11538461538461539,-0.038461538461538464,0.19230769230769232,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
167,11,5,4,67,87,0.1724137931034483,0.1839080459770115,0.05747126436781609,0.04597701149425287,0.011494252873563218,0.10344827586206896,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
169,0,0,2,25,27,0.07407407407407407,0.0,0.0,0.07407407407407407,-0.07407407407407407,0.07407407407407407,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
170,11,7,4,77,99,0.15151515151515152,0.18181818181818182,0.0707070707070707,0.04040404040404041,0.030303030303030304,0.1111111111111111,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
172,16,4,4,18,42,0.47619047619047616,0.47619047619047616,0.09523809523809523,0.09523809523809523,0.0,0.19047619047619047,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
173,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
175,11,6,7,46,70,0.2571428571428571,0.24285714285714285,0.08571428571428572,0.1,-0.014285714285714285,0.18571428571428572,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
176,12,5,2,4,23,0.6086956521739131,0.7391304347826086,0.21739130434782608,0.08695652173913043,0.13043478260869565,0.30434782608695654,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
177,2,0,1,13,16,0.1875,0.125,0.0,0.0625,-0.0625,0.0625,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
178,3,7,1,13,24,0.16666666666666666,0.4166666666666667,0.2916666666666667,0.041666666666666664,0.25,0.3333333333333333,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
180,6,3,4,59,72,0.1388888888888889,0.125,0.041666666666666664,0.05555555555555555,-0.013888888888888888,0.09722222222222222,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
181,8,9,12,75,104,0.19230769230769232,0.16346153846153846,0.08653846153846154,0.11538461538461539,-0.028846153846153848,0.20192307692307693,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
182,10,10,9,29,58,0.3275862068965517,0.3448275862068966,0.1724137931034483,0.15517241379310345,0.017241379310344827,0.3275862068965517,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
183,4,0,0,2,6,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
184,9,3,3,44,59,0.2033898305084746,0.2033898305084746,0.05084745762711865,0.05084745762711865,0.0,0.1016949152542373,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
185,16,4,4,10,34,0.5882352941176471,0.5882352941176471,0.11764705882352941,0.11764705882352941,0.0,0.23529411764705882,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
186,0,3,0,1,4,0.0,0.75,0.75,0.0,0.75,0.75,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
188,1,0,2,5,8,0.375,0.125,0.0,0.25,-0.25,0.25,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
189,4,0,2,25,31,0.1935483870967742,0.12903225806451613,0.0,0.06451612903225806,-0.06451612903225806,0.06451612903225806,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
190,0,0,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
195,3,0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
197,2,9,5,7,23,0.30434782608695654,0.4782608695652174,0.391304347826087,0.21739130434782608,0.17391304347826086,0.6086956521739131,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
198,1,0,1,8,10,0.2,0.1,0.0,0.1,-0.1,0.1,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
200,3,0,0,0,3,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
202,4,2,10,29,45,0.3111111111111111,0.13333333333333333,0.044444444444444446,0.2222222222222222,-0.17777777777777778,0.26666666666666666,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
203,3,1,1,0,5,0.8,0.8,0.2,0.2,0.0,0.4,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
204,1,1,0,5,7,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
205,6,3,3,0,12,0.75,0.75,0.25,0.25,0.0,0.5,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
206,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
210,8,0,1,0,9,1.0,0.8888888888888888,0.0,0.1111111111111111,-0.1111111111111111,0.1111111111111111,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
212,2,0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
213,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
215,4,0,0,26,30,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
216,7,0,0,1,8,0.875,0.875,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
220,14,3,4,31,52,0.34615384615384615,0.3269230769230769,0.057692307692307696,0.07692307692307693,-0.019230769230769232,0.1346153846153846,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
221,4,5,7,57,73,0.1506849315068493,0.1232876712328767,0.0684931506849315,0.0958904109589041,-0.0273972602739726,0.1643835616438356,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
222,0,0,0,31,31,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
223,1,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
224,0,2,4,16,22,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,-0.09090909090909091,0.2727272727272727,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
225,1,0,1,0,2,1.0,0.5,0.0,0.5,-0.5,0.5,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
226,3,16,10,168,197,0.06598984771573604,0.09644670050761421,0.08121827411167512,0.050761421319796954,0.030456852791878174,0.1319796954314721,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
227,11,9,9,147,176,0.11363636363636363,0.11363636363636363,0.05113636363636364,0.05113636363636364,0.0,0.10227272727272728,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
228,14,5,6,153,178,0.11235955056179775,0.10674157303370786,0.028089887640449437,0.033707865168539325,-0.0056179775280898875,0.06179775280898876,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
229,9,11,11,102,133,0.15037593984962405,0.15037593984962405,0.08270676691729323,0.08270676691729323,0.0,0.16541353383458646,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
230,10,7,4,207,228,0.06140350877192982,0.07456140350877193,0.03070175438596491,0.017543859649122806,0.013157894736842105,0.04824561403508772,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
231,11,9,9,278,307,0.06514657980456026,0.06514657980456026,0.029315960912052116,0.029315960912052116,0.0,0.05863192182410423,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
232,3,9,12,399,423,0.03546099290780142,0.028368794326241134,0.02127659574468085,0.028368794326241134,-0.0070921985815602835,0.04964539007092199,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
233,0,0,4,77,81,0.04938271604938271,0.0,0.0,0.04938271604938271,-0.04938271604938271,0.04938271604938271,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
234,15,5,5,82,107,0.18691588785046728,0.18691588785046728,0.04672897196261682,0.04672897196261682,0.0,0.09345794392523364,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
235,14,5,5,109,133,0.14285714285714285,0.14285714285714285,0.03759398496240601,0.03759398496240601,0.0,0.07518796992481203,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
236,7,4,5,13,29,0.41379310344827586,0.3793103448275862,0.13793103448275862,0.1724137931034483,-0.034482758620689655,0.3103448275862069,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
237,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
238,5,6,11,32,54,0.2962962962962963,0.2037037037037037,0.1111111111111111,0.2037037037037037,-0.09259259259259259,0.3148148148148148,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
239,6,11,12,117,146,0.1232876712328767,0.11643835616438356,0.07534246575342465,0.0821917808219178,-0.00684931506849315,0.15753424657534246,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
240,13,7,7,6,33,0.6060606060606061,0.6060606060606061,0.21212121212121213,0.21212121212121213,0.0,0.42424242424242425,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
241,5,7,8,128,148,0.08783783783783784,0.08108108108108109,0.0472972972972973,0.05405405405405406,-0.006756756756756757,0.10135135135135136,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
242,0,10,10,155,175,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0,0.11428571428571428,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
243,6,8,11,110,135,0.1259259259259259,0.1037037037037037,0.05925925925925926,0.08148148148148149,-0.022222222222222223,0.14074074074074075,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
244,1,1,1,6,9,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
245,13,7,7,30,57,0.3508771929824561,0.3508771929824561,0.12280701754385964,0.12280701754385964,0.0,0.24561403508771928,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
246,5,1,1,5,12,0.5,0.5,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
247,11,3,9,17,40,0.5,0.35,0.075,0.225,-0.15,0.3,True,False,False,True,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
248,16,4,4,15,39,0.5128205128205128,0.5128205128205128,0.10256410256410256,0.10256410256410256,0.0,0.20512820512820512,True,True,False,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
249,4,16,13,91,124,0.13709677419354838,0.16129032258064516,0.12903225806451613,0.10483870967741936,0.024193548387096774,0.23387096774193547,True,False,True,False,wands,bge_base,native,historical_full,20,C0,historical_M2_template,changes framing and section placement,inherited ranks,catalog_wide,42994
