dataset,model,encoder_profile,population,target_support,K,intervention,competitors,catalog_size,eligible_queries,highest_relevance_pairs,bootstrap_draws,bootstrap_seed,aggregation,Always,Always_ci_low,Always_ci_high,VI,VI_ci_low,VI_ci_high,Never,Never_ci_low,Never_ci_high,mean_over_seven_schedules_Recall,mean_over_seven_schedules_Recall_ci_low,mean_over_seven_schedules_Recall_ci_high,C0_Recall,C0_Recall_ci_low,C0_Recall_ci_high,mean_schedule_inclusion,mean_schedule_inclusion_ci_low,mean_schedule_inclusion_ci_high,C0_inclusion,C0_inclusion_ci_low,C0_inclusion_ci_high
wands,gte_modernbert,native,historical_full,full,100,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,query_macro,0.5586246435036898,0.5211531564220862,0.5954262436604868,0.14052805613979352,0.12495537197015394,0.15677581354295328,0.30084730035651663,0.26990916017212896,0.3323101917923886,0.6291055008897437,0.5948999232079764,0.6627376150606594,0.6335580700360927,0.599052041926032,0.6679164251587139,,,,,,
wands,gte_modernbert,native,historical_full,full,100,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,pair_micro,0.3008637612877896,0.2589375463692038,0.350149620624126,0.18025127601099333,0.16657927851754678,0.19503999757579282,0.5188849627012171,0.46297988328341816,0.5679035470693277,0.38794660384766394,0.3409121294836347,0.4420474065497221,0.3905771495877503,0.34326918139078555,0.4450670064023852,,,,,,
wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,query_macro,0.2892234227500678,0.25431238762924985,0.3254377026328878,0.14434006794821969,0.12912913812701868,0.16022303855689277,0.5664365093017125,0.5321752431773694,0.6004693326277292,0.35712778085317737,0.3228537437224295,0.39203983252204355,0.3593594793235715,0.32465780557191515,0.39461560781007093,,,,,,
wands,gte_modernbert,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,pair_micro,0.07322340007852375,0.06125684429882236,0.08790262427055046,0.1133097762073027,0.10087168422144177,0.12790582032625974,0.8134668237141736,0.7858855014654634,0.8364869675983735,0.1242582309720119,0.10703811433368549,0.14500197382498772,0.12473498233215548,0.10742056992637208,0.14581588522160052,,,,,,
wands,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,query_macro,0.5586246435036898,0.5211531564220862,0.5954262436604868,0.14052805613979352,0.12495537197015394,0.15677581354295328,0.30084730035651663,0.26990916017212896,0.3323101917923886,0.6291055008897437,0.5948999232079764,0.6627376150606594,0.6335580700360927,0.599052041926032,0.6679164251587139,,,,,,
wands,gte_modernbert,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,42994,379,25470,10000,2026091701,pair_micro,0.3008637612877896,0.2589375463692038,0.350149620624126,0.18025127601099333,0.16657927851754678,0.19503999757579282,0.5188849627012171,0.46297988328341816,0.5679035470693277,0.38794660384766394,0.3409121294836347,0.4420474065497221,0.3905771495877503,0.34326918139078555,0.4450670064023852,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,query_macro,0.28755414152072306,0.24835409402974767,0.3287441005645782,0.14472698494949443,0.12821135342855375,0.16234170142427654,0.5677188735297825,0.5285705825951919,0.6054273604595578,0.35602832973956766,0.31780346472861865,0.39576932924891955,0.3590122121997165,0.3205031140572743,0.3989071051779426,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,pair_micro,0.07136485280999108,0.05843207186513882,0.08815853476588842,0.10958260951218367,0.0958857714606445,0.1255134849023232,0.8190525376778253,0.7884260097038015,0.844382944146466,0.12099830307257885,0.10213958055039274,0.14456841213119973,0.12169585426545847,0.10281393274741481,0.14527338295835637,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,query_macro,0.5577800223015664,0.5162936158286581,0.5987450412615523,0.1347840496585472,0.11870207066133513,0.15198919856172632,0.30743592803988634,0.2731060674094908,0.3424562541513306,0.6256632572175707,0.5875052146819981,0.6631065846097519,0.6284846398927832,0.5904194971065495,0.6662912726267144,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,pair_micro,0.29311235269261465,0.24632702496684136,0.34785091705764715,0.1754072961171886,0.1612930772294733,0.19057390852358055,0.5314803511901968,0.46928839953045287,0.5865038448004959,0.37735507367884474,0.32518126627077937,0.4376507261800921,0.37945443448049204,0.3265492929183679,0.4402543052284007,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,query_macro,0.28755414152072306,0.24835409402974767,0.3287441005645782,0.14472698494949443,0.12821135342855375,0.16234170142427654,0.5677188735297825,0.5285705825951919,0.6054273604595578,0.35602832973956766,0.31780346472861865,0.39576932924891955,0.3590122121997165,0.3205031140572743,0.3989071051779426,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,pair_micro,0.07136485280999108,0.05843207186513882,0.08815853476588842,0.10958260951218367,0.0958857714606445,0.1255134849023232,0.8190525376778253,0.7884260097038015,0.844382944146466,0.12099830307257885,0.10213958055039274,0.14456841213119973,0.12169585426545847,0.10281393274741481,0.14527338295835637,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,query_macro,0.5577800223015664,0.5162936158286581,0.5987450412615523,0.1347840496585472,0.11870207066133513,0.15198919856172632,0.30743592803988634,0.2731060674094908,0.3424562541513306,0.6256632572175707,0.5875052146819981,0.6631065846097519,0.6284846398927832,0.5904194971065495,0.6662912726267144,,,,,,
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,42994,308,21299,10000,2026091701,pair_micro,0.29311235269261465,0.24632702496684136,0.34785091705764715,0.1754072961171886,0.1612930772294733,0.19057390852358055,0.5314803511901968,0.46928839953045287,0.5865038448004959,0.37735507367884474,0.32518126627077937,0.4376507261800921,0.37945443448049204,0.3265492929183679,0.4402543052284007,,,,,,
wands,gte_modernbert,native,historical_full,full,20,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,query_macro,0.29410573119453287,0.2593969393547671,0.33024649995281175,0.14603935545438362,0.13065431843062658,0.16180738549950785,0.5598549133510835,0.5256661201098181,0.5939659450253315,,,,,,,0.3639473031696707,0.32974885290699363,0.39886036123302254,0.3593594793235715,0.32465780557191515,0.39461560781007093
wands,gte_modernbert,native,historical_full,full,20,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,pair_micro,0.07777777777777778,0.06516065653470945,0.09317184849448684,0.1138594424813506,0.10197278416190746,0.12803614595314916,0.8083627797408716,0.7806540284423812,0.8316094288074402,,,,,,,0.1293791014639071,0.11160414445041343,0.15085183455393802,0.12473498233215548,0.10742056992637208,0.14581588522160052
wands,gte_modernbert,native,historical_full,full,100,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,query_macro,0.5644454645906899,0.5273177345611341,0.6011573114889034,0.14743916689122,0.13069143490473584,0.16444262326026668,0.2881153685180901,0.2580193399813367,0.3187496080988056,,,,,,,0.6371786337692329,0.6035500987603231,0.6702575277589817,0.6335580700360927,0.599052041926032,0.6679164251587139
wands,gte_modernbert,native,historical_full,full,100,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,pair_micro,0.30753828032979974,0.2647340206911807,0.3581448553533697,0.18547310561444838,0.1711899876919818,0.20058189680796287,0.5069886140557519,0.450783219048073,0.556765992042819,,,,,,,0.3972292332716361,0.3497098179218854,0.4515231166723645,0.3905771495877503,0.34326918139078555,0.4450670064023852
wands,gte_modernbert,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,query_macro,0.29410573119453287,0.2593969393547671,0.33024649995281175,0.14603935545438362,0.13065431843062658,0.16180738549950785,0.5598549133510835,0.5256661201098181,0.5939659450253315,,,,,,,0.3639473031696707,0.32974885290699363,0.39886036123302254,0.3593594793235715,0.32465780557191515,0.39461560781007093
wands,gte_modernbert,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,pair_micro,0.07777777777777778,0.06516065653470945,0.09317184849448684,0.1138594424813506,0.10197278416190746,0.12803614595314916,0.8083627797408716,0.7806540284423812,0.8316094288074402,,,,,,,0.1293791014639071,0.11160414445041343,0.15085183455393802,0.12473498233215548,0.10742056992637208,0.14581588522160052
wands,gte_modernbert,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,query_macro,0.5644454645906899,0.5273177345611341,0.6011573114889034,0.14743916689122,0.13069143490473584,0.16444262326026668,0.2881153685180901,0.2580193399813367,0.3187496080988056,,,,,,,0.6371786337692329,0.6035500987603231,0.6702575277589817,0.6335580700360927,0.599052041926032,0.6679164251587139
wands,gte_modernbert,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",42994,379,25470,10000,2026091701,pair_micro,0.30753828032979974,0.2647340206911807,0.3581448553533697,0.18547310561444838,0.1711899876919818,0.20058189680796287,0.5069886140557519,0.450783219048073,0.556765992042819,,,,,,,0.3972292332716361,0.3497098179218854,0.4515231166723645,0.3905771495877503,0.34326918139078555,0.4450670064023852
wands,gte_modernbert,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,query_macro,0.2938139523582521,0.2546087674202679,0.3346529314902888,0.1455063312533377,0.12844259320833415,0.1631562354808284,0.5606797163884103,0.5218018721362192,0.5986088389907201,,,,,,,0.3626955836732334,0.324515352302059,0.40232351051496634,0.3590122121997165,0.3205031140572743,0.3989071051779426
wands,gte_modernbert,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,pair_micro,0.07568430442743791,0.06202343149669618,0.09324466924855473,0.11009906568383492,0.09689922427194161,0.12543847951124326,0.8142166298887271,0.7833747865842223,0.8396856507488295,,,,,,,0.12555921471833018,0.1059357432513282,0.14981355485275996,0.12169585426545847,0.10281393274741481,0.14527338295835637
wands,gte_modernbert,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,query_macro,0.5641827535293656,0.5230498374085382,0.605209573278894,0.13978084820042933,0.12265576367838935,0.15785793594434716,0.296036398270205,0.2621726555048296,0.3302351800355475,,,,,,,0.633971250431109,0.5961715302918934,0.6708747211477425,0.6284846398927832,0.5904194971065495,0.6662912726267144
wands,gte_modernbert,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,pair_micro,0.30015493685149536,0.2524162574641804,0.3563550329647184,0.18066575895581952,0.1658975239684073,0.19646132763439123,0.5191793041926851,0.45577042745231044,0.5749051237254889,,,,,,,0.3868659159048378,0.3335319670135492,0.44807502585753856,0.37945443448049204,0.3265492929183679,0.4402543052284007
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,query_macro,0.2938139523582521,0.2546087674202679,0.3346529314902888,0.1455063312533377,0.12844259320833415,0.1631562354808284,0.5606797163884103,0.5218018721362192,0.5986088389907201,,,,,,,0.3626955836732334,0.324515352302059,0.40232351051496634,0.3590122121997165,0.3205031140572743,0.3989071051779426
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,pair_micro,0.07568430442743791,0.06202343149669618,0.09324466924855473,0.11009906568383492,0.09689922427194161,0.12543847951124326,0.8142166298887271,0.7833747865842223,0.8396856507488295,,,,,,,0.12555921471833018,0.1059357432513282,0.14981355485275996,0.12169585426545847,0.10281393274741481,0.14527338295835637
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,query_macro,0.5641827535293656,0.5230498374085382,0.605209573278894,0.13978084820042933,0.12265576367838935,0.15785793594434716,0.296036398270205,0.2621726555048296,0.3302351800355475,,,,,,,0.633971250431109,0.5961715302918934,0.6708747211477425,0.6284846398927832,0.5904194971065495,0.6662912726267144
wands,gte_modernbert,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",42994,308,21299,10000,2026091701,pair_micro,0.30015493685149536,0.2524162574641804,0.3563550329647184,0.18066575895581952,0.1658975239684073,0.19646132763439123,0.5191793041926851,0.45577042745231044,0.5749051237254889,,,,,,,0.3868659159048378,0.3335319670135492,0.44807502585753856,0.37945443448049204,0.3265492929183679,0.4402543052284007
esci,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.6546874482423725,0.6249908002745359,0.6834741595229963,0.040373317303826914,0.03197707757297778,0.04996374146730607,0.3049392344538006,0.2766331552886479,0.3340518801074719,0.6757624643186992,0.6466002746117115,0.703824413418529,0.6795206657015723,0.6496839745611632,0.7085766975350757,,,,,,
esci,minilm,native,historical_full,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.603743797925124,0.5717539672585713,0.636532219153622,0.04668470906630582,0.03913327205660619,0.05449944137098373,0.34957149300857016,0.317841015977253,0.3809427923082978,0.6286487531413106,0.5970714559429253,0.6607324116700186,0.6312584573748309,0.5995585192847642,0.6637154173874329,,,,,,
esci,minilm,native,historical_full,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.8552837328080235,0.8309691418355325,0.8787066219058487,0.01412918197737837,0.008575617861690005,0.020815482518576206,0.13058708521459805,0.10814795788584701,0.15390216721399919,0.8619282922438799,0.8382256768141897,0.8846662886007762,0.8613586583093018,0.8371598645791339,0.8845142225667799,,,,,,
esci,minilm,native,historical_full,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.8664862426702752,0.8385916140127254,0.8924434988375342,0.012404149751917006,0.008463251670378619,0.016893591446348524,0.12110960757780785,0.09672195972771963,0.14721561750984316,0.8720278368451575,0.8449514590580963,0.8972476822273885,0.8721244925575101,0.8447389504807559,0.897580296634237,,,,,,
esci,minilm,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,query_macro,0.6492024227275951,0.6164913850752941,0.6818133334104818,0.04590756299949562,0.0337105621198221,0.059244026698654605,0.3048900142729093,0.27360068022331374,0.33713023545492515,0.6714239175842863,0.6394737299946287,0.7029960611424154,0.6750487476150908,0.6423148767113191,0.7074944288896715,,,,,,
esci,minilm,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,pair_micro,0.6113266097750194,0.573355939889642,0.6497037598898034,0.04809930178432894,0.03803486529318542,0.05818470436300154,0.3405740884406517,0.3040430092821995,0.3779729480983258,0.6369832649894714,0.5992309145409117,0.6741005473406576,0.6404189294026377,0.6026277491352868,0.6773828915418859,,,,,,
esci,minilm,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,query_macro,0.8493818688971307,0.8235671967335454,0.8739361852112916,0.01583042561303431,0.008913021911663216,0.02378719106979976,0.13478770548983493,0.11163102525046398,0.15948191673167694,0.8576302587060797,0.8328163839736017,0.8812131507080208,0.8579892639175692,0.83276178947154,0.881798966687309,,,,,,
esci,minilm,native,historical_full,fully_fitting,100,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,pair_micro,0.8560899922420481,0.8233197528470163,0.8852073094067893,0.015515903801396431,0.009599061260043874,0.022421565208929684,0.12839410395655548,0.10125027343729219,0.15856499498408747,0.8637371162584506,0.8325393081761006,0.891758921488434,0.8646237393328161,0.8331423988020621,0.8927377255312325,,,,,,
esci,minilm,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.6546874482423725,0.6249908002745359,0.6834741595229963,0.040373317303826914,0.03197707757297778,0.04996374146730607,0.3049392344538006,0.2766331552886479,0.3340518801074719,0.6757624643186992,0.6466002746117115,0.703824413418529,0.6795206657015723,0.6496839745611632,0.7085766975350757,,,,,,
esci,minilm,native,primary_existing_evaluation,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.603743797925124,0.5717539672585713,0.636532219153622,0.04668470906630582,0.03913327205660619,0.05449944137098373,0.34957149300857016,0.317841015977253,0.3809427923082978,0.6286487531413106,0.5970714559429253,0.6607324116700186,0.6312584573748309,0.5995585192847642,0.6637154173874329,,,,,,
esci,minilm,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.8552837328080235,0.8309691418355325,0.8787066219058487,0.01412918197737837,0.008575617861690005,0.020815482518576206,0.13058708521459805,0.10814795788584701,0.15390216721399919,0.8619282922438799,0.8382256768141897,0.8846662886007762,0.8613586583093018,0.8371598645791339,0.8845142225667799,,,,,,
esci,minilm,native,primary_existing_evaluation,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.8664862426702752,0.8385916140127254,0.8924434988375342,0.012404149751917006,0.008463251670378619,0.016893591446348524,0.12110960757780785,0.09672195972771963,0.14721561750984316,0.8720278368451575,0.8449514590580963,0.8972476822273885,0.8721244925575101,0.8447389504807559,0.897580296634237,,,,,,
esci,minilm,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,query_macro,0.6492024227275951,0.6164913850752941,0.6818133334104818,0.04590756299949562,0.0337105621198221,0.059244026698654605,0.3048900142729093,0.27360068022331374,0.33713023545492515,0.6714239175842863,0.6394737299946287,0.7029960611424154,0.6750487476150908,0.6423148767113191,0.7074944288896715,,,,,,
esci,minilm,native,primary_existing_evaluation,fully_fitting,20,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,pair_micro,0.6113266097750194,0.573355939889642,0.6497037598898034,0.04809930178432894,0.03803486529318542,0.05818470436300154,0.3405740884406517,0.3040430092821995,0.3779729480983258,0.6369832649894714,0.5992309145409117,0.6741005473406576,0.6404189294026377,0.6026277491352868,0.6773828915418859,,,,,,
esci,minilm,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,query_macro,0.8493818688971307,0.8235671967335454,0.8739361852112916,0.01583042561303431,0.008913021911663216,0.02378719106979976,0.13478770548983493,0.11163102525046398,0.15948191673167694,0.8576302587060797,0.8328163839736017,0.8812131507080208,0.8579892639175692,0.83276178947154,0.881798966687309,,,,,,
esci,minilm,native,primary_existing_evaluation,fully_fitting,100,catalog_wide,same raw schedule as target,10076,460,2578,10000,2026091701,pair_micro,0.8560899922420481,0.8233197528470163,0.8852073094067893,0.015515903801396431,0.009599061260043874,0.022421565208929684,0.12839410395655548,0.10125027343729219,0.15856499498408747,0.8637371162584506,0.8325393081761006,0.891758921488434,0.8646237393328161,0.8331423988020621,0.8927377255312325,,,,,,
esci,minilm,native,historical_full,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.6616157671762091,0.6314723915357182,0.690675753227627,0.029091983293576262,0.021428061993869166,0.03805415057375358,0.3092922495302148,0.28099073114112205,0.3384894257139801,,,,,,,0.6772379582493717,0.648011946200378,0.7055227061052027,0.6795206657015723,0.6496839745611632,0.7085766975350757
esci,minilm,native,historical_full,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6132160577356789,0.581208238192525,0.6459075055210391,0.03112313937753721,0.025154351605881385,0.037383177570093455,0.3556608028867839,0.3240093942961135,0.3870467135583675,,,,,,,0.6296475288356209,0.5980569085733941,0.6619931216745887,0.6312584573748309,0.5995585192847642,0.6637154173874329
esci,minilm,native,historical_full,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.8552837328080235,0.8309691418355325,0.8787066219058487,0.013189849099167737,0.0076898074324176545,0.019780967890937834,0.1315264180928087,0.10895269080720962,0.1550002454449027,,,,,,,0.8616370373111992,0.8379776927248436,0.8844765394564561,0.8613586583093018,0.8371598645791339,0.8845142225667799
esci,minilm,native,historical_full,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.8664862426702752,0.8385916140127254,0.8924434988375342,0.010825439783491205,0.007174256412062425,0.01499426001173941,0.12268831754623365,0.09796090285339103,0.14930402048929547,,,,,,,0.8714156840002578,0.8442419019064157,0.8967057715600709,0.8721244925575101,0.8447389504807559,0.897580296634237
esci,minilm,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,query_macro,0.6549818355486514,0.6220968193233245,0.6875356257607573,0.03204667031738087,0.022539541895261618,0.04254574307309976,0.31297149413396774,0.28128770667246916,0.34566903210607336,,,,,,,0.6721323393168419,0.6396861899449895,0.7041025475449432,0.6750487476150908,0.6423148767113191,0.7074944288896715
esci,minilm,native,historical_full,fully_fitting,20,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,pair_micro,0.6183087664856478,0.5802934805050176,0.6564771736181806,0.0360744763382467,0.02786599293114488,0.04459593120930813,0.3456167571761055,0.30903388116915975,0.3831664380601925,,,,,,,0.6375374044109497,0.5997485254129478,0.6747355729783334,0.6404189294026377,0.6026277491352868,0.6773828915418859
esci,minilm,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,query_macro,0.8493818688971307,0.8235671967335454,0.8739361852112916,0.01537752706230967,0.008605053461031721,0.023335676099263056,0.13524060404055954,0.11195787350522142,0.15998089765263954,,,,,,,0.8575351002413559,0.8327058346520072,0.8811656542799743,0.8579892639175692,0.83276178947154,0.881798966687309
esci,minilm,native,historical_full,fully_fitting,100,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,pair_micro,0.8560899922420481,0.8233197528470163,0.8852073094067893,0.014352211016291699,0.008803318650595995,0.02075231616233949,0.1295577967416602,0.10205523707931959,0.16038480392156862,,,,,,,0.8631829768369722,0.831823537231587,0.8913348220705377,0.8646237393328161,0.8331423988020621,0.8927377255312325
esci,minilm,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.6616157671762091,0.6314723915357182,0.690675753227627,0.029091983293576262,0.021428061993869166,0.03805415057375358,0.3092922495302148,0.28099073114112205,0.3384894257139801,,,,,,,0.6772379582493717,0.648011946200378,0.7055227061052027,0.6795206657015723,0.6496839745611632,0.7085766975350757
esci,minilm,native,primary_existing_evaluation,full,20,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.6132160577356789,0.581208238192525,0.6459075055210391,0.03112313937753721,0.025154351605881385,0.037383177570093455,0.3556608028867839,0.3240093942961135,0.3870467135583675,,,,,,,0.6296475288356209,0.5980569085733941,0.6619931216745887,0.6312584573748309,0.5995585192847642,0.6637154173874329
esci,minilm,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,query_macro,0.8552837328080235,0.8309691418355325,0.8787066219058487,0.013189849099167737,0.0076898074324176545,0.019780967890937834,0.1315264180928087,0.10895269080720962,0.1550002454449027,,,,,,,0.8616370373111992,0.8379776927248436,0.8844765394564561,0.8613586583093018,0.8371598645791339,0.8845142225667799
esci,minilm,native,primary_existing_evaluation,full,100,target_only,"raw C0, fixed",10076,499,4434,10000,2026091701,pair_micro,0.8664862426702752,0.8385916140127254,0.8924434988375342,0.010825439783491205,0.007174256412062425,0.01499426001173941,0.12268831754623365,0.09796090285339103,0.14930402048929547,,,,,,,0.8714156840002578,0.8442419019064157,0.8967057715600709,0.8721244925575101,0.8447389504807559,0.897580296634237
esci,minilm,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,query_macro,0.6549818355486514,0.6220968193233245,0.6875356257607573,0.03204667031738087,0.022539541895261618,0.04254574307309976,0.31297149413396774,0.28128770667246916,0.34566903210607336,,,,,,,0.6721323393168419,0.6396861899449895,0.7041025475449432,0.6750487476150908,0.6423148767113191,0.7074944288896715
esci,minilm,native,primary_existing_evaluation,fully_fitting,20,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,pair_micro,0.6183087664856478,0.5802934805050176,0.6564771736181806,0.0360744763382467,0.02786599293114488,0.04459593120930813,0.3456167571761055,0.30903388116915975,0.3831664380601925,,,,,,,0.6375374044109497,0.5997485254129478,0.6747355729783334,0.6404189294026377,0.6026277491352868,0.6773828915418859
esci,minilm,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,query_macro,0.8493818688971307,0.8235671967335454,0.8739361852112916,0.01537752706230967,0.008605053461031721,0.023335676099263056,0.13524060404055954,0.11195787350522142,0.15998089765263954,,,,,,,0.8575351002413559,0.8327058346520072,0.8811656542799743,0.8579892639175692,0.83276178947154,0.881798966687309
esci,minilm,native,primary_existing_evaluation,fully_fitting,100,target_only,"raw C0, fixed",10076,460,2578,10000,2026091701,pair_micro,0.8560899922420481,0.8233197528470163,0.8852073094067893,0.014352211016291699,0.008803318650595995,0.02075231616233949,0.1295577967416602,0.10205523707931959,0.16038480392156862,,,,,,,0.8631829768369722,0.831823537231587,0.8913348220705377,0.8646237393328161,0.8331423988020621,0.8927377255312325
esci,bge_base,native,historical_full,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.7189493265471975,0.6906789908038088,0.746301923155317,0.03661806169556642,0.02839704467582493,0.04590482540858694,0.24443261175723624,0.21815860491636357,0.2710873381069802,0.7383030555532459,0.7112441299104996,0.7651122103656212,0.7410465636379933,0.7137030693309269,0.7678280888509339,,,,,,
esci,bge_base,native,historical_full,full,20,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.6556156968876861,0.6231406543532251,0.687944350428595,0.04420387911592242,0.036570668711688264,0.0519730999456142,0.3001804239963915,0.26981931728457614,0.33042691068902086,0.6783942264321154,0.646925536074319,0.709505046165617,0.6804239963915201,0.6491965766440723,0.7117055303015893,,,,,,
esci,bge_base,native,historical_full,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,query_macro,0.9073218627723446,0.8876909909423153,0.926044216973308,0.007201217699760552,0.004707606224998131,0.010066998071739677,0.08547691952789487,0.06716338428692988,0.10453624576713429,0.9104134242191954,0.8911174665184327,0.9290900958423308,0.9097759035682006,0.8904054796001772,0.9285233339993344,,,,,,
esci,bge_base,native,historical_full,full,100,catalog_wide,same raw schedule as target,10076,499,4434,10000,2026091701,pair_micro,0.9009923319801534,0.8766149559089403,0.9234639487765367,0.009923319801533603,0.006586790489282369,0.013822718685718388,0.08908434821831304,0.06788093882199805,0.11219895015389744,0.9053096204652361,0.8812524578203501,0.927048818678973,0.9043752819124944,0.8803100769414632,0.9263435336297324,,,,,,
esci,bge_base,native,historical_full,fully_fitting,20,catalog_wide,same raw schedule as target,10076,488,3587,10000,2026091701,query_macro,0.7133103752641146,0.6829923303255624,0.7413246824218123,0.0364515317644731,0.0281317983441385,0.04581091852171097,0.2502380929714124,0.22356524607041814,0.2789293024600465,0.7327917840913565,0.7034625091381057,0.7594850035050663,0.7348474685597259,0.7056213554545061,0.7617452962258418,,,,,,
