dataset,model,intervention,target_support,catalog_size,K,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_inclusion,source_order_inclusion_ci_low,source_order_inclusion_ci_high,mean_schedule_inclusion,mean_schedule_inclusion_ci_low,mean_schedule_inclusion_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high
wands,bge_base,target_only,full,42994,100,pair_micro,308,21299,2026091701,10000,0.3902530635241091,0.3365037705370085,0.452850268948268,0.38127209191578404,0.3268983703280577,0.4437003397703157,0.31367669843654633,0.2628717557287243,0.3731632866737118,0.14272970561998216,0.12858181503541694,0.15825984696857406,0.5435935959434716,0.47759306172667804,0.6008597961308526
wands,bge_base,target_only,full,42994,200,query_macro,308,21299,2026091701,10000,0.7500195456044458,0.715464255086421,0.7839765296778183,0.7405881140878432,0.7061591186672475,0.7745244438455076,0.6880148658017323,0.6498935786183655,0.7253824568976954,0.10070707450706808,0.08335855143549613,0.11969696924890763,0.21127805969119962,0.1800905558813196,0.2430898740312653
wands,bge_base,target_only,full,42994,200,pair_micro,308,21299,2026091701,10000,0.554955631719799,0.49034516933194683,0.6292741781746649,0.5429094591966089,0.47602148337486033,0.619645878601081,0.4731208037936053,0.40518165359474645,0.5515120081576158,0.13958401802901543,0.12532496886000907,0.15313725943631848,0.38729517817737924,0.31448437190917056,0.45171723856820156
wands,bge_base,target_only,full,42994,500,query_macro,308,21299,2026091701,10000,0.8558287694026598,0.8294761447517232,0.8808863072731902,0.8526514869443933,0.826514018021319,0.8778462565808272,0.8157131931694799,0.7849055955777031,0.845996571979524,0.07637186634702044,0.06136070067262224,0.09262720231644613,0.10791494048349996,0.08682987779009786,0.13011712296528571
wands,bge_base,target_only,full,42994,500,pair_micro,308,21299,2026091701,10000,0.7463730691581765,0.6934762308660701,0.8051229468729352,0.7321068058191867,0.6756976839283281,0.7945407318451999,0.6639278839382131,0.5979656581751156,0.7376817458395405,0.13587492370533827,0.1078964375157304,0.1616892326192752,0.20019719235644867,0.15050975835663863,0.24646862233590255
wands,bge_base,target_only,full,42994,1000,query_macro,308,21299,2026091701,10000,0.9232433299622423,0.9036636137091704,0.9411996374422743,0.9191097555032535,0.8992957142458124,0.9373664663353886,0.8912965155321004,0.8685102919676861,0.9127135645013258,0.04998483920823696,0.03956226654188183,0.06125822220545795,0.05871864525966252,0.04299266358857916,0.07601356630620655
wands,bge_base,target_only,full,42994,1000,pair_micro,308,21299,2026091701,10000,0.8867082961641392,0.8519698992987392,0.9210336955345597,0.8747157814250169,0.8359057274614743,0.9132426371251651,0.8251561106155219,0.7747460553252464,0.8762635587886155,0.09244565472557396,0.06582340476019335,0.11938157003909619,0.08239823465890417,0.05483199581944626,0.11105496901431666
wands,bge_base,target_only,fully_fitting,42994,20,query_macro,239,6797,2026091701,10000,0.24722307589324088,0.21041623646007335,0.28710817508239633,0.24352090868248322,0.20697387590853822,0.28343339885726526,0.21332588997639368,0.17717550274234523,0.2525965957012612,0.07160400288974103,0.05771008892095425,0.08731647092176498,0.7150701071338651,0.6737841186434571,0.7534903588487679
wands,bge_base,target_only,fully_fitting,42994,20,pair_micro,239,6797,2026091701,10000,0.15933500073561865,0.13510306057910354,0.18727588240802528,0.1584312406734063,0.1343289049259199,0.18630320617304505,0.12122995439164337,0.10059647505036035,0.14565407464752478,0.08371340297189937,0.07268720703717339,0.09699849535370039,0.7950566426364573,0.7622919864124323,0.8233757993066929
wands,bge_base,target_only,fully_fitting,42994,50,query_macro,239,6797,2026091701,10000,0.4113348943810805,0.3663380040632606,0.4582402592012518,0.4118432532148747,0.3678220864725536,0.45700443822233133,0.3536538076078253,0.30970254166633854,0.39929222829756134,0.11660924779733751,0.09575222623983252,0.14003242759456935,0.5297369445948373,0.4834324996961976,0.5753972015530204
wands,bge_base,target_only,fully_fitting,42994,50,pair_micro,239,6797,2026091701,10000,0.32985140503163163,0.28514529403262423,0.3808670867715317,0.3340129048529813,0.2892919706707821,0.3847827698002608,0.2795350890098573,0.23699029276534378,0.32802168336458143,0.11740473738414006,0.10140337278071848,0.1352030257619191,0.6030601736060026,0.5504188588334095,0.6496629883723237
wands,bge_base,target_only,fully_fitting,42994,100,query_macro,239,6797,2026091701,10000,0.5449472001781214,0.4973665862891465,0.5924940730985994,0.5574451331849614,0.5113241702085519,0.6041502622908067,0.5017669532673501,0.453620962392693,0.5492921693541463,0.10882648151908232,0.08626383262636712,0.1337063244904775,0.38940656521356787,0.3434872188581581,0.43588616553981685
wands,bge_base,target_only,fully_fitting,42994,100,pair_micro,239,6797,2026091701,10000,0.50404590260409,0.4470972864170135,0.5658589847031914,0.5021753294520693,0.44495764909163615,0.5635750434024434,0.4415183169045167,0.3848535453909775,0.5042285280293476,0.1252022951302045,0.10764376576944706,0.14311428852474103,0.4332793879652788,0.3713600244845967,0.4920999345495984
wands,bge_base,target_only,fully_fitting,42994,200,query_macro,239,6797,2026091701,10000,0.6902972306983606,0.644199411229932,0.735427280927235,0.6828233122140349,0.6377558312968661,0.7270011933863485,0.638184505156339,0.5913231822612275,0.6849051968677412,0.08577589551928728,0.06607212940875754,0.10846773231649491,0.27603959932437355,0.23235824199593405,0.3202459948696688
wands,bge_base,target_only,fully_fitting,42994,200,pair_micro,239,6797,2026091701,10000,0.6853023392673239,0.6175202893817758,0.7526918905538669,0.6874251245297295,0.6202563312831967,0.7535747606546931,0.6413123436810357,0.5727498184924574,0.7102453612347606,0.0891569810210387,0.07455484823933652,0.10376115421957573,0.26953067529792557,0.2062701845749656,0.33450196414298666
wands,bge_base,target_only,fully_fitting,42994,500,query_macro,239,6797,2026091701,10000,0.8172937019481974,0.7793246082534939,0.8538526303752021,0.8135124846462034,0.7759637901834694,0.8494983506372397,0.7732835346692012,0.7310510283759568,0.8141370735094846,0.07369648607187407,0.05453373422350594,0.09521759709347404,0.15301997925892477,0.11965312880345401,0.1887759726013548
wands,bge_base,target_only,fully_fitting,42994,500,pair_micro,239,6797,2026091701,10000,0.8350742974841842,0.7790495070659477,0.8872544294584019,0.8354526156497613,0.779513271210873,0.888315170249135,0.8010887156098279,0.7370650081811068,0.8615901254728671,0.06929527732823304,0.04945378642470773,0.09066918054170528,0.1296160070619391,0.08639268258950875,0.17624201218987864
wands,bge_base,target_only,fully_fitting,42994,1000,query_macro,239,6797,2026091701,10000,0.8893551819278845,0.8568804642031191,0.9189721575963227,0.8889496300466878,0.8579559645242634,0.9174223854904487,0.8628675671241149,0.8284351973107567,0.8950231573051486,0.048776247310269666,0.0335961557473837,0.06683709701050404,0.08835618556561518,0.061791094793737025,0.11716326108221839
wands,bge_base,target_only,fully_fitting,42994,1000,pair_micro,239,6797,2026091701,10000,0.9179049580697366,0.8868563338170071,0.9455798512489525,0.9192921246768534,0.8882166462763001,0.9465427169869131,0.8948065322936589,0.8579611415771015,0.9283019004569405,0.04443136677946153,0.03073857976376832,0.05918138583748972,0.0607621009268795,0.03903386404587009,0.08561884753141889
wands,gte_modernbert,catalog_wide,full,42994,20,query_macro,308,21299,2026091701,10000,0.3590122121997167,0.32050311405727433,0.39890710517794264,0.35602832973956766,0.3178034647286186,0.3957693292489196,0.2875541415207231,0.24835409402974765,0.32874410056457815,0.14472698494949449,0.12821135342855378,0.1623417014242765,0.5677188735297828,0.5285705825951919,0.6054273604595576
wands,gte_modernbert,catalog_wide,full,42994,20,pair_micro,308,21299,2026091701,10000,0.12169585426545847,0.10281393274741481,0.14527338295835637,0.12099830307257885,0.10213958055039275,0.14456841213119973,0.07136485280999108,0.05843207186513882,0.08815853476588842,0.10958260951218367,0.0958857714606445,0.1255134849023232,0.8190525376778253,0.7884260097038015,0.844382944146466
wands,gte_modernbert,catalog_wide,full,42994,50,query_macro,308,21299,2026091701,10000,0.5086963247309366,0.4693066549792833,0.5482707734178084,0.5074120716192566,0.4683141470758288,0.5467945790144187,0.43408123870933085,0.39302217339672757,0.4759118870928892,0.14989260022854733,0.1335745476051514,0.16668338354516077,0.4160261610621219,0.37888487367406026,0.4535491374716548
wands,gte_modernbert,catalog_wide,full,42994,50,pair_micro,308,21299,2026091701,10000,0.24451852199633786,0.20789448144819486,0.2884977942283226,0.24376060579638226,0.20733968266811328,0.28770557207944747,0.17291891638105075,0.14317763901671898,0.21000823009599304,0.15329358185830322,0.1372385605190133,0.17146325429827344,0.6737875017606461,0.6228297630384129,0.716975872146344
wands,gte_modernbert,catalog_wide,full,42994,100,query_macro,308,21299,2026091701,10000,0.6284846398927828,0.5904194971065496,0.6662912726267144,0.6256632572175709,0.5875052146819981,0.6631065846097518,0.5577800223015665,0.5162936158286583,0.5987450412615524,0.13478404965854732,0.11870207066133516,0.15198919856172632,0.30743592803988634,0.2731060674094908,0.3424562541513305
wands,gte_modernbert,catalog_wide,full,42994,100,pair_micro,308,21299,2026091701,10000,0.37945443448049204,0.3265492929183679,0.4402543052284007,0.3773550736788449,0.3251812662707795,0.43765072618009204,0.29311235269261465,0.24632702496684136,0.34785091705764715,0.1754072961171886,0.1612930772294733,0.19057390852358055,0.5314803511901968,0.46928839953045287,0.5865038448004959
wands,gte_modernbert,catalog_wide,full,42994,200,query_macro,308,21299,2026091701,10000,0.73441615262979,0.6993967057564299,0.7685614122530834,0.7357159332243743,0.7009846914572622,0.769882823877776,0.6732903284567264,0.6347429179160634,0.7118624935107477,0.11723955603290247,0.10082368804108967,0.1349258864092209,0.20947011551037115,0.1787043365768009,0.2410457519411698
wands,gte_modernbert,catalog_wide,full,42994,200,pair_micro,308,21299,2026091701,10000,0.5379125780553078,0.4733559539868393,0.6117896343385102,0.5362894300872604,0.4714646649462729,0.6098320103656452,0.44903516597023335,0.38310369310956194,0.5255811028911667,0.17789567585332644,0.16157957881046833,0.19289945086263574,0.3730691581764402,0.3048453964482074,0.4336391711272466
wands,gte_modernbert,catalog_wide,full,42994,500,query_macro,308,21299,2026091701,10000,0.8441544802239321,0.8156095616306993,0.8712776661803061,0.8450123070116852,0.8167077059313801,0.8719999626230631,0.8024125815152575,0.7697746896315473,0.833791921330352,0.0781631401445546,0.06462851607948636,0.09246812877170021,0.11942427834018816,0.09553357982670259,0.14483031766122373
wands,gte_modernbert,catalog_wide,full,42994,500,pair_micro,308,21299,2026091701,10000,0.7274519930513169,0.671137477366494,0.7897582093773747,0.7250105638762383,0.6681624806968185,0.7875958234438992,0.6467439785905441,0.5796413198367412,0.7216061535560344,0.15376308746889525,0.12289521159714023,0.18210107878621637,0.19949293394056059,0.1493113830126508,0.24630977460124462
wands,gte_modernbert,catalog_wide,full,42994,1000,query_macro,308,21299,2026091701,10000,0.9140611858642363,0.8936540800605002,0.9333705087895455,0.9121588479945185,0.8919678607408137,0.9309656556711122,0.8827107348244108,0.8576052273833132,0.9066211690758809,0.05754913683403861,0.044110436809248185,0.07197177022257607,0.05974012834155053,0.04501649904754948,0.07564718535292109
wands,gte_modernbert,catalog_wide,full,42994,1000,pair_micro,308,21299,2026091701,10000,0.8674116155688061,0.8259498158365144,0.9088703073248386,0.8637897151442384,0.8211163322110449,0.9063215551223894,0.8078783041457346,0.7533268488971586,0.8633844263670378,0.10479365228414479,0.07608259293415093,0.13203839443760823,0.08732804357012067,0.058120815090726086,0.11720477437375731
wands,gte_modernbert,catalog_wide,fully_fitting,42994,20,query_macro,308,21299,2026091701,10000,0.3590122121997167,0.32050311405727433,0.39890710517794264,0.35602832973956766,0.3178034647286186,0.3957693292489196,0.2875541415207231,0.24835409402974765,0.32874410056457815,0.14472698494949449,0.12821135342855378,0.1623417014242765,0.5677188735297828,0.5285705825951919,0.6054273604595576
wands,gte_modernbert,catalog_wide,fully_fitting,42994,20,pair_micro,308,21299,2026091701,10000,0.12169585426545847,0.10281393274741481,0.14527338295835637,0.12099830307257885,0.10213958055039275,0.14456841213119973,0.07136485280999108,0.05843207186513882,0.08815853476588842,0.10958260951218367,0.0958857714606445,0.1255134849023232,0.8190525376778253,0.7884260097038015,0.844382944146466
wands,gte_modernbert,catalog_wide,fully_fitting,42994,50,query_macro,308,21299,2026091701,10000,0.5086963247309366,0.4693066549792833,0.5482707734178084,0.5074120716192566,0.4683141470758288,0.5467945790144187,0.43408123870933085,0.39302217339672757,0.4759118870928892,0.14989260022854733,0.1335745476051514,0.16668338354516077,0.4160261610621219,0.37888487367406026,0.4535491374716548
wands,gte_modernbert,catalog_wide,fully_fitting,42994,50,pair_micro,308,21299,2026091701,10000,0.24451852199633786,0.20789448144819486,0.2884977942283226,0.24376060579638226,0.20733968266811328,0.28770557207944747,0.17291891638105075,0.14317763901671898,0.21000823009599304,0.15329358185830322,0.1372385605190133,0.17146325429827344,0.6737875017606461,0.6228297630384129,0.716975872146344
wands,gte_modernbert,catalog_wide,fully_fitting,42994,100,query_macro,308,21299,2026091701,10000,0.6284846398927828,0.5904194971065496,0.6662912726267144,0.6256632572175709,0.5875052146819981,0.6631065846097518,0.5577800223015665,0.5162936158286583,0.5987450412615524,0.13478404965854732,0.11870207066133516,0.15198919856172632,0.30743592803988634,0.2731060674094908,0.3424562541513305
wands,gte_modernbert,catalog_wide,fully_fitting,42994,100,pair_micro,308,21299,2026091701,10000,0.37945443448049204,0.3265492929183679,0.4402543052284007,0.3773550736788449,0.3251812662707795,0.43765072618009204,0.29311235269261465,0.24632702496684136,0.34785091705764715,0.1754072961171886,0.1612930772294733,0.19057390852358055,0.5314803511901968,0.46928839953045287,0.5865038448004959
wands,gte_modernbert,catalog_wide,fully_fitting,42994,200,query_macro,308,21299,2026091701,10000,0.73441615262979,0.6993967057564299,0.7685614122530834,0.7357159332243743,0.7009846914572622,0.769882823877776,0.6732903284567264,0.6347429179160634,0.7118624935107477,0.11723955603290247,0.10082368804108967,0.1349258864092209,0.20947011551037115,0.1787043365768009,0.2410457519411698
wands,gte_modernbert,catalog_wide,fully_fitting,42994,200,pair_micro,308,21299,2026091701,10000,0.5379125780553078,0.4733559539868393,0.6117896343385102,0.5362894300872604,0.4714646649462729,0.6098320103656452,0.44903516597023335,0.38310369310956194,0.5255811028911667,0.17789567585332644,0.16157957881046833,0.19289945086263574,0.3730691581764402,0.3048453964482074,0.4336391711272466
wands,gte_modernbert,catalog_wide,fully_fitting,42994,500,query_macro,308,21299,2026091701,10000,0.8441544802239321,0.8156095616306993,0.8712776661803061,0.8450123070116852,0.8167077059313801,0.8719999626230631,0.8024125815152575,0.7697746896315473,0.833791921330352,0.0781631401445546,0.06462851607948636,0.09246812877170021,0.11942427834018816,0.09553357982670259,0.14483031766122373
wands,gte_modernbert,catalog_wide,fully_fitting,42994,500,pair_micro,308,21299,2026091701,10000,0.7274519930513169,0.671137477366494,0.7897582093773747,0.7250105638762383,0.6681624806968185,0.7875958234438992,0.6467439785905441,0.5796413198367412,0.7216061535560344,0.15376308746889525,0.12289521159714023,0.18210107878621637,0.19949293394056059,0.1493113830126508,0.24630977460124462
wands,gte_modernbert,catalog_wide,fully_fitting,42994,1000,query_macro,308,21299,2026091701,10000,0.9140611858642363,0.8936540800605002,0.9333705087895455,0.9121588479945185,0.8919678607408137,0.9309656556711122,0.8827107348244108,0.8576052273833132,0.9066211690758809,0.05754913683403861,0.044110436809248185,0.07197177022257607,0.05974012834155053,0.04501649904754948,0.07564718535292109
wands,gte_modernbert,catalog_wide,fully_fitting,42994,1000,pair_micro,308,21299,2026091701,10000,0.8674116155688061,0.8259498158365144,0.9088703073248386,0.8637897151442384,0.8211163322110449,0.9063215551223894,0.8078783041457346,0.7533268488971586,0.8633844263670378,0.10479365228414479,0.07608259293415093,0.13203839443760823,0.08732804357012067,0.058120815090726086,0.11720477437375731
wands,gte_modernbert,target_only,full,42994,20,query_macro,308,21299,2026091701,10000,0.3590122121997167,0.32050311405727433,0.39890710517794264,0.3626955836732336,0.32451535230205913,0.4023235105149665,0.2938139523582523,0.2546087674202679,0.3346529314902888,0.14550633125333765,0.1284425932083342,0.16315623548082836,0.5606797163884105,0.521801872136219,0.5986088389907201
wands,gte_modernbert,target_only,full,42994,20,pair_micro,308,21299,2026091701,10000,0.12169585426545847,0.10281393274741481,0.14527338295835637,0.12555921471833018,0.10593574325132817,0.14981355485275996,0.07568430442743791,0.06202343149669618,0.09324466924855473,0.11009906568383492,0.09689922427194161,0.12543847951124326,0.8142166298887271,0.7833747865842223,0.8396856507488295
wands,gte_modernbert,target_only,full,42994,50,query_macro,308,21299,2026091701,10000,0.5086963247309366,0.4693066549792833,0.5482707734178084,0.5168557345017899,0.47809483989163415,0.5556317676598894,0.44315962261687736,0.40266752078834017,0.4848968888498833,0.15234348808882325,0.13583923168722656,0.16917204919577208,0.4044968892942998,0.3677252282373358,0.44148309290543847
wands,gte_modernbert,target_only,full,42994,50,pair_micro,308,21299,2026091701,10000,0.24451852199633786,0.20789448144819486,0.2884977942283226,0.2531574252312314,0.21576879696356321,0.2979274946605709,0.17996150053993146,0.1492089929164535,0.21769999742006796,0.159209352551763,0.14249628768515782,0.17815592549169787,0.6608291469083055,0.6089720000866411,0.7057641233373452
wands,gte_modernbert,target_only,full,42994,100,query_macro,308,21299,2026091701,10000,0.6284846398927828,0.5904194971065496,0.6662912726267144,0.6339712504311087,0.5961715302918932,0.6708747211477422,0.5641827535293655,0.5230498374085384,0.6052095732788938,0.13978084820042938,0.12265576367838937,0.15785793594434713,0.29603639827020495,0.26217265550482965,0.3302351800355476
wands,gte_modernbert,target_only,full,42994,100,pair_micro,308,21299,2026091701,10000,0.37945443448049204,0.3265492929183679,0.4402543052284007,0.3868659159048378,0.3335319670135492,0.4480750258575385,0.30015493685149536,0.2524162574641804,0.3563550329647184,0.18066575895581952,0.1658975239684073,0.19646132763439123,0.5191793041926851,0.45577042745231044,0.5749051237254889
wands,gte_modernbert,target_only,full,42994,200,query_macro,308,21299,2026091701,10000,0.73441615262979,0.6993967057564299,0.7685614122530834,0.7415476915959162,0.7074867156471645,0.7752797313559174,0.6790922373474118,0.6410087775790859,0.7174039298201463,0.11837537026911342,0.10156500308545648,0.13603622363579906,0.20253239238347442,0.17237677842631846,0.2337952672341505
wands,gte_modernbert,target_only,full,42994,200,pair_micro,308,21299,2026091701,10000,0.5379125780553078,0.4733559539868393,0.6117896343385102,0.545183207796476,0.48020691876778737,0.6195445485509831,0.4568759096671205,0.390193927317736,0.5342334447961677,0.17888163763556975,0.16144794612982208,0.1952912657977061,0.36424245269730976,0.2961624399519799,0.42509261438159496
wands,gte_modernbert,target_only,full,42994,500,query_macro,308,21299,2026091701,10000,0.8441544802239321,0.8156095616306993,0.8712776661803061,0.8489601802867657,0.8207734327798707,0.8756849917761134,0.8058491602906723,0.7731761074203071,0.8371840459218298,0.07915442092728306,0.06505122055535237,0.09403648460476825,0.1149964187820449,0.09124732109455648,0.1400044594967275
wands,gte_modernbert,target_only,full,42994,500,pair_micro,308,21299,2026091701,10000,0.7274519930513169,0.671137477366494,0.7897582093773747,0.7306446312033428,0.6733166398446634,0.7932597478898485,0.6522841447955303,0.5848169180897156,0.7269635164265071,0.15399784027419128,0.12300897721723911,0.18251024675301547,0.1937180149302784,0.144480124624213,0.2408296898961572
wands,gte_modernbert,target_only,full,42994,1000,query_macro,308,21299,2026091701,10000,0.9140611858642363,0.8936540800605002,0.9333705087895455,0.9167812464430461,0.8975770759645899,0.9348339905629014,0.8880225880418846,0.8637312094014363,0.9110872005220212,0.05531697199135163,0.04229355144068901,0.06946448193006455,0.056660439966763725,0.0422443426294254,0.07224667750289071
wands,gte_modernbert,target_only,full,42994,1000,pair_micro,308,21299,2026091701,10000,0.8674116155688061,0.8259498158365144,0.9088703073248386,0.8674451516838481,0.823801962230346,0.9102286360831706,0.8122916568852998,0.7569209008061626,0.8683339596068288,0.10310343208601343,0.07445194712567108,0.13046406948365655,0.0846049110286868,0.05462903804901606,0.1157117415652011
wands,gte_modernbert,target_only,fully_fitting,42994,20,query_macro,308,21299,2026091701,10000,0.3590122121997167,0.32050311405727433,0.39890710517794264,0.3626955836732336,0.32451535230205913,0.4023235105149665,0.2938139523582523,0.2546087674202679,0.3346529314902888,0.14550633125333765,0.1284425932083342,0.16315623548082836,0.5606797163884105,0.521801872136219,0.5986088389907201
wands,gte_modernbert,target_only,fully_fitting,42994,20,pair_micro,308,21299,2026091701,10000,0.12169585426545847,0.10281393274741481,0.14527338295835637,0.12555921471833018,0.10593574325132817,0.14981355485275996,0.07568430442743791,0.06202343149669618,0.09324466924855473,0.11009906568383492,0.09689922427194161,0.12543847951124326,0.8142166298887271,0.7833747865842223,0.8396856507488295
wands,gte_modernbert,target_only,fully_fitting,42994,50,query_macro,308,21299,2026091701,10000,0.5086963247309366,0.4693066549792833,0.5482707734178084,0.5168557345017899,0.47809483989163415,0.5556317676598894,0.44315962261687736,0.40266752078834017,0.4848968888498833,0.15234348808882325,0.13583923168722656,0.16917204919577208,0.4044968892942998,0.3677252282373358,0.44148309290543847
wands,gte_modernbert,target_only,fully_fitting,42994,50,pair_micro,308,21299,2026091701,10000,0.24451852199633786,0.20789448144819486,0.2884977942283226,0.2531574252312314,0.21576879696356321,0.2979274946605709,0.17996150053993146,0.1492089929164535,0.21769999742006796,0.159209352551763,0.14249628768515782,0.17815592549169787,0.6608291469083055,0.6089720000866411,0.7057641233373452
wands,gte_modernbert,target_only,fully_fitting,42994,100,query_macro,308,21299,2026091701,10000,0.6284846398927828,0.5904194971065496,0.6662912726267144,0.6339712504311087,0.5961715302918932,0.6708747211477422,0.5641827535293655,0.5230498374085384,0.6052095732788938,0.13978084820042938,0.12265576367838937,0.15785793594434713,0.29603639827020495,0.26217265550482965,0.3302351800355476
wands,gte_modernbert,target_only,fully_fitting,42994,100,pair_micro,308,21299,2026091701,10000,0.37945443448049204,0.3265492929183679,0.4402543052284007,0.3868659159048378,0.3335319670135492,0.4480750258575385,0.30015493685149536,0.2524162574641804,0.3563550329647184,0.18066575895581952,0.1658975239684073,0.19646132763439123,0.5191793041926851,0.45577042745231044,0.5749051237254889
wands,gte_modernbert,target_only,fully_fitting,42994,200,query_macro,308,21299,2026091701,10000,0.73441615262979,0.6993967057564299,0.7685614122530834,0.7415476915959162,0.7074867156471645,0.7752797313559174,0.6790922373474118,0.6410087775790859,0.7174039298201463,0.11837537026911342,0.10156500308545648,0.13603622363579906,0.20253239238347442,0.17237677842631846,0.2337952672341505
wands,gte_modernbert,target_only,fully_fitting,42994,200,pair_micro,308,21299,2026091701,10000,0.5379125780553078,0.4733559539868393,0.6117896343385102,0.545183207796476,0.48020691876778737,0.6195445485509831,0.4568759096671205,0.390193927317736,0.5342334447961677,0.17888163763556975,0.16144794612982208,0.1952912657977061,0.36424245269730976,0.2961624399519799,0.42509261438159496
wands,gte_modernbert,target_only,fully_fitting,42994,500,query_macro,308,21299,2026091701,10000,0.8441544802239321,0.8156095616306993,0.8712776661803061,0.8489601802867657,0.8207734327798707,0.8756849917761134,0.8058491602906723,0.7731761074203071,0.8371840459218298,0.07915442092728306,0.06505122055535237,0.09403648460476825,0.1149964187820449,0.09124732109455648,0.1400044594967275
wands,gte_modernbert,target_only,fully_fitting,42994,500,pair_micro,308,21299,2026091701,10000,0.7274519930513169,0.671137477366494,0.7897582093773747,0.7306446312033428,0.6733166398446634,0.7932597478898485,0.6522841447955303,0.5848169180897156,0.7269635164265071,0.15399784027419128,0.12300897721723911,0.18251024675301547,0.1937180149302784,0.144480124624213,0.2408296898961572
wands,gte_modernbert,target_only,fully_fitting,42994,1000,query_macro,308,21299,2026091701,10000,0.9140611858642363,0.8936540800605002,0.9333705087895455,0.9167812464430461,0.8975770759645899,0.9348339905629014,0.8880225880418846,0.8637312094014363,0.9110872005220212,0.05531697199135163,0.04229355144068901,0.06946448193006455,0.056660439966763725,0.0422443426294254,0.07224667750289071
wands,gte_modernbert,target_only,fully_fitting,42994,1000,pair_micro,308,21299,2026091701,10000,0.8674116155688061,0.8259498158365144,0.9088703073248386,0.8674451516838481,0.823801962230346,0.9102286360831706,0.8122916568852998,0.7569209008061626,0.8683339596068288,0.10310343208601343,0.07445194712567108,0.13046406948365655,0.0846049110286868,0.05462903804901606,0.1157117415652011
esci,minilm,catalog_wide,full,10076,20,query_macro,499,4434,2026091701,10000,0.6795206657015719,0.6496839745611632,0.7085766975350755,0.6757624643186989,0.6466002746117114,0.7038244134185287,0.6546874482423719,0.6249908002745358,0.6834741595229963,0.0403733173038269,0.03197707757297778,0.04996374146730607,0.30493923445380045,0.2766331552886479,0.334051880107472
esci,minilm,catalog_wide,full,10076,20,pair_micro,499,4434,2026091701,10000,0.6312584573748309,0.5995585192847642,0.6637154173874329,0.6286487531413109,0.5970714559429253,0.6607324116700187,0.603743797925124,0.5717539672585713,0.636532219153622,0.04668470906630582,0.03913327205660619,0.05449944137098373,0.34957149300857016,0.317841015977253,0.3809427923082978
esci,minilm,catalog_wide,full,10076,50,query_macro,499,4434,2026091701,10000,0.8017283689663877,0.774605272548319,0.8274521660903937,0.8047252469923715,0.7782781179453626,0.8303067664907923,0.7911259988674787,0.7636591057141136,0.8176167610163073,0.024076242471887575,0.017321124027642253,0.031660328395143635,0.18479775866063397,0.1593366635338621,0.211179692097605
esci,minilm,catalog_wide,full,10076,50,pair_micro,499,4434,2026091701,10000,0.8101037437979252,0.7799083016853319,0.8381189755189715,0.811070300921451,0.7809238889002453,0.8391981190146433,0.7974740640505187,0.7667962214809859,0.826264256296531,0.02458276950834461,0.019552331135029574,0.029779949583263503,0.17794316644113667,0.15037385476558468,0.20778649944510064
esci,minilm,catalog_wide,full,10076,100,query_macro,499,4434,2026091701,10000,0.8613586583093019,0.8371598645791339,0.8845142225667798,0.8619282922438802,0.8382256768141895,0.8846662886007763,0.8552837328080238,0.8309691418355329,0.8787066219058487,0.01412918197737837,0.008575617861690005,0.020815482518576203,0.13058708521459816,0.10814795788584702,0.15390216721399916
esci,minilm,catalog_wide,full,10076,100,pair_micro,499,4434,2026091701,10000,0.8721244925575101,0.8447389504807559,0.897580296634237,0.8720278368451576,0.8449514590580963,0.8972476822273887,0.8664862426702752,0.8385916140127254,0.8924434988375342,0.012404149751917006,0.008463251670378619,0.016893591446348524,0.12110960757780785,0.09672195972771963,0.14721561750984316
esci,minilm,catalog_wide,full,10076,200,query_macro,499,4434,2026091701,10000,0.9062230473514424,0.8852502658705689,0.925712227677845,0.9080449230693244,0.8875743664721012,0.9270711986930957,0.9022839197900706,0.8811729915811284,0.9219463824154833,0.01114713841417248,0.006407489355259896,0.017084164026799298,0.08656894179575698,0.06779865431418107,0.10670265450849431
esci,minilm,catalog_wide,full,10076,200,pair_micro,499,4434,2026091701,10000,0.9127198917456022,0.8894342303510572,0.9337574972033718,0.9132998260197177,0.8899462913061424,0.9339926794559297,0.9082092918358141,0.8845668835129366,0.9294415590492232,0.009923319801533603,0.006958901894407412,0.013149242717918544,0.08186738836265223,0.06170410423115074,0.10471500871574463
esci,minilm,catalog_wide,full,10076,500,query_macro,499,4434,2026091701,10000,0.9416180114814224,0.9252774526383917,0.9566691040980079,0.9422360315311631,0.9260209725283622,0.9572642249266221,0.9391569885920427,0.9225227313111304,0.9545439215803299,0.0050525918637141076,0.002476267678547238,0.008169777610220997,0.055790419544242985,0.04096362834434373,0.07195260197867386
esci,minilm,catalog_wide,full,10076,500,pair_micro,499,4434,2026091701,10000,0.9447451511050969,0.9258744334787836,0.9611151129833517,0.9453895225207808,0.9264587609886931,0.9617435711203322,0.942489851150203,0.9232898170823981,0.9591837911092498,0.0045105999097880016,0.002580048724567414,0.006640197514637896,0.05299954894000902,0.03689169536243607,0.07155822147888319
