dataset,model,intervention,target_support,catalog_size,K,reference_K,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_inclusion,source_order_inclusion_ci_low,source_order_inclusion_ci_high,mean_schedule_inclusion,mean_schedule_inclusion_ci_low,mean_schedule_inclusion_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high
wands,bge_base,catalog_wide,full,42994,100,20,query_macro,308,21299,2026091701,10000,0.27066331276916705,0.24473477391478524,0.2968409232545768,0.27582272882931025,0.25090095593104095,0.30097136284991965,0.26707934511863407,0.23898605260669026,0.29582651103626556,0.0037306746273073023,-0.0219779929644503,0.029728221755720853,-0.2708100197459414,-0.2961167485670265,-0.24530778582202895
wands,bge_base,catalog_wide,full,42994,100,20,pair_micro,308,21299,2026091701,10000,0.26785295084276256,0.23201749849307712,0.30899692793107714,0.2673163730020858,0.23134669697113927,0.30846745993970953,0.23663082773839147,0.20002560282918536,0.2786666632770361,0.05497910700032865,0.04025547614371155,0.06862541101816808,-0.2916099347387201,-0.3293612083104132,-0.2578176169407377
wands,bge_base,catalog_wide,full,42994,100,50,query_macro,308,21299,2026091701,10000,0.11711620115555366,0.10223180394190838,0.1326317949477092,0.12406369316384792,0.10976689040674577,0.13856115475903155,0.11862667003455495,0.1041156102199115,0.13341225128658374,0.0027462915339633797,-0.014294658255742335,0.021313320941436082,-0.12137296156851836,-0.1386888908284551,-0.10473200736207598
wands,bge_base,catalog_wide,full,42994,100,50,pair_micro,308,21299,2026091701,10000,0.1391614629794826,0.120805570915511,0.16004971921418637,0.13897366073524584,0.12095757014972103,0.15958809287988202,0.1268134654209118,0.10737379395606611,0.14896509938408267,0.0191558289121555,0.00835996219147866,0.02870495015467335,-0.14596929433306727,-0.16406751881672754,-0.12959037228912443
wands,bge_base,catalog_wide,full,42994,200,20,query_macro,308,21299,2026091701,10000,0.38897365205878864,0.35653253424237596,0.4211063576648489,0.38493909149818945,0.3538259681458275,0.41578906097747387,0.3896670666008222,0.3557378591954414,0.4242967969971059,-0.021246310111523985,-0.04770426267059693,0.005754706236102408,-0.36842075648929834,-0.3999157355494235,-0.3369908085650057
wands,bge_base,catalog_wide,full,42994,200,20,pair_micro,308,21299,2026091701,10000,0.4325555190384525,0.3839375940468208,0.487540698576286,0.4296579986987988,0.38094010133863154,0.48460801628599015,0.40062913751819335,0.34639639392400895,0.4631589743093958,0.04685665993708625,0.024525772869644538,0.06629800716180569,-0.4474857974552796,-0.4925603528445888,-0.40622163477836787
wands,bge_base,catalog_wide,full,42994,200,100,query_macro,308,21299,2026091701,10000,0.11831033928962163,0.10073231876447812,0.13745343169799493,0.10911636266887934,0.09540594334872696,0.12355139639126639,0.12258772148218801,0.1051312434356405,0.1414208841687666,-0.024976984738831278,-0.04289691415660399,-0.007928456821536782,-0.09761073674335669,-0.11232211870438168,-0.08375038133723961
wands,bge_base,catalog_wide,full,42994,200,100,pair_micro,308,21299,2026091701,10000,0.16470256819568993,0.14630461099816566,0.18550214354398778,0.16234162569671287,0.14401521673437673,0.18299551508444933,0.16399830977980187,0.14036739033800297,0.19112883244484816,-0.008122447063242406,-0.026092672659057594,0.006928415850752762,-0.15587586271655945,-0.17109369665093008,-0.1410740955171345
wands,bge_base,catalog_wide,full,42994,500,20,query_macro,308,21299,2026091701,10000,0.4947828758570028,0.4584382908545542,0.5299714492754595,0.4948115140691138,0.45911820534955994,0.529230950735074,0.5120477048282852,0.4745733433933471,0.5485105530416978,-0.04312575148258705,-0.06904182739164233,-0.017328693072771337,-0.4689219533456981,-0.503593538474615,-0.43321816769616084
wands,bge_base,catalog_wide,full,42994,500,20,pair_micro,308,21299,2026091701,10000,0.6239729564768299,0.5838044976701443,0.6675898396362011,0.6218266451141233,0.5814625241829627,0.6653057931914621,0.5943471524484718,0.5419814770420399,0.6523916429409425,0.041269543171040896,0.00385111714395181,0.07411373613021396,-0.6356166956195126,-0.666336085631351,-0.6044790305109261
wands,bge_base,catalog_wide,full,42994,500,200,query_macro,308,21299,2026091701,10000,0.10580922379821456,0.08928414056581663,0.12340070224742457,0.10987242257092446,0.09456056766438664,0.12568862740042364,0.12238063822746327,0.10366193099119976,0.1420922097477941,-0.021879441371063072,-0.04407870748940379,-0.0007634744436994886,-0.10050119685640012,-0.11900995709865814,-0.08327567503901007
wands,bge_base,catalog_wide,full,42994,500,200,pair_micro,308,21299,2026091701,10000,0.19141743743837739,0.16530623488633264,0.21451881282090413,0.19216864641532472,0.16663956269934532,0.21462551491087822,0.1937180149302784,0.1710350989233045,0.21514599708868232,-0.0055871167660453535,-0.027930773463385173,0.013919581445047308,-0.18813089816423306,-0.21515485170807602,-0.15824063268934283
wands,bge_base,catalog_wide,full,42994,1000,20,query_macro,308,21299,2026091701,10000,0.5621974364165848,0.5230461616322983,0.599135224527384,0.5609068753602613,0.5225582017854495,0.5974036765579017,0.5909298979955062,0.5517141259549568,0.6284936463529666,-0.07337048562048534,-0.09467641007251937,-0.05321530700510327,-0.5175594123750203,-0.553967369218907,-0.4798007859898301
wands,bge_base,catalog_wide,full,42994,1000,20,pair_micro,308,21299,2026091701,10000,0.7643081834827926,0.7333719268100073,0.7942823128395592,0.7591771578813223,0.7277555206921217,0.7902501867125414,0.7537912578055308,0.7132218758889103,0.7944759983762503,-0.00774684257476877,-0.03955835674166492,0.021766008977156,-0.746044415230762,-0.7724456167072052,-0.7173933673380034
wands,bge_base,catalog_wide,full,42994,1000,500,query_macro,308,21299,2026091701,10000,0.06741456055958214,0.05434339306525968,0.08154830795994801,0.06609536129114776,0.05387891852555624,0.07902956771681406,0.07888219316722068,0.06287613882235285,0.09597324023701202,-0.03024473413789832,-0.045534148086772516,-0.016414933230610572,-0.04863745902932232,-0.05904599514586014,-0.0390123385535287
wands,bge_base,catalog_wide,full,42994,1000,500,pair_micro,308,21299,2026091701,10000,0.1403352270059627,0.1053195924206275,0.1722267113586074,0.137350512767199,0.10368597214661233,0.16846962256096223,0.15944410535705902,0.12013262577527899,0.19867447446270498,-0.04901638574580966,-0.07094128627506954,-0.030919877306093545,-0.11042771961124935,-0.13448884666915328,-0.08304659797147662
wands,bge_base,catalog_wide,fully_fitting,42994,50,20,query_macro,239,6797,2026091701,10000,0.16411181848783937,0.1393754236416527,0.19082372178804485,0.16930191177227766,0.14558877104153936,0.1939956202295736,0.14118218195437265,0.11682821572325278,0.1674682862874869,0.03947366250241764,0.017715887321275485,0.06233856486225628,-0.1806558444567903,-0.20768184144213664,-0.15468582995645871
wands,bge_base,catalog_wide,fully_fitting,42994,50,20,pair_micro,239,6797,2026091701,10000,0.17051640429601295,0.14763260305921483,0.19624350252798117,0.17488808087601673,0.1517622131231015,0.20058109901423332,0.15918787700456083,0.13488565366073188,0.1867857967625826,0.03119023098425776,0.0162241123166982,0.04559270516717325,-0.1903781079888186,-0.2142530980063995,-0.16874853607365736
wands,bge_base,catalog_wide,fully_fitting,42994,100,20,query_macro,239,6797,2026091701,10000,0.29772412428488076,0.2635517107736032,0.33281188253204014,0.31860910246366203,0.28438958693012883,0.3541390538635169,0.293135466878039,0.25763330157297043,0.329830635606376,0.028311316487049713,-0.0011413131938570347,0.060400514392616456,-0.32144678336508853,-0.3588436975724608,-0.2853006103563072
wands,bge_base,catalog_wide,fully_fitting,42994,100,20,pair_micro,239,6797,2026091701,10000,0.34471090186847136,0.3063944169095995,0.3855680823693139,0.34815780071039737,0.3095401625426506,0.38880029552558426,0.3261733117551861,0.28567489296694204,0.3707795474787289,0.037957922612917465,0.015173891795532767,0.058759533008085306,-0.3641312343681036,-0.4027865754559411,-0.3260904999152481
wands,bge_base,catalog_wide,fully_fitting,42994,100,50,query_macro,239,6797,2026091701,10000,0.1336123057970413,0.11224802006962907,0.15710464541123179,0.14930719069138457,0.1282098368857945,0.17264428428909742,0.15195328492366628,0.12861794581660055,0.1769500611723118,-0.01116234601536795,-0.03974323106193367,0.01817187686034005,-0.14079093890829833,-0.16808571886429835,-0.11567031727604864
wands,bge_base,catalog_wide,fully_fitting,42994,100,50,pair_micro,239,6797,2026091701,10000,0.17419449757245845,0.15243780174808486,0.1964494232082945,0.1732697198343808,0.1522319197520715,0.19488605784768032,0.16698543475062527,0.14515672292760268,0.19101123595505617,0.006767691628659703,-0.009177119455334835,0.02102610390985152,-0.17375312637928497,-0.19490406409069816,-0.15269048524542977
wands,bge_base,catalog_wide,fully_fitting,42994,200,20,query_macro,239,6797,2026091701,10000,0.4430741548051196,0.4023544687778503,0.48523192677967414,0.4421925716538835,0.4010803665012087,0.4831727517504164,0.4341703503823315,0.3914573472660837,0.47785562315949626,0.0033028204549372963,-0.02530841662600173,0.03273709222547562,-0.4374731708372687,-0.4793800245136147,-0.3967107616682192
wands,bge_base,catalog_wide,fully_fitting,42994,200,20,pair_micro,239,6797,2026091701,10000,0.5259673385317052,0.4697316348552951,0.5797667973326777,0.5292250782908429,0.47368876373085755,0.5822728994575067,0.524496101221127,0.46564509616354044,0.5826468260410748,0.0005884949242312788,-0.02185383799687649,0.02053062085222952,-0.5250845961453583,-0.5733319030118712,-0.47342974392727943
wands,bge_base,catalog_wide,fully_fitting,42994,200,100,query_macro,239,6797,2026091701,10000,0.14535003052023884,0.11761554068567183,0.17481645315154004,0.1235834691902212,0.10345995214473287,0.14475274706129082,0.14103488350429247,0.11453987922557639,0.16954673358230637,-0.025008496032112398,-0.05488681170255859,0.005041894602513658,-0.11602638747218012,-0.13941407590165414,-0.09433003312487663
wands,bge_base,catalog_wide,fully_fitting,42994,200,100,pair_micro,239,6797,2026091701,10000,0.18125643666323377,0.149610863080136,0.21249433403439238,0.18106727758044505,0.14962977184318246,0.2117678286590719,0.19832278946594087,0.16077494160565997,0.2354511301542202,-0.03736942768868619,-0.05932986647085727,-0.017043228552096626,-0.16095336177725467,-0.1882933824877882,-0.13423550910160853
wands,bge_base,catalog_wide,fully_fitting,42994,500,20,query_macro,239,6797,2026091701,10000,0.5700706260549565,0.5286686402055086,0.6113629165744819,0.5710821300276563,0.5305134423095887,0.6114822079002616,0.5617889827809398,0.5174690006367132,0.605615073651786,-0.00650006997135346,-0.03548269791879912,0.02339969264164048,-0.5552889128095866,-0.5967368797584628,-0.514050396938889
wands,bge_base,catalog_wide,fully_fitting,42994,500,20,pair_micro,239,6797,2026091701,10000,0.6757392967485656,0.6249604445850576,0.7233392877587782,0.6804052207906848,0.6316198270600901,0.7268436929717842,0.6855965867294395,0.627287440123478,0.740550610084987,-0.02059732234809475,-0.04773582049643574,0.007478367456968722,-0.6649992643813447,-0.7041633590042179,-0.6223318235090024
wands,bge_base,catalog_wide,fully_fitting,42994,500,200,query_macro,239,6797,2026091701,10000,0.12699647124983704,0.1013703147917104,0.15461433153568435,0.12888955837377247,0.10543592419228624,0.15408585538164707,0.12761863239860843,0.10272504698980271,0.15416269762177964,-0.009802890426290749,-0.040679014932332676,0.02059965697320902,-0.11781574197231763,-0.14560971919306515,-0.09191756334657245
wands,bge_base,catalog_wide,fully_fitting,42994,500,200,pair_micro,239,6797,2026091701,10000,0.14977195821686037,0.1177693403226221,0.18059922804239656,0.15118014249984235,0.1202507488131256,0.18150037853197395,0.1611004855083125,0.12743197063008185,0.19590551933727846,-0.021185817272326025,-0.043555428716586055,0.0010799565976898566,-0.13991466823598647,-0.16910027044555692,-0.10938759229665793
wands,bge_base,catalog_wide,fully_fitting,42994,1000,20,query_macro,239,6797,2026091701,10000,0.642132106034644,0.6004427984243288,0.6825353110504813,0.6452278713111452,0.6041607054393645,0.6845137868209453,0.6515284802465108,0.6087646427374602,0.6928993150674028,-0.030112972767872167,-0.05664087070973408,-0.0030116060828801012,-0.6214155074786385,-0.661954019898547,-0.5799332691190676
wands,bge_base,catalog_wide,fully_fitting,42994,1000,20,pair_micro,239,6797,2026091701,10000,0.758569957334118,0.7221482996749439,0.790332896902792,0.7610920784379667,0.7253717324028481,0.7922806133596845,0.7774017949095189,0.7378551356844526,0.8117737488549682,-0.04560835662792408,-0.06806206446875442,-0.023740851652737198,-0.7317934382815948,-0.7630644805284358,-0.6952729420729383
wands,bge_base,catalog_wide,fully_fitting,42994,1000,500,query_macro,239,6797,2026091701,10000,0.07206147997968744,0.054319752566550195,0.09100440836905378,0.07414574128348937,0.05801826909634181,0.09175747385444365,0.08973949746557097,0.0673836494417319,0.11402093964010762,-0.023612902796518696,-0.04911119093123483,0.0016735221972307428,-0.06612659466905224,-0.08696699530518096,-0.04724980657361523
wands,bge_base,catalog_wide,fully_fitting,42994,1000,500,pair_micro,239,6797,2026091701,10000,0.08283066058555245,0.05234781313463269,0.11723115744787019,0.08068685764728135,0.051034295191080895,0.11392744344570778,0.09180520818007945,0.05887471817504581,0.12962806234579594,-0.025011034279829335,-0.03979584046661777,-0.011872747947309355,-0.06679417390025011,-0.09455209093960121,-0.04146287138492336
wands,bge_base,target_only,full,42994,50,20,query_macro,308,21299,2026091701,10000,0.15354711161361317,0.13565009921772622,0.17223115735957945,0.1510583445423765,0.1340881143151764,0.16856615716538212,0.14944023145393898,0.12790302557539654,0.17201692168008315,0.0046994720712105545,-0.0158737518526588,0.023932160869708483,-0.15413970352514947,-0.1715485545248834,-0.13738708044143935
wands,bge_base,target_only,full,42994,50,20,pair_micro,308,21299,2026091701,10000,0.12869148786327997,0.10968659855233495,0.15109245664636564,0.12731650714654613,0.10767427917451979,0.1501530661876887,0.10864359829099958,0.08955723508392009,0.131502385538329,0.03619888257664679,0.02783537478624977,0.0443051302242381,-0.14484248086764637,-0.16807070623615544,-0.1250833149362512
wands,bge_base,target_only,full,42994,100,20,query_macro,308,21299,2026091701,10000,0.27066331276916705,0.24473477391478524,0.2968409232545768,0.27568836939694186,0.2502721477925685,0.30103230416416027,0.267768820470843,0.23878503984344668,0.2966223469284125,0.012801622038928448,-0.013710236412252923,0.038794176434981634,-0.28057044250977126,-0.3067105343219411,-0.2545048529257834
wands,bge_base,target_only,full,42994,100,20,pair_micro,308,21299,2026091701,10000,0.26785295084276256,0.23201749849307712,0.30899692793107714,0.262453636320954,0.22589091080438883,0.3048116279638543,0.23156016714399738,0.19408233896212,0.2748074539281354,0.05751443729752571,0.04366320284466723,0.07016792298284105,-0.28907460444152305,-0.32879949399467623,-0.2539377088675455
wands,bge_base,target_only,full,42994,100,50,query_macro,308,21299,2026091701,10000,0.11711620115555366,0.10223180394190838,0.1326317949477092,0.12463002485456526,0.11027292286102858,0.13938383694442427,0.11832858901690399,0.10366034225772312,0.1332439529653248,0.0081021499677179,-0.009863758268508327,0.027832658274218772,-0.12643073898462182,-0.14536690085431064,-0.10873382774784443
wands,bge_base,target_only,full,42994,100,50,pair_micro,308,21299,2026091701,10000,0.1391614629794826,0.120805570915511,0.16004971921418637,0.13513712917440798,0.11693261391080244,0.15592996506869794,0.12291656885299779,0.10296525919595016,0.14568727747377705,0.021315554720878916,0.010705054954913135,0.030745241977729328,-0.1442321235738767,-0.16258327363844632,-0.12748614033713784
wands,bge_base,target_only,full,42994,200,20,query_macro,308,21299,2026091701,10000,0.38897365205878864,0.35653253424237596,0.4211063576648489,0.3842188044162889,0.3525235835879216,0.4156615674911969,0.38625023416236964,0.3521937725706919,0.4206213051281111,-0.007610271860387743,-0.03415292339388434,0.018616588050739666,-0.3786399623019818,-0.4103489575790284,-0.34622173070370077
wands,bge_base,target_only,full,42994,200,20,pair_micro,308,21299,2026091701,10000,0.4325555190384525,0.3839375940468208,0.487540698576286,0.42409100360177876,0.373153983304534,0.4812521180170907,0.3910042725010564,0.33482039419083787,0.4550031196577661,0.05436874970655899,0.032504087429953955,0.07362504416870237,-0.4453730222076154,-0.49419576591170583,-0.40089511984909965
wands,bge_base,target_only,full,42994,200,100,query_macro,308,21299,2026091701,10000,0.11831033928962163,0.10073231876447812,0.13745343169799493,0.10853043501934727,0.09486365133362674,0.12283232359747509,0.11848141369152657,0.10164581452954619,0.1370126272034953,-0.0204118938993162,-0.03913827378297697,-0.0023168609449201122,-0.09806951979221039,-0.11331255377457466,-0.08384121382707231
wands,bge_base,target_only,full,42994,200,100,pair_micro,308,21299,2026091701,10000,0.16470256819568993,0.14630461099816566,0.18550214354398778,0.16163736728082476,0.14148092005672772,0.1838921865325796,0.15944410535705902,0.13514067449358344,0.18724223609775825,-0.003145687590966712,-0.020356527934299512,0.0118561993841101,-0.1562984177660923,-0.17303784699567068,-0.1404500447826045
wands,bge_base,target_only,full,42994,500,20,query_macro,308,21299,2026091701,10000,0.4947828758570028,0.4584382908545542,0.5299714492754595,0.49628217727283935,0.4603916267403502,0.5310174256665079,0.5139485615301166,0.47616980283577837,0.5505138410351986,-0.031945480020435284,-0.05708582578945679,-0.006823704622657687,-0.48200308150968124,-0.5169872864743658,-0.4466266997470241
wands,bge_base,target_only,full,42994,500,20,pair_micro,308,21299,2026091701,10000,0.6239729564768299,0.5838044976701443,0.6675898396362011,0.6132883502243563,0.5699239127834829,0.6602217238428689,0.5818113526456641,0.5259064346227506,0.6439108209636835,0.05065965538288183,0.012381900382862014,0.08515212657045343,-0.632471008028546,-0.6650553680568253,-0.5997607166865256
wands,bge_base,target_only,full,42994,500,200,query_macro,308,21299,2026091701,10000,0.10580922379821456,0.08928414056581663,0.12340070224742457,0.11206337285655017,0.09662552636212926,0.12799013010889587,0.12769832736774725,0.10844340446019814,0.14845834504869876,-0.0243352081600476,-0.046945972922251306,-0.002587446536802129,-0.10336311920769956,-0.12208242829358487,-0.08589610665753115
wands,bge_base,target_only,full,42994,500,200,pair_micro,308,21299,2026091701,10000,0.19141743743837739,0.16530623488633264,0.21451881282090413,0.18919734662257784,0.16551052992678306,0.21035477168467062,0.19080708014460773,0.16924016097222794,0.21158622194328386,-0.003709094323677168,-0.027983246953007402,0.017839334856743418,-0.18709798582093057,-0.21327880668097296,-0.15800572258855566
wands,bge_base,target_only,full,42994,1000,20,query_macro,308,21299,2026091701,10000,0.5621974364165848,0.5230461616322983,0.599135224527384,0.5627404458316995,0.5241333503035676,0.5999753917230042,0.5895318838927376,0.550619881939742,0.6271597913220565,-0.0583325071592188,-0.07973731434988394,-0.03762105462843968,-0.5311993767335184,-0.5677048818017296,-0.4929881415667159
wands,bge_base,target_only,full,42994,1000,20,pair_micro,308,21299,2026091701,10000,0.7643081834827926,0.7333719268100073,0.7942823128395592,0.7558973258301865,0.7219218665365386,0.7892233452313024,0.7430395793229729,0.6976989730881715,0.7883377147088176,0.007230386403117516,-0.028311295200596862,0.04063438170062774,-0.7502699657260904,-0.7775084838079928,-0.7211342067909038
wands,bge_base,target_only,full,42994,1000,500,query_macro,308,21299,2026091701,10000,0.06741456055958214,0.05434339306525968,0.08154830795994801,0.06645826855885995,0.05421411435782834,0.07929172694412387,0.0755833223626209,0.05985802068744845,0.09269244895415939,-0.026387027138783485,-0.04166926083152137,-0.012417472463159171,-0.04919629522383738,-0.05969207765728453,-0.03951167512348861
wands,bge_base,target_only,full,42994,1000,500,pair_micro,308,21299,2026091701,10000,0.1403352270059627,0.1053195924206275,0.1722267113586074,0.14260897560582989,0.10599588836367009,0.17739332640254674,0.1612282266773088,0.11894946271665964,0.20452332698504153,-0.04342926897976431,-0.0675930533608018,-0.023492733298180645,-0.11779895769754449,-0.14483495852272174,-0.08734684141988769
wands,bge_base,target_only,fully_fitting,42994,50,20,query_macro,239,6797,2026091701,10000,0.16411181848783937,0.1393754236416527,0.19082372178804485,0.16832234453239145,0.14428778341514212,0.1936918055566699,0.1403279176314315,0.11581011907976736,0.16691243946996648,0.045005244907596456,0.02247930341334934,0.06917919197320405,-0.18533316253902798,-0.21350562319872807,-0.15828549501594355
wands,bge_base,target_only,fully_fitting,42994,50,20,pair_micro,239,6797,2026091701,10000,0.17051640429601295,0.14763260305921483,0.19624350252798117,0.17558166417957496,0.1521868506699038,0.20140575824094473,0.1583051346182139,0.13404372251500438,0.1859384087214694,0.033691334412240696,0.018305011836169935,0.04893129509631961,-0.19199646903045461,-0.2165797086157898,-0.1690573625488265
wands,bge_base,target_only,fully_fitting,42994,100,20,query_macro,239,6797,2026091701,10000,0.29772412428488076,0.2635517107736032,0.33281188253204014,0.31392422450247814,0.27959882099550143,0.3494704904838304,0.28844106329095626,0.2525803467015787,0.32560069140082554,0.03722247862934125,0.008827573449798159,0.06708220062022485,-0.32566354192029745,-0.36318101157030525,-0.28885085293920293
wands,bge_base,target_only,fully_fitting,42994,100,20,pair_micro,239,6797,2026091701,10000,0.34471090186847136,0.3063944169095995,0.3855680823693139,0.3437440887786628,0.30489566668663604,0.38509913018555547,0.32028836251287335,0.2792957503771303,0.3656234865989367,0.04148889215830513,0.020351535524582957,0.060557854898716235,-0.36177725467117844,-0.4007657585123898,-0.3240724696245109
wands,bge_base,target_only,fully_fitting,42994,100,50,query_macro,239,6797,2026091701,10000,0.1336123057970413,0.11224802006962907,0.15710464541123179,0.1456018799700866,0.12481585901770754,0.16814756466352931,0.1481131456595248,0.1250592486426473,0.1730429355616383,-0.0077827662782552,-0.03492181176719481,0.020098258213956582,-0.14033037938126966,-0.1668156405390371,-0.11584615604866631
wands,bge_base,target_only,fully_fitting,42994,100,50,pair_micro,239,6797,2026091701,10000,0.17419449757245845,0.15243780174808486,0.1964494232082945,0.16816242459908787,0.14763924966732891,0.18946263464172253,0.1619832278946594,0.14025194036342864,0.18577725618527985,0.00779755774606444,-0.006934644965334647,0.02092311127853196,-0.16978078564072385,-0.1906590983471522,-0.1494641050780187
wands,bge_base,target_only,fully_fitting,42994,200,20,query_macro,239,6797,2026091701,10000,0.4430741548051196,0.4023544687778503,0.48523192677967414,0.4393024035315518,0.39818374252135336,0.48040118420046035,0.42485861517994544,0.3820413541394303,0.46760668807902855,0.014171892629546235,-0.012617986497558081,0.04225532944049983,-0.4390305078094917,-0.48107725998886186,-0.3980228976539989
wands,bge_base,target_only,fully_fitting,42994,200,20,pair_micro,239,6797,2026091701,10000,0.5259673385317052,0.4697316348552951,0.5797667973326777,0.5289938838563235,0.47244437673496475,0.5828459956937706,0.5200823892893924,0.4610338975152179,0.578351472658126,0.005443578049139327,-0.01693977852002503,0.025619252701024078,-0.5255259673385317,-0.5755374216649901,-0.47248995822035
wands,bge_base,target_only,fully_fitting,42994,200,100,query_macro,239,6797,2026091701,10000,0.14535003052023884,0.11761554068567183,0.17481645315154004,0.1253781790290735,0.10519665849376615,0.1468700145348532,0.13641755188898916,0.11084761714141676,0.16372691137498868,-0.023050585999795023,-0.0523404455627679,0.00676017063527305,-0.11336696588919418,-0.13685809085033904,-0.09223525832262928
wands,bge_base,target_only,fully_fitting,42994,200,100,pair_micro,239,6797,2026091701,10000,0.18125643666323377,0.149610863080136,0.21249433403439238,0.18524979507766037,0.15245230191836576,0.21664171093003504,0.19979402677651906,0.16284331644316158,0.23591030360267992,-0.03604531410916581,-0.05609906330471765,-0.017597668113033413,-0.16374871266735325,-0.19279712459196777,-0.13503581767873257
wands,bge_base,target_only,fully_fitting,42994,500,20,query_macro,239,6797,2026091701,10000,0.5700706260549565,0.5286686402055086,0.6113629165744819,0.5699915759637207,0.5293772054365659,0.6103706776115719,0.5599576446928071,0.5159294154813122,0.6037207382762312,0.002092483182133015,-0.02457932787791465,0.029531627833184658,-0.5620501278749407,-0.602623247140239,-0.5213931107959007
wands,bge_base,target_only,fully_fitting,42994,500,20,pair_micro,239,6797,2026091701,10000,0.6757392967485656,0.6249604445850576,0.7233392877587782,0.6770213749763553,0.62670951584049,0.7247244704697716,0.6798587612181844,0.6200011197962166,0.7361285965172307,-0.014418125643666324,-0.04201136795952423,0.013897874467625266,-0.6654406355745182,-0.7049289502388248,-0.6222821746496066
wands,bge_base,target_only,fully_fitting,42994,500,200,query_macro,239,6797,2026091701,10000,0.12699647124983704,0.1013703147917104,0.15461433153568435,0.13068917243216863,0.10761222358989736,0.15516261100020975,0.135099029512862,0.10924473868358654,0.16338308247886452,-0.012079409447413227,-0.04267650640048508,0.017688331401689662,-0.12301962006544873,-0.15070248510814646,-0.09642668649281871
wands,bge_base,target_only,fully_fitting,42994,500,200,pair_micro,239,6797,2026091701,10000,0.14977195821686037,0.1177693403226221,0.18059922804239656,0.14802749112003186,0.11947071437439793,0.17587062109415372,0.15977637192879213,0.1276494062085082,0.19324539192640644,-0.01986170369280565,-0.043777937392350696,0.003922583818382374,-0.13991466823598647,-0.16820682979013715,-0.11081305243062324
wands,bge_base,target_only,fully_fitting,42994,1000,20,query_macro,239,6797,2026091701,10000,0.642132106034644,0.6004427984243288,0.6825353110504813,0.6454287213642047,0.6038332498177867,0.6850990864751004,0.6495416771477212,0.6064935495378228,0.6912260306181458,-0.022827755579471375,-0.04610855519718925,0.0011184682094530177,-0.6267139215682501,-0.6673010737199294,-0.58508567564083
wands,bge_base,target_only,fully_fitting,42994,1000,20,pair_micro,239,6797,2026091701,10000,0.758569957334118,0.7221482996749439,0.790332896902792,0.7608608840034473,0.724816740600006,0.7921782967230396,0.7735765779020156,0.7336214742371447,0.8086499116847283,-0.03928203619243784,-0.06134982704702644,-0.01725375041085526,-0.7342945417095778,-0.7658260540112135,-0.6977532030311918
wands,bge_base,target_only,fully_fitting,42994,1000,500,query_macro,239,6797,2026091701,10000,0.07206147997968744,0.054319752566550195,0.09100440836905378,0.07543714540048399,0.058547862755605196,0.09337339816597762,0.08958403245491402,0.06705592383269267,0.11406906279847527,-0.02492023876160438,-0.048627814770588494,-0.0021208396291522657,-0.0646637936933096,-0.0844703533105148,-0.047110183355823836
wands,bge_base,target_only,fully_fitting,42994,1000,500,pair_micro,239,6797,2026091701,10000,0.08283066058555245,0.05234781313463269,0.11723115744787019,0.0838395090270918,0.05171071429449186,0.1206521504435759,0.0937178166838311,0.0588874482343219,0.1340807365826028,-0.024863910548771517,-0.04000031017369727,-0.011509024968336145,-0.06885390613505958,-0.09902829104925398,-0.04183353813823441
wands,gte_modernbert,catalog_wide,full,42994,50,20,query_macro,308,21299,2026091701,10000,0.1496841125312204,0.13139207305164227,0.16831057996371335,0.15138374187968906,0.13475903221337246,0.1686742341662903,0.14652709718860774,0.1269272388757045,0.16660563078725724,0.005165615279052852,-0.012459797915180152,0.02201199422050481,-0.15169271246766047,-0.1684607033015222,-0.13536580670186152
wands,gte_modernbert,catalog_wide,full,42994,50,20,pair_micro,308,21299,2026091701,10000,0.12282266773087938,0.10439585164761532,0.14392478314617208,0.1227623027238032,0.10450532378483016,0.14396401971919054,0.10155406357105967,0.08328727876828497,0.12307044847631539,0.043710972346119537,0.035047947967895975,0.052451250361810295,-0.1452650359171792,-0.16699243729138114,-0.12620625923692885
wands,gte_modernbert,catalog_wide,full,42994,100,20,query_macro,308,21299,2026091701,10000,0.26947242769306645,0.24293485690739744,0.29617802153920647,0.269634927478003,0.24508607432844398,0.29448012781179583,0.2702258807808436,0.2414858212352478,0.2993881750490353,-0.00994293529094724,-0.03380395492300631,0.012913230985365837,-0.260282945489896,-0.28449503490628586,-0.23640505024582872
wands,gte_modernbert,catalog_wide,full,42994,100,20,pair_micro,308,21299,2026091701,10000,0.25775858021503356,0.22245163960461095,0.29814612644537797,0.25635677060626594,0.2213467822731637,0.2965583899605208,0.2217474998826236,0.18615712620866118,0.2632287105920972,0.06582468660500493,0.05004010235808795,0.07953408290945384,-0.2875721864876285,-0.32321374164613687,-0.2563192563039265
wands,gte_modernbert,catalog_wide,full,42994,100,50,query_macro,308,21299,2026091701,10000,0.11978831516184628,0.10456414040086849,0.13628247657025663,0.118251185598314,0.10574545458742354,0.1310965186366367,0.12369878359223574,0.10713725390237018,0.14078432377716749,-0.015108550570000082,-0.03263767803334916,0.002080165164530253,-0.10859023302223565,-0.12239854621308785,-0.09559365608268144
