dataset,model,K,method,catalog_size,source_ids,view_budget,invariance_basis,aggregation,eligible_queries,highest_label_pairs,bootstrap_seed,bootstrap_draws,source_order_recall,source_order_recall_ci_low,source_order_recall_ci_high,seven_schedule_mean_recall,seven_schedule_mean_recall_ci_low,seven_schedule_mean_recall_ci_high,persistent_inclusion,persistent_inclusion_ci_low,persistent_inclusion_ci_high,VI,VI_ci_low,VI_ci_high,persistent_omission,persistent_omission_ci_low,persistent_omission_ci_high,recall_C0,recall_C0_ci_low,recall_C0_ci_high,recall_C1,recall_C1_ci_low,recall_C1_ci_high,recall_C2s1,recall_C2s1_ci_low,recall_C2s1_ci_high,recall_C2s2,recall_C2s2_ci_low,recall_C2s2_ci_high,recall_C2s3,recall_C2s3_ci_low,recall_C2s3_ci_high,recall_C2s4,recall_C2s4_ci_low,recall_C2s4_ci_high,recall_C2s5,recall_C2s5_ci_low,recall_C2s5_ci_high,delta_seven_schedule_mean_recall_vs_raw_seven,delta_seven_schedule_mean_recall_vs_raw_seven_ci_low,delta_seven_schedule_mean_recall_vs_raw_seven_ci_high,delta_persistent_inclusion_vs_raw_seven,delta_persistent_inclusion_vs_raw_seven_ci_low,delta_persistent_inclusion_vs_raw_seven_ci_high,delta_VI_vs_raw_seven,delta_VI_vs_raw_seven_ci_low,delta_VI_vs_raw_seven_ci_high,delta_persistent_omission_vs_raw_seven,delta_persistent_omission_vs_raw_seven_ci_low,delta_persistent_omission_vs_raw_seven_ci_high,delta_source_recall_vs_raw_C0,delta_source_recall_vs_raw_C0_ci_low,delta_source_recall_vs_raw_C0_ci_high,delta_mean_recall_vs_raw_C0,delta_mean_recall_vs_raw_C0_ci_low,delta_mean_recall_vs_raw_C0_ci_high,dimension,dtype,requested_view_budget,index_vectors,vectors_per_product,dense_array_bytes,sparse_array_bytes,mean_distinct_text_views,mean_distinct_vectors,offline_cache_construction_seconds,encoded_items,offline_scope,query_encoding_cache_seconds,source_ids_cost,unmeasured,single_query_encode_ms_median,single_query_encode_ms_p95,score_ms_median,score_ms_p95,sort_ms_median,sort_ms_p95,exact_retrieval_ms_median,exact_retrieval_ms_p95,timing_queries,timing_repeats,timing_scope
wands,bge_base,20,max_2,42994,phase4/results/wands/bge_base_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.0,0.0,0.0,0.6361030755116793,0.5964651734193636,0.6747905831425409,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.3638969244883206,0.3252094168574591,0.4035348265806364,0.0035170846062626,-0.0002456706068183,0.0075361179090198,0.0591735234906288,0.0478709334970567,0.07236209124659,-0.1193180734269661,-0.1375362894135059,-0.1026413145300908,0.0601445499363373,0.0504906666782147,0.0715000722151356,0.0028510309426637,-0.0006349062973004,0.0064184341127665,0.0028510309426637,-0.0006349062973004,0.0064184341127665,768,float32,2,85988,2,264155136,0,1.9993952644555053,1.99846490207936,457.0681571960449,85988.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase4\results\embeddings\wands_bge_base_view1_4701f4c51a662ce874be.npy;phase4\results\embeddings\wands_bge_base_view2_09e5e8d91d95321f933d.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,9.125550044700503,11.245989939197896,3.944550000596792,4.558520071441308,13.112650020048022,15.752410003915427,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
wands,bge_base,20,BM25,42994,phase4/results/wands/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.0,0.0,0.0,0.6528014511747643,0.6115824808192133,0.6919389075677556,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,0.3471985488252357,0.3080610924322444,0.3884175191807866,-0.0131812910568222,-0.0371572232588225,0.0100307059202798,0.0424751478275438,0.0159445116311909,0.0691553306673893,-0.1193180734269661,-0.1375362894135059,-0.1026413145300908,0.0768429255994223,0.0532690918967428,0.1009547523172356,-0.0138473447204211,-0.0377483012981816,0.0094900904818974,-0.0138473447204211,-0.0377483012981816,0.0094900904818974,768,float32,1,0,0,0,52659768,,,,,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",,,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,bge_base,20,hybrid_seven,42994,revision_completion_20260921/data/wands_bge_base_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,query_macro,308,21299,2026091701,10000,0.3807086931327279,0.3419888435380517,0.42072077586759,0.3807378193172329,0.3420811634283918,0.4209787351191776,0.3429689977235857,0.3043241892818875,0.383239019045795,0.0752249049254036,0.0631422139517269,0.0883462187559196,0.5818060973510106,0.541937894434193,0.6207100158316756,0.3807086931327279,0.3419888435380517,0.42072077586759,0.378348267470565,0.3399461592675604,0.418271622721125,0.3812349190550536,0.3422323883693143,0.4216223401993458,0.3825583041669467,0.3436929439289022,0.4228530911377652,0.3798936970233473,0.3416302609961777,0.4198240661627931,0.3791391724974973,0.3406779844619127,0.4190921462407046,0.3832816818744923,0.3444176109629155,0.4239848188961208,0.0203579794351749,0.0084549216541227,0.0332376975503319,0.0382455967258939,0.0230418085830387,0.0545169828123843,-0.0440931685015625,-0.0609836481090604,-0.0285009329036227,0.0058475717756686,-0.0077958495716473,0.0188611529034072,0.019662799587071,0.0076914268179868,0.0325617179286147,0.019691925771576,0.0075954732846521,0.0328324872185163,768,float32,1,42994,1,132077568,52659768,1.0,1.0,244.06537103652957,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase2\results\embeddings\wands_bge_base_native_C0_3a16535a80738388b384.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,11.54589996440336,14.197645062813535,3.669199999421835,3.981584985740483,15.175850014202297,18.036320008104667,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
wands,bge_base,100,raw_seven,42994,phase2/results/phase2_pair_ranks/wands_bge_base_native_C0.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C1.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s1.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s2.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s3.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s4.parquet;phase2/results/phase2_pair_ranks/wands_bge_base_native_C2s5.parquet,7,empirical seven raw schedules,query_macro,308,21299,2026091701,10000,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6362025687113682,0.5990406536511305,0.6735925704476312,0.5718027461163259,0.5306988590145487,0.6129927183158344,0.1230487480542734,0.1048963900481421,0.1429622483562622,0.3051485058294007,0.2706119472975244,0.3398129414599694,0.6317092063148236,0.5936757829178482,0.6699870540200549,0.6300003161905716,0.5922451122653409,0.6679545397701461,0.641666463919265,0.6045389355204992,0.6790508774245168,0.6366248480618246,0.5985570419301706,0.6746314757783545,0.6325584219093809,0.5942859813493515,0.6709048303171904,0.6445275685169447,0.6074797334910031,0.6818335992069318,0.6363311560667662,0.5983849183638074,0.6740774841222132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044933623965444,-0.0032745601800547,0.0139349719069852,768,float32,1,42994,1,132077568,0,1.0,1.0,244.06537103652957,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase2\results\embeddings\wands_bge_base_native_C0_3a16535a80738388b384.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,100,raw_C0,42994,phase2/results/phase2_pair_ranks/wands_bge_base_native_C0.parquet,1,single-order reference; seven-order VI not defined,query_macro,308,21299,2026091701,10000,0.6317092063148236,0.5936757829178482,0.6699870540200549,,,,,,,,,,,,,0.6317092063148236,0.5936757829178482,0.6699870540200549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,768,float32,1,42994,1,132077568,0,1.0,1.0,244.06537103652957,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase2\results\embeddings\wands_bge_base_native_C0_3a16535a80738388b384.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,4.654749995097518,5.653519963379948,3.893249959219247,4.301114974077791,8.56144999852404,9.7438849741593,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
wands,bge_base,100,lexical_ascending,42994,phase4/results/wands/bge_base_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.0,0.0,0.0,0.3676311858642634,0.3296946258930365,0.4059256565464581,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,0.6323688141357365,0.5940743434535417,0.6703053741069633,-0.0038337545756315,-0.0139645663190139,0.0055941063202031,0.0605660680194106,0.0486752434898829,0.074705684505079,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0624826800348628,0.0498965771274373,0.0768413678426767,0.0006596078209128,-0.0147353665892108,0.016460948252664,0.0006596078209128,-0.0147353665892108,0.016460948252664,768,float32,1,42994,1,132077568,0,1.0,1.0,214.5103850364685,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase4\results\embeddings\wands_bge_base_canonical_raw_2b9aab5b9c4c396c8958.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,100,lexical_descending,42994,revision_evidence_20260917/experiments/wands_bge_base_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.0,0.0,0.0,0.3639084490983665,0.3258325611203972,0.4020368063642849,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,0.6360915509016335,0.5979631936357152,0.6741674388796026,-0.0001110178097346,-0.0060899206281118,0.0057705384562795,0.0642888047853075,0.0516986139955936,0.079050965718489,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0587599432689659,0.0473684251756754,0.0717564065647043,0.0043823445868097,-0.0039482554722341,0.0147201550120149,0.0043823445868097,-0.0039482554722341,0.0147201550120149,768,float32,1,42994,1,132077568,0,1.0,1.0,856.1758875846863,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,revision_evidence_20260917\experiments\embeddings\wands_bge_base_lexical_descending_54af0b59e9821f1e61a6.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,100,field_priority_type,42994,revision_evidence_20260917/experiments/wands_bge_base_field_priority_type_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,308,21299,2026091701,10000,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.0,0.0,0.0,0.3643520723083319,0.3260111589612446,0.4021382616498769,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,0.635647927691668,0.5978617383501231,0.6739888410387554,-0.0005546410197,-0.0100416448618312,0.0087966265773285,0.0638451815753422,0.0510515566329137,0.0787950173054792,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0592035664789312,0.0473927397520784,0.0727034226792684,0.0039387213768444,-0.0096778509822454,0.0186118354163914,0.0039387213768444,-0.0096778509822454,0.0186118354163914,768,float32,1,42994,1,132077568,0,1.0,1.0,825.9753460884094,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,revision_evidence_20260917\experiments\embeddings\wands_bge_base_field_priority_type_255c1261999473a04508.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,100,set_mean,42994,phase4/results/wands/bge_base_set_mean_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.0,0.0,0.0,0.3817996124633148,0.343461708792913,0.4202764013460436,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,0.6182003875366853,0.5797235986539564,0.6565382912070871,-0.0180021811746828,-0.0332841575668386,-0.0032237421924766,0.0463976414203593,0.0298805772911901,0.0639021737320575,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0766511066339141,0.0601485795884328,0.0939906085031183,-0.0135088187781384,-0.0324696065876184,0.0053634889842175,-0.0135088187781384,-0.0324696065876184,0.0053634889842175,768,float32,1,42994,1,132077568,0,,1.0,73.27399802207947,172145.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase3\results\phase3_invariant_method\embeddings\wands_title_description_fe78b7811d90909e8d1b.npy;phase3\results\phase3_invariant_method\embeddings\wands_unique_attributes_954681113390ebb5224d.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,,,,,,,,,
wands,bge_base,100,centroid_2,42994,phase4/results/wands/bge_base_centroid_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.0,0.0,0.0,0.3604422991522502,0.3225145585440588,0.398261390412617,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.6395577008477499,0.6017386095873831,0.6774854414559411,0.0033551321363816,-0.0015063917779946,0.007971869116622,0.0677549547314238,0.0548648789838476,0.0824853344384872,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0552937933228495,0.0442783274038115,0.0680232119214634,0.0078484945329261,-0.000941978911695,0.0183457064036656,0.0078484945329261,-0.000941978911695,0.0183457064036656,768,float32,2,42994,1,132077568,0,1.9993952644555053,1.99846490207936,457.0681571960449,85988.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase4\results\embeddings\wands_bge_base_view1_4701f4c51a662ce874be.npy;phase4\results\embeddings\wands_bge_base_view2_09e5e8d91d95321f933d.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,4.423099977429956,5.2696550148539245,3.876300062984228,4.162400029599667,8.310050005093217,9.29532993468456,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
wands,bge_base,100,max_2,42994,phase4/results/wands/bge_base_max_2_pairs.parquet,2,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.0,0.0,0.0,0.3599976614193794,0.3220948609977018,0.3976295445927419,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.6400023385806206,0.602370455407258,0.6779051390022982,0.0037997698692524,-0.0005915926723532,0.0082160097821414,0.0681995924642946,0.0552803582154696,0.0831754079048438,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.0548491555899788,0.0441035980816186,0.0673813748413709,0.0082931322657968,0.0002752513266475,0.0183862913743972,0.0082931322657968,0.0002752513266475,0.0183862913743972,768,float32,2,85988,2,264155136,0,1.9993952644555053,1.99846490207936,457.0681571960449,85988.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase4\results\embeddings\wands_bge_base_view1_4701f4c51a662ce874be.npy;phase4\results\embeddings\wands_bge_base_view2_09e5e8d91d95321f933d.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,9.125550044700503,11.245989939197896,3.944550000596792,4.558520071441308,13.112650020048022,15.752410003915427,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
wands,bge_base,100,BM25,42994,phase4/results/wands/BM25_pairs.parquet,1,"structural; input-order independent construction, one materialized index",query_macro,308,21299,2026091701,10000,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.0,0.0,0.0,0.3676747746208916,0.3290397261345376,0.407676556828971,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,0.6323252253791084,0.5923234431710289,0.6709602738654624,-0.0038773433322597,-0.0302253942779357,0.0222450518513971,0.0605224792627824,0.0328069960573882,0.0887362274461959,-0.1230487480542734,-0.1429622483562622,-0.1048963900481421,0.062526268791491,0.0359083116403921,0.0900506765626277,0.0006160190642847,-0.025546951316365,0.0265002805837411,0.0006160190642847,-0.025546951316365,0.0265002805837411,768,float32,1,0,0,0,52659768,,,,,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",,,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
wands,bge_base,100,hybrid_seven,42994,revision_completion_20260921/data/wands_bge_base_hybrid_seven_pairs.parquet,7,empirical seven schedules; same dense scoring basis as fusion,query_macro,308,21299,2026091701,10000,0.6806395890382446,0.6428152936293312,0.7177044955061286,0.6777267663292682,0.6403408074490107,0.7139413055264194,0.6426110770509316,0.6028190572173435,0.6812460897562844,0.0704660677476749,0.0579775546678663,0.0845992584328601,0.2869228552013934,0.2521856154173378,0.3224185736566058,0.6806395890382446,0.6428152936293312,0.7177044955061286,0.6752617774817888,0.6376312806146058,0.7116352664501415,0.6789619228119924,0.6416900120034675,0.71504926710838,0.6791294366497668,0.6414253704995075,0.7156140181787627,0.6739982569479888,0.6361677975351483,0.71074633153371,0.6801596235493413,0.6425877036043793,0.7166291052731244,0.6759367578257545,0.6379115851375289,0.71270922310658,0.0415241976179,0.0255146267340562,0.0581893750815502,0.0708083309346057,0.0523848996665492,0.0907704827645162,-0.0525826803065985,-0.0704932325830909,-0.035570971089347,-0.0182256506280071,-0.0349649720723269,-0.0018943527584398,0.0489303827234209,0.0327817745295517,0.0665068028663618,0.0460175600144445,0.0300562973817929,0.0629698316414657,768,float32,1,42994,1,132077568,52659768,1.0,1.0,244.06537103652957,42994.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.3707048892974853,phase2\results\embeddings\wands_bge_base_native_C0_3a16535a80738388b384.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,12.28914997773245,15.895250055473296,11.54589996440336,14.197645062813535,3.669199999421835,3.981584985740483,15.175850014202297,18.036320008104667,50.0,5.0,"historical BGE first 50 queries, four CPU threads, C0 index, five warm repeats; not held-out-only or ANN"
esci,minilm,20,raw_seven,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s1.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s2.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s3.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s4.parquet;phase2/results/phase2_pair_ranks/esci_minilm_native_C2s5.parquet,7,empirical seven raw schedules,query_macro,499,4434,2026091701,10000,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.6757624643186992,0.6466002746117114,0.7038244134185287,0.6546874482423725,0.6249908002745358,0.6834741595229963,0.0403733173038269,0.0319770775729777,0.049963741467306,0.3049392344538006,0.2766331552886479,0.334051880107472,0.6795206657015723,0.6496839745611632,0.7085766975350755,0.6764648319124622,0.6473369407264036,0.7046924565615814,0.6774996247202015,0.6484692523289368,0.7059942468728456,0.673538116077155,0.6442949081903526,0.7018386095559525,0.6754795170727144,0.6460218789620867,0.7042639550203155,0.6748338738044981,0.6453879468874323,0.7034380781475561,0.6730006209422911,0.6436406644479795,0.7013304958088855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003758201382873,-0.0082794343474067,0.0007886033061865,384,float32,1,10076,1,15476736,0,1.0,1.0,18.25530481338501,10076.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.723548412322998,phase2\results\embeddings\esci_minilm_native_C0_688a66533b0c9836f4e7.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
esci,minilm,20,raw_C0,10076,phase2/results/phase2_pair_ranks/esci_minilm_native_C0.parquet,1,single-order reference; seven-order VI not defined,query_macro,499,4434,2026091701,10000,0.6795206657015723,0.6496839745611632,0.7085766975350755,,,,,,,,,,,,,0.6795206657015723,0.6496839745611632,0.7085766975350755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,384,float32,1,10076,1,15476736,0,1.0,1.0,18.25530481338501,10076.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.723548412322998,phase2\results\embeddings\esci_minilm_native_C0_688a66533b0c9836f4e7.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
esci,minilm,20,lexical_ascending,10076,phase4/results/esci/minilm_canonical_raw_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.0,0.0,0.0,0.3250345273084198,0.2962750224431467,0.3546936069712308,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,0.6749654726915801,0.6453063930287691,0.7037249775568533,-0.0007969916271191,-0.0049080257754171,0.0034389282156738,0.0202780244492076,0.0145885422950644,0.0269888472561506,-0.0403733173038269,-0.049963741467306,-0.0319770775729777,0.0200952928546192,0.0148305854759128,0.0261032177928719,-0.0045551930099921,-0.0097678297385309,0.0004929350479132,-0.0045551930099921,-0.0097678297385309,0.0004929350479132,384,float32,1,10076,1,15476736,0,1.0,1.0,4.922369956970215,10076.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.723548412322998,phase4\results\embeddings\esci_minilm_canonical_raw_2ed2685debe1121ea491.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
esci,minilm,20,lexical_descending,10076,revision_evidence_20260917/experiments/esci_minilm_lexical_descending_pairs.parquet,1,"structural; identical serialized input, one materialized index",query_macro,499,4434,2026091701,10000,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.0,0.0,0.0,0.3247924519186161,0.2962536599596897,0.3541316400711696,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,0.675207548081384,0.6458683599288302,0.7037463400403101,-0.0005549162373154,-0.0041954687304111,0.0031554163849263,0.0205200998390113,0.0146476137139818,0.027659637150326,-0.0403733173038269,-0.049963741467306,-0.0319770775729777,0.0198532174648155,0.0142274986196797,0.0266040926419005,-0.0043131176201884,-0.0113420056610345,0.0029574183277894,-0.0043131176201884,-0.0113420056610345,0.0029574183277894,384,float32,1,10076,1,15476736,0,1.0,1.0,37.98568534851074,10076.0,"historical cache construction sum, not matched cold end-to-end build; aggregation not included; raw/hybrid per schedule",0.723548412322998,revision_evidence_20260917\experiments\embeddings\esci_minilm_lexical_descending_819abb9b8b05e5a6319b.npy,matched cold build; ANN latency; sparse vocabulary/metadata overhead,,,,,,,,,,,
