query_id,product_id,label,grade
23260,B00B78K2UW,E,1.0
23260,B002MHOCYY,E,1.0
23260,1476743800,E,1.0
23260,1441326022,S,0.01
23260,1400075327,E,1.0
23260,1305251431,E,1.0
23260,1285194810,E,1.0
23260,1285194802,E,1.0
23260,1285194799,E,1.0
23260,0809016060,E,1.0
23260,0618980652,E,1.0
23260,0465060889,E,1.0
23260,0156028727,E,1.0
23260,1305251423,E,1.0
23744,B08513B8V2,S,0.01
23744,B07D9MF68M,S,0.01
23744,B07Q5WRJD1,S,0.01
23744,B07KX7K2SJ,S,0.01
23744,B07GKX7N7S,E,1.0
23744,B07FKWC8BC,S,0.01
23744,B07DKDBRP2,S,0.01
23744,B07CXRMFP8,S,0.01
23744,B075V4SC26,S,0.01
23744,B079YCQ4Q2,S,0.01
23744,B079K94SW2,S,0.01
23744,B074HD53JM,S,0.01
23744,B074FZRRPB,S,0.01
23744,B01M9CA8JZ,S,0.01
23744,B0058SCRC8,S,0.01
23744,B07BDG15WW,S,0.01
24082,B07RQCVX16,I,0.0
24082,B081BB1RN5,E,1.0
24082,B07WX6TGVG,I,0.0
24082,B07TSFW3KV,I,0.0
24082,B07TDSJWPB,I,0.0
24082,B082TMJ5W6,E,1.0
24082,B07QXQJ46Y,I,0.0
24082,B07SX185GP,E,1.0
24082,B07K1FJKVL,I,0.0
24082,B01C62VA5S,S,0.01
24082,B00O62MT7A,E,1.0
24082,B00DLJ4JE0,S,0.01
24082,B00DLGO8U8,S,0.01
24082,B00CREXUOU,S,0.01
24082,B07L4ZVQPN,E,1.0
24402,B086QWZW3Y,S,0.01
24402,B083WNPZX4,S,0.01
24402,B083WNF4R6,S,0.01
24402,B07Y25PYMG,S,0.01
24402,B07RBCGKB2,S,0.01
24402,B07QLLK5T1,S,0.01
24402,B07KQR6DW1,E,1.0
24402,B07P5V9DN8,E,1.0
24402,B075ZX9G4H,E,1.0
24402,B01MXKIN3Y,E,1.0
24402,B019EEUQ2O,E,1.0
24402,B0157FD9MS,S,0.01
24402,B00SLLG1TE,S,0.01
24402,B00F39GK70,S,0.01
24402,B0038JDEOO,E,1.0
24402,B077WR6YV4,S,0.01
24504,B01MG4OX6Q,S,0.01
24504,B07RT4SG2Y,E,1.0
24504,B07CYD55KZ,S,0.01
24504,B07CYC4TXK,S,0.01
24504,B07798MG7Q,E,1.0
24504,B01MG4PVTR,E,1.0
24504,B01MG4PSK4,S,0.01
24504,B01M68AVUB,E,1.0
24504,B00113HNB4,S,0.01
24504,B0194E41RU,S,0.01
24504,B00ON1GP5Q,S,0.01
24504,B00LSA2Y5U,S,0.01
24504,B00FSBIXNC,S,0.01
24504,B005PJOCVO,S,0.01
24504,B001ET73D8,S,0.01
24504,B01M31HUYJ,S,0.01
24668,B07CZBK59X,S,0.01
24668,B07DXPN58K,E,1.0
24668,B07FKDYHM8,S,0.01
24668,B07FQWVDY5,S,0.01
24668,B07GG31G7C,S,0.01
24668,B07H88NK2Y,E,1.0
24668,B07R126SY1,S,0.01
24668,B081VWQ89H,E,1.0
24668,B07VR1ZLL1,E,1.0
24668,B07XVYN6XL,S,0.01
24668,B082BBSFT8,E,1.0
24668,B082J62618,I,0.0
24668,B08FMCDC4Y,S,0.01
24668,B08W9HDJLW,E,1.0
24668,B07BN7G9J2,S,0.01
24668,B07RWQ162B,S,0.01
24668,B07BFTQ73G,S,0.01
24668,B071P9VRH1,S,0.01
24668,B078H8B7N3,S,0.01
24668,B0793347J4,S,0.01
24668,B000UXDHZ2,E,1.0
24668,B005EVQ3EW,S,0.01
24668,B00DQYWKA0,S,0.01
24668,B00EUHCMRS,S,0.01
24668,B00UKYEMF0,I,0.0
24668,B00YQAG1E4,S,0.01
24668,B0100XQO8I,S,0.01
24668,B00HQ4KSUU,S,0.01
24668,B01N6SZTDH,S,0.01
24668,B06XKGR2RC,S,0.01
24668,B06Y5WLFD7,E,1.0
24668,B071WKRJ5P,S,0.01
24668,B073JKXTTY,S,0.01
24668,B075QHQJNV,S,0.01
24668,B017O9UARC,S,0.01
24697,B07NJ47913,I,0.0
24697,B081SMGPV3,E,1.0
24697,B0812B4HBM,I,0.0
24697,B07T99V17C,S,0.01
24697,B07T2521LZ,I,0.0
24697,B07T16PXXV,I,0.0
24697,B07T159C6R,E,1.0
24697,B07L62KB9J,I,0.0
24697,B0746RPQS1,I,0.0
24697,B07KCH3Q8R,I,0.0
24697,B07F8RVZQ8,I,0.0
24697,B07DGQV2X8,I,0.0
24697,B07BKS7CVY,I,0.0
24697,B06XZMP7DW,I,0.0
24697,B008HTMXH4,S,0.01
24697,B07KVJFY45,I,0.0
24831,B01N9TRVFU,E,1.0
24831,B06XH6JWJW,C,0.1
24831,B06XKC189X,E,1.0
24831,B06Y67Q2H9,E,1.0
24831,B076PRZG8Z,E,1.0
24831,B078PFKMK3,E,1.0
24831,B07BH18Z3F,E,1.0
24831,B07FZRTJ2F,S,0.01
24831,B07ZQ5KW85,C,0.1
24831,B07G9VDNLM,C,0.1
24831,B07Z8VNS8G,E,1.0
24831,B08211NZW5,E,1.0
24831,B0841YRLPY,E,1.0
24831,B086QDLQ8Q,C,0.1
24831,B0888QS2M9,C,0.1
24831,B08C9P4P1K,C,0.1
24831,B01LYCN6A7,E,1.0
24831,B07G9TG1KD,C,0.1
24831,B01L7C453W,E,1.0
24831,B01DQ82UZA,C,0.1
24831,B01DQ82UDC,C,0.1
24831,B0007VVH0O,C,0.1
24831,B0016N7T6S,E,1.0
24831,B002ACCC52,E,1.0
24831,B0035LL8R0,C,0.1
24831,B0035LOUFM,C,0.1
24831,B0035LOUIY,C,0.1
24831,B0035LQPRI,C,0.1
24831,B007E7XDXS,E,1.0
24831,B0035LOUFW,C,0.1
24831,B00AHG3VZ8,C,0.1
24831,B009EDSWJA,C,0.1
24831,B00ROEHL52,S,0.01
24831,B00OGIB5E2,E,1.0
24831,B00GUN43AY,E,1.0
24831,B013MBB1WO,E,1.0
24831,B00DZFUUTS,E,1.0
24831,B00AQNT36S,E,1.0
24831,B00E9UNE14,C,0.1
25132,B07PDB2L52,E,1.0
25132,B07HQXCNP3,I,0.0
25132,B07F8NVML8,E,1.0
25132,B07F2KTZTC,E,1.0
25132,B07D9MPQS7,I,0.0
25132,B0784VPY53,E,1.0
25132,B077X3J27K,E,1.0
25132,B07PML3TFK,I,0.0
25132,B0755VSY26,E,1.0
25132,B072N283VG,E,1.0
25132,B071JMLDRT,E,1.0
25132,B01IA8GQ42,I,0.0
25132,B00LN3TWTI,E,1.0
25132,B00FNKDAV8,E,1.0
25132,B0017H4U9W,E,1.0
25132,B077SCPD8G,E,1.0
25426,B07RHPT9T6,S,0.01
25426,B086Q34BSC,E,1.0
25426,B089K3M9BB,E,1.0
25426,B07WJVMYLZ,S,0.01
25426,B07VVSFB1M,S,0.01
25426,B07TD6G67P,I,0.0
25426,B07G5J47QC,E,1.0
25426,B07WKK87Y3,E,1.0
25426,B06XK2NF4S,E,1.0
25426,B06W5KCCHN,S,0.01
25426,B01I5RNZW4,I,0.0
25426,B01E083FY0,S,0.01
25426,B01E07B46W,S,0.01
25426,B00J0YI58G,I,0.0
25426,B003XOTZMO,I,0.0
25426,B077V35Q57,I,0.0
25497,B07TBMV59C,E,1.0
25497,B07NLD53JY,I,0.0
25497,B07DRDBDW1,C,0.1
25497,B074PY2DXR,C,0.1
25497,B01MXJ1K8C,C,0.1
25497,B01MTT17BH,C,0.1
25497,B00ZSZ7IUW,C,0.1
25497,B00SMP77II,C,0.1
25497,B00KZIG3K8,S,0.01
25497,B003XQR42K,S,0.01
25497,B003XQP60C,S,0.01
25497,B003OFKBHA,C,0.1
25497,B003LMNJUC,S,0.01
25497,B003L9GRQ8,S,0.01
25497,B001OOP5BA,C,0.1
25497,B00N4OK9B4,S,0.01
25516,B083951MH3,I,0.0
25516,B0819BZRJ6,E,1.0
25516,B07YLJFDZD,S,0.01
25516,B07Y89J64L,S,0.01
25516,B07RJBDD5N,E,1.0
25516,B07PQNS28N,I,0.0
25516,B07HJBLY4N,S,0.01
25516,B007GB5W0O,S,0.01
25516,B07GSKVZX6,E,1.0
25516,B07DJWGNKZ,S,0.01
25516,B07DJVZL71,E,1.0
25516,B00YHEWKJ4,S,0.01
25516,B00NLLUMOE,I,0.0
25516,B00KGGSCVC,S,0.01
25516,B07HFK7321,E,1.0
25591,B0875S7LGQ,S,0.01
25591,B07ZRXVD53,S,0.01
25591,B07BZMXRL7,S,0.01
25591,B008F4NRQ2,S,0.01
25591,1947392042,S,0.01
25591,1733666206,S,0.01
25591,1732878005,S,0.01
25591,163388628X,S,0.01
25591,1631523910,E,1.0
25591,1538728729,S,0.01
25591,0807019291,E,1.0
25591,0578540436,S,0.01
25591,0578446944,S,0.01
25591,0525559639,S,0.01
25591,0300198914,E,1.0
25591,0061690287,S,0.01
26321,B0751X4Q5Q,S,0.01
26321,B07T3DJX5S,E,1.0
26321,B07GVRF9CX,E,1.0
26321,B07G7D5P5S,S,0.01
26321,B07DJW5KJT,E,1.0
26321,B07DBTXSTY,E,1.0
26321,B0761VVW97,S,0.01
26321,B075111VSV,S,0.01
26321,B01BTNALW8,E,1.0
26321,B00U3L6IP2,I,0.0
26321,B00FSBYIYA,E,1.0
26321,B009Q8SF90,E,1.0
26321,B003POTKZE,E,1.0
26321,B001PQOAN6,E,1.0
26321,B00078N94O,S,0.01
26321,B074ZRFK2T,S,0.01
26642,B083XTGCB9,S,0.01
26642,B07N171L8N,E,1.0
26642,B07LBFZ25D,E,1.0
26642,B07JJQ6ZJ9,E,1.0
26642,B07JJGGB1M,E,1.0
26642,B0716DQTTC,E,1.0
26642,B01CTH49LM,E,1.0
26642,B01DAEOVCK,E,1.0
26642,B01CTH46YC,E,1.0
26642,B00JG0R166,S,0.01
26642,B00GJT244G,S,0.01
26642,B00BU984SK,S,0.01
26642,B002S4DO4A,S,0.01
26642,B002S4DO3Q,S,0.01
26642,B00278FSXW,E,1.0
26642,B01CTH48RC,E,1.0
26872,B07P5255ZS,S,0.01
26872,B00J4JH9J8,S,0.01
26872,1985199262,S,0.01
26872,193612842X,S,0.01
26872,1691420182,S,0.01
26872,169141929X,S,0.01
26872,1689636319,S,0.01
26872,1606238744,S,0.01
26872,019537410X,S,0.01
26872,1119278074,E,1.0
26872,0471497045,E,1.0
26872,1118066758,E,1.0
26872,1462538800,S,0.01
26872,111806786X,E,1.0
26872,1119063078,S,0.01
26872,1118067843,E,1.0
27927,B086QL1YX8,I,0.0
27927,B08883ZCPY,E,1.0
27927,B087M23LF1,E,1.0
27927,B089KVTJPP,E,1.0
27927,B07VYL47TG,I,0.0
27927,B0897J1GWF,E,1.0
27927,B07SQ4944H,E,1.0
27927,B085NCQFKC,E,1.0
27927,B07RLJ3MSB,I,0.0
27927,B07Q9Z5NJM,I,0.0
27927,B07PS4T9VG,I,0.0
27927,B07PRBBWTZ,I,0.0
27927,B07GT9RTKM,I,0.0
27927,B07G5LH772,E,1.0
27927,B01FI4GSLM,E,1.0
27927,B07RYBB4NZ,I,0.0
28198,B07MTCMHZX,E,1.0
28198,B07YY87FXP,E,1.0
28198,B07YGPK9HG,E,1.0
28198,B07SHFHGQ9,E,1.0
28198,B07RLXZ88F,E,1.0
28198,B07Q7NCW5N,E,1.0
28198,B07NY21RXC,E,1.0
28198,B07ZQ1NY44,E,1.0
28198,B07H96WBT5,E,1.0
28198,B078PC1QS5,E,1.0
28198,B078KF8CSX,E,1.0
28198,B076Q3GBJK,E,1.0
28198,B01MYA3HRE,E,1.0
28198,B01MY6GWSW,E,1.0
28198,B01A3N5ZM6,E,1.0
28198,B07H2TPZGV,S,0.01
28637,B08JD112NP,I,0.0
28637,B08CXJ75VQ,I,0.0
28637,B08BLN12BK,I,0.0
28637,B08B8D54XD,I,0.0
28637,B08867Z9J6,I,0.0
28637,B086YZJ6QL,I,0.0
28637,B082HF3V2D,E,1.0
28637,B082QPSQ6D,E,1.0
28637,B07NWC8SF2,E,1.0
28637,B07MX269TW,E,1.0
28637,B0773VVNKT,I,0.0
28637,B01MREB3N9,I,0.0
28637,B01MD1SYFZ,I,0.0
28637,B01LY6Z2M6,I,0.0
28637,B07Z57K13L,I,0.0
29049,B0832WZ5KM,I,0.0
29049,B082VQ48QD,I,0.0
29049,B07Z33GBVX,I,0.0
29049,B07YBXFJ4C,I,0.0
29049,B07V3DLM1F,I,0.0
29049,B07TLKQH5J,I,0.0
29049,B07THQ847M,E,1.0
29049,B07T68XW1Z,E,1.0
29049,B07K6JLP2C,E,1.0
29049,B07M8ZZ1P1,I,0.0
29049,B01GPQM5WI,I,0.0
29049,B071CTXG5Q,I,0.0
29049,B00JS8HX50,E,1.0
29049,B072BNBGPN,I,0.0
29049,B071F4T9F9,I,0.0
29049,B073PXFWYJ,I,0.0
29123,B08466Q7X3,E,1.0
29123,B07YF8W9N6,E,1.0
29123,B07VGML1ZK,E,1.0
29123,B07TT32QSH,C,0.1
29123,B07TJKQ6BT,E,1.0
29123,B07T81GSCH,E,1.0
29123,B07RKFLW36,I,0.0
29123,B07QJ7232L,E,1.0
29123,B076KW6RMP,E,1.0
29123,B06XG58CYY,I,0.0
29123,B01N9SA7BG,C,0.1
29123,B01GSW73CQ,E,1.0
29123,B01ES64OLW,E,1.0
29123,B018LQL53U,C,0.1
29123,B000FNCXU2,E,1.0
29123,B0716RFPRK,E,1.0
29488,B078TNYWTF,S,0.01
29488,B07V24LLSW,E,1.0
29488,B07N7JHQ21,E,1.0
29488,B084M3FL79,E,1.0
29488,B07CVDP321,S,0.01
29488,B07C8LNN1R,S,0.01
29488,B078S4QDCT,S,0.01
29488,B07DNNSTH1,S,0.01
29488,B00US4UHWO,S,0.01
29488,B004955U5W,E,1.0
29488,B0044SAXKQ,S,0.01
29488,B0044S5D0G,S,0.01
29488,161992286X,E,1.0
29488,1619922835,E,1.0
29488,1619922827,E,1.0
29488,B01MU722EN,S,0.01
29596,B0826NDDWT,I,0.0
29596,B07Z8YZJPV,E,1.0
29596,B07Z7QZ34K,E,1.0
29596,B07H8YLV4Z,E,1.0
29596,B0723CYHPZ,E,1.0
29596,B01NAJGGA2,E,1.0
29596,B01N35UVV2,E,1.0
29596,B01N0WEFQ8,E,1.0
29596,B019F1J3C0,I,0.0
29596,B018CD5IJO,E,1.0
29596,B016QZEI1E,I,0.0
29596,B0146A4SWA,E,1.0
29596,B00REG8JNS,I,0.0
29596,B00P63NMJC,E,1.0
29596,B007BEHSDU,E,1.0
29596,B01IZAOGV0,E,1.0
29729,B075S3DZGY,S,0.01
29729,B07TXSV4D4,S,0.01
29729,B07GB16VSR,S,0.01
29729,B07G4G38DC,E,1.0
29729,B07G3HJHN9,E,1.0
29729,B07XFR454J,E,1.0
29729,B072N9KND7,S,0.01
29729,B076XQQ8PK,S,0.01
29729,B01CKYYH4S,E,1.0
29729,B01BI0I9AS,S,0.01
29729,B00WGZOGJI,E,1.0
29729,B00M9JH8W8,E,1.0
29729,B00BUVLZES,S,0.01
29729,B003TX2BD4,E,1.0
29729,B003TWZG4G,E,1.0
29729,B01LY9YK3W,E,1.0
29868,B07FCX728S,I,0.0
29868,B07ZHZQZWN,E,1.0
29868,B07Z4CJ5LN,E,1.0
29868,B07PDB92DN,I,0.0
29868,B07NDQ6Z4Q,I,0.0
29868,B07H1LQWLF,E,1.0
29868,B073ZLM8K7,I,0.0
29868,B087W3MJY4,E,1.0
29868,B018J1IZ8K,I,0.0
29868,B016OQXZG4,E,1.0
29868,B016OQXVHW,E,1.0
29868,B016OQXLD6,E,1.0
29868,B016OQVYTY,E,1.0
29868,B00RXPURB2,E,1.0
29868,B00FXY18LI,I,0.0
29868,B01J0BQ9XG,E,1.0
29928,B07CKN2VN8,E,1.0
29928,B07TJVL32V,I,0.0
29928,B07PM5SNK1,I,0.0
29928,B07W46MQ9Q,I,0.0
29928,B07JPDL9H1,E,1.0
29928,B07D37MLZP,E,1.0
29928,B078YB9194,E,1.0
29928,B01CFZI0GI,S,0.01
29928,B076F91LNY,E,1.0
29928,B071JPJBMT,S,0.01
29928,B01N6M3BUB,S,0.01
29928,B01M5K85OT,S,0.01
29928,B012SZYF50,S,0.01
29928,B00OLMNSXY,S,0.01
29928,B078M3TZ7R,S,0.01
29941,B079N6SJB7,I,0.0
29941,B07X71SGXY,S,0.01
29941,B07W45C39G,S,0.01
29941,B07S62XPX4,S,0.01
29941,B07JGYCJXS,C,0.1
29941,B07D4M2VJ8,I,0.0
29941,B074SPRY7J,S,0.01
29941,B074R9RCQM,E,1.0
29941,B074G3CLYS,I,0.0
29941,B0725GQ17F,S,0.01
29941,B06XZ7HKCV,I,0.0
29941,B01G84EW6E,E,1.0
29941,B00822CWVS,S,0.01
29941,B074RG1ZS2,S,0.01
29945,B07GDQLRZM,S,0.01
29945,B07GDQWDR3,S,0.01
29945,B07GDRXP34,S,0.01
29945,B07CT8YRPG,S,0.01
29945,B07ZJMM5PJ,S,0.01
29945,B0818XMMW3,S,0.01
29945,B07XBCZP6S,E,1.0
29945,B07BX9LG6V,S,0.01
29945,B01NCIR04C,E,1.0
29945,B071ZRMN6D,E,1.0
29945,B072J1S4H7,E,1.0
29945,B01LXS3XLN,S,0.01
29945,B01DFK68KW,S,0.01
29945,B00HAS5RX0,S,0.01
29945,B00ESVWDMA,S,0.01
29945,B00773CW72,E,1.0
29952,B07FFHMK1X,S,0.01
29952,B07Q5Z5T8D,S,0.01
29952,B07N4MR275,S,0.01
29952,B07N4LBDH2,E,1.0
29952,B07TC6X2Z1,S,0.01
29952,B07N3QCGJC,S,0.01
29952,B07L1YMN2F,S,0.01
29952,B079JW9RY1,S,0.01
29952,B01I1EE9JY,E,1.0
29952,B07756DQ8Y,S,0.01
29952,B01NBJBU1H,S,0.01
29952,B01JZ4KKLA,E,1.0
29952,B01H8NE5DE,E,1.0
29952,B01EKCI0L4,S,0.01
29952,B015HM9XD0,S,0.01
29952,B079HJW8DP,S,0.01
30020,B0102776NY,S,0.01
30020,B014WCVQPE,S,0.01
30020,B07BBDNVTF,I,0.0
30020,B07N4N5HKV,S,0.01
30020,B07N4K4YH9,S,0.01
30020,B00PCQKAUM,S,0.01
30020,B07KY5V72D,E,1.0
30020,B00OO4ST4M,S,0.01
30020,B002LC9OES,I,0.0
30020,B00JUM2V4W,S,0.01
30020,B006Z8GE7Y,S,0.01
30020,B006HT4EOQ,I,0.0
30020,B003AR7W60,S,0.01
30020,B002G9UD8C,S,0.01
30020,B0012OHOBQ,S,0.01
30020,B00OO4SP1Y,S,0.01
30318,B0755GH49M,S,0.01
30318,B07TLKTQCG,E,1.0
30318,B07SRQ38V1,E,1.0
30318,B07S9GR3Q2,S,0.01
30318,B07QTJ1WWL,E,1.0
30318,B07DYHJG91,E,1.0
30318,B07D42K9F9,E,1.0
30318,B06XKTG3SZ,E,1.0
30318,B0049XGHC4,S,0.01
30318,B01MUCXBCQ,E,1.0
30318,B01LXX038W,E,1.0
30318,B011JI397C,E,1.0
30318,B00Q7EO7NO,S,0.01
30318,B008N7RNAM,E,1.0
30318,B007RVS106,E,1.0
30318,B01MZC23D1,E,1.0
31573,B07FWLSJ7N,S,0.01
31573,B07S5HMBCN,S,0.01
31573,B07K881T9R,S,0.01
31573,B07JJTDH2V,S,0.01
31573,B07JJ28R2G,E,1.0
31573,B07JFMMLKV,E,1.0
31573,B07FYRCW48,S,0.01
31573,B07BCDM5CK,S,0.01
31573,B01DC1AUXK,S,0.01
31573,B078HZ964Z,S,0.01
31573,B078BGS1N3,S,0.01
31573,B0776VC34J,S,0.01
31573,B01EHIDRS2,S,0.01
31573,B00YGANF7A,S,0.01
31573,B00VE4UC8G,S,0.01
31573,B079HFJJ5H,S,0.01
31659,B07RN91SNV,E,1.0
31659,B082WXML99,S,0.01
31659,B08172SRCH,E,1.0
31659,B07X537STW,S,0.01
31659,B07W4Z4SMZ,S,0.01
31659,B07SVZW34Z,S,0.01
31659,B07S7Y3FZT,S,0.01
31659,B07H3CD4KZ,E,1.0
31659,B074Z6GG6W,S,0.01
31659,B0772CR74K,S,0.01
31659,B073R68TSH,S,0.01
31659,B01MTLV42T,E,1.0
31659,B014VWM1F4,E,1.0
31659,B004GK0KXW,E,1.0
31659,B000U5TUWE,E,1.0
31659,B07F2PJ786,S,0.01
31724,B0791HBRD9,S,0.01
31724,B07PZT2CFB,S,0.01
31724,B07MLJ4K7C,S,0.01
31724,B07LH7KN9K,E,1.0
31724,B07JHFP2CR,I,0.0
31724,B07GSRP1DY,S,0.01
31724,B07D5FVL8T,I,0.0
31724,B078Y7BQ31,S,0.01
31724,B071RRPZLJ,S,0.01
31724,B076JK4PCL,E,1.0
31724,B076J12BKQ,S,0.01
31724,B073P6GWLB,E,1.0
31724,B072VNLGFL,E,1.0
31724,B072VLB7B1,E,1.0
31724,B01MXZYHU9,E,1.0
31724,B078Y64SHC,S,0.01
31889,B004QMLORQ,C,0.1
31889,B079CK1Q4N,I,0.0
31889,B01ECL3F04,C,0.1
31889,B07ZWBH95Y,C,0.1
31889,B01DJ639HW,C,0.1
31889,B010OF3EE4,C,0.1
31889,B006UF2606,C,0.1
31889,B003ES5JTW,C,0.1
31889,B000TYWT4W,C,0.1
31889,B002BI8LT6,E,1.0
31889,B001PJRAVM,C,0.1
31889,B001O7EEDM,C,0.1
31889,B00187FPCW,C,0.1
31889,B000TEUSL8,S,0.01
31889,B000KGGNIW,C,0.1
31889,B00316DAAC,E,1.0
32142,B08FDRFCM5,S,0.01
32142,B08F9XM3Y5,E,1.0
32142,B083R4JDPS,E,1.0
32142,B081LRGLBN,E,1.0
32142,B07Z8YHVWG,E,1.0
32142,B07XG5F1VZ,S,0.01
32142,B07XG45PGL,E,1.0
32142,B07VMW8T8H,S,0.01
32142,B07QC954JC,S,0.01
32142,B01LYFCS68,E,1.0
32142,B01GZUJ1O4,E,1.0
32142,B01BKUF71U,E,1.0
32142,B00NWG9IRU,E,1.0
32142,B00HJCE8JG,S,0.01
32142,B003AU5YPI,E,1.0
32142,B0743JF8R3,S,0.01
32164,B07L5TPLKZ,I,0.0
32164,B07NJ6RLJQ,E,1.0
32164,B07NWQK3NZ,S,0.01
32164,B07PQ8WTC4,I,0.0
32164,B07Q32KX3J,I,0.0
32164,B07S82LTQB,I,0.0
32164,B081DCL5KF,E,1.0
32164,B085S46XJD,I,0.0
32164,B087Q724QM,I,0.0
32164,B0861Y6DPF,E,1.0
32164,B08749R7WK,I,0.0
32164,B07KGRK51L,E,1.0
32164,B088CQFH6D,E,1.0
32164,B08CF2BBS1,I,0.0
32164,B08FTBNNYX,I,0.0
32164,B08MB9FH9R,E,1.0
32164,B08XYYBHJT,I,0.0
32164,B085SY74YC,I,0.0
32164,B07D1YR26L,E,1.0
32164,B07NXFVWRP,S,0.01
32164,B07CG9HFSF,I,0.0
32164,B07CKXQ5L5,I,0.0
32164,B002DQY776,I,0.0
32164,B00451HW4M,E,1.0
32164,B004U48FEK,I,0.0
32164,B009ZL125W,E,1.0
32164,B00HQ15XKI,E,1.0
32164,B00NCRE4GO,I,0.0
32164,B00R2X59A4,I,0.0
32164,B017USDVEQ,C,0.1
32164,B0026IBZSK,I,0.0
32164,B01J4Q8KES,C,0.1
32164,B01HSAG8BE,I,0.0
32164,B07BJ21FP8,E,1.0
32164,B075NQYPJT,E,1.0
32164,B075LK4H82,E,1.0
32164,B07C7K5PHQ,I,0.0
32164,B072DVN9GV,I,0.0
32164,B06Y2FFQB9,I,0.0
32164,B01L8NQGR8,C,0.1
32311,B07RFJSVRB,E,1.0
32311,B07KYWVFT2,I,0.0
32311,B07JN5X4XC,E,1.0
32311,B076CP8X8D,E,1.0
32311,B014R1TLDE,I,0.0
32311,B00QROFP4E,I,0.0
32311,B008Y7DPJY,E,1.0
32311,B003V5HVN0,E,1.0
32311,B0030F5W5K,E,1.0
32311,B001KV88CK,E,1.0
32311,B000I9YV26,E,1.0
32311,B000I8HIM2,E,1.0
32311,B000GOTKJW,E,1.0
32311,B007HJ8UAO,E,1.0
32350,B07HXDG5TP,I,0.0
32350,B07TM7S4WX,E,1.0
32350,B07TD7RKXN,E,1.0
32350,B07RNJXW18,S,0.01
32350,B07MLZR7C9,E,1.0
32350,B07KFDWC9R,E,1.0
32350,B07D6FYWBP,E,1.0
32350,B07TKVFFYJ,E,1.0
32350,B079TYZM3C,I,0.0
32350,B077R9JD2L,I,0.0
32350,B071V69TJX,I,0.0
32350,B01NBZ2WQI,I,0.0
32350,B01MDOYIHE,E,1.0
32350,B01HOBIYBO,E,1.0
32350,B07D5WKDM4,E,1.0
32350,B012TVP41C,I,0.0
32351,B07XMK4V8P,S,0.01
32351,B07X97G65Y,E,1.0
32351,B07X87Q8M3,E,1.0
32351,B07X86NSJQ,E,1.0
32351,B07VMN9P4D,E,1.0
32351,B07V7WQ9B5,S,0.01
32351,B07N3G5RCR,S,0.01
32351,B07H9S4NP9,I,0.0
32351,B01L0W7BZI,S,0.01
32351,B07DNHQ3K1,I,0.0
32351,B07BRKRW6L,I,0.0
32351,B079QB4T41,I,0.0
32351,B0786DDCD4,S,0.01
32351,B01N6EAV8D,S,0.01
32351,B07F7RMJSF,S,0.01
32351,B01IXCT5MA,S,0.01
32430,B07FGG2WSW,I,0.0
32430,B07G7RHQN1,E,1.0
32430,B07G82SLH6,E,1.0
32430,B07G84LTWG,I,0.0
32430,B07GQBRPGK,S,0.01
32430,B07KS319LQ,S,0.01
32430,B07S1F5528,S,0.01
32430,B07SH1Z1FG,E,1.0
32430,B087NMZQVT,S,0.01
32430,B07X51RZVB,E,1.0
32430,B07YM3Q17W,E,1.0
32430,B087NNZL7X,E,1.0
32430,B087NP74TZ,E,1.0
32430,B08NC8L968,E,1.0
32430,B0954ZQ39R,E,1.0
32430,B095589YX8,S,0.01
32430,B07F2B1K7H,E,1.0
32430,B07SL1V2DQ,S,0.01
32430,B07F26J2W9,E,1.0
32430,B09556SRJH,S,0.01
32430,B07C8NRJNY,S,0.01
32430,B07D3DXXWF,S,0.01
32430,B008RJV1JK,E,1.0
32430,B008RJV1SG,S,0.01
32430,B00DEF0058,E,1.0
32430,B010OVPM9S,S,0.01
32430,B01BGLFH7C,E,1.0
32430,B01BGLFITE,E,1.0
32430,B01GZ77U7W,S,0.01
32430,B01JA3IIME,S,0.01
32430,B01BGLFIQC,E,1.0
32430,B01KT1WAHA,E,1.0
32430,B01KT1WD5O,E,1.0
32430,B07B4QM3C8,S,0.01
32430,B06XPP9KBY,S,0.01
32430,B0792H2L4B,I,0.0
32430,B0792P353P,S,0.01
32430,B079KD74DD,E,1.0
32430,B079QYX38S,S,0.01
32430,B01KT1WA8O,S,0.01
32612,B07XQ3PVR4,C,0.1
32612,B07F7KJNKK,C,0.1
32612,B077LHS81K,C,0.1
32612,B074J6KPWD,C,0.1
32612,B071X8S8WQ,C,0.1
32612,B0719R8L6S,E,1.0
32612,B07122X5GF,C,0.1
32612,B07ZD2JSWY,C,0.1
32612,B01LENM5TK,C,0.1
32612,B014INJCT4,E,1.0
32612,B010M9KRHO,C,0.1
32612,B007D131AA,C,0.1
32612,B000CO89T8,C,0.1
32612,B000CCDQC0,C,0.1
32612,0762462876,C,0.1
32612,B01MU3HSK2,C,0.1
32812,B07W5H98DG,S,0.01
32812,B07VBB55X5,E,1.0
32812,B07KMQ9MF2,S,0.01
32812,B07JQM7C28,S,0.01
32812,B079RL36FM,E,1.0
32812,B0773CS85H,S,0.01
32812,B074814715,S,0.01
32812,B07TYGKHHS,E,1.0
32812,B073T58ZKF,S,0.01
32812,B01M69K91R,S,0.01
32812,B00SOU6LR4,S,0.01
32812,B00KQU1ENG,C,0.1
32812,B00FQ8OHWI,S,0.01
32812,B00FM4E3SE,E,1.0
32812,B00DQH1K2Q,S,0.01
32812,B07457BXJW,S,0.01
