dataset,method,repeat,query_id,score_ms,sort_ms,retrieval_ms,vector_bytes,lexical_sparse_bytes,vectors_per_product
esci,hybrid,1,4321,2.6089000748470426,0.685199978761375,3.2941000536084175,30953472,8572308,1
esci,hybrid,1,4860,3.120900015346706,0.7146999705582857,3.8355999859049916,30953472,8572308,1
esci,hybrid,1,4956,2.8609000146389008,0.699699972756207,3.5605999873951077,30953472,8572308,1
esci,hybrid,1,5079,2.720499993301928,0.8818999631330371,3.602399956434965,30953472,8572308,1
esci,hybrid,1,5094,3.3990000374615192,0.7289999630302191,4.128000000491738,30953472,8572308,1
esci,hybrid,1,5419,2.8292000060901046,0.6810999475419521,3.5102999536320567,30953472,8572308,1
esci,hybrid,1,5787,3.3272000728175044,0.7257999386638403,4.053000011481345,30953472,8572308,1
esci,hybrid,1,5921,3.268799977377057,0.7267000619322062,3.9955000393092632,30953472,8572308,1
esci,hybrid,1,6138,2.9087000293657184,0.6630000425502658,3.571700071915984,30953472,8572308,1
esci,hybrid,1,6685,3.4277000231668353,0.7384000346064568,4.166100057773292,30953472,8572308,1
esci,hybrid,1,7034,2.695400035008788,0.6991999689489603,3.3946000039577484,30953472,8572308,1
esci,hybrid,1,7126,2.988099935464561,0.7025999948382378,3.6906999303027987,30953472,8572308,1
esci,hybrid,1,7303,3.31129995174706,0.7679000264033675,4.079199978150427,30953472,8572308,1
esci,hybrid,1,7340,2.871899981983006,0.6942000472918153,3.5661000292748213,30953472,8572308,1
esci,hybrid,1,7545,2.744800061918795,0.6846999749541283,3.4295000368729234,30953472,8572308,1
esci,hybrid,1,7581,2.9648999916389585,0.7270000642165542,3.6919000558555126,30953472,8572308,1
esci,hybrid,1,8063,3.1568000558763742,0.7399999303743243,3.8967999862506986,30953472,8572308,1
esci,hybrid,1,8519,2.9821000061929226,0.6898000137880445,3.671900019980967,30953472,8572308,1
esci,hybrid,1,8605,2.8498999308794737,0.6368000758811831,3.486700006760657,30953472,8572308,1
esci,hybrid,1,8740,2.624099957756698,0.7587999571114779,3.382899914868176,30953472,8572308,1
esci,hybrid,1,9096,3.0113999964669347,0.7061000214889646,3.7175000179558992,30953472,8572308,1
esci,hybrid,2,165,3.356300061568618,0.7622999837622046,4.1186000453308225,30953472,8572308,1
esci,hybrid,2,433,3.411000012420118,0.7251000497490168,4.136100062169135,30953472,8572308,1
esci,hybrid,2,500,3.3720999490469694,0.7353000110015273,4.107399960048497,30953472,8572308,1
esci,hybrid,2,541,3.1745999585837126,0.6895000115036964,3.864099970087409,30953472,8572308,1
esci,hybrid,2,598,3.3799000084400177,0.7400999311357737,4.119999939575791,30953472,8572308,1
esci,hybrid,2,600,2.9685000190511346,0.6714999908581376,3.640000009909272,30953472,8572308,1
esci,hybrid,2,602,3.40190005954355,0.7558000506833196,4.15770011022687,30953472,8572308,1
esci,hybrid,2,622,3.5604999866336584,0.7587000727653503,4.319200059399009,30953472,8572308,1
esci,hybrid,2,637,3.720100037753582,0.825099996291101,4.545200034044683,30953472,8572308,1
esci,hybrid,2,861,3.3360000234097242,0.8089999901130795,4.145000013522804,30953472,8572308,1
esci,hybrid,2,933,3.181500011123717,0.7409000536426902,3.922400064766407,30953472,8572308,1
esci,hybrid,2,978,3.4577999031171203,0.735200010240078,4.192999913357198,30953472,8572308,1
esci,hybrid,2,1210,3.2855001045390964,0.726299942471087,4.011800047010183,30953472,8572308,1
esci,hybrid,2,1293,3.1154999742284417,0.747899990528822,3.8633999647572637,30953472,8572308,1
esci,hybrid,2,1310,3.397699911147356,0.7458000909537077,4.143500002101064,30953472,8572308,1
esci,hybrid,2,1458,3.3862999407574534,0.7470999844372272,4.133399925194681,30953472,8572308,1
esci,hybrid,2,1476,3.7199000362306833,0.8498999522998929,4.569799988530576,30953472,8572308,1
esci,hybrid,2,1530,3.1275999499484897,0.7119000656530261,3.8395000156015158,30953472,8572308,1
esci,hybrid,2,1659,3.2929000444710255,0.7553999312222004,4.048299975693226,30953472,8572308,1
esci,hybrid,2,1816,3.1316999811679125,0.7154999766498804,3.847199957817793,30953472,8572308,1
esci,hybrid,2,2286,3.1952999997884035,0.685199978761375,3.8804999785497785,30953472,8572308,1
esci,hybrid,2,2390,2.890000003390014,0.686999992467463,3.576999995857477,30953472,8572308,1
esci,hybrid,2,2692,3.2308000372722745,0.753799919039011,3.9845999563112855,30953472,8572308,1
esci,hybrid,2,2855,2.7782999677583575,0.6741000106558204,3.452399978414178,30953472,8572308,1
esci,hybrid,2,3012,3.211400005966425,0.7454999722540379,3.956899978220463,30953472,8572308,1
esci,hybrid,2,3492,3.5199999110773206,0.7753000827506185,4.295299993827939,30953472,8572308,1
esci,hybrid,2,3494,3.4057999728247523,0.737000023946166,4.142799996770918,30953472,8572308,1
esci,hybrid,2,3986,2.988699940033257,0.694700051099062,3.683399991132319,30953472,8572308,1
esci,hybrid,2,4299,3.0894000083208084,0.6887000054121017,3.77810001373291,30953472,8572308,1
esci,hybrid,2,4321,2.428100095130503,0.6824999582022429,3.110600053332746,30953472,8572308,1
esci,hybrid,2,4860,3.069199970923364,0.73640001937747,3.805599990300834,30953472,8572308,1
esci,hybrid,2,4956,2.8596000047400594,0.6897000130265951,3.5493000177666545,30953472,8572308,1
esci,hybrid,2,5079,2.9100999236106873,0.6989000830799341,3.6090000066906214,30953472,8572308,1
esci,hybrid,2,5094,3.4443000331521034,0.7949999999254942,4.239300033077598,30953472,8572308,1
esci,hybrid,2,5419,3.175299963913858,0.7161999819800258,3.8914999458938837,30953472,8572308,1
esci,hybrid,2,5787,3.7765000015497208,0.7627999875694513,4.539299989119172,30953472,8572308,1
esci,hybrid,2,5921,3.7040000315755606,0.7884999504312873,4.492499982006848,30953472,8572308,1
esci,hybrid,2,6138,3.1160999787971377,0.673400005325675,3.7894999841228127,30953472,8572308,1
esci,hybrid,2,6685,3.463400062173605,0.7476999890059233,4.211100051179528,30953472,8572308,1
esci,hybrid,2,7034,3.127099946141243,0.9055000264197588,4.032599972561002,30953472,8572308,1
esci,hybrid,2,7126,3.0961999436840415,0.695900060236454,3.7921000039204955,30953472,8572308,1
esci,hybrid,2,7303,3.5573000786826015,0.7595999632030725,4.316900041885674,30953472,8572308,1
esci,hybrid,2,7340,2.9395000310614705,0.7082000374794006,3.647700068540871,30953472,8572308,1
esci,hybrid,2,7545,3.6136999260634184,0.7097000489011407,4.323399974964559,30953472,8572308,1
esci,hybrid,2,7581,3.1242999248206615,0.7304000901058316,3.854700014926493,30953472,8572308,1
esci,hybrid,2,8063,3.1098000472411513,0.7517000194638968,3.861500066705048,30953472,8572308,1
esci,hybrid,2,8519,3.04169999435544,0.7724999450147152,3.8141999393701553,30953472,8572308,1
esci,hybrid,2,8605,2.999400021508336,0.6980999605730176,3.6974999820813537,30953472,8572308,1
esci,hybrid,2,8740,2.8591000009328127,0.674300012178719,3.5334000131115317,30953472,8572308,1
esci,hybrid,2,9096,2.9605000745505095,0.677199917845428,3.6376999923959374,30953472,8572308,1
esci,hybrid,3,165,3.3097000559791923,0.7592999609187245,4.069000016897917,30953472,8572308,1
esci,hybrid,3,433,3.5405000671744347,0.7439999608322978,4.2845000280067325,30953472,8572308,1
esci,hybrid,3,500,3.8671999936923385,0.7553000468760729,4.622500040568411,30953472,8572308,1
esci,hybrid,3,541,3.8482999661937356,0.7831000257283449,4.6313999919220805,30953472,8572308,1
esci,hybrid,3,598,3.5454999888315797,0.7516000187024474,4.297100007534027,30953472,8572308,1
esci,hybrid,3,600,3.6091000074520707,0.7517000194638968,4.3608000269159675,30953472,8572308,1
esci,hybrid,3,602,4.155999980866909,0.8088999893516302,4.964899970218539,30953472,8572308,1
esci,hybrid,3,622,3.384500043466687,1.1549999471753836,4.539499990642071,30953472,8572308,1
esci,hybrid,3,637,3.327400074340403,0.7523999083787203,4.079799982719123,30953472,8572308,1
esci,hybrid,3,861,3.3283999655395746,0.7479999912902713,4.076399956829846,30953472,8572308,1
esci,hybrid,3,933,3.286300110630691,0.7323999889194965,4.018700099550188,30953472,8572308,1
esci,hybrid,3,978,3.8101000245660543,0.784300034865737,4.594400059431791,30953472,8572308,1
esci,hybrid,3,1210,3.3287000842392445,0.7678999099880457,4.09659999422729,30953472,8572308,1
esci,hybrid,3,1293,3.366899909451604,0.7816000143066049,4.148499923758209,30953472,8572308,1
esci,hybrid,3,1310,3.819799982011318,0.7737000705674291,4.593500052578747,30953472,8572308,1
esci,hybrid,3,1458,3.666299977339804,0.7434999570250511,4.409799934364855,30953472,8572308,1
esci,hybrid,3,1476,3.8612000644207,0.7705999305471778,4.631799994967878,30953472,8572308,1
esci,hybrid,3,1530,3.271800000220537,1.066099968738854,4.337899968959391,30953472,8572308,1
esci,hybrid,3,1659,3.483499982394278,0.7703000446781516,4.25380002707243,30953472,8572308,1
esci,hybrid,3,1816,3.6772999446839094,0.736700021661818,4.413999966345727,30953472,8572308,1
esci,hybrid,3,2286,3.0330000445246696,0.7186000002548099,3.7516000447794795,30953472,8572308,1
esci,hybrid,3,2390,3.543000086210668,0.704699894413352,4.24769998062402,30953472,8572308,1
esci,hybrid,3,2692,3.4271000185981393,0.749400001950562,4.176500020548701,30953472,8572308,1
esci,hybrid,3,2855,2.897299942560494,0.6725999992340803,3.5698999417945743,30953472,8572308,1
esci,hybrid,3,3012,3.436399972997606,0.7553999312222004,4.191799904219806,30953472,8572308,1
esci,hybrid,3,3492,4.161000018939376,0.7590000750496984,4.920000093989074,30953472,8572308,1
esci,hybrid,3,3494,3.9459000108763576,0.7436999585479498,4.689599969424307,30953472,8572308,1
esci,hybrid,3,3986,2.947299974039197,0.7137000793591142,3.661000053398311,30953472,8572308,1
esci,hybrid,3,4299,3.3949000062420964,0.6977999582886696,4.092699964530766,30953472,8572308,1
esci,hybrid,3,4321,2.7982000028714538,0.6808999460190535,3.479099948890507,30953472,8572308,1
esci,hybrid,3,4860,3.3514000242576003,0.8508999599143863,4.202299984171987,30953472,8572308,1
esci,hybrid,3,4956,3.3680000342428684,0.7114000618457794,4.079400096088648,30953472,8572308,1
esci,hybrid,3,5079,3.165600006468594,0.69169991184026,3.857299918308854,30953472,8572308,1
esci,hybrid,3,5094,3.3556000562384725,0.7545000407844782,4.110100097022951,30953472,8572308,1
esci,hybrid,3,5419,3.1008999794721603,0.7190000033006072,3.8198999827727675,30953472,8572308,1
esci,hybrid,3,5787,3.601499949581921,0.7514000171795487,4.35289996676147,30953472,8572308,1
esci,hybrid,3,5921,3.9968000492081046,0.7639999967068434,4.760800045914948,30953472,8572308,1
esci,hybrid,3,6138,3.361299983225763,0.7028999971225858,4.064199980348349,30953472,8572308,1
esci,hybrid,3,6685,3.6675999872386456,0.7567000575363636,4.424300044775009,30953472,8572308,1
esci,hybrid,3,7034,3.7730999756604433,0.7187000010162592,4.4917999766767025,30953472,8572308,1
esci,hybrid,3,7126,3.3432000782340765,0.7088999263942242,4.052100004628301,30953472,8572308,1
esci,hybrid,3,7303,4.037500009872019,0.7720999419689178,4.809599951840937,30953472,8572308,1
esci,hybrid,3,7340,3.1628001015633345,0.7367999060079455,3.89960000757128,30953472,8572308,1
esci,hybrid,3,7545,3.0802999390289187,0.7377000292763114,3.81799996830523,30953472,8572308,1
esci,hybrid,3,7581,3.557099960744381,0.7462999783456326,4.3033999390900135,30953472,8572308,1
esci,hybrid,3,8063,3.284099977463484,0.772500061430037,4.056600038893521,30953472,8572308,1
esci,hybrid,3,8519,3.7376999389380217,0.6980000762268901,4.435700015164912,30953472,8572308,1
esci,hybrid,3,8605,2.974200062453747,0.7248999318107963,3.699099994264543,30953472,8572308,1
esci,hybrid,3,8740,2.8340000426396728,0.7047000108286738,3.5387000534683466,30953472,8572308,1
esci,hybrid,3,9096,2.751599997282028,0.700599979609251,3.452199976891279,30953472,8572308,1
esci,hybrid,4,165,3.811500035226345,0.7639999967068434,4.575500031933188,30953472,8572308,1
esci,hybrid,4,433,3.376099979504943,0.745600089430809,4.121700068935752,30953472,8572308,1
esci,hybrid,4,500,3.6634000716730952,0.7574999472126365,4.420900018885732,30953472,8572308,1
esci,hybrid,4,541,4.023000015877187,0.8063999703153968,4.829399986192584,30953472,8572308,1
esci,hybrid,4,598,5.203399923630059,0.7800000021234155,5.983399925753474,30953472,8572308,1
esci,hybrid,4,600,4.042100044898689,0.7308999774977565,4.773000022396445,30953472,8572308,1
esci,hybrid,4,602,4.079999984242022,0.7383999181911349,4.818399902433157,30953472,8572308,1
esci,hybrid,4,622,3.4432000247761607,0.7673000218346715,4.210500046610832,30953472,8572308,1
esci,hybrid,4,637,3.3298999769613147,0.7587999571114779,4.0886999340727925,30953472,8572308,1
esci,hybrid,4,861,3.5127000883221626,0.8914999198168516,4.404200008139014,30953472,8572308,1
esci,hybrid,4,933,4.272499936632812,0.7498000049963593,5.022299941629171,30953472,8572308,1
esci,hybrid,4,978,3.781900042667985,0.7737999549135566,4.5556999975815415,30953472,8572308,1
esci,hybrid,4,1210,3.21820005774498,0.763299991376698,3.981500049121678,30953472,8572308,1
esci,hybrid,4,1293,3.2041999511420727,0.7241000421345234,3.928299993276596,30953472,8572308,1
esci,hybrid,4,1310,3.2267000060528517,0.7548999274149537,3.9815999334678054,30953472,8572308,1
esci,hybrid,4,1458,3.3762999810278416,0.7715000538155437,4.147800034843385,30953472,8572308,1
esci,hybrid,4,1476,3.7041999166831374,1.1666000355035067,4.870799952186644,30953472,8572308,1
esci,hybrid,4,1530,3.7620000075548887,0.7418999448418617,4.5038999523967505,30953472,8572308,1
esci,hybrid,4,1659,3.8627999601885676,0.7990000303834677,4.661799990572035,30953472,8572308,1
esci,hybrid,4,1816,3.5741999745368958,0.7769000949338078,4.351100069470704,30953472,8572308,1
esci,hybrid,4,2286,3.0358999501913786,0.7512000156566501,3.7870999658480287,30953472,8572308,1
esci,hybrid,4,2390,3.0233999714255333,0.7109000580385327,3.734300029464066,30953472,8572308,1
esci,hybrid,4,2692,3.2019000500440598,0.7598999654874206,3.9618000155314803,30953472,8572308,1
esci,hybrid,4,2855,2.8499000472947955,0.7660000119358301,3.6159000592306256,30953472,8572308,1
esci,hybrid,4,3012,3.264700062572956,0.7134999614208937,3.9782000239938498,30953472,8572308,1
esci,hybrid,4,3492,3.751399926841259,0.7498000049963593,4.501199931837618,30953472,8572308,1
esci,hybrid,4,3494,3.7992000579833984,0.725399935618043,4.524599993601441,30953472,8572308,1
esci,hybrid,4,3986,3.1602000817656517,0.7231999188661575,3.8834000006318092,30953472,8572308,1
esci,hybrid,4,4299,3.2152999192476273,0.6801000563427806,3.895399975590408,30953472,8572308,1
esci,hybrid,4,4321,2.564899972639978,0.6542999763041735,3.2191999489441514,30953472,8572308,1
esci,hybrid,4,4860,3.10400000307709,0.7321999873965979,3.8361999904736876,30953472,8572308,1
esci,hybrid,4,4956,3.1086000381037593,0.7167999865487218,3.825400024652481,30953472,8572308,1
esci,hybrid,4,5079,3.003800055012107,0.6976999575272202,3.701500012539327,30953472,8572308,1
esci,hybrid,4,5094,3.397200023755431,0.7763999747112393,4.1735999984666705,30953472,8572308,1
esci,hybrid,4,5419,2.8551999712362885,0.6910000229254365,3.546199994161725,30953472,8572308,1
esci,hybrid,4,5787,4.166200058534741,1.3321000151336193,5.498300073668361,30953472,8572308,1
esci,hybrid,4,5921,5.266800057142973,0.7775999838486314,6.044400040991604,30953472,8572308,1
esci,hybrid,4,6138,3.331199986860156,1.6281000571325421,4.959300043992698,30953472,8572308,1
esci,hybrid,4,6685,6.10849994700402,1.2005999451503158,7.309099892154336,30953472,8572308,1
esci,hybrid,4,7034,6.591200013644993,1.527799991890788,8.119000005535781,30953472,8572308,1
esci,hybrid,4,7126,3.280299948528409,1.370699959807098,4.650999908335507,30953472,8572308,1
esci,hybrid,4,7303,3.948100027628243,0.7658000104129314,4.713900038041174,30953472,8572308,1
esci,hybrid,4,7340,3.0682000797241926,0.8859999943524599,3.9542000740766525,30953472,8572308,1
esci,hybrid,4,7545,3.6696000024676323,0.7512000156566501,4.420800018124282,30953472,8572308,1
esci,hybrid,4,7581,4.336700076237321,0.7796999998390675,5.116400076076388,30953472,8572308,1
esci,hybrid,4,8063,3.809999907389283,0.8696001023054123,4.6796000096946955,30953472,8572308,1
esci,hybrid,4,8519,3.175599966198206,0.7303000893443823,3.9059000555425882,30953472,8572308,1
esci,hybrid,4,8605,2.9651999939233065,0.7091999286785722,3.6743999226018786,30953472,8572308,1
esci,hybrid,4,8740,3.016200033016503,0.726899947039783,3.743099980056286,30953472,8572308,1
esci,hybrid,4,9096,3.1331999925896525,0.6971999537199736,3.830399946309626,30953472,8572308,1
esci,hybrid,5,165,4.194700042717159,0.8706999942660332,5.065400036983192,30953472,8572308,1
esci,hybrid,5,433,4.227000055834651,0.7807000074535608,5.007700063288212,30953472,8572308,1
esci,hybrid,5,500,4.596900078468025,0.826300005428493,5.423200083896518,30953472,8572308,1
esci,hybrid,5,541,3.323999932035804,0.763299991376698,4.087299923412502,30953472,8572308,1
esci,hybrid,5,598,4.107300075702369,0.8003999246284366,4.907700000330806,30953472,8572308,1
esci,hybrid,5,600,3.7473998963832855,0.736100017093122,4.4834999134764075,30953472,8572308,1
esci,hybrid,5,602,4.460399970412254,0.7602999685332179,5.220699938945472,30953472,8572308,1
esci,hybrid,5,622,3.8871000288054347,0.7935999892652035,4.680700018070638,30953472,8572308,1
esci,hybrid,5,637,3.7064000498503447,0.7693999214097857,4.47579997126013,30953472,8572308,1
esci,hybrid,5,861,4.47889999486506,1.2761999387294054,5.755099933594465,30953472,8572308,1
esci,hybrid,5,933,4.08449990209192,0.8375000907108188,4.921999992802739,30953472,8572308,1
esci,hybrid,5,978,4.855199949815869,1.7217000713571906,6.57690002117306,30953472,8572308,1
esci,hybrid,5,1210,5.6833999697119,1.1436999775469303,6.82709994725883,30953472,8572308,1
esci,hybrid,5,1293,4.082600004039705,0.8972999639809132,4.979899968020618,30953472,8572308,1
esci,hybrid,5,1310,5.555299925617874,0.7649000035598874,6.320199929177761,30953472,8572308,1
esci,hybrid,5,1458,3.890399937517941,0.8642000611871481,4.754599998705089,30953472,8572308,1
esci,hybrid,5,1476,4.236200009472668,0.8178000571206212,5.054000066593289,30953472,8572308,1
esci,hybrid,5,1530,4.956800024956465,1.1561999563127756,6.11299998126924,30953472,8572308,1
esci,hybrid,5,1659,3.3022999996319413,0.7636999944224954,4.065999994054437,30953472,8572308,1
esci,hybrid,5,1816,3.104600007645786,0.8718000026419759,3.9764000102877617,30953472,8572308,1
esci,hybrid,5,2286,3.545300103724003,0.7196000078693032,4.264900111593306,30953472,8572308,1
esci,hybrid,5,2390,3.365199896506965,0.7148000877350569,4.079999984242022,30953472,8572308,1
esci,hybrid,5,2692,3.3451999770477414,0.7571999449282885,4.10239992197603,30953472,8572308,1
esci,hybrid,5,2855,3.005899954587221,0.6723999977111816,3.678299952298403,30953472,8572308,1
esci,hybrid,5,3012,3.7069000536575913,0.7400000467896461,4.4469001004472375,30953472,8572308,1
esci,hybrid,5,3492,3.725699963979423,0.7754999678581953,4.501199931837618,30953472,8572308,1
esci,hybrid,5,3494,3.9500000420957804,0.7530999137088656,4.703099955804646,30953472,8572308,1
esci,hybrid,5,3986,3.4744999138638377,0.7135000778362155,4.187999991700053,30953472,8572308,1
esci,hybrid,5,4299,3.0986000783741474,0.674000009894371,3.7726000882685184,30953472,8572308,1
esci,hybrid,5,4321,2.533600083552301,0.7173999911174178,3.2510000746697187,30953472,8572308,1
esci,hybrid,5,4860,3.7792999064549804,0.8122000144794583,4.591499920934439,30953472,8572308,1
esci,hybrid,5,4956,3.7854999536648393,0.6943000480532646,4.479800001718104,30953472,8572308,1
esci,hybrid,5,5079,3.3114999532699585,0.6807999452576041,3.9922998985275626,30953472,8572308,1
esci,hybrid,5,5094,3.783699939958751,0.7593000773340464,4.543000017292798,30953472,8572308,1
esci,hybrid,5,5419,3.6962999729439616,0.718100112862885,4.414400085806847,30953472,8572308,1
esci,hybrid,5,5787,3.5569999599829316,0.7636999944224954,4.320699954405427,30953472,8572308,1
esci,hybrid,5,5921,3.624799894168973,0.7442000787705183,4.368999972939491,30953472,8572308,1
esci,hybrid,5,6138,2.8992999577894807,0.6699999794363976,3.5692999372258782,30953472,8572308,1
esci,hybrid,5,6685,3.6143000470474362,0.7488999981433153,4.3632000451907516,30953472,8572308,1
esci,hybrid,5,7034,3.1512000132352114,0.7407000521197915,3.891900065355003,30953472,8572308,1
esci,hybrid,5,7126,3.3385000424459577,0.7236000383272767,4.062100080773234,30953472,8572308,1
esci,hybrid,5,7303,3.5141000989824533,0.7815000135451555,4.295600112527609,30953472,8572308,1
esci,hybrid,5,7340,3.1138999620452523,0.7043000077828765,3.818199969828129,30953472,8572308,1
esci,hybrid,5,7545,2.9208000050857663,0.7137999637052417,3.634599968791008,30953472,8572308,1
esci,hybrid,5,7581,3.746700007468462,0.7596999639645219,4.506399971432984,30953472,8572308,1
esci,hybrid,5,8063,3.144300077110529,0.7650000043213367,3.9093000814318657,30953472,8572308,1
esci,hybrid,5,8519,2.95559992082417,0.7186000002548099,3.67419992107898,30953472,8572308,1
esci,hybrid,5,8605,2.924300031736493,0.9477999992668629,3.872100031003356,30953472,8572308,1
esci,hybrid,5,8740,2.954399911686778,0.6927000358700752,3.6470999475568533,30953472,8572308,1
esci,hybrid,5,9096,2.863100031390786,0.6966999499127269,3.559799981303513,30953472,8572308,1
esci,centroid_2,1,165,1.3673000503331423,0.9189998963847756,2.286299946717918,30953472,0,1
esci,centroid_2,1,433,1.2366999872028828,0.8649000665172935,2.101600053720176,30953472,0,1
esci,centroid_2,1,500,1.3930000131949782,0.866499962285161,2.2594999754801393,30953472,0,1
esci,centroid_2,1,541,1.1323000071570277,0.8438000222668052,1.976100029423833,30953472,0,1
esci,centroid_2,1,598,1.4258000301197171,0.8810999570414424,2.3068999871611595,30953472,0,1
esci,centroid_2,1,600,1.3397999573498964,0.8653999539092183,2.2051999112591147,30953472,0,1
esci,centroid_2,1,602,1.1185999028384686,0.8518000831827521,1.9703999860212207,30953472,0,1
esci,centroid_2,1,622,1.1524000437930226,0.8483999408781528,2.0007999846711755,30953472,0,1
esci,centroid_2,1,637,1.1723000789061189,0.8632999379187822,2.035600016824901,30953472,0,1
esci,centroid_2,1,861,1.1804000241681933,0.8694999851286411,2.0499000092968345,30953472,0,1
esci,centroid_2,1,933,1.167300040833652,0.9262000676244497,2.0935001084581017,30953472,0,1
esci,centroid_2,1,978,1.2096998980268836,0.8744000224396586,2.0840999204665422,30953472,0,1
esci,centroid_2,1,1210,1.4797999756410718,0.867399969138205,2.347199944779277,30953472,0,1
esci,centroid_2,1,1293,1.2205999810248613,0.8622000459581614,2.0828000269830227,30953472,0,1
esci,centroid_2,1,1310,1.124400063417852,0.887800008058548,2.0122000714764,30953472,0,1
esci,centroid_2,1,1458,1.180000021122396,0.8379999781027436,2.0179999992251396,30953472,0,1
esci,centroid_2,1,1476,1.1894999770447612,0.8945999434217811,2.0840999204665422,30953472,0,1
esci,centroid_2,1,1530,1.1084999423474073,1.0881000198423862,2.1965999621897936,30953472,0,1
esci,centroid_2,1,1659,1.1989000486209989,0.8648999501019716,2.0637999987229705,30953472,0,1
esci,centroid_2,1,1816,1.1286999797448516,0.8681999752297997,1.9968999549746513,30953472,0,1
esci,centroid_2,1,2286,1.1099999537691474,0.8747000247240067,1.984699978493154,30953472,0,1
esci,centroid_2,1,2390,1.1996999382972717,0.8974000811576843,2.097100019454956,30953472,0,1
esci,centroid_2,1,2692,1.1457999935373664,0.8517999667674303,1.9975999603047967,30953472,0,1
esci,centroid_2,1,2855,1.2326999567449093,0.8500000694766641,2.0827000262215734,30953472,0,1
esci,centroid_2,1,3012,1.1531999334692955,0.8871000027284026,2.040299936197698,30953472,0,1
esci,centroid_2,1,3492,1.8387999152764678,0.8724000072106719,2.7111999224871397,30953472,0,1
esci,centroid_2,1,3494,1.4723000349476933,0.8784999372437596,2.350799972191453,30953472,0,1
esci,centroid_2,1,3986,1.3468998949974775,0.8565000025555491,2.2033998975530267,30953472,0,1
esci,centroid_2,1,4299,1.2057999847456813,0.8621999295428395,2.067999914288521,30953472,0,1
esci,centroid_2,1,4321,1.1496000224724412,0.8896999061107635,2.0392999285832047,30953472,0,1
esci,centroid_2,1,4860,1.2586000375449657,0.8708999957889318,2.1295000333338976,30953472,0,1
esci,centroid_2,1,4956,1.3467000098899007,0.8677999721840024,2.214499982073903,30953472,0,1
esci,centroid_2,1,5079,1.4553000219166279,0.8564000017940998,2.3117000237107277,30953472,0,1
esci,centroid_2,1,5094,1.2492999667301774,0.8832000894472003,2.1325000561773777,30953472,0,1
esci,centroid_2,1,5419,1.459200051613152,0.8819999638944864,2.3412000155076385,30953472,0,1
esci,centroid_2,1,5787,1.4091000193729997,0.8538999827578664,2.263000002130866,30953472,0,1
esci,centroid_2,1,5921,1.2917000567540526,0.8769999258220196,2.168699982576072,30953472,0,1
esci,centroid_2,1,6138,1.2705998960882425,0.8934000506997108,2.1639999467879534,30953472,0,1
esci,centroid_2,1,6685,1.2068001087754965,0.8622999303042889,2.0691000390797853,30953472,0,1
esci,centroid_2,1,7034,1.379300025291741,0.8432000176981091,2.22250004298985,30953472,0,1
esci,centroid_2,1,7126,1.3494999147951603,0.9346000151708722,2.2840999299660325,30953472,0,1
esci,centroid_2,1,7303,1.2333999620750546,0.8539000991731882,2.087300061248243,30953472,0,1
esci,centroid_2,1,7340,1.2849000049754977,0.9181000059470534,2.203000010922551,30953472,0,1
esci,centroid_2,1,7545,1.1487998999655247,0.8406999986618757,1.9894998986274004,30953472,0,1
esci,centroid_2,1,7581,1.422200002707541,0.8845999836921692,2.30679998639971,30953472,0,1
esci,centroid_2,1,8063,1.1553000658750534,0.8750000270083547,2.030300092883408,30953472,0,1
esci,centroid_2,1,8519,1.1854999465867877,0.846700044348836,2.0321999909356236,30953472,0,1
esci,centroid_2,1,8605,1.2875000247731805,0.8756000315770507,2.163100056350231,30953472,0,1
esci,centroid_2,1,8740,1.3642000267282128,0.8679999737069011,2.232200000435114,30953472,0,1
esci,centroid_2,1,9096,1.3183000264689326,0.8780999341979623,2.196399960666895,30953472,0,1
esci,centroid_2,2,165,1.15280004683882,0.8847999852150679,2.037600032053888,30953472,0,1
esci,centroid_2,2,433,1.3865999644622207,0.8617000421509147,2.2483000066131353,30953472,0,1
esci,centroid_2,2,500,1.127899973653257,0.8685000939294696,1.9964000675827265,30953472,0,1
esci,centroid_2,2,541,1.2346000876277685,0.8313999278470874,2.066000015474856,30953472,0,1
esci,centroid_2,2,598,1.137399929575622,0.888700014911592,2.026099944487214,30953472,0,1
esci,centroid_2,2,600,1.259000040590763,0.8680999744683504,2.1271000150591135,30953472,0,1
esci,centroid_2,2,602,1.1708000674843788,0.8472000481560826,2.0180001156404614,30953472,0,1
esci,centroid_2,2,622,1.0602999245747924,0.8409000001847744,1.9011999247595668,30953472,0,1
esci,centroid_2,2,637,1.1629000073298812,0.824199989438057,1.9870999967679381,30953472,0,1
esci,centroid_2,2,861,1.0255000088363886,0.8493000641465187,1.8748000729829073,30953472,0,1
esci,centroid_2,2,933,1.0437999153509736,0.822800095193088,1.8666000105440617,30953472,0,1
esci,centroid_2,2,978,1.0003000497817993,0.8245999924838543,1.8249000422656536,30953472,0,1
esci,centroid_2,2,1210,1.6645999858155847,0.8491999469697475,2.513799932785332,30953472,0,1
esci,centroid_2,2,1293,1.4311999548226595,0.8540999842807651,2.2852999391034245,30953472,0,1
esci,centroid_2,2,1310,1.1770999990403652,0.8591000223532319,2.036200021393597,30953472,0,1
esci,centroid_2,2,1458,1.234999974258244,0.8220999734476209,2.057099947705865,30953472,0,1
esci,centroid_2,2,1476,1.1247999500483274,0.8425000123679638,1.9672999624162912,30953472,0,1
