product_id,attribute_count,duplicate_atoms,max_tokens_seven,fully_fits
B014TE4FUS,0,0,651,False
B014V7RSE8,3,0,29,True
B014VWM1F4,3,0,467,True
B014WCVQPE,3,0,148,True
B014ZP4X7G,3,0,288,True
B0154GGC8I,3,0,613,False
B0156SMZCQ,2,0,109,True
B015766PB4,3,0,664,False
B0157FD9MS,3,0,78,True
B0157N4640,3,0,187,True
B0157OY5EA,3,0,228,True
B0158EQJSY,3,0,539,False
B0159ZRVQQ,3,0,83,True
B015AKL92C,3,0,889,False
B015B8GT9Q,3,0,79,True
B015CJ94TQ,3,0,104,True
B015EFJCYU,1,0,16,True
B015FK1EH2,3,0,736,False
B015G0DCFS,3,0,481,True
B015G0EWLG,3,0,446,True
B015G0F03U,3,0,452,True
B015GIH8FU,3,0,61,True
B015GIW1DE,3,0,44,True
B015GSZIZM,3,0,425,True
B015HHW7Q0,3,0,39,True
B015HLN9TA,2,0,289,True
B015HM9XD0,3,0,250,True
B015MOJMI4,3,0,577,False
B015NG9BF0,3,0,631,False
B015NZZ628,2,0,37,True
B015P0XAWO,2,0,102,True
B015P93CX2,0,0,6,True
B015Q4MDB8,3,0,394,True
B015RLLQ04,3,0,118,True
B015SQAVB8,2,0,332,True
B015TAPWLM,3,0,339,True
B015TKK9DS,2,0,114,True
B015UKRNGS,3,0,231,True
B015VJPPNG,3,0,205,True
B015VT8EUM,3,0,830,False
B015W1VMF8,3,0,419,True
B015XMII2G,0,0,18,True
B015YUDKVG,3,0,327,True
B01601JZ12,3,0,124,True
B01613YHQC,2,0,76,True
B0161W0U1E,2,0,576,False
B0166P6QNM,3,0,792,False
B0167HOOEC,2,0,878,False
B0168AT5HE,3,0,236,True
B0168MB6BA,3,0,126,True
B01691YH8E,3,0,383,True
B016BAOKK8,3,0,141,True
B016F0F0Q2,3,0,337,True
B016J7E3PA,3,0,276,True
B016ME7TE2,2,0,612,False
B016MWUK0Y,2,0,267,True
B016MY21XG,3,0,975,False
B016N49TX0,3,0,52,True
B016N7DFMI,3,0,118,True
B016OQVYTY,3,0,81,True
B016OQXLD6,3,0,72,True
B016OQXVHW,3,0,143,True
B016OQXZG4,3,0,278,True
B016P9HJIA,3,0,304,True
B016QZEI1E,0,0,292,True
B016U6ZJGM,3,0,196,True
B016UWWS2O,2,0,102,True
B016XTADG2,3,0,164,True
B016Y6HQL4,1,0,20,True
B016Y828SS,3,0,243,True
B016Z9BJY0,2,0,151,True
B016ZG0MPU,3,0,158,True
B0170H7Y36,0,0,422,True
B0173I4UUM,3,0,306,True
B0173I4YVM,3,0,36,True
B0176DNXK2,3,0,320,True
B0176IESKG,3,0,57,True
B0177AGO00,0,0,656,False
B01783REQE,2,0,56,True
B0178PAPE0,3,0,124,True
B01793HTMW,3,0,441,True
B0179J4X1Q,3,0,38,True
B017A7ST3A,2,0,268,True
B017CPHLMU,3,0,159,True
B017EA7HRM,3,0,113,True
B017GOYNGO,2,0,230,True
B017GRVK8U,0,0,19,True
B017JHWBNK,2,0,595,False
B017KQSD7S,2,0,128,True
B017MALDKG,3,0,359,True
B017MXCL1S,2,0,368,True
B017N2OI1Y,3,0,362,True
B017O9UARC,3,0,108,True
B017R89RVK,3,0,117,True
B017TQRPOG,2,0,762,False
B017URS6D8,3,0,257,True
B017US6Q16,3,0,586,False
B017USDVEQ,2,0,233,True
B017V2I4KM,0,0,8,True
B017V7UKW2,3,0,384,True
B017VQBCL6,3,0,560,False
B017VW4UBO,3,0,629,False
B017WGI2BI,2,0,171,True
B017WZYW5Y,2,0,123,True
B017XYNOWQ,2,0,30,True
B017YETH8K,3,0,224,True
B017YONTXO,3,0,255,True
B0182XXQNO,3,0,64,True
B0182XY70U,3,0,72,True
B0186IOH1K,2,0,103,True
B0187EZJB0,2,0,41,True
B0187HZC32,3,0,333,True
B0187HZMF0,2,0,161,True
B0187HZU4I,3,0,144,True
B0188AU5YE,3,0,179,True
B018CD5IJO,3,0,459,True
B018DSTWCW,2,0,170,True
B018HSINLE,3,0,251,True
B018J1IZ8K,3,0,34,True
B018LQL53U,3,0,189,True
B018NSPHSK,3,0,360,True
B018OS5NBU,2,0,87,True
B018PWZFPE,3,0,201,True
B018RJCPGW,3,0,140,True
B018SVG01A,0,0,21,True
B018THY8X0,3,0,413,True
B018V7GTNK,3,0,395,True
B018VN18SA,3,0,40,True
B018WH9HCO,3,0,471,True
B018WK2I9U,2,0,24,True
B018Y6HFAE,2,0,167,True
B0192CTMYG,0,0,272,True
B019325TZG,3,0,678,False
B0193H24KE,3,0,198,True
B01940RVO4,3,0,81,True
B019419ECA,3,0,98,True
B0194E41RU,3,0,103,True
B0194F446C,3,0,805,False
B0194G8VB0,3,0,128,True
B0194GFZW8,3,0,822,False
B0195Y0A42,3,0,227,True
B0195YXZ4Y,3,0,140,True
B019626WBI,3,0,362,True
B01965F24I,3,0,122,True
B0196NEDXQ,3,0,274,True
B0196XLV3Q,2,0,38,True
B019AFY8LC,3,0,50,True
B019BGD7FS,3,0,262,True
B019CGXR16,0,0,477,True
B019CV4JN6,3,0,107,True
B019D3SVPK,3,0,82,True
B019DKY5QM,3,0,200,True
B019ECI4SO,3,0,156,True
B019EEUQ2O,3,0,107,True
B019EM5L6M,1,0,146,True
B019ETCHEE,3,0,237,True
B019ETCT4M,3,0,76,True
B019F1J3C0,3,0,498,True
B019FCW498,2,0,128,True
B019GQEBSA,3,0,158,True
B019GQEFOK,3,0,202,True
B019KAT556,3,0,88,True
B019KATAJM,3,0,104,True
B019KDSRBG,3,0,131,True
B019N9W7WC,3,0,92,True
B019O8ZAUI,3,0,62,True
B019O8ZAZ8,3,0,78,True
B019O8ZC2Y,3,0,80,True
B019PRXUUA,2,0,667,False
B019Q6CD30,3,0,809,False
B019RJLK4O,3,0,506,True
B019S2A2FS,2,0,460,True
B019TUCOM8,3,0,346,True
B019VW6OHU,3,0,193,True
B019WA72IQ,2,0,109,True
B019YEQ4XO,3,0,42,True
B019YGC1OI,3,0,164,True
B01A3N5ZM6,3,0,223,True
B01A7MX4Z8,2,0,59,True
B01A80Z5ZQ,3,0,289,True
B01A9FNJOE,3,0,103,True
B01A9GHXGS,3,0,546,False
B01ACAUAFW,3,0,105,True
B01ACAUDGI,3,0,229,True
B01ACAXB1W,3,0,132,True
B01ACGXIJQ,2,0,50,True
B01AD0ZZME,2,0,122,True
B01AFQFP6M,3,0,150,True
B01AFQFP6W,3,0,60,True
B01AKQOK1S,0,0,6,True
B01AKXHWTS,0,0,296,True
B01AL8KY5Q,3,0,317,True
B01ALLT2W4,3,0,971,False
B01AM0GRUY,2,0,257,True
B01AMTU1ZM,2,0,132,True
B01AQ3PRNA,2,0,385,True
B01ARBC8JW,3,0,190,True
B01ARGBMYE,3,0,154,True
B01ARHG252,3,0,75,True
B01ARHG4J6,3,0,88,True
B01ARNNQI2,3,0,303,True
B01AS6D7PU,3,0,558,False
B01ASVCQOI,3,0,123,True
B01ASVCR2O,3,0,80,True
B01ASX0FSA,3,0,269,True
B01AU40LIQ,1,0,224,True
B01AUQFAM6,2,0,67,True
B01AW19L5Q,1,0,21,True
B01AW3836W,3,0,455,True
B01AWB3GT8,3,0,167,True
B01AWQMR52,3,0,173,True
B01AX8WCPY,3,0,686,False
B01B0H29FA,3,0,155,True
B01B13YLPY,3,0,175,True
B01B1521J0,3,0,542,False
B01B152IO8,3,0,553,False
B01B1562MM,3,0,554,False
B01B1JQ87C,2,0,49,True
B01B2YX1KI,3,0,224,True
B01B3GXVKA,3,0,106,True
B01B4HXUDQ,2,0,231,True
B01B53DQUG,3,0,127,True
B01B53E9AC,2,0,121,True
B01B7BTRK4,3,0,83,True
B01B8GQAOO,3,0,219,True
B01B8GSXNA,3,0,201,True
B01B8O8652,3,0,324,True
B01B9P3R04,3,0,76,True
B01BAZNP3W,3,0,124,True
B01BCC8GCI,3,0,221,True
B01BCE6F24,3,0,418,True
B01BCMP0DG,0,0,7,True
B01BCUT2GE,3,0,376,True
B01BD0R8PU,3,0,122,True
B01BE8GUMI,2,0,255,True
B01BFC5JHK,3,0,331,True
B01BFUX76W,3,0,142,True
B01BGLFH7C,2,0,23,True
B01BGLFIQC,3,0,44,True
B01BGLFITE,3,0,125,True
B01BGZS6RG,2,0,803,False
B01BHIDPAU,3,0,60,True
B01BHIDV1S,3,0,41,True
B01BI0I9AS,3,0,134,True
B01BIWKP58,2,0,104,True
B01BKUF71U,3,0,95,True
B01BKX876E,0,0,4,True
B01BLYNWIU,2,0,450,True
B01BMAW2UM,3,0,68,True
B01BMW5X6K,3,0,81,True
B01BNBCS5Y,3,0,61,True
B01BNPLBGW,3,0,790,False
B01BO52LBA,3,0,76,True
B01BO8JPPC,3,0,477,True
B01BPEUS5Q,2,0,146,True
B01BPQ4594,3,0,116,True
B01BSAWORC,2,0,70,True
B01BSLQSVO,3,0,421,True
B01BTNALW8,2,0,255,True
B01BTQ4KP4,3,0,538,False
B01BTRKLK6,3,0,500,True
B01BTYQWUM,3,0,39,True
B01BTYQYG4,3,0,45,True
B01BTYQYK0,3,0,42,True
B01BTYQZQI,3,0,38,True
B01BTYQZRW,3,0,43,True
B01BTYR01M,3,0,40,True
B01BTYR17U,3,0,42,True
B01BTYR1CA,3,0,45,True
B01BVF4TEU,3,0,28,True
B01BVF4VVG,3,0,35,True
B01BWM5JGO,2,0,134,True
B01BWNGV7Y,3,0,131,True
B01BX9P89Y,3,0,404,True
B01BXLYEQ0,2,0,222,True
B01BZPPTMM,3,0,62,True
B01C3LK4DQ,3,0,32,True
B01C3WZGWY,3,0,91,True
B01C3WZH6Y,3,0,79,True
B01C4H2LI0,3,0,104,True
B01C4TE4OC,2,0,228,True
B01C4TOGSG,3,0,97,True
B01C62VA5S,1,0,23,True
B01C7P9JUM,3,0,407,True
B01C8P2XAY,3,0,185,True
B01C8P30ZG,3,0,216,True
B01C8QG7VO,2,0,8,True
B01C8T8YCQ,3,0,42,True
B01CA1WJ7I,3,0,92,True
B01CAH151I,3,0,353,True
B01CAQ3NZK,3,0,509,True
B01CCB0YL4,3,0,331,True
B01CCIKB5Q,3,0,173,True
B01CCT3I8M,2,0,69,True
B01CETEZ78,3,0,383,True
B01CFZI0GI,3,0,106,True
B01CGDW290,3,0,52,True
B01CGNPAI0,3,0,86,True
B01CKYYH4S,2,0,129,True
B01CL1FKA0,3,0,85,True
B01CN3SERM,3,0,406,True
B01CN9GBJ4,3,0,72,True
B01CNNH6LM,3,0,96,True
B01COT9JHE,3,0,112,True
B01COV4RTM,3,0,798,False
B01CP6ROH8,2,0,67,True
B01CQ3DWVC,2,0,287,True
B01CQOV3YO,3,0,237,True
B01CR6HBTM,3,0,29,True
B01CS949OS,3,0,253,True
B01CTH46YC,0,0,15,True
B01CTH48RC,0,0,5,True
B01CTH49LM,0,0,6,True
B01CTMI3A0,3,0,785,False
B01CTX7BX4,3,0,669,False
B01CUJMVFA,3,0,78,True
B01CUYPX4G,3,0,275,True
B01CYE2NYK,3,0,177,True
B01CZN30J2,3,0,553,False
B01CZUUIMC,2,0,933,False
B01D10OJKC,1,0,40,True
B01D21QLB0,3,0,111,True
B01D43QQ0C,0,0,12,True
B01D4LSZTY,3,0,251,True
B01D4LT0VG,3,0,251,True
B01D4LT2Y6,3,0,253,True
B01D4LT4I0,3,0,144,True
B01D4LT87W,3,0,252,True
B01D5H8JW0,3,0,172,True
B01D62X5XW,3,0,696,False
B01D7AA21G,1,0,15,True
B01D8DAYII,3,0,181,True
B01D8FAK8K,3,0,142,True
B01D8FKNKA,3,0,154,True
B01DAEOVCK,2,0,28,True
B01DBOE85E,3,0,36,True
B01DBY8GEI,2,0,93,True
B01DC1AUXK,3,0,104,True
B01DCG0GPC,2,0,291,True
B01DD489WA,2,0,261,True
B01DDY0VPI,3,0,118,True
B01DEQ9AFC,3,0,539,False
B01DEV46QK,2,0,28,True
B01DF2BOKE,3,0,358,True
B01DF7MKQG,3,0,318,True
B01DFK68KW,3,0,588,False
B01DFKC2SO,3,0,140,True
B01DFWIGU0,2,0,38,True
B01DG5PFAA,3,0,849,False
B01DGACVKM,1,0,23,True
B01DGMBHT6,3,0,83,True
B01DHKOS3O,2,0,409,True
B01DID2TN6,3,0,731,False
B01DIYCNBI,2,0,909,False
B01DJ639HW,1,0,394,True
B01DJJ8HGM,3,0,100,True
B01DKKHRZM,3,0,219,True
B01DL09FO2,3,0,91,True
B01DLORD5Q,3,0,93,True
B01DMMQRUE,3,0,653,False
B01DN0IT4C,3,0,150,True
B01DOLTZNY,2,0,170,True
B01DP7Z2IY,1,0,33,True
B01DQ82UDC,3,0,136,True
B01DQ82UZA,3,0,137,True
B01DQA318I,0,0,4,True
B01DQA3A8Y,0,0,3,True
B01DQK7DDW,3,0,828,False
B01DREMRL0,3,0,62,True
B01DSZX6GI,3,0,154,True
B01DTII3VC,2,0,226,True
B01DUXSS3O,2,0,261,True
B01DV1YF6O,0,0,373,True
B01DWKV63E,3,0,132,True
B01DWOZFI2,3,0,205,True
B01DX8O092,2,0,36,True
B01DYWG03G,3,0,296,True
B01DZSM0HY,3,0,35,True
B01DZU30S0,3,0,895,False
B01E07B46W,3,0,30,True
B01E083FY0,1,0,13,True
B01E1F42Q2,3,0,52,True
B01E1UKBSA,3,0,60,True
B01E2ZOB7G,3,0,293,True
B01E3SNO1G,3,0,93,True
B01E4MLTYU,3,0,278,True
B01E4MLVTS,3,0,277,True
B01E5UTYZM,3,0,611,False
B01E6TEAEM,2,0,226,True
B01E8K1ZN8,3,0,189,True
B01E94TKB2,0,0,11,True
B01E97IX26,3,0,88,True
B01EACD83O,2,0,93,True
B01EAG3VZA,3,0,154,True
B01EBBK0CQ,1,0,152,True
B01EBBMTHU,3,0,695,False
B01EBTBC6G,2,0,63,True
B01EC3IKS4,3,0,143,True
B01ECFI1AE,3,0,40,True
B01ECL3F04,0,0,23,True
B01EGPJ67C,3,0,481,True
B01EHIDRS2,3,0,115,True
B01EIY3E88,2,0,75,True
B01EKCI0L4,2,0,32,True
B01EM8ZBKE,2,0,105,True
B01EMOXBDW,3,0,221,True
B01ENC2ASU,3,0,865,False
B01ENK42R4,3,0,103,True
B01ERK411W,2,0,100,True
B01ERRQ6L8,1,0,31,True
B01ERXCYL8,3,0,196,True
B01ES349CY,2,0,703,False
B01ES64OLW,3,0,497,True
B01ESSA9VO,3,0,540,False
B01ET6JKE2,2,0,154,True
B01EU1L33M,3,0,27,True
B01EV4TV64,2,0,197,True
B01EV99PWE,3,0,101,True
B01EVNAPOW,1,0,26,True
B01EYJQI7Q,3,0,59,True
B01F1AJG80,3,0,858,False
B01F24RHF4,3,0,124,True
B01F42P6KC,3,0,406,True
B01F46QTV8,3,0,382,True
B01F66M1T0,3,0,246,True
B01F6DHWH4,2,0,306,True
B01F6LRW30,3,0,123,True
B01F78T2JY,3,0,52,True
B01F9EFQUU,3,0,141,True
B01F9JW0KO,3,0,96,True
B01FAGPHRO,3,0,63,True
B01FDTA63I,3,0,1069,False
B01FEN66B4,2,0,880,False
B01FG87H2O,3,0,137,True
B01FGJC70U,0,0,22,True
B01FHFYOUE,3,0,341,True
B01FI4GSLM,2,0,183,True
B01FIGXCOG,3,0,474,True
B01FJABHKW,3,0,329,True
B01FJU5NMU,2,0,346,True
B01FJVOB7C,2,0,175,True
B01FKFSA5Q,3,0,66,True
B01FL14FR6,3,0,86,True
B01FL7QBYK,0,0,29,True
B01FL9J55A,3,0,482,True
B01FMFJ7MO,3,0,107,True
B01FOK8B74,3,0,143,True
B01FR5WM2Q,3,0,49,True
B01FR79DOO,3,0,483,True
B01FR8SXXU,3,0,488,True
B01FRK4MLA,3,0,170,True
B01FRSZAUO,0,0,420,True
B01FST8A90,2,0,236,True
B01FTB8NGM,0,0,5,True
B01FW2D41M,3,0,141,True
B01FWNEUIM,2,0,772,False
B01FX762NI,3,0,95,True
B01FY3WAFK,3,0,111,True
B01FYD6U06,2,0,661,False
B01FZJDWXM,0,0,6,True
B01G265M26,2,0,90,True
B01G376Q7O,3,0,594,False
B01G3WBQYM,2,0,64,True
B01G3WBRH8,2,0,63,True
B01G5ZM3SU,1,0,36,True
B01G7CINSA,3,0,111,True
B01G7J0LDI,3,0,397,True
B01G7JUPK2,3,0,335,True
B01G84EW6E,3,0,484,True
B01G8I7HYE,3,0,276,True
B01G8Q94YM,3,0,254,True
B01G8UOVIW,3,0,68,True
B01G9HTNEG,3,0,331,True
B01GAH3T7M,3,0,129,True
B01GF5ACUG,3,0,137,True
B01GHRRIVS,3,0,346,True
B01GIZ4132,3,0,785,False
B01GJ1NFSW,3,0,632,False
B01GJ9CY90,0,0,7,True
B01GJ9DN7W,0,0,12,True
B01GJ9EBSW,0,0,8,True
B01GO92B7U,2,0,496,True
B01GP2Z7KY,3,0,71,True
B01GPALQFQ,2,0,60,True
B01GPL7CMG,0,0,4,True
B01GPQM5WI,3,0,707,False
B01GQ5WNC0,2,0,107,True
B01GQKMQF4,3,0,72,True
B01GR21COC,3,0,327,True
B01GR3DY42,3,0,729,False
B01GRP48J0,3,0,247,True
B01GSAYMM2,3,0,55,True
B01GSTHI0G,3,0,76,True
B01GSW73CQ,3,0,402,True
B01GSWXF0K,3,0,63,True
B01GTNVWYY,3,0,148,True
B01GVOFWS8,3,0,110,True
B01GW2GC5G,3,0,61,True
B01GW2GNH8,2,0,58,True
B01GW2H430,3,0,80,True
B01GW2HF98,3,0,62,True
B01GZ1UT8A,3,0,147,True
B01GZ77U7W,1,0,124,True
B01GZUJ1O4,2,0,380,True
B01H0N1HBA,3,0,35,True
B01H30CASE,3,0,290,True
B01H40O42I,2,0,87,True
B01H44IODE,2,0,81,True
B01H6GRIPK,2,0,133,True
B01H6T45RG,3,0,359,True
B01H6ZSMGK,3,0,64,True
B01H726YDA,3,0,265,True
B01H7ENI5U,3,0,59,True
B01H88FMXQ,2,0,51,True
B01H8NE5DE,3,0,134,True
B01HBV8RHI,3,0,155,True
B01HC2DNCA,3,0,305,True
B01HE85QOA,2,0,254,True
B01HEH31OI,3,0,206,True
B01HEJWCZ0,3,0,130,True
B01HETFQA8,3,0,100,True
B01HETFQKS,3,0,127,True
B01HFFXLNA,3,0,422,True
B01HG0FT3O,3,0,291,True
B01HH9XE2C,2,0,362,True
B01HHB9T4M,3,0,268,True
B01HI3ZOG6,3,0,201,True
B01HMAUHNU,3,0,616,False
B01HMXB7AY,2,0,182,True
B01HOBIYBO,3,0,937,False
B01HONIONA,3,0,40,True
B01HPGEY6W,3,0,46,True
B01HPWATOC,3,0,473,True
B01HQSNGJU,2,0,56,True
B01HRL9XYI,2,0,99,True
B01HSAG8BE,3,0,232,True
B01HSB5LW0,3,0,208,True
B01HT69QZC,3,0,61,True
B01HT69SG4,3,0,55,True
B01HUENNLQ,3,0,145,True
B01I1EE9JY,1,0,28,True
B01I21HGY6,3,0,71,True
B01I2N6140,0,0,4,True
B01I2OXUEI,2,0,95,True
B01I54S1S0,3,0,160,True
B01I57SS5S,3,0,147,True
B01I58T4ZK,3,0,236,True
B01I58U0W6,3,0,190,True
B01I58U4PE,3,0,186,True
B01I5RNZW4,3,0,96,True
B01I776TCK,3,0,119,True
B01I8JLKUI,3,0,54,True
B01I956QMI,3,0,130,True
B01I97KYM4,3,0,352,True
B01IA8GQ42,3,0,213,True
B01IA9BCTA,1,0,154,True
B01IAG7GAM,1,0,23,True
B01IAIQCVO,2,0,94,True
B01IAYVMN6,3,0,997,False
B01IB4NALM,3,0,210,True
B01IBRVXHC,3,0,204,True
B01ICT89DK,3,0,105,True
B01ICT89JE,3,0,56,True
B01IDZU8V4,3,0,66,True
B01IE1ITQI,3,0,71,True
B01IEXGZAI,2,0,581,False
B01IJ3G4KO,2,0,57,True
B01IJCO3JO,3,0,59,True
B01IJOYU1I,3,0,528,False
B01IMYISFO,3,0,189,True
B01IN5TXQK,3,0,211,True
B01INZBCZ0,3,0,227,True
B01IO776JS,3,0,208,True
B01IPH6170,3,0,443,True
B01IPYQWWC,3,0,71,True
B01IQCNB72,1,0,64,True
B01IQEADEE,2,0,101,True
B01IR1SUEG,3,0,111,True
B01IR1SXVQ,3,0,135,True
B01IR6J4CI,3,0,182,True
B01ISMKW7C,3,0,49,True
B01IT9EH1Q,3,0,301,True
B01IT9NLHW,2,0,287,True
B01ITCNWC8,3,0,892,False
B01IUT0XSQ,3,0,137,True
B01IWLGCG4,0,0,6,True
B01IWM1I0S,3,0,401,True
B01IWM1J2A,3,0,401,True
B01IXCT5MA,1,0,21,True
B01IZAOGV0,3,0,405,True
B01J0BQ9XG,3,0,90,True
B01J1M55UM,3,0,330,True
B01J1U5TTQ,2,0,94,True
B01J28O9C0,2,0,60,True
B01J374KT2,2,0,160,True
B01J3CRP8K,3,0,568,False
B01J3O4RYS,2,0,366,True
B01J3XT69U,3,0,303,True
B01J4OS716,0,0,71,True
B01J4Q8KES,3,0,300,True
B01J5ONC6U,3,0,58,True
B01J5P9CH2,2,0,61,True
B01J6YXJKS,0,0,395,True
B01J786XCY,2,0,48,True
B01J7YLPGM,0,0,4,True
B01J8FVGX2,0,0,5,True
B01J8RBRSY,3,0,374,True
B01JA1ZH3E,3,0,51,True
B01JA3IIME,2,0,104,True
B01JA5TOHU,3,0,59,True
B01JCPWE0W,3,0,156,True
B01JEBLEIC,2,0,562,False
B01JFLNZTM,0,0,8,True
B01JHD9CZY,3,0,487,True
B01JI3361O,2,0,72,True
B01JIRW2NI,2,0,255,True
B01JIWRUSK,3,0,136,True
B01JKTD3OQ,2,0,40,True
B01JLQBNLS,1,0,432,True
B01JLSPW4U,3,0,174,True
B01JQ2KUSE,2,0,103,True
B01JQ7ED4Q,3,0,127,True
B01JTKD6J8,3,0,161,True
B01JYUSLPM,3,0,185,True
B01JZ4KJC0,3,0,254,True
B01JZ4KKLA,3,0,265,True
B01JZ4L032,3,0,256,True
B01JZFC9QS,3,0,325,True
B01JZQV79C,3,0,722,False
B01K13I2I2,3,0,56,True
B01K15UQ4I,3,0,163,True
B01K3IAYAO,3,0,236,True
B01K3VKD98,3,0,508,True
B01K6JFHRA,3,0,691,False
B01K73IK9M,3,0,127,True
B01K8JEEGS,3,0,103,True
B01K8RMDO0,2,0,73,True
B01KAGX6XQ,3,0,92,True
B01KB0P6FC,2,0,157,True
B01KBB2LI6,0,0,7,True
B01KFJGT50,0,0,429,True
B01KGE5S4W,3,0,119,True
B01KGEFIQK,3,0,138,True
B01KH72P1M,3,0,304,True
B01KICBMKQ,3,0,290,True
B01KIJ7JGA,2,0,268,True
B01KIN292K,2,0,211,True
B01KJMK4W2,3,0,489,True
B01KKETQPU,3,0,264,True
B01KKHS0QI,3,0,40,True
B01KLT2Z4I,3,0,341,True
B01KNWRJY4,2,0,82,True
B01KOQ9AAK,3,0,286,True
B01KQ16MP4,3,0,130,True
B01KSDEL76,3,0,127,True
B01KT1WA8O,2,0,124,True
B01KT1WAHA,2,0,126,True
B01KT1WD5O,2,0,126,True
B01KUXE5F2,3,0,188,True
B01KUXMI7Y,3,0,62,True
B01KVYXM5Y,3,0,550,False
B01KW4M9ES,2,0,33,True
B01KW8WGZQ,3,0,237,True
B01KWATUV2,3,0,373,True
B01KYJZI0S,2,0,642,False
B01L017K14,3,0,53,True
B01L0W7BZI,3,0,563,False
B01L1A0YNU,2,0,60,True
B01L1CEZ6K,0,0,409,True
B01L32CE20,2,0,683,False
B01L6Z1WYA,3,0,1642,False
B01L704TP8,3,0,225,True
B01L7B4FHE,3,0,220,True
B01L7C453W,3,0,89,True
B01L7PSJFO,3,0,104,True
B01L8F1J4Q,3,0,292,True
B01L8KP3J8,3,0,218,True
B01L8NQGR8,3,0,449,True
B01L9DKZ1A,3,0,123,True
B01L9PJZ96,3,0,38,True
B01LA7BWZS,3,0,71,True
B01LAHCOQ4,3,0,696,False
B01LB2TJBG,3,0,254,True
B01LB71UEK,3,0,133,True
B01LBKUXMM,3,0,550,False
B01LBSZQ3U,2,0,306,True
B01LD3S7AW,3,0,149,True
B01LDMXXK2,3,0,493,True
B01LDRQ96C,3,0,30,True
B01LDUGHVQ,3,0,32,True
B01LENM5TK,2,0,203,True
B01LI4IDLO,3,0,223,True
B01LKZ0Q20,2,0,94,True
B01LKZ0RGA,2,0,71,True
B01LMWA7PM,3,0,41,True
B01LN40O8O,1,0,29,True
B01LN54INA,3,0,681,False
B01LPMN8CS,3,0,322,True
B01LQBIWQ0,3,0,164,True
B01LSJRC02,3,0,225,True
B01LSMX2I0,3,0,166,True
B01LSY11EU,3,0,120,True
B01LT7HT92,3,0,123,True
B01LT7LU92,0,0,56,True
B01LT7YRNS,3,0,29,True
B01LTIAU6A,3,0,102,True
B01LTIAUAQ,2,0,91,True
B01LVTI3TO,3,0,188,True
B01LW6DGQ4,2,0,212,True
B01LWDCSIZ,3,0,682,False
B01LWMG41R,3,0,222,True
B01LWPA94E,2,0,157,True
B01LWQ0HXW,3,0,290,True
B01LX11N81,2,0,60,True
B01LX3JVQL,2,0,135,True
B01LX3U0H6,2,0,164,True
B01LXF8I62,3,0,68,True
B01LXG3ODW,0,0,7,True
B01LXHZ3X1,3,0,101,True
B01LXM1HEK,3,0,214,True
B01LXMFQKU,2,0,25,True
B01LXR5Z45,2,0,250,True
B01LXS3XLN,1,0,22,True
B01LXSDWK4,3,0,65,True
B01LXVIQXX,0,0,15,True
B01LXVSNBZ,3,0,695,False
B01LXX038W,3,0,115,True
B01LY2YISP,2,0,97,True
B01LY5HNCR,3,0,275,True
B01LY6Z2M6,3,0,226,True
B01LY9YK3W,3,0,693,False
B01LYBODSE,3,0,344,True
B01LYBQXRH,3,0,122,True
B01LYC48IQ,3,0,440,True
B01LYCH5ER,3,0,24,True
B01LYCN6A7,3,0,55,True
B01LYFCS68,3,0,392,True
B01LYFJ7WP,3,0,803,False
B01LYHWMME,2,0,88,True
B01LYJPIFF,2,0,550,False
B01LYSCW6Z,3,0,260,True
B01LZ0OG7K,3,0,29,True
B01LZ7UN44,3,0,96,True
B01LZ8K6YH,3,0,351,True
B01LZ9MT1I,2,0,139,True
B01LZDCMPT,3,0,96,True
B01LZEMKJ5,3,0,78,True
B01LZG17UO,3,0,123,True
B01LZG4KPC,3,0,203,True
B01LZI7KQB,3,0,530,False
B01LZKMVEC,3,0,184,True
B01LZMJ3QO,3,0,261,True
B01LZN0KGB,3,0,616,False
B01LZV1M5V,2,0,466,True
B01LZVT9SS,3,0,394,True
B01LZWPZXG,2,0,164,True
B01LZZYNEJ,2,0,422,True
B01M02M87X,3,0,505,True
B01M07RTKT,3,0,461,True
B01M0A4B9M,3,0,117,True
B01M0B5YYF,2,0,788,False
B01M0ERS1V,3,0,80,True
B01M0FNU0H,3,0,57,True
B01M0H7YC2,3,0,276,True
B01M0HEA0R,3,0,75,True
B01M0OCRPL,2,0,175,True
B01M0VU3CM,2,0,330,True
B01M0XLTT5,3,0,127,True
B01M108XFQ,3,0,382,True
B01M116P3O,3,0,286,True
B01M11TRQM,2,0,114,True
B01M13A6JT,3,0,184,True
B01M18NW46,3,0,263,True
B01M1BYJAG,3,0,127,True
B01M1I17IV,3,0,202,True
B01M1JTKO2,2,0,129,True
B01M1KSWV6,2,0,39,True
B01M262LLV,3,0,530,False
B01M296DQ3,2,0,185,True
B01M29REHE,3,0,776,False
B01M2CO7S1,3,0,68,True
B01M2CO8RA,3,0,141,True
B01M2X3GB9,1,0,16,True
B01M31HUYJ,3,0,209,True
B01M35CW6H,3,0,139,True
B01M35JWT6,2,0,447,True
B01M364UGL,3,0,159,True
B01M3QL75X,3,0,65,True
B01M3TD15E,1,0,130,True
B01M4LIKLI,3,0,61,True
B01M4LQ8P6,3,0,186,True
B01M4MQZEI,2,0,28,True
B01M4S1Z83,2,0,159,True
B01M5BNY8P,2,0,345,True
B01M5JGOFT,3,0,115,True
