dataset,encoder,method,query_id,K,n_highest,rescued,newly_missed,net,rescued_fraction,missed_fraction,net_fraction
esci,minilm,canonical,90653,20,6,0,1,-1,0.0,0.16666666666666666,-0.16666666666666666
esci,minilm,canonical,90835,20,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,90983,20,13,1,0,1,0.07692307692307693,0.0,0.07692307692307693
esci,minilm,canonical,91113,20,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,91245,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,91267,20,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,91452,20,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,91498,20,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,91539,20,8,0,1,-1,0.0,0.125,-0.125
esci,minilm,canonical,91847,20,14,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,92217,20,33,1,2,-1,0.030303030303030304,0.06060606060606061,-0.030303030303030304
esci,minilm,canonical,92320,20,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,92627,20,16,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,92663,20,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,92720,20,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,92810,20,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,92928,20,5,0,1,-1,0.0,0.2,-0.2
esci,minilm,canonical,93169,20,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,93559,20,21,2,2,0,0.09523809523809523,0.09523809523809523,0.0
esci,minilm,canonical,93654,20,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,93758,20,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,94456,20,13,0,1,-1,0.0,0.07692307692307693,-0.07692307692307693
esci,minilm,canonical,94846,20,3,1,1,0,0.3333333333333333,0.3333333333333333,0.0
esci,minilm,canonical,94878,20,13,1,0,1,0.07692307692307693,0.0,0.07692307692307693
esci,minilm,canonical,94932,20,13,5,1,4,0.38461538461538464,0.07692307692307693,0.3076923076923077
esci,minilm,canonical,95116,20,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,95136,20,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,95453,20,11,1,2,-1,0.09090909090909091,0.18181818181818182,-0.09090909090909091
esci,minilm,canonical,95494,20,18,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,95886,20,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,95917,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,96045,20,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,96401,20,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,96535,20,28,6,5,1,0.21428571428571427,0.17857142857142858,0.03571428571428571
esci,minilm,canonical,96819,20,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,98201,20,6,1,1,0,0.16666666666666666,0.16666666666666666,0.0
esci,minilm,canonical,98425,20,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,98526,20,6,1,1,0,0.16666666666666666,0.16666666666666666,0.0
esci,minilm,canonical,99391,20,6,1,0,1,0.16666666666666666,0.0,0.16666666666666666
esci,minilm,canonical,99846,20,4,1,0,1,0.25,0.0,0.25
esci,minilm,canonical,100084,20,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,100330,20,10,1,0,1,0.1,0.0,0.1
esci,minilm,canonical,100469,20,9,1,0,1,0.1111111111111111,0.0,0.1111111111111111
esci,minilm,canonical,100474,20,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,100637,20,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,100807,20,27,5,4,1,0.18518518518518517,0.14814814814814814,0.037037037037037035
esci,minilm,canonical,101683,20,14,2,1,1,0.14285714285714285,0.07142857142857142,0.07142857142857142
esci,minilm,canonical,101841,20,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,102215,20,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,102308,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,102732,20,9,0,1,-1,0.0,0.1111111111111111,-0.1111111111111111
esci,minilm,canonical,102895,20,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,102991,20,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,103099,20,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,103248,20,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,103500,20,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,103612,20,15,2,1,1,0.13333333333333333,0.06666666666666667,0.06666666666666667
esci,minilm,canonical,103705,20,5,1,0,1,0.2,0.0,0.2
esci,minilm,canonical,104116,20,32,2,4,-2,0.0625,0.125,-0.0625
esci,minilm,canonical,104212,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,104375,20,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,104485,20,16,2,1,1,0.125,0.0625,0.0625
esci,minilm,canonical,104556,20,10,0,3,-3,0.0,0.3,-0.3
esci,minilm,canonical,104929,20,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,105336,20,12,0,1,-1,0.0,0.08333333333333333,-0.08333333333333333
esci,minilm,canonical,105354,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,106080,20,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,106387,20,6,0,3,-3,0.0,0.5,-0.5
esci,minilm,canonical,106839,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,107789,20,8,2,0,2,0.25,0.0,0.25
esci,minilm,canonical,107880,20,3,0,2,-2,0.0,0.6666666666666666,-0.6666666666666666
esci,minilm,canonical,107900,20,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,108093,20,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,108571,20,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,108769,20,8,2,0,2,0.25,0.0,0.25
esci,minilm,canonical,108964,20,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,109159,20,8,0,1,-1,0.0,0.125,-0.125
esci,minilm,canonical,109658,20,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,110355,20,8,1,0,1,0.125,0.0,0.125
esci,minilm,canonical,110443,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,110695,20,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,110785,20,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,110848,20,22,1,1,0,0.045454545454545456,0.045454545454545456,0.0
esci,minilm,canonical,110909,20,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,111397,20,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,111447,20,14,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,111629,20,14,1,2,-1,0.07142857142857142,0.14285714285714285,-0.07142857142857142
esci,minilm,canonical,111828,20,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,111876,20,4,1,0,1,0.25,0.0,0.25
esci,minilm,canonical,111913,20,11,1,1,0,0.09090909090909091,0.09090909090909091,0.0
esci,minilm,canonical,111950,20,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,112070,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,112116,20,12,1,0,1,0.08333333333333333,0.0,0.08333333333333333
esci,minilm,canonical,112141,20,10,0,1,-1,0.0,0.1,-0.1
esci,minilm,canonical,112578,20,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,112716,20,6,0,2,-2,0.0,0.3333333333333333,-0.3333333333333333
esci,minilm,canonical,113321,20,32,3,0,3,0.09375,0.0,0.09375
esci,minilm,canonical,113679,20,33,4,3,1,0.12121212121212122,0.09090909090909091,0.030303030303030304
esci,minilm,canonical,114588,20,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,114599,20,2,1,0,1,0.5,0.0,0.5
esci,minilm,canonical,114650,20,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,114793,20,1,0,1,-1,0.0,1.0,-1.0
esci,minilm,canonical,114905,20,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,114954,20,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,115094,20,26,4,4,0,0.15384615384615385,0.15384615384615385,0.0
esci,minilm,canonical,115539,20,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,165,50,6,0,2,-2,0.0,0.3333333333333333,-0.3333333333333333
esci,minilm,canonical,433,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,500,50,22,1,0,1,0.045454545454545456,0.0,0.045454545454545456
esci,minilm,canonical,541,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,598,50,14,0,1,-1,0.0,0.07142857142857142,-0.07142857142857142
esci,minilm,canonical,600,50,26,0,3,-3,0.0,0.11538461538461539,-0.11538461538461539
esci,minilm,canonical,602,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,622,50,26,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,637,50,13,2,1,1,0.15384615384615385,0.07692307692307693,0.07692307692307693
esci,minilm,canonical,861,50,24,3,0,3,0.125,0.0,0.125
esci,minilm,canonical,933,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,978,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,1210,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,1293,50,10,1,1,0,0.1,0.1,0.0
esci,minilm,canonical,1310,50,1,1,0,1,1.0,0.0,1.0
esci,minilm,canonical,1458,50,15,0,2,-2,0.0,0.13333333333333333,-0.13333333333333333
esci,minilm,canonical,1476,50,17,2,0,2,0.11764705882352941,0.0,0.11764705882352941
esci,minilm,canonical,1530,50,17,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,1659,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,1816,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,2286,50,13,1,2,-1,0.07692307692307693,0.15384615384615385,-0.07692307692307693
esci,minilm,canonical,2390,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,2692,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,2855,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,3012,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,3492,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,3494,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,3986,50,14,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,4299,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,4321,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,4860,50,2,1,0,1,0.5,0.0,0.5
esci,minilm,canonical,4956,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,5079,50,10,1,0,1,0.1,0.0,0.1
esci,minilm,canonical,5094,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,5419,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,5787,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,5921,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,6138,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,6685,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,7034,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,7126,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,7303,50,12,0,1,-1,0.0,0.08333333333333333,-0.08333333333333333
esci,minilm,canonical,7340,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,7545,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,7581,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,8063,50,12,2,0,2,0.16666666666666666,0.0,0.16666666666666666
esci,minilm,canonical,8519,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,8605,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,8740,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,9096,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,9695,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,9776,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,9967,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,10312,50,20,1,1,0,0.05,0.05,0.0
esci,minilm,canonical,10370,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,11509,50,5,0,1,-1,0.0,0.2,-0.2
esci,minilm,canonical,11621,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,11875,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,11925,50,28,1,0,1,0.03571428571428571,0.0,0.03571428571428571
esci,minilm,canonical,12176,50,27,2,3,-1,0.07407407407407407,0.1111111111111111,-0.037037037037037035
esci,minilm,canonical,12432,50,12,1,1,0,0.08333333333333333,0.08333333333333333,0.0
esci,minilm,canonical,12557,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,12664,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,12809,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,13089,50,32,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,13169,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,13471,50,21,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,13639,50,15,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,13785,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,13954,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,14346,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,14880,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,14882,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,15154,50,28,1,0,1,0.03571428571428571,0.0,0.03571428571428571
esci,minilm,canonical,15164,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,15311,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,15647,50,21,0,1,-1,0.0,0.047619047619047616,-0.047619047619047616
esci,minilm,canonical,15716,50,14,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,15777,50,12,1,0,1,0.08333333333333333,0.0,0.08333333333333333
esci,minilm,canonical,15807,50,15,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,16613,50,9,2,1,1,0.2222222222222222,0.1111111111111111,0.1111111111111111
esci,minilm,canonical,16684,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,17384,50,11,1,0,1,0.09090909090909091,0.0,0.09090909090909091
esci,minilm,canonical,17607,50,17,1,0,1,0.058823529411764705,0.0,0.058823529411764705
esci,minilm,canonical,17689,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,17742,50,12,0,1,-1,0.0,0.08333333333333333,-0.08333333333333333
esci,minilm,canonical,18356,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,18553,50,21,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,18679,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,18682,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,18932,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,19053,50,14,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,19134,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,19268,50,21,3,4,-1,0.14285714285714285,0.19047619047619047,-0.047619047619047616
esci,minilm,canonical,19369,50,11,1,0,1,0.09090909090909091,0.0,0.09090909090909091
esci,minilm,canonical,19372,50,15,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,19380,50,2,0,1,-1,0.0,0.5,-0.5
esci,minilm,canonical,19619,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,19694,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,19953,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20037,50,32,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20185,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20307,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20315,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20385,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20500,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20523,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,20788,50,5,1,0,1,0.2,0.0,0.2
esci,minilm,canonical,21481,50,17,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,21645,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,22173,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,22211,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,22441,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,22639,50,9,3,0,3,0.3333333333333333,0.0,0.3333333333333333
esci,minilm,canonical,23148,50,4,0,1,-1,0.0,0.25,-0.25
esci,minilm,canonical,23260,50,15,1,0,1,0.06666666666666667,0.0,0.06666666666666667
esci,minilm,canonical,23744,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,24082,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,24402,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,24504,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,24668,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,24697,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,24831,50,19,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,25132,50,12,0,1,-1,0.0,0.08333333333333333,-0.08333333333333333
esci,minilm,canonical,25426,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,25497,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,25516,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,25591,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,26321,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,26642,50,10,0,1,-1,0.0,0.1,-0.1
esci,minilm,canonical,26872,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,27927,50,8,1,1,0,0.125,0.125,0.0
esci,minilm,canonical,28198,50,15,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,28637,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29049,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29123,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29488,50,7,0,1,-1,0.0,0.14285714285714285,-0.14285714285714285
esci,minilm,canonical,29596,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29729,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29868,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29928,50,5,1,0,1,0.2,0.0,0.2
esci,minilm,canonical,29941,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29945,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,29952,50,4,2,0,2,0.5,0.0,0.5
esci,minilm,canonical,30020,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,30318,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,31573,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,31659,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,31724,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,31889,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,32142,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,32164,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,32311,50,11,0,3,-3,0.0,0.2727272727272727,-0.2727272727272727
esci,minilm,canonical,32350,50,9,1,0,1,0.1111111111111111,0.0,0.1111111111111111
esci,minilm,canonical,32351,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,32430,50,19,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,32612,50,2,0,1,-1,0.0,0.5,-0.5
esci,minilm,canonical,32812,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,32917,50,7,1,0,1,0.14285714285714285,0.0,0.14285714285714285
esci,minilm,canonical,33004,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,33735,50,20,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,34128,50,26,2,0,2,0.07692307692307693,0.0,0.07692307692307693
esci,minilm,canonical,34229,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,34443,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,34775,50,3,1,0,1,0.3333333333333333,0.0,0.3333333333333333
esci,minilm,canonical,34817,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,35117,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,35242,50,2,1,0,1,0.5,0.0,0.5
esci,minilm,canonical,35755,50,15,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,36669,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,36678,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,36753,50,12,0,1,-1,0.0,0.08333333333333333,-0.08333333333333333
esci,minilm,canonical,36912,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,36960,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,37451,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,37466,50,24,1,0,1,0.041666666666666664,0.0,0.041666666666666664
esci,minilm,canonical,37498,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,37670,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,37789,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,38679,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,39022,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,39107,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,39157,50,2,1,0,1,0.5,0.0,0.5
esci,minilm,canonical,39263,50,2,0,1,-1,0.0,0.5,-0.5
esci,minilm,canonical,40165,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,40292,50,7,0,1,-1,0.0,0.14285714285714285,-0.14285714285714285
esci,minilm,canonical,40356,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,40483,50,29,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,40528,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,40573,50,23,0,1,-1,0.0,0.043478260869565216,-0.043478260869565216
esci,minilm,canonical,40615,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,40834,50,7,1,0,1,0.14285714285714285,0.0,0.14285714285714285
esci,minilm,canonical,41423,50,24,3,1,2,0.125,0.041666666666666664,0.08333333333333333
esci,minilm,canonical,41492,50,13,1,0,1,0.07692307692307693,0.0,0.07692307692307693
esci,minilm,canonical,41502,50,11,1,0,1,0.09090909090909091,0.0,0.09090909090909091
esci,minilm,canonical,41795,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,42118,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,42332,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,42405,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,42445,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,42964,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,42968,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,43579,50,11,5,0,5,0.45454545454545453,0.0,0.45454545454545453
esci,minilm,canonical,43948,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,43961,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,43983,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,44424,50,4,0,2,-2,0.0,0.5,-0.5
esci,minilm,canonical,44706,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,44816,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,44845,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,44960,50,12,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,45294,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,45464,50,16,1,0,1,0.0625,0.0,0.0625
esci,minilm,canonical,45588,50,4,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,45713,50,12,1,0,1,0.08333333333333333,0.0,0.08333333333333333
esci,minilm,canonical,45745,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,45843,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,45990,50,9,0,1,-1,0.0,0.1111111111111111,-0.1111111111111111
esci,minilm,canonical,46008,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,46089,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,46097,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,46149,50,15,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,46177,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,46471,50,10,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,46910,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,47106,50,9,0,3,-3,0.0,0.3333333333333333,-0.3333333333333333
esci,minilm,canonical,47213,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,47217,50,15,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,47526,50,24,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,47631,50,28,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,47857,50,26,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,47892,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,48397,50,12,1,1,0,0.08333333333333333,0.08333333333333333,0.0
esci,minilm,canonical,48914,50,22,1,0,1,0.045454545454545456,0.0,0.045454545454545456
esci,minilm,canonical,48929,50,19,0,2,-2,0.0,0.10526315789473684,-0.10526315789473684
esci,minilm,canonical,49077,50,11,0,1,-1,0.0,0.09090909090909091,-0.09090909090909091
esci,minilm,canonical,49201,50,10,1,2,-1,0.1,0.2,-0.1
esci,minilm,canonical,49481,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,49972,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,50118,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,50311,50,18,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,50356,50,5,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,50494,50,7,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,51056,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,51227,50,13,0,1,-1,0.0,0.07692307692307693,-0.07692307692307693
esci,minilm,canonical,51454,50,11,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,52230,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,52255,50,9,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,52348,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,52482,50,1,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,52830,50,3,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,53042,50,8,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,53114,50,2,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,53284,50,6,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,53328,50,13,0,0,0,0.0,0.0,0.0
esci,minilm,canonical,53451,50,3,0,0,0,0.0,0.0,0.0
