dataset,encoder,method,query_id,K,n_highest,rescued,newly_missed,net,rescued_fraction,missed_fraction,net_fraction
wands,bge_base,canonical,417,20,188,10,6,4,0.05319148936170213,0.031914893617021274,0.02127659574468085
wands,bge_base,canonical,418,20,608,16,15,1,0.02631578947368421,0.024671052631578948,0.001644736842105263
wands,bge_base,canonical,419,20,16,0,1,-1,0.0,0.0625,-0.0625
wands,bge_base,canonical,420,20,766,13,12,1,0.016971279373368148,0.015665796344647518,0.0013054830287206266
wands,bge_base,canonical,421,20,649,13,14,-1,0.020030816640986132,0.02157164869029276,-0.0015408320493066256
wands,bge_base,canonical,422,20,428,16,14,2,0.037383177570093455,0.03271028037383177,0.004672897196261682
wands,bge_base,canonical,423,20,285,12,13,-1,0.042105263157894736,0.0456140350877193,-0.0035087719298245615
wands,bge_base,canonical,425,20,56,4,1,3,0.07142857142857142,0.017857142857142856,0.05357142857142857
wands,bge_base,canonical,426,20,223,9,9,0,0.04035874439461883,0.04035874439461883,0.0
wands,bge_base,canonical,428,20,66,2,8,-6,0.030303030303030304,0.12121212121212122,-0.09090909090909091
wands,bge_base,canonical,429,20,94,4,6,-2,0.0425531914893617,0.06382978723404255,-0.02127659574468085
wands,bge_base,canonical,431,20,75,5,5,0,0.06666666666666667,0.06666666666666667,0.0
wands,bge_base,canonical,432,20,42,5,5,0,0.11904761904761904,0.11904761904761904,0.0
wands,bge_base,canonical,433,20,113,16,15,1,0.1415929203539823,0.13274336283185842,0.008849557522123894
wands,bge_base,canonical,434,20,226,15,15,0,0.06637168141592921,0.06637168141592921,0.0
wands,bge_base,canonical,435,20,47,6,0,6,0.1276595744680851,0.0,0.1276595744680851
wands,bge_base,canonical,436,20,46,7,8,-1,0.15217391304347827,0.17391304347826086,-0.021739130434782608
wands,bge_base,canonical,437,20,47,5,9,-4,0.10638297872340426,0.19148936170212766,-0.0851063829787234
wands,bge_base,canonical,438,20,101,7,10,-3,0.06930693069306931,0.09900990099009901,-0.0297029702970297
wands,bge_base,canonical,439,20,216,16,16,0,0.07407407407407407,0.07407407407407407,0.0
wands,bge_base,canonical,440,20,255,10,8,2,0.0392156862745098,0.03137254901960784,0.00784313725490196
wands,bge_base,canonical,441,20,78,2,10,-8,0.02564102564102564,0.1282051282051282,-0.10256410256410256
wands,bge_base,canonical,442,20,70,10,12,-2,0.14285714285714285,0.17142857142857143,-0.02857142857142857
wands,bge_base,canonical,443,20,352,10,4,6,0.028409090909090908,0.011363636363636364,0.017045454545454544
wands,bge_base,canonical,444,20,114,7,2,5,0.06140350877192982,0.017543859649122806,0.043859649122807015
wands,bge_base,canonical,445,20,170,5,11,-6,0.029411764705882353,0.06470588235294118,-0.03529411764705882
wands,bge_base,canonical,446,20,57,3,4,-1,0.05263157894736842,0.07017543859649122,-0.017543859649122806
wands,bge_base,canonical,447,20,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,448,20,81,0,1,-1,0.0,0.012345679012345678,-0.012345679012345678
wands,bge_base,canonical,453,20,25,0,3,-3,0.0,0.12,-0.12
wands,bge_base,canonical,455,20,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,456,20,76,5,4,1,0.06578947368421052,0.05263157894736842,0.013157894736842105
wands,bge_base,canonical,459,20,19,5,1,4,0.2631578947368421,0.05263157894736842,0.21052631578947367
wands,bge_base,canonical,460,20,7,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,461,20,4,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,464,20,85,5,5,0,0.058823529411764705,0.058823529411764705,0.0
wands,bge_base,canonical,465,20,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,466,20,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,468,20,4,0,1,-1,0.0,0.25,-0.25
wands,bge_base,canonical,469,20,64,5,3,2,0.078125,0.046875,0.03125
wands,bge_base,canonical,470,20,45,7,7,0,0.15555555555555556,0.15555555555555556,0.0
wands,bge_base,canonical,471,20,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,472,20,47,6,6,0,0.1276595744680851,0.1276595744680851,0.0
wands,bge_base,canonical,473,20,126,4,6,-2,0.031746031746031744,0.047619047619047616,-0.015873015873015872
wands,bge_base,canonical,476,20,639,12,12,0,0.018779342723004695,0.018779342723004695,0.0
wands,bge_base,canonical,481,20,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,482,20,12,3,0,3,0.25,0.0,0.25
wands,bge_base,canonical,483,20,4,1,1,0,0.25,0.25,0.0
wands,bge_base,canonical,0,50,39,1,15,-14,0.02564102564102564,0.38461538461538464,-0.358974358974359
wands,bge_base,canonical,1,50,8,1,1,0,0.125,0.125,0.0
wands,bge_base,canonical,2,50,151,13,14,-1,0.08609271523178808,0.09271523178807947,-0.006622516556291391
wands,bge_base,canonical,3,50,55,3,3,0,0.05454545454545454,0.05454545454545454,0.0
wands,bge_base,canonical,4,50,23,0,4,-4,0.0,0.17391304347826086,-0.17391304347826086
wands,bge_base,canonical,5,50,179,16,21,-5,0.0893854748603352,0.11731843575418995,-0.027932960893854747
wands,bge_base,canonical,6,50,43,6,6,0,0.13953488372093023,0.13953488372093023,0.0
wands,bge_base,canonical,7,50,23,3,3,0,0.13043478260869565,0.13043478260869565,0.0
wands,bge_base,canonical,9,50,74,10,12,-2,0.13513513513513514,0.16216216216216217,-0.02702702702702703
wands,bge_base,canonical,10,50,21,2,1,1,0.09523809523809523,0.047619047619047616,0.047619047619047616
wands,bge_base,canonical,11,50,65,11,7,4,0.16923076923076924,0.1076923076923077,0.06153846153846154
wands,bge_base,canonical,13,50,46,3,8,-5,0.06521739130434782,0.17391304347826086,-0.10869565217391304
wands,bge_base,canonical,14,50,20,0,5,-5,0.0,0.25,-0.25
wands,bge_base,canonical,16,50,4,0,1,-1,0.0,0.25,-0.25
wands,bge_base,canonical,17,50,21,1,6,-5,0.047619047619047616,0.2857142857142857,-0.23809523809523808
wands,bge_base,canonical,20,50,12,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,22,50,22,0,1,-1,0.0,0.045454545454545456,-0.045454545454545456
wands,bge_base,canonical,26,50,876,35,30,5,0.03995433789954338,0.03424657534246575,0.005707762557077625
wands,bge_base,canonical,27,50,100,13,8,5,0.13,0.08,0.05
wands,bge_base,canonical,28,50,175,20,19,1,0.11428571428571428,0.10857142857142857,0.005714285714285714
wands,bge_base,canonical,31,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,35,50,51,2,1,1,0.0392156862745098,0.0196078431372549,0.0196078431372549
wands,bge_base,canonical,36,50,37,7,4,3,0.1891891891891892,0.10810810810810811,0.08108108108108109
wands,bge_base,canonical,37,50,110,4,1,3,0.03636363636363636,0.00909090909090909,0.02727272727272727
wands,bge_base,canonical,38,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,39,50,31,0,3,-3,0.0,0.0967741935483871,-0.0967741935483871
wands,bge_base,canonical,40,50,40,7,17,-10,0.175,0.425,-0.25
wands,bge_base,canonical,41,50,19,1,0,1,0.05263157894736842,0.0,0.05263157894736842
wands,bge_base,canonical,42,50,3,0,1,-1,0.0,0.3333333333333333,-0.3333333333333333
wands,bge_base,canonical,44,50,33,8,2,6,0.24242424242424243,0.06060606060606061,0.18181818181818182
wands,bge_base,canonical,45,50,20,0,3,-3,0.0,0.15,-0.15
wands,bge_base,canonical,46,50,5,1,1,0,0.2,0.2,0.0
wands,bge_base,canonical,48,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,50,50,28,4,7,-3,0.14285714285714285,0.25,-0.10714285714285714
wands,bge_base,canonical,51,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,54,50,5,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,55,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,59,50,43,1,1,0,0.023255813953488372,0.023255813953488372,0.0
wands,bge_base,canonical,60,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,62,50,9,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,63,50,72,7,5,2,0.09722222222222222,0.06944444444444445,0.027777777777777776
wands,bge_base,canonical,64,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,65,50,38,11,1,10,0.2894736842105263,0.02631578947368421,0.2631578947368421
wands,bge_base,canonical,66,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,68,50,89,9,12,-3,0.10112359550561797,0.1348314606741573,-0.033707865168539325
wands,bge_base,canonical,69,50,13,1,5,-4,0.07692307692307693,0.38461538461538464,-0.3076923076923077
wands,bge_base,canonical,70,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,71,50,47,8,7,1,0.1702127659574468,0.14893617021276595,0.02127659574468085
wands,bge_base,canonical,72,50,85,13,17,-4,0.15294117647058825,0.2,-0.047058823529411764
wands,bge_base,canonical,74,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,75,50,4,1,0,1,0.25,0.0,0.25
wands,bge_base,canonical,76,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,77,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,78,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,81,50,75,7,8,-1,0.09333333333333334,0.10666666666666667,-0.013333333333333334
wands,bge_base,canonical,82,50,53,0,4,-4,0.0,0.07547169811320754,-0.07547169811320754
wands,bge_base,canonical,84,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,86,50,15,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,88,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,89,50,68,6,4,2,0.08823529411764706,0.058823529411764705,0.029411764705882353
wands,bge_base,canonical,91,50,8,2,0,2,0.25,0.0,0.25
wands,bge_base,canonical,93,50,58,5,3,2,0.08620689655172414,0.05172413793103448,0.034482758620689655
wands,bge_base,canonical,94,50,4,0,1,-1,0.0,0.25,-0.25
wands,bge_base,canonical,95,50,49,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,97,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,101,50,4,2,1,1,0.5,0.25,0.25
wands,bge_base,canonical,102,50,57,4,5,-1,0.07017543859649122,0.08771929824561403,-0.017543859649122806
wands,bge_base,canonical,104,50,12,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,107,50,43,0,5,-5,0.0,0.11627906976744186,-0.11627906976744186
wands,bge_base,canonical,108,50,81,11,8,3,0.13580246913580246,0.09876543209876543,0.037037037037037035
wands,bge_base,canonical,109,50,39,1,0,1,0.02564102564102564,0.0,0.02564102564102564
wands,bge_base,canonical,111,50,69,5,3,2,0.07246376811594203,0.043478260869565216,0.028985507246376812
wands,bge_base,canonical,112,50,266,17,15,2,0.06390977443609022,0.05639097744360902,0.007518796992481203
wands,bge_base,canonical,114,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,115,50,202,18,17,1,0.0891089108910891,0.08415841584158416,0.0049504950495049506
wands,bge_base,canonical,119,50,158,5,3,2,0.03164556962025317,0.0189873417721519,0.012658227848101266
wands,bge_base,canonical,120,50,33,1,0,1,0.030303030303030304,0.0,0.030303030303030304
wands,bge_base,canonical,121,50,726,35,40,-5,0.048209366391184574,0.05509641873278237,-0.006887052341597796
wands,bge_base,canonical,122,50,375,10,16,-6,0.02666666666666667,0.042666666666666665,-0.016
wands,bge_base,canonical,123,50,187,4,15,-11,0.0213903743315508,0.08021390374331551,-0.058823529411764705
wands,bge_base,canonical,124,50,324,14,10,4,0.043209876543209874,0.030864197530864196,0.012345679012345678
wands,bge_base,canonical,125,50,1,1,0,1,1.0,0.0,1.0
wands,bge_base,canonical,126,50,241,23,16,7,0.0954356846473029,0.06639004149377593,0.029045643153526972
wands,bge_base,canonical,127,50,159,14,20,-6,0.0880503144654088,0.12578616352201258,-0.03773584905660377
wands,bge_base,canonical,128,50,113,20,12,8,0.17699115044247787,0.10619469026548672,0.07079646017699115
wands,bge_base,canonical,129,50,28,1,4,-3,0.03571428571428571,0.14285714285714285,-0.10714285714285714
wands,bge_base,canonical,130,50,187,2,2,0,0.0106951871657754,0.0106951871657754,0.0
wands,bge_base,canonical,131,50,173,23,25,-2,0.1329479768786127,0.14450867052023122,-0.011560693641618497
wands,bge_base,canonical,132,50,42,1,15,-14,0.023809523809523808,0.35714285714285715,-0.3333333333333333
wands,bge_base,canonical,137,50,80,9,11,-2,0.1125,0.1375,-0.025
wands,bge_base,canonical,138,50,142,19,21,-2,0.13380281690140844,0.14788732394366197,-0.014084507042253521
wands,bge_base,canonical,140,50,3,1,0,1,0.3333333333333333,0.0,0.3333333333333333
wands,bge_base,canonical,141,50,3,1,0,1,0.3333333333333333,0.0,0.3333333333333333
wands,bge_base,canonical,142,50,5,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,143,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,144,50,116,18,18,0,0.15517241379310345,0.15517241379310345,0.0
wands,bge_base,canonical,145,50,32,2,5,-3,0.0625,0.15625,-0.09375
wands,bge_base,canonical,146,50,4,2,0,2,0.5,0.0,0.5
wands,bge_base,canonical,147,50,12,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,148,50,194,22,12,10,0.1134020618556701,0.061855670103092786,0.05154639175257732
wands,bge_base,canonical,150,50,21,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,151,50,630,22,26,-4,0.03492063492063492,0.04126984126984127,-0.006349206349206349
wands,bge_base,canonical,153,50,145,15,8,7,0.10344827586206896,0.05517241379310345,0.04827586206896552
wands,bge_base,canonical,155,50,8,0,2,-2,0.0,0.25,-0.25
wands,bge_base,canonical,158,50,44,4,10,-6,0.09090909090909091,0.22727272727272727,-0.13636363636363635
wands,bge_base,canonical,159,50,93,11,7,4,0.11827956989247312,0.07526881720430108,0.043010752688172046
wands,bge_base,canonical,160,50,226,21,15,6,0.09292035398230089,0.06637168141592921,0.02654867256637168
wands,bge_base,canonical,161,50,38,0,1,-1,0.0,0.02631578947368421,-0.02631578947368421
wands,bge_base,canonical,163,50,47,1,0,1,0.02127659574468085,0.0,0.02127659574468085
wands,bge_base,canonical,164,50,128,9,7,2,0.0703125,0.0546875,0.015625
wands,bge_base,canonical,165,50,69,5,11,-6,0.07246376811594203,0.15942028985507245,-0.08695652173913043
wands,bge_base,canonical,166,50,26,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,167,50,87,11,3,8,0.12643678160919541,0.034482758620689655,0.09195402298850575
wands,bge_base,canonical,169,50,27,1,3,-2,0.037037037037037035,0.1111111111111111,-0.07407407407407407
wands,bge_base,canonical,170,50,99,11,6,5,0.1111111111111111,0.06060606060606061,0.050505050505050504
wands,bge_base,canonical,172,50,42,2,1,1,0.047619047619047616,0.023809523809523808,0.023809523809523808
wands,bge_base,canonical,173,50,4,0,1,-1,0.0,0.25,-0.25
wands,bge_base,canonical,175,50,70,8,6,2,0.11428571428571428,0.08571428571428572,0.02857142857142857
wands,bge_base,canonical,176,50,23,1,0,1,0.043478260869565216,0.0,0.043478260869565216
wands,bge_base,canonical,177,50,16,0,4,-4,0.0,0.25,-0.25
wands,bge_base,canonical,178,50,24,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,180,50,72,5,6,-1,0.06944444444444445,0.08333333333333333,-0.013888888888888888
wands,bge_base,canonical,182,50,58,8,5,3,0.13793103448275862,0.08620689655172414,0.05172413793103448
wands,bge_base,canonical,183,50,6,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,184,50,59,5,5,0,0.0847457627118644,0.0847457627118644,0.0
wands,bge_base,canonical,185,50,34,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,186,50,4,4,0,4,1.0,0.0,1.0
wands,bge_base,canonical,189,50,31,1,2,-1,0.03225806451612903,0.06451612903225806,-0.03225806451612903
wands,bge_base,canonical,190,50,5,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,195,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,197,50,23,2,0,2,0.08695652173913043,0.0,0.08695652173913043
wands,bge_base,canonical,198,50,10,1,1,0,0.1,0.1,0.0
wands,bge_base,canonical,200,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,202,50,45,3,11,-8,0.06666666666666667,0.24444444444444444,-0.17777777777777778
wands,bge_base,canonical,203,50,5,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,204,50,7,1,0,1,0.14285714285714285,0.0,0.14285714285714285
wands,bge_base,canonical,206,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,210,50,9,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,212,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,213,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,215,50,30,0,1,-1,0.0,0.03333333333333333,-0.03333333333333333
wands,bge_base,canonical,216,50,8,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,220,50,52,6,8,-2,0.11538461538461539,0.15384615384615385,-0.038461538461538464
wands,bge_base,canonical,221,50,73,6,12,-6,0.0821917808219178,0.1643835616438356,-0.0821917808219178
wands,bge_base,canonical,222,50,31,0,3,-3,0.0,0.0967741935483871,-0.0967741935483871
wands,bge_base,canonical,223,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,226,50,197,33,21,12,0.16751269035532995,0.1065989847715736,0.06091370558375635
wands,bge_base,canonical,227,50,176,13,13,0,0.07386363636363637,0.07386363636363637,0.0
wands,bge_base,canonical,229,50,133,18,19,-1,0.13533834586466165,0.14285714285714285,-0.007518796992481203
wands,bge_base,canonical,230,50,228,14,7,7,0.06140350877192982,0.03070175438596491,0.03070175438596491
wands,bge_base,canonical,231,50,307,21,21,0,0.06840390879478828,0.06840390879478828,0.0
wands,bge_base,canonical,232,50,423,21,25,-4,0.04964539007092199,0.0591016548463357,-0.009456264775413711
wands,bge_base,canonical,233,50,81,1,10,-9,0.012345679012345678,0.12345679012345678,-0.1111111111111111
wands,bge_base,canonical,234,50,107,13,10,3,0.12149532710280374,0.09345794392523364,0.028037383177570093
wands,bge_base,canonical,235,50,133,11,8,3,0.08270676691729323,0.06015037593984962,0.022556390977443608
wands,bge_base,canonical,236,50,29,5,2,3,0.1724137931034483,0.06896551724137931,0.10344827586206896
wands,bge_base,canonical,238,50,54,4,8,-4,0.07407407407407407,0.14814814814814814,-0.07407407407407407
wands,bge_base,canonical,239,50,146,17,19,-2,0.11643835616438356,0.13013698630136986,-0.0136986301369863
wands,bge_base,canonical,241,50,148,14,22,-8,0.0945945945945946,0.14864864864864866,-0.05405405405405406
wands,bge_base,canonical,242,50,175,18,13,5,0.10285714285714286,0.07428571428571429,0.02857142857142857
wands,bge_base,canonical,243,50,135,7,12,-5,0.05185185185185185,0.08888888888888889,-0.037037037037037035
wands,bge_base,canonical,244,50,9,2,1,1,0.2222222222222222,0.1111111111111111,0.1111111111111111
wands,bge_base,canonical,245,50,57,6,4,2,0.10526315789473684,0.07017543859649122,0.03508771929824561
wands,bge_base,canonical,246,50,12,0,2,-2,0.0,0.16666666666666666,-0.16666666666666666
wands,bge_base,canonical,247,50,40,4,12,-8,0.1,0.3,-0.2
wands,bge_base,canonical,248,50,39,0,2,-2,0.0,0.05128205128205128,-0.05128205128205128
wands,bge_base,canonical,249,50,124,23,23,0,0.18548387096774194,0.18548387096774194,0.0
wands,bge_base,canonical,250,50,96,21,13,8,0.21875,0.13541666666666666,0.08333333333333333
wands,bge_base,canonical,251,50,90,9,7,2,0.1,0.07777777777777778,0.022222222222222223
wands,bge_base,canonical,252,50,100,19,5,14,0.19,0.05,0.14
wands,bge_base,canonical,253,50,5,0,1,-1,0.0,0.2,-0.2
wands,bge_base,canonical,254,50,131,2,8,-6,0.015267175572519083,0.061068702290076333,-0.04580152671755725
wands,bge_base,canonical,255,50,107,19,21,-2,0.17757009345794392,0.19626168224299065,-0.018691588785046728
wands,bge_base,canonical,257,50,132,17,17,0,0.12878787878787878,0.12878787878787878,0.0
wands,bge_base,canonical,260,50,26,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,263,50,75,13,15,-2,0.17333333333333334,0.2,-0.02666666666666667
wands,bge_base,canonical,264,50,15,1,0,1,0.06666666666666667,0.0,0.06666666666666667
wands,bge_base,canonical,266,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,267,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,268,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,270,50,42,6,3,3,0.14285714285714285,0.07142857142857142,0.07142857142857142
wands,bge_base,canonical,271,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,273,50,4,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,274,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,275,50,13,1,5,-4,0.07692307692307693,0.38461538461538464,-0.3076923076923077
wands,bge_base,canonical,277,50,44,2,4,-2,0.045454545454545456,0.09090909090909091,-0.045454545454545456
wands,bge_base,canonical,278,50,7,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,279,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,281,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,282,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,285,50,7,0,1,-1,0.0,0.14285714285714285,-0.14285714285714285
wands,bge_base,canonical,289,50,27,1,3,-2,0.037037037037037035,0.1111111111111111,-0.07407407407407407
wands,bge_base,canonical,291,50,15,1,1,0,0.06666666666666667,0.06666666666666667,0.0
wands,bge_base,canonical,292,50,12,2,0,2,0.16666666666666666,0.0,0.16666666666666666
wands,bge_base,canonical,295,50,6,0,2,-2,0.0,0.3333333333333333,-0.3333333333333333
wands,bge_base,canonical,296,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,297,50,8,1,0,1,0.125,0.0,0.125
wands,bge_base,canonical,298,50,9,1,0,1,0.1111111111111111,0.0,0.1111111111111111
wands,bge_base,canonical,300,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,301,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,302,50,59,6,18,-12,0.1016949152542373,0.3050847457627119,-0.2033898305084746
wands,bge_base,canonical,303,50,8,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,305,50,193,27,28,-1,0.13989637305699482,0.14507772020725387,-0.0051813471502590676
wands,bge_base,canonical,306,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,307,50,6,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,308,50,2,1,0,1,0.5,0.0,0.5
wands,bge_base,canonical,310,50,4,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,311,50,4,0,2,-2,0.0,0.5,-0.5
wands,bge_base,canonical,313,50,3,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,315,50,4,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,316,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,317,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,319,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,320,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,323,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,325,50,46,4,3,1,0.08695652173913043,0.06521739130434782,0.021739130434782608
wands,bge_base,canonical,326,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,327,50,8,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,328,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,329,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,330,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,331,50,52,0,4,-4,0.0,0.07692307692307693,-0.07692307692307693
wands,bge_base,canonical,332,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,333,50,21,1,0,1,0.047619047619047616,0.0,0.047619047619047616
wands,bge_base,canonical,334,50,6,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,335,50,42,2,6,-4,0.047619047619047616,0.14285714285714285,-0.09523809523809523
wands,bge_base,canonical,337,50,39,4,3,1,0.10256410256410256,0.07692307692307693,0.02564102564102564
wands,bge_base,canonical,339,50,6,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,341,50,22,0,1,-1,0.0,0.045454545454545456,-0.045454545454545456
wands,bge_base,canonical,342,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,346,50,19,0,1,-1,0.0,0.05263157894736842,-0.05263157894736842
wands,bge_base,canonical,349,50,5,0,1,-1,0.0,0.2,-0.2
wands,bge_base,canonical,352,50,29,2,0,2,0.06896551724137931,0.0,0.06896551724137931
wands,bge_base,canonical,353,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,355,50,30,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,357,50,34,1,1,0,0.029411764705882353,0.029411764705882353,0.0
wands,bge_base,canonical,358,50,4,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,359,50,8,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,367,50,42,2,12,-10,0.047619047619047616,0.2857142857142857,-0.23809523809523808
wands,bge_base,canonical,368,50,81,4,5,-1,0.04938271604938271,0.06172839506172839,-0.012345679012345678
wands,bge_base,canonical,369,50,2,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,370,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,371,50,8,1,1,0,0.125,0.125,0.0
wands,bge_base,canonical,372,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,376,50,3,1,0,1,0.3333333333333333,0.0,0.3333333333333333
wands,bge_base,canonical,380,50,6,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,382,50,4,1,0,1,0.25,0.0,0.25
wands,bge_base,canonical,389,50,157,5,8,-3,0.03184713375796178,0.050955414012738856,-0.01910828025477707
wands,bge_base,canonical,396,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,398,50,19,3,0,3,0.15789473684210525,0.0,0.15789473684210525
wands,bge_base,canonical,402,50,7,0,2,-2,0.0,0.2857142857142857,-0.2857142857142857
wands,bge_base,canonical,403,50,31,3,2,1,0.0967741935483871,0.06451612903225806,0.03225806451612903
wands,bge_base,canonical,404,50,4,1,0,1,0.25,0.0,0.25
wands,bge_base,canonical,406,50,22,0,3,-3,0.0,0.13636363636363635,-0.13636363636363635
wands,bge_base,canonical,407,50,11,1,2,-1,0.09090909090909091,0.18181818181818182,-0.09090909090909091
wands,bge_base,canonical,408,50,31,2,0,2,0.06451612903225806,0.0,0.06451612903225806
wands,bge_base,canonical,409,50,40,0,4,-4,0.0,0.1,-0.1
wands,bge_base,canonical,410,50,58,6,4,2,0.10344827586206896,0.06896551724137931,0.034482758620689655
wands,bge_base,canonical,412,50,1,0,0,0,0.0,0.0,0.0
wands,bge_base,canonical,415,50,75,8,8,0,0.10666666666666667,0.10666666666666667,0.0
wands,bge_base,canonical,417,50,188,13,13,0,0.06914893617021277,0.06914893617021277,0.0
wands,bge_base,canonical,418,50,608,36,35,1,0.05921052631578947,0.05756578947368421,0.001644736842105263
wands,bge_base,canonical,419,50,16,1,2,-1,0.0625,0.125,-0.0625
wands,bge_base,canonical,420,50,766,29,29,0,0.037859007832898174,0.037859007832898174,0.0
wands,bge_base,canonical,421,50,649,28,30,-2,0.04314329738058552,0.046224961479198766,-0.0030816640986132513
wands,bge_base,canonical,422,50,428,30,27,3,0.07009345794392523,0.0630841121495327,0.007009345794392523
