dataset,variant,query_id,set_difference,order_difference,relevant_added,relevant_removed,max_score_error
wands,C2s1,14,False,False,0,0,2.384185791015625e-07
wands,C2s1,15,False,False,0,0,2.384185791015625e-07
wands,C2s1,16,False,False,0,0,2.384185791015625e-07
wands,C2s1,17,False,False,0,0,1.7881393432617188e-07
wands,C2s1,18,False,False,0,0,1.7881393432617188e-07
wands,C2s1,19,False,False,0,0,1.1920928955078125e-07
wands,C2s1,20,False,False,0,0,1.7881393432617188e-07
wands,C2s1,21,False,False,0,0,1.7881393432617188e-07
wands,C2s1,22,False,False,0,0,1.7881393432617188e-07
wands,C2s1,23,False,False,0,0,1.7881393432617188e-07
wands,C2s1,24,False,False,0,0,2.384185791015625e-07
wands,C2s1,25,False,False,0,0,1.7881393432617188e-07
wands,C2s1,26,False,False,0,0,1.7881393432617188e-07
wands,C2s1,27,False,False,0,0,2.384185791015625e-07
wands,C2s1,28,False,False,0,0,1.7881393432617188e-07
wands,C2s1,29,False,False,0,0,1.7881393432617188e-07
wands,C2s1,30,False,False,0,0,1.7881393432617188e-07
wands,C2s1,31,False,False,0,0,1.7881393432617188e-07
wands,C2s1,32,False,False,0,0,1.7881393432617188e-07
wands,C2s1,33,False,False,0,0,2.384185791015625e-07
wands,C2s1,34,False,False,0,0,1.7881393432617188e-07
wands,C2s1,35,False,False,0,0,1.7881393432617188e-07
wands,C2s1,36,False,False,0,0,1.7881393432617188e-07
wands,C2s1,37,False,False,0,0,1.7881393432617188e-07
wands,C2s1,38,False,False,0,0,1.7881393432617188e-07
wands,C2s1,39,False,False,0,0,1.7881393432617188e-07
wands,C2s1,40,False,False,0,0,2.384185791015625e-07
wands,C2s1,41,False,False,0,0,1.7881393432617188e-07
wands,C2s1,42,False,False,0,0,1.7881393432617188e-07
wands,C2s1,43,False,False,0,0,1.7881393432617188e-07
wands,C2s1,44,False,False,0,0,1.7881393432617188e-07
wands,C2s1,45,False,False,0,0,1.7881393432617188e-07
wands,C2s1,46,False,False,0,0,1.7881393432617188e-07
wands,C2s1,47,False,False,0,0,1.7881393432617188e-07
wands,C2s1,48,False,False,0,0,2.384185791015625e-07
wands,C2s1,49,False,False,0,0,2.384185791015625e-07
wands,C2s1,50,False,False,0,0,1.7881393432617188e-07
wands,C2s1,51,False,False,0,0,1.7881393432617188e-07
wands,C2s1,52,False,False,0,0,1.7881393432617188e-07
wands,C2s1,53,False,False,0,0,2.384185791015625e-07
wands,C2s1,54,False,False,0,0,1.7881393432617188e-07
wands,C2s1,55,False,False,0,0,2.384185791015625e-07
wands,C2s1,56,False,False,0,0,1.7881393432617188e-07
wands,C2s1,57,False,False,0,0,1.7881393432617188e-07
wands,C2s1,58,False,False,0,0,2.384185791015625e-07
wands,C2s1,59,False,False,0,0,1.7881393432617188e-07
wands,C2s1,60,False,False,0,0,1.7881393432617188e-07
wands,C2s1,61,False,False,0,0,1.7881393432617188e-07
wands,C2s1,62,False,False,0,0,1.7881393432617188e-07
wands,C2s1,63,False,False,0,0,1.7881393432617188e-07
wands,C2s1,64,False,False,0,0,1.1920928955078125e-07
wands,C2s1,65,False,False,0,0,1.7881393432617188e-07
wands,C2s1,66,False,False,0,0,1.1920928955078125e-07
wands,C2s1,67,False,False,0,0,2.384185791015625e-07
wands,C2s1,68,False,False,0,0,1.7881393432617188e-07
wands,C2s1,69,False,False,0,0,2.384185791015625e-07
wands,C2s1,70,False,False,0,0,2.384185791015625e-07
wands,C2s1,71,False,False,0,0,1.7881393432617188e-07
wands,C2s1,72,False,False,0,0,2.384185791015625e-07
wands,C2s1,73,False,False,0,0,1.7881393432617188e-07
wands,C2s1,74,False,False,0,0,1.1920928955078125e-07
wands,C2s1,75,False,False,0,0,1.7881393432617188e-07
wands,C2s1,76,False,False,0,0,1.7881393432617188e-07
wands,C2s1,77,False,False,0,0,1.7881393432617188e-07
wands,C2s1,78,False,False,0,0,2.384185791015625e-07
wands,C2s1,79,False,False,0,0,1.1920928955078125e-07
wands,C2s1,80,False,False,0,0,1.7881393432617188e-07
wands,C2s1,81,False,False,0,0,1.7881393432617188e-07
wands,C2s1,82,False,False,0,0,1.7881393432617188e-07
wands,C2s1,83,False,False,0,0,1.7881393432617188e-07
wands,C2s1,84,False,False,0,0,1.7881393432617188e-07
wands,C2s1,85,False,False,0,0,1.7881393432617188e-07
wands,C2s1,86,False,False,0,0,2.384185791015625e-07
wands,C2s1,87,False,False,0,0,2.384185791015625e-07
wands,C2s1,88,False,False,0,0,2.384185791015625e-07
wands,C2s1,89,False,False,0,0,2.384185791015625e-07
wands,C2s1,90,False,False,0,0,2.384185791015625e-07
wands,C2s1,91,False,False,0,0,1.7881393432617188e-07
wands,C2s1,92,False,False,0,0,1.7881393432617188e-07
wands,C2s1,93,False,False,0,0,2.384185791015625e-07
wands,C2s1,94,False,False,0,0,2.384185791015625e-07
wands,C2s1,95,False,False,0,0,1.7881393432617188e-07
wands,C2s1,96,False,False,0,0,2.384185791015625e-07
wands,C2s1,97,False,False,0,0,1.7881393432617188e-07
wands,C2s1,98,False,False,0,0,1.7881393432617188e-07
wands,C2s1,99,False,False,0,0,1.7881393432617188e-07
wands,C2s1,100,False,False,0,0,1.7881393432617188e-07
wands,C2s1,101,False,False,0,0,2.384185791015625e-07
wands,C2s1,102,False,False,0,0,1.7881393432617188e-07
wands,C2s1,103,False,False,0,0,2.384185791015625e-07
wands,C2s1,104,False,False,0,0,2.384185791015625e-07
wands,C2s1,105,False,False,0,0,1.7881393432617188e-07
wands,C2s1,106,False,False,0,0,1.7881393432617188e-07
wands,C2s1,107,False,False,0,0,2.980232238769531e-07
wands,C2s1,108,False,False,0,0,2.384185791015625e-07
wands,C2s1,109,False,False,0,0,2.384185791015625e-07
wands,C2s1,110,False,False,0,0,1.7881393432617188e-07
wands,C2s1,111,False,False,0,0,1.7881393432617188e-07
wands,C2s1,112,False,False,0,0,1.7881393432617188e-07
wands,C2s1,113,False,False,0,0,1.1920928955078125e-07
wands,C2s1,114,False,False,0,0,1.7881393432617188e-07
wands,C2s1,115,False,False,0,0,1.1920928955078125e-07
wands,C2s1,116,False,False,0,0,1.7881393432617188e-07
wands,C2s1,117,False,False,0,0,1.7881393432617188e-07
wands,C2s1,118,False,False,0,0,1.7881393432617188e-07
wands,C2s1,119,False,False,0,0,2.384185791015625e-07
wands,C2s1,120,False,False,0,0,1.7881393432617188e-07
wands,C2s1,121,False,False,0,0,1.7881393432617188e-07
wands,C2s1,122,False,False,0,0,1.7881393432617188e-07
wands,C2s1,123,False,False,0,0,1.7881393432617188e-07
wands,C2s1,124,False,False,0,0,1.7881393432617188e-07
wands,C2s1,125,False,False,0,0,1.7881393432617188e-07
wands,C2s1,126,False,False,0,0,1.7881393432617188e-07
wands,C2s1,127,False,False,0,0,1.7881393432617188e-07
wands,C2s1,128,False,False,0,0,1.7881393432617188e-07
wands,C2s1,129,False,False,0,0,1.7881393432617188e-07
wands,C2s1,130,False,False,0,0,1.7881393432617188e-07
wands,C2s1,131,False,False,0,0,1.7881393432617188e-07
wands,C2s1,132,False,False,0,0,1.1920928955078125e-07
wands,C2s1,133,False,False,0,0,1.7881393432617188e-07
wands,C2s1,134,False,False,0,0,2.384185791015625e-07
wands,C2s1,135,False,False,0,0,1.7881393432617188e-07
wands,C2s1,136,False,False,0,0,1.7881393432617188e-07
wands,C2s1,137,False,False,0,0,2.384185791015625e-07
wands,C2s1,138,False,False,0,0,1.7881393432617188e-07
wands,C2s1,139,False,False,0,0,1.7881393432617188e-07
wands,C2s1,140,False,False,0,0,1.7881393432617188e-07
wands,C2s1,141,False,False,0,0,1.7881393432617188e-07
wands,C2s1,142,False,False,0,0,1.7881393432617188e-07
wands,C2s1,143,False,False,0,0,1.7881393432617188e-07
wands,C2s1,144,False,False,0,0,1.7881393432617188e-07
wands,C2s1,145,False,False,0,0,1.7881393432617188e-07
wands,C2s1,146,False,False,0,0,1.7881393432617188e-07
wands,C2s1,147,False,False,0,0,1.7881393432617188e-07
wands,C2s1,148,False,False,0,0,1.7881393432617188e-07
wands,C2s1,149,False,False,0,0,1.7881393432617188e-07
wands,C2s1,150,False,False,0,0,1.7881393432617188e-07
wands,C2s1,151,False,False,0,0,2.384185791015625e-07
wands,C2s1,152,False,False,0,0,2.384185791015625e-07
wands,C2s1,153,False,False,0,0,1.1920928955078125e-07
wands,C2s1,155,False,False,0,0,1.1920928955078125e-07
wands,C2s1,156,False,False,0,0,1.7881393432617188e-07
wands,C2s1,157,False,False,0,0,1.7881393432617188e-07
wands,C2s1,158,False,False,0,0,1.7881393432617188e-07
wands,C2s1,159,False,False,0,0,1.7881393432617188e-07
wands,C2s1,160,False,False,0,0,1.7881393432617188e-07
wands,C2s1,161,False,False,0,0,2.384185791015625e-07
wands,C2s1,162,False,False,0,0,1.7881393432617188e-07
wands,C2s1,163,False,False,0,0,2.384185791015625e-07
wands,C2s1,164,False,False,0,0,2.384185791015625e-07
wands,C2s1,165,False,False,0,0,1.7881393432617188e-07
wands,C2s1,166,False,False,0,0,1.7881393432617188e-07
wands,C2s1,167,False,False,0,0,1.1920928955078125e-07
wands,C2s1,168,False,False,0,0,1.7881393432617188e-07
wands,C2s1,169,False,False,0,0,1.7881393432617188e-07
wands,C2s1,170,False,False,0,0,1.7881393432617188e-07
wands,C2s1,171,False,False,0,0,1.7881393432617188e-07
wands,C2s1,172,False,False,0,0,1.1920928955078125e-07
wands,C2s1,173,False,False,0,0,1.7881393432617188e-07
wands,C2s1,174,False,False,0,0,1.7881393432617188e-07
wands,C2s1,175,False,False,0,0,1.7881393432617188e-07
wands,C2s1,176,False,False,0,0,1.7881393432617188e-07
wands,C2s1,177,False,False,0,0,2.384185791015625e-07
wands,C2s1,178,False,False,0,0,2.384185791015625e-07
wands,C2s1,179,False,False,0,0,1.1920928955078125e-07
wands,C2s1,180,False,False,0,0,1.7881393432617188e-07
wands,C2s1,181,False,False,0,0,1.7881393432617188e-07
wands,C2s1,182,False,False,0,0,1.7881393432617188e-07
wands,C2s1,183,False,False,0,0,1.7881393432617188e-07
wands,C2s1,184,False,False,0,0,1.7881393432617188e-07
wands,C2s1,185,False,False,0,0,1.7881393432617188e-07
wands,C2s1,186,False,False,0,0,1.7881393432617188e-07
wands,C2s1,188,False,False,0,0,2.384185791015625e-07
wands,C2s1,189,False,False,0,0,1.7881393432617188e-07
wands,C2s1,190,False,False,0,0,1.7881393432617188e-07
wands,C2s1,191,False,False,0,0,1.7881393432617188e-07
wands,C2s1,193,False,False,0,0,1.7881393432617188e-07
wands,C2s1,194,False,False,0,0,1.7881393432617188e-07
wands,C2s1,195,False,False,0,0,1.7881393432617188e-07
wands,C2s1,196,False,False,0,0,1.7881393432617188e-07
wands,C2s1,197,False,False,0,0,1.7881393432617188e-07
wands,C2s1,198,False,False,0,0,1.7881393432617188e-07
wands,C2s1,199,False,False,0,0,2.384185791015625e-07
wands,C2s1,200,False,False,0,0,1.7881393432617188e-07
wands,C2s1,201,False,False,0,0,2.384185791015625e-07
wands,C2s1,202,False,False,0,0,1.7881393432617188e-07
wands,C2s1,203,False,False,0,0,1.7881393432617188e-07
wands,C2s1,204,False,False,0,0,1.7881393432617188e-07
wands,C2s1,205,False,False,0,0,1.7881393432617188e-07
wands,C2s1,206,False,False,0,0,1.7881393432617188e-07
wands,C2s1,207,False,False,0,0,1.7881393432617188e-07
wands,C2s1,208,False,False,0,0,1.7881393432617188e-07
wands,C2s1,209,False,False,0,0,1.7881393432617188e-07
wands,C2s1,210,False,False,0,0,1.7881393432617188e-07
wands,C2s1,211,False,False,0,0,1.7881393432617188e-07
wands,C2s1,212,False,False,0,0,1.7881393432617188e-07
wands,C2s1,213,False,False,0,0,1.7881393432617188e-07
wands,C2s1,214,False,False,0,0,1.7881393432617188e-07
wands,C2s1,215,False,False,0,0,1.7881393432617188e-07
wands,C2s1,216,False,False,0,0,1.7881393432617188e-07
wands,C2s1,218,False,False,0,0,1.7881393432617188e-07
wands,C2s1,219,False,False,0,0,1.7881393432617188e-07
wands,C2s1,220,False,False,0,0,1.7881393432617188e-07
wands,C2s1,221,False,False,0,0,1.7881393432617188e-07
wands,C2s1,222,False,False,0,0,1.7881393432617188e-07
wands,C2s1,223,False,False,0,0,1.1920928955078125e-07
wands,C2s1,224,False,False,0,0,1.1920928955078125e-07
wands,C2s1,225,False,False,0,0,1.7881393432617188e-07
wands,C2s1,226,False,False,0,0,2.384185791015625e-07
wands,C2s1,227,False,False,0,0,1.1920928955078125e-07
wands,C2s1,228,False,False,0,0,2.384185791015625e-07
wands,C2s1,229,False,False,0,0,1.7881393432617188e-07
wands,C2s1,230,False,False,0,0,1.1920928955078125e-07
wands,C2s1,231,False,False,0,0,2.384185791015625e-07
wands,C2s1,232,False,False,0,0,1.7881393432617188e-07
wands,C2s1,233,False,False,0,0,1.7881393432617188e-07
wands,C2s1,234,False,False,0,0,2.384185791015625e-07
wands,C2s1,235,False,False,0,0,1.7881393432617188e-07
wands,C2s1,236,False,False,0,0,1.7881393432617188e-07
wands,C2s1,237,False,False,0,0,2.384185791015625e-07
wands,C2s1,238,False,False,0,0,2.384185791015625e-07
wands,C2s1,239,False,False,0,0,1.7881393432617188e-07
wands,C2s1,240,False,False,0,0,1.7881393432617188e-07
wands,C2s1,241,False,False,0,0,2.384185791015625e-07
wands,C2s1,242,False,False,0,0,1.7881393432617188e-07
wands,C2s1,243,False,False,0,0,1.7881393432617188e-07
wands,C2s1,244,False,False,0,0,2.384185791015625e-07
wands,C2s1,245,False,False,0,0,1.7881393432617188e-07
wands,C2s1,246,False,False,0,0,1.1920928955078125e-07
wands,C2s1,247,False,False,0,0,1.7881393432617188e-07
wands,C2s1,248,False,False,0,0,1.7881393432617188e-07
wands,C2s1,249,False,False,0,0,1.7881393432617188e-07
wands,C2s1,250,False,False,0,0,1.7881393432617188e-07
wands,C2s1,251,False,False,0,0,1.7881393432617188e-07
wands,C2s1,252,False,False,0,0,1.7881393432617188e-07
wands,C2s1,253,False,False,0,0,1.7881393432617188e-07
wands,C2s1,254,False,False,0,0,1.7881393432617188e-07
wands,C2s1,255,False,False,0,0,1.7881393432617188e-07
wands,C2s1,256,False,False,0,0,1.7881393432617188e-07
wands,C2s1,257,False,False,0,0,1.7881393432617188e-07
wands,C2s1,258,False,False,0,0,1.7881393432617188e-07
wands,C2s1,259,False,False,0,0,1.7881393432617188e-07
wands,C2s1,260,False,False,0,0,1.7881393432617188e-07
wands,C2s1,261,False,False,0,0,2.384185791015625e-07
wands,C2s1,262,False,False,0,0,1.7881393432617188e-07
wands,C2s1,263,False,False,0,0,1.7881393432617188e-07
wands,C2s1,264,False,False,0,0,1.7881393432617188e-07
wands,C2s1,265,False,False,0,0,1.7881393432617188e-07
wands,C2s1,266,False,False,0,0,2.384185791015625e-07
wands,C2s1,267,False,False,0,0,1.7881393432617188e-07
wands,C2s1,268,False,False,0,0,1.7881393432617188e-07
wands,C2s1,269,False,False,0,0,2.384185791015625e-07
wands,C2s1,270,False,False,0,0,1.7881393432617188e-07
wands,C2s1,271,False,False,0,0,1.7881393432617188e-07
wands,C2s1,272,False,False,0,0,1.1920928955078125e-07
wands,C2s1,273,False,False,0,0,1.7881393432617188e-07
wands,C2s1,274,False,False,0,0,1.7881393432617188e-07
wands,C2s1,275,False,False,0,0,1.7881393432617188e-07
wands,C2s1,276,False,False,0,0,2.384185791015625e-07
wands,C2s1,277,False,False,0,0,1.7881393432617188e-07
wands,C2s1,278,False,False,0,0,1.7881393432617188e-07
wands,C2s1,279,False,False,0,0,1.7881393432617188e-07
wands,C2s1,280,False,False,0,0,1.7881393432617188e-07
wands,C2s1,281,False,False,0,0,1.7881393432617188e-07
wands,C2s1,282,False,False,0,0,1.7881393432617188e-07
wands,C2s1,283,False,False,0,0,1.7881393432617188e-07
wands,C2s1,284,False,False,0,0,1.7881393432617188e-07
wands,C2s1,285,False,False,0,0,1.7881393432617188e-07
wands,C2s1,286,False,False,0,0,1.7881393432617188e-07
wands,C2s1,287,False,False,0,0,2.384185791015625e-07
wands,C2s1,288,False,False,0,0,1.7881393432617188e-07
wands,C2s1,289,False,False,0,0,2.384185791015625e-07
wands,C2s1,290,False,False,0,0,1.7881393432617188e-07
wands,C2s1,291,False,False,0,0,1.1920928955078125e-07
wands,C2s1,292,False,False,0,0,1.7881393432617188e-07
wands,C2s1,293,False,False,0,0,1.7881393432617188e-07
wands,C2s1,294,False,False,0,0,1.7881393432617188e-07
wands,C2s1,295,False,False,0,0,1.7881393432617188e-07
wands,C2s1,296,False,False,0,0,1.1920928955078125e-07
wands,C2s1,297,False,False,0,0,1.7881393432617188e-07
wands,C2s1,298,False,False,0,0,1.7881393432617188e-07
wands,C2s1,300,False,False,0,0,2.980232238769531e-07
wands,C2s1,301,False,False,0,0,2.384185791015625e-07
wands,C2s1,302,False,False,0,0,1.7881393432617188e-07
wands,C2s1,303,False,False,0,0,1.7881393432617188e-07
wands,C2s1,304,False,False,0,0,1.1920928955078125e-07
wands,C2s1,305,False,False,0,0,1.7881393432617188e-07
wands,C2s1,306,False,False,0,0,1.7881393432617188e-07
wands,C2s1,307,False,False,0,0,3.5762786865234375e-07
wands,C2s1,308,False,False,0,0,1.7881393432617188e-07
wands,C2s1,309,False,False,0,0,1.7881393432617188e-07
wands,C2s1,310,False,False,0,0,1.7881393432617188e-07
wands,C2s1,311,False,False,0,0,1.7881393432617188e-07
wands,C2s1,312,False,False,0,0,2.384185791015625e-07
wands,C2s1,313,False,False,0,0,1.7881393432617188e-07
wands,C2s1,314,False,False,0,0,1.7881393432617188e-07
wands,C2s1,315,False,False,0,0,1.7881393432617188e-07
wands,C2s1,316,False,False,0,0,1.7881393432617188e-07
wands,C2s1,317,False,False,0,0,1.7881393432617188e-07
wands,C2s1,318,False,False,0,0,1.7881393432617188e-07
wands,C2s1,319,False,False,0,0,2.384185791015625e-07
wands,C2s1,320,False,False,0,0,2.384185791015625e-07
wands,C2s1,321,False,False,0,0,1.7881393432617188e-07
wands,C2s1,322,False,False,0,0,1.7881393432617188e-07
wands,C2s1,323,False,False,0,0,1.7881393432617188e-07
wands,C2s1,324,False,False,0,0,1.7881393432617188e-07
wands,C2s1,325,False,False,0,0,1.7881393432617188e-07
wands,C2s1,326,False,False,0,0,1.7881393432617188e-07
wands,C2s1,327,False,False,0,0,1.7881393432617188e-07
wands,C2s1,328,False,False,0,0,1.7881393432617188e-07
wands,C2s1,329,False,False,0,0,1.7881393432617188e-07
wands,C2s1,330,False,False,0,0,1.7881393432617188e-07
wands,C2s1,331,False,True,0,0,1.7881393432617188e-07
wands,C2s1,332,False,False,0,0,1.7881393432617188e-07
wands,C2s1,333,False,False,0,0,1.7881393432617188e-07
wands,C2s1,334,False,False,0,0,1.1920928955078125e-07
wands,C2s1,335,False,False,0,0,1.7881393432617188e-07
wands,C2s1,336,False,False,0,0,1.7881393432617188e-07
wands,C2s1,337,False,False,0,0,2.384185791015625e-07
wands,C2s1,338,False,False,0,0,2.980232238769531e-07
wands,C2s1,339,False,False,0,0,1.7881393432617188e-07
wands,C2s1,340,False,False,0,0,1.7881393432617188e-07
wands,C2s1,341,False,False,0,0,1.1920928955078125e-07
wands,C2s1,342,False,False,0,0,1.7881393432617188e-07
wands,C2s1,343,False,False,0,0,1.1920928955078125e-07
wands,C2s1,344,False,False,0,0,2.384185791015625e-07
wands,C2s1,345,False,False,0,0,1.7881393432617188e-07
wands,C2s1,346,False,False,0,0,1.7881393432617188e-07
wands,C2s1,347,False,False,0,0,2.980232238769531e-07
wands,C2s1,348,False,False,0,0,1.7881393432617188e-07
wands,C2s1,349,False,False,0,0,1.7881393432617188e-07
wands,C2s1,351,False,False,0,0,2.384185791015625e-07
wands,C2s1,352,False,False,0,0,1.1920928955078125e-07
wands,C2s1,353,False,False,0,0,1.1920928955078125e-07
wands,C2s1,354,False,False,0,0,2.384185791015625e-07
wands,C2s1,355,False,False,0,0,1.1920928955078125e-07
wands,C2s1,356,False,False,0,0,1.7881393432617188e-07
wands,C2s1,357,False,False,0,0,2.384185791015625e-07
wands,C2s1,358,False,False,0,0,1.7881393432617188e-07
wands,C2s1,359,False,False,0,0,1.7881393432617188e-07
wands,C2s1,360,False,False,0,0,1.7881393432617188e-07
wands,C2s1,361,False,False,0,0,1.7881393432617188e-07
wands,C2s1,362,False,False,0,0,2.384185791015625e-07
wands,C2s1,363,False,False,0,0,2.980232238769531e-07
wands,C2s1,364,False,False,0,0,1.1920928955078125e-07
wands,C2s1,365,False,False,0,0,1.7881393432617188e-07
wands,C2s1,366,False,False,0,0,1.1920928955078125e-07
wands,C2s1,367,False,False,0,0,2.384185791015625e-07
wands,C2s1,368,False,False,0,0,1.7881393432617188e-07
wands,C2s1,369,False,False,0,0,1.7881393432617188e-07
wands,C2s1,370,False,False,0,0,2.384185791015625e-07
wands,C2s1,371,False,False,0,0,1.7881393432617188e-07
wands,C2s1,372,False,False,0,0,1.1920928955078125e-07
wands,C2s1,373,False,False,0,0,1.7881393432617188e-07
wands,C2s1,374,False,False,0,0,1.7881393432617188e-07
wands,C2s1,375,False,False,0,0,2.384185791015625e-07
wands,C2s1,376,False,False,0,0,2.384185791015625e-07
wands,C2s1,377,False,False,0,0,2.384185791015625e-07
wands,C2s1,378,False,False,0,0,1.7881393432617188e-07
wands,C2s1,379,False,False,0,0,1.7881393432617188e-07
wands,C2s1,380,False,False,0,0,1.7881393432617188e-07
wands,C2s1,381,False,False,0,0,1.7881393432617188e-07
wands,C2s1,382,False,False,0,0,1.7881393432617188e-07
wands,C2s1,383,False,False,0,0,1.1920928955078125e-07
wands,C2s1,384,False,False,0,0,1.7881393432617188e-07
wands,C2s1,385,False,False,0,0,1.1920928955078125e-07
wands,C2s1,386,False,False,0,0,1.7881393432617188e-07
wands,C2s1,387,False,False,0,0,1.7881393432617188e-07
wands,C2s1,388,False,False,0,0,2.384185791015625e-07
wands,C2s1,389,False,False,0,0,1.7881393432617188e-07
wands,C2s1,390,False,False,0,0,1.7881393432617188e-07
wands,C2s1,391,False,False,0,0,1.7881393432617188e-07
wands,C2s1,392,False,False,0,0,1.7881393432617188e-07
wands,C2s1,393,False,False,0,0,1.7881393432617188e-07
wands,C2s1,394,False,False,0,0,1.7881393432617188e-07
wands,C2s1,395,False,False,0,0,1.7881393432617188e-07
wands,C2s1,396,False,False,0,0,2.384185791015625e-07
wands,C2s1,397,False,False,0,0,1.7881393432617188e-07
wands,C2s1,398,False,False,0,0,1.7881393432617188e-07
wands,C2s1,399,False,False,0,0,1.7881393432617188e-07
wands,C2s1,400,False,False,0,0,2.384185791015625e-07
wands,C2s1,401,False,False,0,0,1.7881393432617188e-07
wands,C2s1,402,False,False,0,0,2.384185791015625e-07
wands,C2s1,403,False,False,0,0,1.7881393432617188e-07
wands,C2s1,404,False,False,0,0,1.7881393432617188e-07
wands,C2s1,405,False,False,0,0,1.7881393432617188e-07
wands,C2s1,406,False,False,0,0,1.7881393432617188e-07
wands,C2s1,407,False,False,0,0,2.384185791015625e-07
wands,C2s1,408,False,False,0,0,1.7881393432617188e-07
wands,C2s1,409,False,False,0,0,1.7881393432617188e-07
wands,C2s1,410,False,False,0,0,1.7881393432617188e-07
wands,C2s1,411,False,False,0,0,1.7881393432617188e-07
wands,C2s1,412,False,False,0,0,2.384185791015625e-07
wands,C2s1,413,False,False,0,0,2.384185791015625e-07
wands,C2s1,414,False,False,0,0,2.384185791015625e-07
wands,C2s1,415,False,False,0,0,1.7881393432617188e-07
wands,C2s1,416,False,False,0,0,1.7881393432617188e-07
wands,C2s1,417,False,False,0,0,1.7881393432617188e-07
wands,C2s1,418,False,False,0,0,1.7881393432617188e-07
wands,C2s1,419,False,False,0,0,1.7881393432617188e-07
wands,C2s1,420,False,False,0,0,1.1920928955078125e-07
wands,C2s1,421,False,False,0,0,2.980232238769531e-07
wands,C2s1,422,False,False,0,0,2.384185791015625e-07
wands,C2s1,423,False,True,0,0,1.7881393432617188e-07
wands,C2s1,424,False,False,0,0,1.7881393432617188e-07
wands,C2s1,425,False,False,0,0,1.7881393432617188e-07
wands,C2s1,426,False,False,0,0,1.7881393432617188e-07
wands,C2s1,427,False,False,0,0,1.7881393432617188e-07
wands,C2s1,428,False,False,0,0,2.384185791015625e-07
wands,C2s1,429,False,False,0,0,1.7881393432617188e-07
wands,C2s1,430,False,False,0,0,1.7881393432617188e-07
wands,C2s1,431,False,False,0,0,1.7881393432617188e-07
wands,C2s1,432,False,False,0,0,1.1920928955078125e-07
wands,C2s1,433,False,False,0,0,2.384185791015625e-07
wands,C2s1,434,False,False,0,0,2.980232238769531e-07
wands,C2s1,435,False,False,0,0,2.384185791015625e-07
wands,C2s1,436,False,False,0,0,2.384185791015625e-07
wands,C2s1,437,False,False,0,0,2.384185791015625e-07
wands,C2s1,438,False,False,0,0,1.7881393432617188e-07
wands,C2s1,439,False,False,0,0,1.7881393432617188e-07
wands,C2s1,440,False,False,0,0,2.384185791015625e-07
wands,C2s1,441,False,False,0,0,1.7881393432617188e-07
wands,C2s1,442,False,False,0,0,1.7881393432617188e-07
wands,C2s1,443,False,False,0,0,2.384185791015625e-07
wands,C2s1,444,False,True,0,0,1.7881393432617188e-07
wands,C2s1,445,False,False,0,0,2.384185791015625e-07
wands,C2s1,446,False,False,0,0,1.7881393432617188e-07
wands,C2s1,447,False,False,0,0,2.384185791015625e-07
wands,C2s1,448,False,False,0,0,2.384185791015625e-07
wands,C2s1,449,False,False,0,0,1.7881393432617188e-07
wands,C2s1,451,False,False,0,0,1.7881393432617188e-07
wands,C2s1,452,False,False,0,0,1.7881393432617188e-07
wands,C2s1,453,False,False,0,0,2.384185791015625e-07
wands,C2s1,454,False,False,0,0,1.7881393432617188e-07
wands,C2s1,455,False,False,0,0,1.1920928955078125e-07
wands,C2s1,456,False,False,0,0,2.384185791015625e-07
wands,C2s1,457,False,False,0,0,1.7881393432617188e-07
wands,C2s1,458,False,False,0,0,1.7881393432617188e-07
wands,C2s1,459,False,False,0,0,1.7881393432617188e-07
wands,C2s1,460,False,False,0,0,1.7881393432617188e-07
wands,C2s1,461,False,False,0,0,1.7881393432617188e-07
wands,C2s1,462,False,False,0,0,1.7881393432617188e-07
wands,C2s1,463,False,False,0,0,2.980232238769531e-07
wands,C2s1,464,False,False,0,0,1.7881393432617188e-07
wands,C2s1,465,False,False,0,0,1.7881393432617188e-07
wands,C2s1,466,False,False,0,0,1.7881393432617188e-07
wands,C2s1,467,False,False,0,0,1.7881393432617188e-07
wands,C2s1,468,False,False,0,0,1.7881393432617188e-07
wands,C2s1,469,False,False,0,0,2.980232238769531e-07
wands,C2s1,470,False,False,0,0,1.7881393432617188e-07
wands,C2s1,471,False,False,0,0,1.7881393432617188e-07
wands,C2s1,472,False,False,0,0,1.7881393432617188e-07
wands,C2s1,473,False,False,0,0,2.384185791015625e-07
wands,C2s1,474,False,False,0,0,1.7881393432617188e-07
wands,C2s1,475,False,False,0,0,1.1920928955078125e-07
wands,C2s1,476,False,False,0,0,1.7881393432617188e-07
wands,C2s1,478,False,False,0,0,1.7881393432617188e-07
wands,C2s1,479,False,False,0,0,1.7881393432617188e-07
wands,C2s1,480,False,False,0,0,1.7881393432617188e-07
wands,C2s1,481,False,False,0,0,1.7881393432617188e-07
wands,C2s1,482,False,False,0,0,1.7881393432617188e-07
wands,C2s1,483,False,False,0,0,2.384185791015625e-07
wands,C2s1,484,False,False,0,0,1.7881393432617188e-07
wands,C2s1,485,False,False,0,0,1.7881393432617188e-07
wands,C2s1,486,False,False,0,0,1.7881393432617188e-07
wands,C2s1,487,False,False,0,0,1.7881393432617188e-07
wands,C2s2,0,False,False,0,0,1.7881393432617188e-07
wands,C2s2,1,False,False,0,0,1.7881393432617188e-07
