product_id,attribute_count,duplicate_atoms,max_tokens_seven,fully_fits
6929,81,0,833,False
6930,80,0,760,False
6931,70,0,709,False
6932,90,0,908,False
6933,77,0,773,False
6934,63,0,736,False
6935,62,0,664,False
6936,61,0,678,False
6937,66,0,682,False
6938,71,0,782,False
6939,64,0,654,False
6940,65,0,685,False
6941,88,0,852,False
6942,48,0,525,False
6943,71,0,700,False
6944,54,0,629,False
6945,47,0,531,False
6946,60,0,632,False
6947,45,0,488,True
6948,80,0,796,False
6949,67,0,619,False
6950,82,0,812,False
6951,41,0,459,True
6952,73,0,778,False
6953,83,0,784,False
6954,119,0,1192,False
6955,77,0,800,False
6956,74,0,739,False
6957,93,0,1030,False
6958,123,0,1262,False
6959,108,0,1078,False
6960,69,0,676,False
6961,59,0,558,False
6962,60,0,572,False
6963,54,0,595,False
6964,54,0,595,False
6965,54,0,599,False
6966,52,0,526,False
6967,52,0,526,False
6968,53,0,599,False
6969,26,0,316,True
6970,59,0,641,False
6971,50,0,551,False
6972,57,0,619,False
6973,42,0,456,True
6974,61,0,598,False
6975,90,0,1007,False
6976,89,0,824,False
6977,39,0,543,False
6978,41,0,496,True
6979,63,0,663,False
6980,31,0,319,True
6981,8,0,75,True
6982,133,0,1247,False
6983,92,0,934,False
6984,55,0,716,False
6985,89,0,919,False
6986,82,0,885,False
6987,57,0,626,False
6988,27,0,331,True
6989,32,0,400,True
6990,30,0,377,True
6991,30,0,377,True
6992,30,0,377,True
6993,30,0,380,True
6994,44,0,535,False
6995,57,0,540,False
6996,44,0,498,True
6997,47,0,413,True
6998,52,0,533,False
6999,60,0,614,False
7000,41,0,466,True
7001,42,0,463,True
7002,72,0,679,False
7003,39,0,427,True
7004,30,0,415,True
7005,42,0,413,True
7006,15,0,130,True
7007,42,0,787,False
7008,41,0,784,False
7009,41,0,733,False
7010,12,0,116,True
7011,59,0,554,False
7012,74,0,789,False
7013,51,0,490,True
7014,60,0,567,False
7015,55,0,535,False
7016,55,0,530,False
7017,57,0,574,False
7018,63,0,598,False
7019,62,0,598,False
7020,60,0,588,False
7021,39,0,405,True
7022,47,0,693,False
7023,19,0,182,True
7024,65,0,683,False
7025,72,0,743,False
7026,8,0,114,True
7027,87,0,801,False
7028,42,0,400,True
7029,47,0,442,True
7030,61,0,548,False
7031,66,0,592,False
7032,66,0,592,False
7033,89,0,888,False
7034,87,0,920,False
7035,93,0,976,False
7036,103,0,1033,False
7037,89,0,869,False
7038,99,0,990,False
7039,99,0,980,False
7040,99,0,984,False
7041,99,0,994,False
7042,100,0,982,False
7043,86,0,862,False
7044,89,0,958,False
7045,82,0,873,False
7046,91,0,971,False
7047,91,0,965,False
7048,91,0,992,False
7049,103,0,1013,False
7050,22,0,213,True
7051,58,0,550,False
7052,59,0,585,False
7053,47,0,406,True
7054,47,0,410,True
7055,46,0,403,True
7056,46,0,409,True
7057,47,0,419,True
7058,71,0,643,False
7059,99,0,1006,False
7060,50,0,519,False
7061,84,0,885,False
7062,91,0,952,False
7063,84,0,895,False
7064,52,0,420,True
7065,45,0,377,True
7066,17,0,203,True
7067,15,0,181,True
7068,16,0,194,True
7069,54,0,418,True
7070,16,0,194,True
7071,4,0,50,True
7072,16,0,201,True
7073,30,0,255,True
7074,47,0,386,True
7075,16,0,190,True
7076,30,0,254,True
7077,28,0,409,True
7078,37,0,296,True
7079,58,0,503,True
7080,58,0,502,True
7081,52,0,467,True
7082,63,0,628,False
7083,70,0,664,False
7084,51,0,484,True
7085,76,0,682,False
7086,17,0,249,True
7087,18,0,175,True
7088,98,0,956,False
7089,25,0,376,True
7090,87,0,862,False
7091,38,0,503,True
7092,64,0,741,False
7093,34,0,417,True
7094,73,0,675,False
7095,95,0,1007,False
7096,59,0,582,False
7097,80,0,801,False
7098,27,0,340,True
7099,19,0,165,True
7100,66,0,663,False
7101,40,0,447,True
7102,92,0,887,False
7103,92,0,899,False
7104,23,0,275,True
7105,22,0,223,True
7106,12,0,186,True
7107,67,0,882,False
7108,68,0,869,False
7109,69,0,881,False
7110,70,0,906,False
7111,53,0,718,False
7112,20,0,198,True
7113,20,0,206,True
7114,65,0,662,False
7115,76,0,682,False
7116,79,0,780,False
7117,59,0,553,False
7118,66,0,635,False
7119,70,0,690,False
7120,53,0,598,False
7121,61,0,638,False
7122,18,0,232,True
7123,14,0,206,True
7124,19,0,233,True
7125,34,0,350,True
7126,33,0,304,True
7127,84,0,815,False
7128,84,0,795,False
7129,79,0,821,False
7130,80,0,884,False
7131,72,0,798,False
7132,80,0,1033,False
7133,21,0,254,True
7134,91,0,721,False
7135,43,0,460,True
7136,32,0,330,True
7137,32,0,430,True
7138,126,0,1321,False
7139,110,0,1061,False
7140,59,0,608,False
7141,72,0,715,False
7142,81,1,943,False
7143,62,0,625,False
7144,56,0,605,False
7145,79,0,980,False
7146,69,0,678,False
7147,47,0,552,False
7148,57,0,553,False
7149,68,0,581,False
7150,64,0,753,False
7151,25,0,277,True
7152,47,0,610,False
7153,90,0,947,False
7154,22,0,207,True
7155,62,0,726,False
7156,35,0,490,True
7157,50,0,549,False
7158,38,0,439,True
7159,39,0,351,True
7160,82,0,852,False
7161,40,0,436,True
7162,59,0,662,False
7163,58,0,659,False
7164,31,0,414,True
7165,54,0,575,False
7166,82,0,804,False
7167,21,0,333,True
7168,109,0,968,False
7169,30,0,338,True
7170,110,0,1179,False
7171,81,0,843,False
7172,96,0,978,False
7173,44,0,452,True
7174,84,0,1179,False
7175,41,0,389,True
7176,94,0,812,False
7177,47,0,514,False
7178,32,0,360,True
7179,91,0,1004,False
7180,42,0,603,False
7181,43,0,613,False
7182,82,0,898,False
7183,50,0,525,False
7184,65,0,776,False
7185,75,0,906,False
7186,15,0,175,True
7187,63,0,1023,False
7188,67,0,1158,False
7189,37,0,452,True
7190,47,0,464,True
7191,46,0,463,True
7192,24,0,399,True
7193,53,0,693,False
7194,65,0,966,False
7195,78,0,817,False
7196,26,0,339,True
7197,30,0,287,True
7198,10,0,220,True
7199,76,0,844,False
7200,72,0,906,False
7201,64,0,1098,False
7202,62,0,915,False
7203,64,0,1085,False
7204,58,0,772,False
7205,80,0,937,False
7206,61,0,592,False
7207,64,0,667,False
7208,53,0,663,False
7209,60,0,781,False
7210,97,0,957,False
7211,57,0,702,False
7212,63,0,560,False
7213,73,0,585,False
7214,68,0,740,False
7215,93,0,1023,False
7216,74,0,744,False
7217,50,0,482,True
7218,64,0,844,False
7219,77,0,823,False
7220,81,0,856,False
7221,80,0,809,False
7222,61,0,682,False
7223,65,0,666,False
7224,72,0,944,False
7225,85,0,954,False
7226,65,0,741,False
7227,81,0,742,False
7228,89,0,870,False
7229,81,0,851,False
7230,88,0,914,False
7231,100,0,963,False
7232,118,0,1302,False
7233,96,0,971,False
7234,76,0,943,False
7235,47,0,493,True
7236,37,0,332,True
7237,30,0,400,True
7238,54,0,644,False
7239,67,0,842,False
7240,38,0,385,True
7241,71,0,810,False
7242,58,0,583,False
7243,35,0,435,True
7244,31,0,377,True
7245,67,0,745,False
7246,62,0,691,False
7247,57,0,587,False
7248,86,0,895,False
7249,16,0,255,True
7250,47,0,595,False
7251,29,0,421,True
7252,16,0,331,True
7253,46,0,512,True
7254,14,0,237,True
7255,30,0,312,True
7256,86,0,904,False
7257,37,0,558,False
7258,59,0,692,False
7259,31,0,386,True
7260,60,0,715,False
7261,47,0,607,False
7262,10,0,182,True
7263,40,0,404,True
7264,42,0,359,True
7265,15,0,181,True
7266,42,0,511,True
7267,47,0,603,False
7268,102,0,1149,False
7269,68,0,850,False
7270,72,0,675,False
7271,63,0,649,False
7272,45,0,434,True
7273,92,0,950,False
7274,71,0,741,False
7275,47,0,485,True
7276,100,0,1060,False
7277,42,0,428,True
7278,69,0,675,False
7279,56,0,594,False
7280,60,0,715,False
7281,41,0,367,True
7282,41,0,354,True
7283,55,0,703,False
7284,70,0,812,False
7285,39,0,504,True
7286,41,0,517,False
7287,38,0,454,True
7288,77,0,790,False
7289,31,0,323,True
7290,107,0,1238,False
7291,65,0,576,False
7292,61,0,719,False
7293,66,0,689,False
7294,71,0,801,False
7295,83,0,954,False
7296,51,0,472,True
7297,49,0,467,True
7298,61,0,577,False
7299,54,0,521,False
7300,52,0,558,False
7301,70,0,815,False
7302,108,0,1208,False
7303,63,0,653,False
7304,76,0,916,False
7305,78,0,839,False
7306,46,0,537,False
7307,41,0,494,True
7308,107,0,1194,False
7309,140,0,1427,False
7310,139,0,1370,False
7311,73,0,818,False
7312,73,0,835,False
7313,142,0,1543,False
7314,81,0,832,False
7315,91,0,964,False
7316,121,0,1346,False
7317,55,0,527,False
7318,68,0,712,False
7319,99,0,1012,False
7320,99,0,983,False
7321,35,0,348,True
7322,62,0,680,False
7323,100,0,988,False
7324,99,0,974,False
7325,91,0,901,False
7326,45,0,457,True
7327,94,0,1730,False
7328,103,0,1347,False
7329,99,0,1133,False
7330,33,0,309,True
7331,22,0,290,True
7332,23,0,416,True
7333,49,0,533,False
7334,49,0,624,False
7335,68,0,832,False
7336,72,0,836,False
7337,67,0,664,False
7338,62,0,540,False
7339,68,0,721,False
7340,51,0,582,False
7341,45,0,569,False
7342,64,0,664,False
7343,47,0,514,False
7344,58,0,572,False
7345,63,0,687,False
7346,14,0,213,True
7347,121,0,1224,False
7348,89,0,934,False
7349,68,0,676,False
7350,84,0,1091,False
7351,109,0,1170,False
7352,81,0,937,False
7353,89,0,1041,False
7354,91,0,971,False
7355,90,0,1003,False
7356,44,0,489,True
7357,28,0,400,True
7358,13,0,134,True
7359,91,0,1005,False
7360,53,0,606,False
7361,83,0,906,False
7362,52,0,515,False
7363,47,0,536,False
7364,11,0,107,True
7365,23,0,307,True
7366,24,0,355,True
7367,36,0,463,True
7368,28,0,382,True
7369,28,0,364,True
7370,104,0,1033,False
7371,66,0,680,False
7372,56,0,593,False
7373,45,0,486,True
7374,26,0,313,True
7375,67,0,681,False
7376,95,0,1000,False
7377,29,0,396,True
7378,40,0,495,True
7379,49,0,524,False
7380,63,0,688,False
7381,75,0,679,False
7382,95,0,982,False
7383,94,0,871,False
7384,61,0,572,False
7385,62,0,529,False
7386,53,0,576,False
7387,84,0,987,False
7388,111,0,1108,False
7389,47,0,536,False
7390,72,0,751,False
7391,105,0,1086,False
7392,52,0,485,True
7393,27,0,288,True
7394,31,0,400,True
7395,29,0,335,True
7396,58,0,703,False
7397,24,0,230,True
7398,79,0,806,False
7399,45,0,548,False
7400,92,0,1060,False
7401,58,0,778,False
7402,59,0,673,False
7403,59,0,652,False
7404,34,0,436,True
7405,53,0,572,False
7406,105,0,1147,False
7407,47,0,416,True
7408,34,0,470,True
7409,38,0,453,True
7410,75,0,770,False
7411,24,0,329,True
7412,67,0,746,False
7413,45,0,548,False
7414,90,0,900,False
7415,53,0,631,False
7416,43,0,589,False
7417,67,0,666,False
7418,66,0,658,False
7419,82,0,999,False
7420,38,0,408,True
7421,37,0,436,True
7422,40,0,522,False
7423,31,0,275,True
7424,35,0,380,True
7425,64,0,612,False
7426,45,0,594,False
7427,28,0,460,True
7428,22,0,218,True
7429,21,0,357,True
7430,82,0,700,False
7431,62,0,650,False
7432,60,0,604,False
7433,62,0,650,False
7434,60,0,628,False
7435,60,0,626,False
7436,62,0,637,False
7437,60,0,617,False
7438,60,0,625,False
7439,87,0,832,False
7440,28,0,323,True
7441,73,0,844,False
7442,73,0,845,False
7443,71,0,761,False
7444,70,0,785,False
7445,73,0,705,False
7446,58,0,650,False
7447,58,0,803,False
7448,41,0,582,False
7449,48,0,731,False
7450,46,0,575,False
7451,45,0,540,False
7452,59,0,693,False
7453,42,0,491,True
7454,44,0,507,True
7455,43,0,495,True
7456,32,0,339,True
7457,50,0,449,True
7458,65,0,773,False
7459,69,0,831,False
7460,20,0,308,True
7461,24,0,186,True
7462,37,0,354,True
7463,42,0,379,True
7464,42,0,387,True
7465,60,0,567,False
7466,69,0,794,False
7467,71,0,806,False
7468,66,0,777,False
7469,6,0,85,True
7470,42,0,457,True
7471,43,0,394,True
7472,60,0,562,False
7473,34,0,455,True
7474,28,0,327,True
7475,76,0,716,False
7476,75,0,619,False
7477,77,0,856,False
7478,46,0,431,True
7479,53,0,575,False
7480,56,0,548,False
7481,60,0,612,False
7482,56,0,553,False
7483,26,0,351,True
7484,17,0,203,True
7485,22,0,197,True
7486,62,0,747,False
7487,63,0,737,False
7488,65,0,801,False
7489,63,0,758,False
7490,65,0,758,False
7491,64,0,778,False
7492,60,0,731,False
7493,61,0,755,False
7494,63,0,746,False
7495,61,0,824,False
7496,43,0,470,True
7497,82,0,713,False
7498,83,0,805,False
7499,41,0,366,True
7500,75,0,762,False
7501,23,0,266,True
7502,21,0,188,True
7503,25,0,229,True
7504,26,0,233,True
7505,20,0,184,True
7506,54,0,576,False
7507,71,0,874,False
7508,74,0,803,False
7509,75,0,994,False
7510,43,0,596,False
7511,42,0,590,False
7512,43,0,602,False
7513,43,0,598,False
7514,116,0,1132,False
7515,115,0,1120,False
7516,72,0,805,False
7517,85,0,903,False
7518,86,0,929,False
7519,40,0,508,True
7520,44,0,471,True
7521,39,0,428,True
7522,41,0,515,False
7523,40,0,498,True
7524,54,0,552,False
7525,73,0,674,False
7526,38,0,402,True
7527,39,0,426,True
7528,51,0,518,False
7529,9,0,177,True
7530,13,0,167,True
7531,23,0,231,True
7532,23,0,231,True
7533,19,0,246,True
7534,10,0,138,True
7535,21,0,201,True
7536,12,0,198,True
7537,23,0,227,True
7538,9,0,174,True
7539,22,0,233,True
7540,52,0,519,False
7541,19,0,219,True
7542,24,0,280,True
7543,33,0,253,True
7544,14,0,157,True
7545,8,0,121,True
7546,38,0,592,False
7547,25,0,437,True
7548,25,0,504,True
7549,59,0,730,False
7550,31,0,438,True
7551,54,0,609,False
7552,59,0,708,False
7553,56,0,629,False
7554,71,0,836,False
7555,64,0,712,False
7556,42,0,508,True
7557,99,0,898,False
7558,55,0,618,False
7559,61,0,727,False
7560,73,0,829,False
7561,72,0,728,False
7562,75,0,813,False
7563,88,0,942,False
7564,71,0,759,False
7565,22,0,234,True
7566,52,0,607,False
7567,50,0,587,False
7568,43,0,465,True
7569,50,0,531,False
7570,62,0,636,False
7571,66,0,697,False
7572,29,0,314,True
7573,80,0,770,False
7574,75,0,735,False
7575,63,0,663,False
7576,62,0,627,False
7577,74,0,730,False
7578,67,0,674,False
7579,39,0,374,True
7580,33,0,270,True
7581,46,0,426,True
7582,46,0,423,True
7583,57,0,649,False
7584,90,0,902,False
7585,88,0,910,False
7586,100,0,1042,False
7587,92,0,1004,False
7588,46,0,576,False
7589,44,0,582,False
7590,22,0,290,True
7591,32,0,437,True
7592,58,0,605,False
7593,59,0,711,False
7594,51,0,610,False
7595,49,0,570,False
7596,44,0,466,True
7597,50,0,559,False
7598,75,0,842,False
7599,102,0,1110,False
7600,29,0,380,True
7601,57,0,676,False
7602,52,0,532,False
7603,61,0,550,False
7604,57,0,644,False
7605,103,0,1052,False
7606,59,0,733,False
7607,102,0,1033,False
7608,95,0,969,False
7609,101,0,1040,False
7610,98,0,1014,False
7611,95,0,1001,False
7612,79,0,873,False
7613,97,0,1017,False
7614,100,0,1057,False
7615,93,0,954,False
7616,93,0,964,False
7617,95,0,986,False
7618,55,0,673,False
7619,91,0,935,False
7620,92,0,968,False
7621,83,0,843,False
7622,89,0,954,False
7623,59,0,634,False
7624,61,0,639,False
7625,51,0,567,False
7626,14,0,248,True
7627,19,0,307,True
7628,20,0,285,True
7629,39,0,483,True
7630,37,0,435,True
7631,36,0,409,True
7632,22,0,331,True
7633,41,0,473,True
7634,46,0,461,True
7635,20,0,215,True
7636,29,0,411,True
7637,48,0,544,False
7638,37,0,389,True
7639,31,0,357,True
7640,32,0,314,True
7641,47,0,396,True
7642,23,0,354,True
7643,37,0,428,True
7644,30,0,356,True
7645,39,0,400,True
7646,40,0,433,True
7647,30,0,274,True
7648,30,0,385,True
7649,27,0,418,True
7650,45,0,521,False
7651,17,0,299,True
7652,17,0,342,True
7653,19,0,267,True
7654,23,0,360,True
7655,19,0,258,True
7656,14,0,221,True
7657,31,0,410,True
7658,42,0,441,True
7659,42,0,397,True
7660,33,0,515,False
7661,23,0,253,True
7662,63,0,657,False
7663,42,0,415,True
7664,43,0,521,False
7665,44,0,549,False
7666,42,0,546,False
7667,44,0,608,False
7668,56,0,584,False
7669,46,0,570,False
7670,43,0,439,True
7671,35,0,334,True
7672,104,0,1064,False
7673,40,0,403,True
7674,52,0,646,False
7675,54,0,657,False
7676,54,0,653,False
7677,30,0,378,True
7678,53,0,614,False
7679,47,0,719,False
7680,57,0,760,False
7681,30,0,417,True
7682,89,0,830,False
7683,37,0,461,True
7684,42,0,522,False
7685,32,0,408,True
7686,57,0,637,False
7687,81,0,822,False
7688,24,0,549,False
7689,16,0,148,True
7690,22,0,222,True
7691,17,0,196,True
7692,20,0,200,True
7693,20,0,202,True
7694,19,0,197,True
7695,36,0,305,True
7696,38,0,309,True
7697,26,0,214,True
7698,19,0,165,True
7699,61,0,617,False
7700,22,0,212,True
7701,52,0,445,True
7702,51,0,424,True
7703,50,0,419,True
7704,13,0,120,True
7705,63,0,700,False
7706,31,0,397,True
7707,30,0,339,True
7708,60,0,576,False
7709,60,0,603,False
7710,63,0,660,False
7711,58,0,555,False
7712,33,0,356,True
7713,37,0,351,True
7714,58,0,713,False
7715,50,0,674,False
7716,52,0,759,False
7717,59,0,565,False
7718,76,0,798,False
7719,84,0,886,False
7720,55,0,592,False
7721,102,0,1147,False
7722,90,0,906,False
7723,82,0,929,False
7724,80,0,872,False
7725,101,0,1080,False
7726,99,0,1037,False
7727,81,0,930,False
7728,82,0,854,False
7729,89,0,1013,False
7730,22,0,257,True
7731,29,0,275,True
7732,34,0,343,True
7733,58,0,621,False
7734,62,0,658,False
7735,42,0,495,True
7736,63,0,574,False
7737,38,0,446,True
7738,36,0,416,True
7739,36,0,417,True
7740,38,0,436,True
7741,36,0,395,True
7742,37,0,459,True
7743,37,0,490,True
7744,85,0,872,False
7745,55,0,550,False
7746,49,0,599,False
7747,55,0,627,False
7748,55,0,651,False
7749,47,0,578,False
7750,47,0,570,False
7751,48,0,572,False
7752,93,0,978,False
7753,45,1,522,False
7754,55,0,559,False
7755,55,0,561,False
7756,55,0,557,False
7757,62,0,599,False
7758,62,0,609,False
7759,75,0,849,False
7760,45,0,522,False
7761,54,0,570,False
7762,51,0,527,False
7763,60,0,517,False
7764,57,0,548,False
7765,43,0,422,True
7766,69,0,705,False
7767,24,0,234,True
7768,69,0,773,False
7769,58,0,534,False
7770,34,0,379,True
7771,43,0,379,True
7772,38,0,347,True
7773,41,0,369,True
7774,43,0,384,True
7775,43,0,396,True
7776,41,0,372,True
7777,49,0,430,True
7778,42,0,370,True
7779,55,0,506,True
7780,42,0,383,True
7781,61,0,666,False
7782,42,0,421,True
7783,57,0,586,False
7784,63,0,670,False
7785,73,0,778,False
7786,83,0,768,False
7787,66,0,708,False
7788,93,0,970,False
7789,79,0,775,False
7790,88,0,885,False
7791,20,0,303,True
7792,23,0,253,True
7793,24,0,237,True
7794,23,0,238,True
7795,26,0,252,True
7796,26,0,260,True
7797,29,0,391,True
7798,27,0,288,True
7799,27,0,291,True
7800,25,0,274,True
7801,26,0,279,True
7802,26,0,277,True
7803,27,0,298,True
7804,26,0,277,True
7805,26,0,281,True
7806,26,0,281,True
7807,26,0,278,True
7808,26,0,277,True
7809,26,0,277,True
7810,25,0,297,True
7811,26,0,278,True
7812,26,0,279,True
7813,26,0,279,True
7814,27,0,302,True
7815,25,0,276,True
7816,25,0,269,True
7817,26,0,287,True
7818,25,0,288,True
7819,19,0,186,True
7820,25,0,281,True
7821,43,0,421,True
7822,42,0,401,True
7823,30,0,275,True
7824,29,0,274,True
7825,30,0,277,True
7826,30,0,279,True
7827,29,0,272,True
7828,30,0,274,True
7829,28,0,265,True
7830,30,0,281,True
7831,29,0,274,True
7832,29,0,275,True
7833,31,0,288,True
7834,33,0,289,True
7835,31,0,288,True
7836,30,0,272,True
7837,32,0,292,True
7838,29,0,271,True
7839,41,0,347,True
7840,30,0,257,True
7841,30,0,312,True
7842,29,0,273,True
7843,32,0,282,True
7844,15,0,205,True
7845,62,0,629,False
7846,61,0,662,False
7847,12,0,134,True
7848,75,0,819,False
7849,70,0,642,False
7850,87,0,859,False
7851,69,0,757,False
7852,100,0,1023,False
7853,62,0,766,False
7854,66,0,824,False
7855,70,0,733,False
7856,80,0,873,False
7857,81,0,990,False
7858,80,0,914,False
7859,62,0,775,False
7860,58,0,718,False
7861,80,0,965,False
7862,86,0,994,False
7863,93,0,1063,False
7864,103,0,1177,False
7865,88,0,983,False
7866,99,0,1115,False
7867,61,0,731,False
7868,68,0,814,False
7869,45,0,433,True
7870,51,0,571,False
7871,49,0,548,False
7872,20,0,189,True
7873,20,0,194,True
7874,34,0,802,False
7875,19,0,165,True
7876,18,0,162,True
7877,18,0,163,True
7878,19,0,170,True
7879,18,0,160,True
7880,57,0,524,False
7881,55,0,537,False
7882,54,0,540,False
7883,67,0,684,False
7884,115,0,1180,False
7885,24,0,328,True
7886,11,0,173,True
7887,9,0,237,True
7888,11,0,125,True
7889,33,0,333,True
7890,36,0,360,True
7891,27,0,274,True
7892,25,0,300,True
7893,11,0,176,True
7894,23,0,253,True
7895,48,0,430,True
7896,56,0,644,False
7897,58,0,670,False
7898,64,0,661,False
7899,67,0,733,False
7900,85,0,1074,False
7901,56,0,768,False
7902,37,0,320,True
7903,27,0,265,True
7904,55,0,719,False
7905,104,0,1321,False
7906,60,0,734,False
7907,79,0,1016,False
7908,125,0,1335,False
7909,88,0,944,False
7910,62,0,648,False
7911,38,0,564,False
7912,137,0,1640,False
7913,94,0,943,False
7914,63,0,678,False
7915,79,0,837,False
7916,75,0,814,False
7917,103,0,1036,False
7918,70,0,695,False
7919,91,0,902,False
7920,54,0,532,False
7921,42,0,543,False
7922,59,0,509,True
7923,46,0,554,False
7924,30,0,452,True
7925,21,0,176,True
7926,40,0,486,True
7927,89,0,1023,False
7928,58,0,641,False
7929,100,0,1045,False
7930,80,0,835,False
7931,88,0,905,False
7932,53,0,642,False
7933,41,0,536,False
7934,85,0,853,False
7935,93,0,998,False
7936,73,0,926,False
7937,82,1,1083,False
7938,72,0,699,False
7939,118,0,1495,False
7940,31,0,351,True
7941,29,0,360,True
7942,32,0,378,True
7943,21,0,325,True
7944,27,0,337,True
7945,23,0,279,True
7946,21,0,302,True
7947,50,0,549,False
7948,44,0,420,True
7949,47,0,451,True
7950,35,0,421,True
7951,48,0,627,False
7952,42,0,527,False
7953,41,0,474,True
7954,39,0,471,True
7955,39,0,449,True
7956,28,0,376,True
7957,32,0,422,True
7958,104,0,1340,False
7959,74,0,697,False
7960,59,0,619,False
7961,39,0,496,True
7962,37,0,424,True
7963,104,0,1187,False
7964,61,0,803,False
7965,107,0,1206,False
7966,109,0,1172,False
7967,121,0,1205,False
7968,95,0,1096,False
7969,72,0,877,False
7970,71,0,866,False
7971,68,0,841,False
7972,69,0,868,False
7973,117,0,1131,False
7974,70,0,862,False
7975,88,0,878,False
7976,74,0,740,False
7977,61,0,558,False
7978,25,0,273,True
7979,24,0,265,True
7980,28,0,220,True
7981,79,0,911,False
7982,69,0,788,False
7983,78,0,756,False
7984,62,0,664,False
7985,117,0,1200,False
7986,72,0,755,False
7987,49,0,468,True
7988,38,0,358,True
7989,29,0,293,True
7990,33,0,323,True
7991,32,0,335,True
7992,33,0,335,True
7993,33,0,352,True
7994,33,0,347,True
7995,67,0,762,False
7996,59,0,787,False
7997,58,0,699,False
7998,64,0,672,False
7999,80,0,837,False
8000,88,0,938,False
8001,69,0,750,False
8002,80,0,881,False
8003,82,0,887,False
8004,76,0,719,False
8005,27,0,471,True
8006,36,0,449,True
8007,41,0,532,False
8008,30,0,257,True
8009,31,0,326,True
8010,31,0,370,True
8011,9,0,177,True
8012,56,0,529,False
8013,82,0,785,False
8014,106,0,1098,False
8015,106,0,1099,False
8016,106,0,1012,False
8017,100,0,1055,False
8018,101,0,1070,False
8019,93,0,984,False
8020,94,0,995,False
8021,93,0,969,False
8022,93,0,936,False
8023,93,0,950,False
8024,109,0,1101,False
8025,62,0,617,False
8026,24,0,297,True
8027,25,0,263,True
8028,26,0,286,True
8029,26,0,280,True
8030,28,0,286,True
8031,28,0,274,True
8032,31,0,315,True
8033,32,0,344,True
8034,20,0,245,True
8035,36,0,363,True
8036,28,0,437,True
8037,35,0,476,True
8038,25,0,432,True
8039,25,0,537,False
8040,24,0,342,True
8041,34,0,474,True
8042,58,0,840,False
8043,49,0,534,False
8044,32,0,397,True
8045,34,0,476,True
8046,36,0,419,True
8047,34,0,431,True
8048,32,0,401,True
8049,40,0,479,True
8050,37,0,504,True
8051,38,0,423,True
8052,42,0,342,True
8053,44,0,386,True
8054,41,0,456,True
8055,18,0,161,True
8056,28,0,249,True
8057,27,0,251,True
8058,14,0,130,True
8059,20,0,195,True
8060,15,0,141,True
8061,30,0,287,True
8062,24,0,208,True
8063,41,0,487,True
8064,14,0,357,True
8065,6,0,126,True
8066,16,0,226,True
8067,13,0,174,True
8068,32,0,310,True
8069,36,0,338,True
8070,38,0,456,True
8071,70,0,628,False
8072,66,0,559,False
8073,32,0,366,True
8074,19,0,282,True
8075,28,0,257,True
8076,37,0,358,True
8077,27,0,284,True
8078,30,0,343,True
8079,30,0,303,True
8080,35,0,337,True
8081,25,0,311,True
8082,39,0,419,True
8083,42,0,556,False
8084,45,0,481,True
8085,78,0,717,False
8086,91,0,965,False
8087,74,0,783,False
8088,56,0,573,False
8089,54,0,505,True
8090,52,0,457,True
8091,53,0,547,False
8092,66,0,597,False
8093,79,0,735,False
8094,82,0,945,False
8095,81,0,1044,False
8096,82,0,929,False
8097,76,0,786,False
8098,54,0,619,False
8099,78,0,897,False
8100,82,0,884,False
8101,60,0,678,False
8102,57,0,570,False
8103,49,0,781,False
8104,54,0,550,False
8105,37,0,502,True
8106,63,0,563,False
8107,69,0,820,False
8108,36,0,388,True
8109,92,0,1076,False
8110,80,0,962,False
8111,94,0,839,False
8112,73,0,894,False
8113,38,0,298,True
8114,63,0,595,False
8115,14,0,173,True
8116,80,0,919,False
8117,122,0,1252,False
8118,74,0,810,False
8119,89,0,952,False
8120,77,0,898,False
8121,101,0,1136,False
8122,138,0,1629,False
8123,46,0,599,False
8124,42,0,408,True
8125,75,0,869,False
8126,80,0,972,False
8127,63,0,686,False
8128,73,0,837,False
8129,78,0,753,False
8130,53,0,483,True
8131,65,0,769,False
8132,63,0,703,False
8133,63,0,765,False
8134,50,0,465,True
8135,74,0,732,False
8136,73,0,738,False
8137,53,0,550,False
8138,26,0,299,True
8139,22,0,262,True
8140,38,0,388,True
8141,44,0,453,True
8142,44,0,395,True
8143,21,0,288,True
8144,64,0,728,False
8145,40,0,361,True
8146,30,0,352,True
8147,27,0,397,True
8148,27,0,336,True
8149,26,0,321,True
8150,45,0,493,True
8151,49,0,478,True
8152,67,0,644,False
8153,72,0,685,False
8154,71,0,681,False
8155,63,0,562,False
8156,34,0,328,True
8157,59,0,559,False
8158,70,0,756,False
8159,22,0,247,True
8160,63,0,676,False
8161,68,0,613,False
8162,64,0,592,False
8163,48,0,446,True
8164,67,0,818,False
8165,58,0,759,False
8166,29,0,363,True
8167,48,0,430,True
8168,44,0,406,True
8169,84,0,920,False
8170,34,0,435,True
8171,80,0,795,False
8172,16,0,178,True
8173,38,0,466,True
8174,31,0,396,True
8175,30,0,370,True
8176,29,0,375,True
8177,29,0,382,True
8178,29,0,377,True
8179,29,0,379,True
8180,27,0,367,True
8181,27,0,300,True
8182,27,0,274,True
8183,14,0,153,True
8184,31,0,278,True
8185,70,0,790,False
8186,73,0,817,False
8187,79,0,830,False
8188,70,0,783,False
