product_id,distinct_full_family_texts,distinct_old_seven_texts,dataset
181,32,7,wands
18104,32,7,wands
18105,32,7,wands
18114,32,7,wands
1813,32,7,wands
18139,32,7,wands
18140,32,7,wands
18141,32,7,wands
18161,32,7,wands
18170,32,7,wands
182,32,7,wands
18205,32,7,wands
18210,32,7,wands
18211,32,7,wands
18221,32,7,wands
18223,32,7,wands
18228,32,7,wands
18229,32,7,wands
18238,32,7,wands
18243,32,7,wands
18244,32,7,wands
18253,32,7,wands
18271,32,7,wands
18272,32,7,wands
18274,32,7,wands
18275,32,7,wands
18276,32,7,wands
18277,32,7,wands
18278,32,7,wands
18282,32,7,wands
183,32,7,wands
1830,32,7,wands
18313,32,7,wands
1832,32,7,wands
18321,32,7,wands
18328,32,7,wands
1833,32,7,wands
18331,32,7,wands
18354,32,7,wands
18355,32,7,wands
18359,32,7,wands
18360,32,7,wands
18384,32,7,wands
18387,32,7,wands
18389,32,7,wands
18393,32,7,wands
18395,32,7,wands
18396,32,7,wands
184,32,7,wands
18402,32,7,wands
18403,32,7,wands
18405,32,7,wands
18406,32,7,wands
18407,32,7,wands
18431,32,7,wands
18432,32,7,wands
18440,32,7,wands
18452,32,7,wands
18459,32,7,wands
18460,32,7,wands
18461,32,7,wands
18463,32,7,wands
1847,32,7,wands
18477,32,7,wands
185,32,7,wands
18504,32,7,wands
18505,32,7,wands
18514,32,7,wands
18517,32,7,wands
18547,32,7,wands
18548,32,7,wands
18550,32,7,wands
18552,32,7,wands
18561,32,7,wands
18564,32,7,wands
18565,32,7,wands
18569,32,7,wands
18573,32,7,wands
18579,32,7,wands
18580,32,7,wands
18582,32,7,wands
18586,32,7,wands
18590,32,7,wands
18593,32,7,wands
18598,32,7,wands
1860,32,7,wands
18600,32,7,wands
18601,32,7,wands
18610,32,7,wands
18612,32,7,wands
18615,32,7,wands
18616,32,7,wands
18617,32,7,wands
18634,32,7,wands
18639,32,7,wands
18641,32,7,wands
18643,32,7,wands
18655,32,7,wands
18662,32,7,wands
18665,32,7,wands
18669,32,7,wands
18678,32,7,wands
18688,32,7,wands
18689,32,7,wands
1869,32,7,wands
18690,32,7,wands
18703,32,7,wands
18709,32,7,wands
18710,32,7,wands
18713,32,7,wands
18717,32,7,wands
18718,32,7,wands
18719,32,7,wands
18723,32,7,wands
18732,32,7,wands
18733,32,7,wands
18737,32,7,wands
18747,32,7,wands
18751,32,7,wands
18752,32,7,wands
18753,32,7,wands
18755,32,7,wands
18776,32,7,wands
18789,32,7,wands
18790,32,7,wands
18791,32,7,wands
18792,32,7,wands
18795,32,7,wands
18796,32,7,wands
18797,32,7,wands
1880,32,7,wands
18805,32,7,wands
18809,32,7,wands
18811,32,7,wands
18812,32,7,wands
18813,32,7,wands
18814,32,7,wands
18816,32,7,wands
18817,32,7,wands
18818,32,7,wands
18819,32,7,wands
1882,32,7,wands
18822,32,7,wands
18823,32,7,wands
18824,32,7,wands
18825,32,7,wands
18828,32,7,wands
18834,32,7,wands
18837,32,7,wands
18838,32,7,wands
18839,32,7,wands
18840,32,7,wands
18841,32,7,wands
18844,32,7,wands
18845,32,7,wands
18846,32,7,wands
18847,32,7,wands
18848,32,7,wands
18851,32,7,wands
18856,32,7,wands
18865,32,7,wands
18868,32,7,wands
18869,32,7,wands
18870,32,7,wands
18872,32,7,wands
18873,32,7,wands
18878,32,7,wands
18879,32,7,wands
18889,32,7,wands
18890,32,7,wands
18894,32,7,wands
18895,32,7,wands
18896,32,7,wands
18897,32,7,wands
18900,32,7,wands
18902,32,7,wands
18903,32,7,wands
18916,32,7,wands
18924,32,7,wands
18925,32,7,wands
18926,32,7,wands
18928,32,7,wands
18931,32,7,wands
18932,32,7,wands
18933,32,7,wands
18934,32,7,wands
18940,32,7,wands
18981,32,7,wands
18984,32,7,wands
18986,32,7,wands
18989,32,7,wands
18992,32,7,wands
18994,32,7,wands
18996,32,7,wands
18997,32,7,wands
19001,32,7,wands
19002,32,7,wands
19003,32,7,wands
19005,32,7,wands
19006,32,7,wands
19015,32,7,wands
19017,32,7,wands
19023,32,7,wands
19034,32,7,wands
19070,32,7,wands
19073,32,7,wands
19074,32,7,wands
19075,32,7,wands
19077,32,7,wands
19078,32,7,wands
1908,32,7,wands
19091,32,7,wands
19092,32,7,wands
19093,32,7,wands
19094,32,7,wands
19095,32,7,wands
19097,32,7,wands
19110,32,7,wands
19111,32,7,wands
19112,32,7,wands
19114,32,7,wands
19116,32,7,wands
19121,32,7,wands
19122,32,7,wands
19125,32,7,wands
19128,32,7,wands
1914,32,7,wands
19145,32,7,wands
19161,32,7,wands
19162,32,7,wands
19172,32,7,wands
19173,32,7,wands
19177,32,7,wands
19185,32,7,wands
19192,32,7,wands
19201,32,7,wands
19202,32,7,wands
19211,32,7,wands
1922,32,7,wands
19223,32,7,wands
19226,32,7,wands
19229,32,7,wands
19231,32,7,wands
19248,32,7,wands
19258,32,7,wands
1926,32,7,wands
19260,32,7,wands
19264,32,7,wands
19265,32,7,wands
19269,32,7,wands
19274,32,7,wands
19278,32,7,wands
19280,32,7,wands
19284,32,7,wands
19288,32,7,wands
19289,32,7,wands
19292,32,7,wands
19293,32,7,wands
19295,32,7,wands
19297,32,7,wands
19298,32,7,wands
19304,32,7,wands
19369,32,7,wands
19372,32,7,wands
19379,32,7,wands
19380,32,7,wands
19402,32,7,wands
19411,32,7,wands
1942,32,7,wands
19421,32,7,wands
19423,32,7,wands
1943,32,7,wands
19444,32,7,wands
1945,32,7,wands
19450,32,7,wands
19454,32,7,wands
19456,32,7,wands
19462,32,7,wands
19474,32,7,wands
195,32,7,wands
1950,32,7,wands
19501,32,7,wands
19502,32,7,wands
19504,32,7,wands
19506,32,7,wands
1951,32,7,wands
19550,32,7,wands
19554,32,7,wands
19555,32,7,wands
19557,32,7,wands
19558,32,7,wands
19567,32,7,wands
1958,32,7,wands
19580,32,7,wands
19581,32,7,wands
19582,32,7,wands
19584,32,7,wands
19604,32,7,wands
19607,32,7,wands
1961,32,7,wands
1962,32,7,wands
19629,32,7,wands
1963,32,7,wands
19642,32,7,wands
19647,32,7,wands
19651,32,7,wands
19663,32,7,wands
19664,32,7,wands
19670,32,7,wands
19682,32,7,wands
19684,32,7,wands
19692,32,7,wands
19695,32,7,wands
19696,32,7,wands
1971,32,7,wands
1973,32,7,wands
19737,32,7,wands
1974,32,7,wands
19741,32,7,wands
19744,32,7,wands
19746,32,7,wands
1975,32,7,wands
1976,32,7,wands
19765,32,7,wands
19768,32,7,wands
19782,32,7,wands
1979,32,7,wands
19808,32,7,wands
19812,32,7,wands
19813,32,7,wands
1982,32,7,wands
19820,32,7,wands
19821,32,7,wands
19823,32,7,wands
19826,32,7,wands
1985,32,7,wands
19870,32,7,wands
1988,32,7,wands
19880,32,7,wands
19881,32,7,wands
19882,32,7,wands
19883,32,7,wands
19884,32,7,wands
19885,32,7,wands
19887,32,7,wands
19894,32,7,wands
1990,32,7,wands
19905,32,7,wands
1991,32,7,wands
19921,32,7,wands
19925,32,7,wands
19926,32,7,wands
19927,32,7,wands
1993,32,7,wands
19933,32,7,wands
19963,32,7,wands
19964,32,7,wands
1997,32,7,wands
19971,32,7,wands
19983,32,7,wands
19984,32,7,wands
19990,32,7,wands
2000,32,7,wands
20005,32,7,wands
2002,32,7,wands
20020,32,7,wands
20021,32,7,wands
20023,32,7,wands
20026,32,7,wands
20032,32,7,wands
20043,32,7,wands
20054,32,7,wands
20060,32,7,wands
20063,32,7,wands
20064,32,7,wands
20076,32,7,wands
2008,32,7,wands
20120,32,7,wands
20121,32,7,wands
20122,32,7,wands
20123,32,7,wands
20237,32,7,wands
20246,32,7,wands
20247,32,7,wands
20255,32,7,wands
20258,32,7,wands
20259,32,7,wands
2027,32,7,wands
20284,32,7,wands
203,32,7,wands
2031,32,7,wands
2033,32,7,wands
20332,32,7,wands
20356,32,7,wands
2036,32,7,wands
20366,32,7,wands
2037,32,7,wands
20372,32,7,wands
20378,32,7,wands
2039,32,7,wands
20391,32,7,wands
2040,32,7,wands
20410,32,7,wands
20418,32,7,wands
20419,32,7,wands
20420,32,7,wands
20421,32,7,wands
20422,32,7,wands
20423,32,7,wands
20424,32,7,wands
20425,32,7,wands
20426,32,7,wands
20428,32,7,wands
20429,32,7,wands
2043,32,7,wands
20430,32,7,wands
20431,32,7,wands
20432,32,7,wands
20433,32,7,wands
20434,32,7,wands
20435,32,7,wands
2046,32,7,wands
20463,32,7,wands
20468,32,7,wands
2047,32,7,wands
20472,32,7,wands
20476,32,7,wands
20477,32,7,wands
20478,32,7,wands
20484,32,7,wands
2049,32,7,wands
2052,2,2,wands
20527,32,7,wands
20532,32,7,wands
20538,32,7,wands
2054,32,7,wands
20546,32,7,wands
2055,32,7,wands
20553,32,7,wands
20554,32,7,wands
2056,32,7,wands
2058,32,7,wands
20587,32,7,wands
20589,32,7,wands
20596,32,7,wands
2060,32,7,wands
20602,32,7,wands
20605,32,7,wands
20610,32,7,wands
20617,32,7,wands
20622,32,7,wands
20623,32,7,wands
2064,32,7,wands
20649,32,7,wands
2065,32,7,wands
20664,32,7,wands
20665,32,7,wands
20680,32,7,wands
20682,32,7,wands
20685,32,7,wands
20686,32,7,wands
20687,32,7,wands
20688,32,7,wands
20689,32,7,wands
20690,32,7,wands
20693,32,7,wands
20696,32,7,wands
20697,32,7,wands
20725,32,7,wands
20754,32,7,wands
20763,32,7,wands
20764,32,7,wands
20765,32,7,wands
20766,32,7,wands
20792,32,7,wands
20794,32,7,wands
20799,32,7,wands
20800,32,7,wands
20819,32,7,wands
20852,32,7,wands
20856,32,7,wands
20858,32,7,wands
20871,32,7,wands
20888,32,7,wands
20892,32,7,wands
209,32,7,wands
20903,32,7,wands
20908,32,7,wands
20917,32,7,wands
20922,32,7,wands
20928,32,7,wands
20929,32,7,wands
20932,32,7,wands
20933,32,7,wands
20934,32,7,wands
20936,32,7,wands
20937,32,7,wands
20943,32,7,wands
20945,32,7,wands
20946,32,7,wands
20947,32,7,wands
20948,32,7,wands
20951,32,7,wands
20952,32,7,wands
20953,32,7,wands
20957,32,7,wands
2097,32,7,wands
20971,32,7,wands
20976,32,7,wands
2098,32,7,wands
21043,32,7,wands
21044,32,7,wands
21045,32,7,wands
21046,32,7,wands
21047,32,7,wands
21048,32,7,wands
21054,32,7,wands
21055,32,7,wands
21062,32,7,wands
21063,32,7,wands
21064,32,7,wands
21072,32,7,wands
21073,32,7,wands
21083,32,7,wands
21094,32,7,wands
21111,32,7,wands
21112,32,7,wands
21113,32,7,wands
21151,32,7,wands
21156,32,7,wands
21160,32,7,wands
21168,32,7,wands
21177,32,7,wands
21221,32,7,wands
21226,32,7,wands
21227,32,7,wands
21257,32,7,wands
21258,32,7,wands
21259,32,7,wands
21263,32,7,wands
21265,32,7,wands
21266,32,7,wands
21277,32,7,wands
21287,32,7,wands
21354,32,7,wands
21358,32,7,wands
21361,32,7,wands
21383,32,7,wands
21386,32,7,wands
21391,32,7,wands
21436,32,7,wands
21442,32,7,wands
21446,32,7,wands
21460,32,7,wands
21463,32,7,wands
21481,32,7,wands
21482,32,7,wands
21520,32,7,wands
21522,32,7,wands
21527,32,7,wands
21529,32,7,wands
21544,32,7,wands
21549,32,7,wands
21551,32,7,wands
21556,32,7,wands
21581,32,7,wands
21583,32,7,wands
21597,32,7,wands
21598,32,7,wands
21599,32,7,wands
2165,32,7,wands
21651,32,7,wands
21654,32,7,wands
2166,32,7,wands
21664,32,7,wands
21665,32,7,wands
21676,32,7,wands
21678,32,7,wands
21679,32,7,wands
21680,32,7,wands
21685,32,7,wands
21688,32,7,wands
21689,32,7,wands
21691,32,7,wands
21704,32,7,wands
21715,32,7,wands
2172,32,7,wands
21727,32,7,wands
21728,32,7,wands
21729,32,7,wands
21730,32,7,wands
21731,32,7,wands
21732,32,7,wands
21738,32,7,wands
21752,32,7,wands
21758,32,7,wands
21759,32,7,wands
21762,32,7,wands
21767,32,7,wands
21772,32,7,wands
21790,32,7,wands
21803,32,7,wands
2181,32,7,wands
2183,32,7,wands
21832,32,7,wands
21840,32,7,wands
21841,32,7,wands
21850,32,7,wands
21851,32,7,wands
21858,32,7,wands
2186,32,7,wands
21860,32,7,wands
21862,32,7,wands
21863,32,7,wands
21864,32,7,wands
21865,32,7,wands
21883,32,7,wands
21885,32,7,wands
21901,32,7,wands
21911,32,7,wands
21912,32,7,wands
21914,32,7,wands
21944,32,7,wands
21945,32,7,wands
21960,32,7,wands
21961,32,7,wands
22005,32,7,wands
22006,32,7,wands
22015,32,7,wands
22018,32,7,wands
22026,32,7,wands
22038,32,7,wands
22049,32,7,wands
22057,32,7,wands
22062,32,7,wands
22069,32,7,wands
2207,32,7,wands
22070,32,7,wands
22074,32,7,wands
22095,32,7,wands
22097,32,7,wands
22098,32,7,wands
22099,32,7,wands
22108,32,7,wands
22112,32,7,wands
22113,32,7,wands
22118,32,7,wands
22129,32,7,wands
22130,32,7,wands
22131,32,7,wands
22138,32,7,wands
22139,32,7,wands
22157,32,7,wands
22162,32,7,wands
22169,32,7,wands
22173,32,7,wands
22176,32,7,wands
22202,32,7,wands
22212,32,7,wands
22266,32,7,wands
22275,32,7,wands
22278,32,7,wands
2229,32,7,wands
22311,32,7,wands
22313,32,7,wands
22314,32,7,wands
22318,32,7,wands
22321,32,7,wands
22325,32,7,wands
22326,32,7,wands
22344,32,7,wands
22346,32,7,wands
22352,32,7,wands
22353,32,7,wands
22354,32,7,wands
22355,32,7,wands
2236,32,7,wands
22362,32,7,wands
22367,32,7,wands
22376,32,7,wands
22377,32,7,wands
22380,32,7,wands
22381,32,7,wands
22384,32,7,wands
22389,32,7,wands
22390,32,7,wands
22391,32,7,wands
22406,32,7,wands
22407,32,7,wands
22410,32,7,wands
2242,32,7,wands
22445,32,7,wands
22446,32,7,wands
2245,32,7,wands
22451,32,7,wands
22458,32,7,wands
22465,32,7,wands
22469,32,7,wands
22472,32,7,wands
22485,32,7,wands
22490,32,7,wands
22498,32,7,wands
22499,32,7,wands
225,32,7,wands
22557,32,7,wands
22561,32,7,wands
22574,32,7,wands
22643,32,7,wands
22644,32,7,wands
22649,32,7,wands
2265,32,7,wands
22653,32,7,wands
22654,32,7,wands
22656,32,7,wands
22657,32,7,wands
22661,32,7,wands
22664,32,7,wands
22670,32,7,wands
22681,32,7,wands
22711,32,7,wands
22732,32,7,wands
22735,32,7,wands
22739,32,7,wands
22749,32,7,wands
22757,32,7,wands
22759,32,7,wands
22794,32,7,wands
2281,32,7,wands
22814,32,7,wands
22815,32,7,wands
22820,32,7,wands
22832,32,7,wands
22835,32,7,wands
22849,32,7,wands
22850,32,7,wands
22851,32,7,wands
22852,32,7,wands
22853,32,7,wands
22854,32,7,wands
22855,32,7,wands
22856,32,7,wands
22857,32,7,wands
22858,32,7,wands
22859,32,7,wands
22868,32,7,wands
22880,32,7,wands
22905,32,7,wands
22908,32,7,wands
22911,32,7,wands
22919,32,7,wands
22924,32,7,wands
2293,32,7,wands
22943,32,7,wands
22950,32,7,wands
22955,32,7,wands
22957,32,7,wands
22958,32,7,wands
2296,32,7,wands
22963,32,7,wands
22970,32,7,wands
22975,32,7,wands
22983,32,7,wands
22987,32,7,wands
22989,32,7,wands
22993,32,7,wands
22996,32,7,wands
23010,32,7,wands
23012,32,7,wands
23014,32,7,wands
23025,32,7,wands
23028,32,7,wands
23033,32,7,wands
23044,32,7,wands
23048,32,7,wands
23069,32,7,wands
23090,32,7,wands
23091,32,7,wands
23092,32,7,wands
23095,32,7,wands
23096,32,7,wands
23097,32,7,wands
23098,32,7,wands
23100,32,7,wands
23102,32,7,wands
23106,32,7,wands
23108,32,7,wands
2312,32,7,wands
23135,32,7,wands
23136,32,7,wands
23170,32,7,wands
23179,32,7,wands
2327,32,7,wands
23287,32,7,wands
23290,32,7,wands
23335,32,7,wands
23337,32,7,wands
23349,32,7,wands
23408,32,7,wands
23410,32,7,wands
23454,32,7,wands
23455,32,7,wands
23456,32,7,wands
23457,32,7,wands
23458,32,7,wands
23463,32,7,wands
2348,32,7,wands
23483,32,7,wands
23484,32,7,wands
23485,32,7,wands
23486,32,7,wands
23487,32,7,wands
23493,32,7,wands
23494,32,7,wands
23501,32,7,wands
23510,32,7,wands
23525,32,7,wands
23526,32,7,wands
23538,32,7,wands
23557,32,7,wands
23565,32,7,wands
23569,32,7,wands
23577,32,7,wands
23597,32,7,wands
23602,32,7,wands
23614,32,7,wands
23617,32,7,wands
23633,32,7,wands
23650,32,7,wands
23653,32,7,wands
23656,32,7,wands
23658,32,7,wands
23662,32,7,wands
23663,32,7,wands
23668,32,7,wands
23679,32,7,wands
23680,32,7,wands
23695,32,7,wands
23707,32,7,wands
23729,32,7,wands
23752,32,7,wands
23758,32,7,wands
23761,32,7,wands
23765,32,7,wands
23766,32,7,wands
23772,32,7,wands
23774,32,7,wands
23817,32,7,wands
23838,32,7,wands
23839,32,7,wands
23844,32,7,wands
23845,32,7,wands
23848,32,7,wands
23854,32,7,wands
23855,32,7,wands
23858,32,7,wands
23873,32,7,wands
23874,32,7,wands
23877,32,7,wands
23880,32,7,wands
23888,32,7,wands
23905,32,7,wands
23916,32,7,wands
23931,32,7,wands
23932,32,7,wands
23938,32,7,wands
23939,32,7,wands
2394,32,7,wands
23945,32,7,wands
2395,32,7,wands
23954,32,7,wands
23964,32,7,wands
23966,32,7,wands
23973,32,7,wands
23976,32,7,wands
23980,32,7,wands
23987,32,7,wands
24,32,7,wands
24006,32,7,wands
24018,32,7,wands
24023,32,7,wands
24025,32,7,wands
24049,32,7,wands
24059,32,7,wands
24062,32,7,wands
24063,32,7,wands
2408,32,7,wands
24089,32,7,wands
24090,32,7,wands
24091,32,7,wands
24092,32,7,wands
24094,32,7,wands
24095,32,7,wands
24099,32,7,wands
24107,32,7,wands
2411,32,7,wands
24118,32,7,wands
24122,32,7,wands
24126,32,7,wands
24127,32,7,wands
24134,32,7,wands
24137,32,7,wands
24139,32,7,wands
24144,32,7,wands
24145,32,7,wands
24147,32,7,wands
24148,32,7,wands
24149,32,7,wands
24150,32,7,wands
24151,32,7,wands
24154,32,7,wands
24155,32,7,wands
24156,32,7,wands
24164,32,7,wands
24165,32,7,wands
24166,32,7,wands
24167,32,7,wands
24169,32,7,wands
24173,32,7,wands
24176,32,7,wands
24177,32,7,wands
2418,32,7,wands
24186,32,7,wands
24188,32,7,wands
24189,32,7,wands
2419,32,7,wands
24192,32,7,wands
24194,32,7,wands
24196,32,7,wands
24197,32,7,wands
24212,32,7,wands
24215,32,7,wands
24216,32,7,wands
2422,32,7,wands
2423,32,7,wands
24234,32,7,wands
24239,32,7,wands
24243,32,7,wands
24249,32,7,wands
24251,32,7,wands
24252,32,7,wands
24258,32,7,wands
24268,32,7,wands
24269,32,7,wands
2427,32,7,wands
24271,32,7,wands
24273,32,7,wands
24274,32,7,wands
24275,32,7,wands
24276,32,7,wands
24283,32,7,wands
24289,32,7,wands
24297,32,7,wands
2430,32,7,wands
24305,32,7,wands
2431,32,7,wands
24310,32,7,wands
24312,32,7,wands
24313,32,7,wands
24316,32,7,wands
24318,32,7,wands
24319,32,7,wands
24322,32,7,wands
24324,32,7,wands
24326,32,7,wands
24327,32,7,wands
24329,32,7,wands
24332,32,7,wands
24334,32,7,wands
24337,32,7,wands
24350,32,7,wands
24351,32,7,wands
24366,32,7,wands
24369,32,7,wands
24383,32,7,wands
24396,32,7,wands
24397,32,7,wands
24404,32,7,wands
24412,32,7,wands
24424,32,7,wands
24425,32,7,wands
24426,32,7,wands
24433,32,7,wands
24435,32,7,wands
24436,32,7,wands
24449,32,7,wands
2445,32,7,wands
24463,32,7,wands
24468,32,7,wands
24474,32,7,wands
24485,32,7,wands
24492,32,7,wands
24493,32,7,wands
24510,32,7,wands
24511,32,7,wands
24512,32,7,wands
24518,32,7,wands
24519,32,7,wands
24520,32,7,wands
24528,32,7,wands
24531,32,7,wands
24545,32,7,wands
24549,32,7,wands
2455,32,7,wands
24556,32,7,wands
24557,32,7,wands
24558,32,7,wands
24559,32,7,wands
24560,32,7,wands
24561,32,7,wands
24562,32,7,wands
24563,32,7,wands
24573,32,7,wands
2458,32,7,wands
24588,32,7,wands
24592,32,7,wands
24595,32,7,wands
24612,32,7,wands
24617,32,7,wands
24624,32,7,wands
24646,32,7,wands
24671,32,7,wands
24674,32,7,wands
24675,32,7,wands
24678,32,7,wands
24688,32,7,wands
24693,32,7,wands
24702,32,7,wands
24717,32,7,wands
24719,32,7,wands
24722,32,7,wands
24728,32,7,wands
24731,32,7,wands
24732,32,7,wands
24744,32,7,wands
24746,32,7,wands
24748,32,7,wands
24757,32,7,wands
24758,32,7,wands
24760,32,7,wands
24765,32,7,wands
24766,32,7,wands
24767,32,7,wands
24768,32,7,wands
24769,32,7,wands
24770,32,7,wands
24773,32,7,wands
24774,32,7,wands
24784,32,7,wands
24789,32,7,wands
24790,32,7,wands
24791,32,7,wands
24793,32,7,wands
2482,32,7,wands
2483,32,7,wands
24851,32,7,wands
24852,32,7,wands
24854,32,7,wands
24855,32,7,wands
24856,32,7,wands
24858,32,7,wands
24859,32,7,wands
24865,32,7,wands
24870,32,7,wands
24871,32,7,wands
24874,32,7,wands
24880,32,7,wands
24883,32,7,wands
24884,32,7,wands
24895,32,7,wands
24896,32,7,wands
24899,32,7,wands
24902,32,7,wands
2491,32,7,wands
24910,32,7,wands
24916,32,7,wands
24917,32,7,wands
24922,32,7,wands
24927,32,7,wands
2494,32,7,wands
24940,32,7,wands
24942,32,7,wands
24958,32,7,wands
24959,32,7,wands
24960,32,7,wands
24961,32,7,wands
24970,32,7,wands
24974,32,7,wands
24977,32,7,wands
25,32,7,wands
25004,32,7,wands
25006,32,7,wands
25007,32,7,wands
25009,32,7,wands
25010,32,7,wands
25012,32,7,wands
25014,32,7,wands
2502,32,7,wands
25021,32,7,wands
25023,32,7,wands
25026,32,7,wands
25030,32,7,wands
2504,32,7,wands
25041,32,7,wands
25052,32,7,wands
25054,32,7,wands
25060,32,7,wands
25062,32,7,wands
25063,32,7,wands
25064,32,7,wands
25067,32,7,wands
25090,32,7,wands
25092,32,7,wands
25093,32,7,wands
25117,32,7,wands
25132,32,7,wands
25139,32,7,wands
25143,32,7,wands
25147,32,7,wands
25161,32,7,wands
25172,32,7,wands
25173,32,7,wands
25178,32,7,wands
2518,32,7,wands
25180,32,7,wands
25191,32,7,wands
25213,32,7,wands
25239,32,7,wands
25257,32,7,wands
25265,32,7,wands
25275,32,7,wands
25317,32,7,wands
25318,32,7,wands
25320,32,7,wands
25326,32,7,wands
25334,32,7,wands
25335,32,7,wands
25336,32,7,wands
25337,32,7,wands
25338,32,7,wands
25352,32,7,wands
25353,32,7,wands
25354,32,7,wands
25356,32,7,wands
25357,32,7,wands
25388,32,7,wands
2539,32,7,wands
25390,32,7,wands
2540,32,7,wands
25423,32,7,wands
25424,32,7,wands
25425,32,7,wands
25426,32,7,wands
25427,32,7,wands
25428,32,7,wands
25429,32,7,wands
25430,32,7,wands
25431,32,7,wands
25432,32,7,wands
25433,32,7,wands
25434,32,7,wands
25461,32,7,wands
25478,32,7,wands
25486,32,7,wands
25489,32,7,wands
25491,32,7,wands
25494,32,7,wands
25495,32,7,wands
25504,32,7,wands
25506,32,7,wands
2551,32,7,wands
25511,32,7,wands
25512,32,7,wands
25513,32,7,wands
25514,32,7,wands
2554,32,7,wands
25543,32,7,wands
25549,32,7,wands
25559,32,7,wands
25563,32,7,wands
25567,32,7,wands
25568,32,7,wands
25571,32,7,wands
25577,32,7,wands
25639,32,7,wands
2564,32,7,wands
25646,32,7,wands
25655,32,7,wands
25658,32,7,wands
2566,32,7,wands
25669,32,7,wands
2568,32,7,wands
25690,32,7,wands
25696,32,7,wands
25702,32,7,wands
25711,32,7,wands
25715,32,7,wands
25721,32,7,wands
25725,32,7,wands
25726,32,7,wands
25734,32,7,wands
25735,32,7,wands
2574,32,7,wands
25744,32,7,wands
25745,32,7,wands
25752,32,7,wands
25767,32,7,wands
25804,32,7,wands
25814,32,7,wands
25815,32,7,wands
25816,32,7,wands
25822,32,7,wands
25823,32,7,wands
25827,32,7,wands
25829,32,7,wands
25844,32,7,wands
25863,32,7,wands
25875,32,7,wands
25883,32,7,wands
25887,32,7,wands
25891,32,7,wands
25892,32,7,wands
25898,32,7,wands
25901,32,7,wands
25937,32,7,wands
25938,32,7,wands
2595,32,7,wands
25961,32,7,wands
25973,32,7,wands
25985,32,7,wands
25986,32,7,wands
25988,32,7,wands
25989,32,7,wands
25998,32,7,wands
25999,32,7,wands
2600,32,7,wands
26001,32,7,wands
26025,32,7,wands
2604,32,7,wands
26054,32,7,wands
26061,32,7,wands
26065,32,7,wands
26066,32,7,wands
26068,32,7,wands
26069,32,7,wands
26070,32,7,wands
26071,32,7,wands
2609,32,7,wands
26094,32,7,wands
26107,32,7,wands
2611,32,7,wands
26142,32,7,wands
26144,32,7,wands
26153,32,7,wands
26155,32,7,wands
26156,32,7,wands
2616,32,7,wands
26161,32,7,wands
26162,32,7,wands
26164,32,7,wands
26166,32,7,wands
26167,32,7,wands
26177,32,7,wands
26182,32,7,wands
26192,32,7,wands
26194,32,7,wands
26195,32,7,wands
26196,32,7,wands
26205,32,7,wands
2621,32,7,wands
2622,32,7,wands
26240,32,7,wands
26249,32,7,wands
2625,32,7,wands
26256,32,7,wands
26266,32,7,wands
26271,32,7,wands
26274,32,7,wands
26280,32,7,wands
26282,32,7,wands
26285,32,7,wands
26286,32,7,wands
26287,32,7,wands
26289,32,7,wands
26290,32,7,wands
26294,32,7,wands
26299,32,7,wands
26300,32,7,wands
26302,32,7,wands
26306,32,7,wands
26307,32,7,wands
26308,32,7,wands
26309,32,7,wands
26311,32,7,wands
26316,32,7,wands
26319,32,7,wands
2632,32,7,wands
26320,32,7,wands
26322,32,7,wands
26323,32,7,wands
26334,32,7,wands
26335,32,7,wands
26336,32,7,wands
26337,32,7,wands
2634,32,7,wands
2635,32,7,wands
26359,32,7,wands
2636,32,7,wands
26368,32,7,wands
2637,32,7,wands
26370,32,7,wands
2638,32,7,wands
26383,32,7,wands
26384,32,7,wands
26394,32,7,wands
26395,32,7,wands
26409,32,7,wands
2641,32,7,wands
26410,32,7,wands
26432,32,7,wands
26439,32,7,wands
26440,32,7,wands
26441,32,7,wands
26455,32,7,wands
26463,32,7,wands
26476,32,7,wands
26480,32,7,wands
26483,32,7,wands
26484,32,7,wands
26492,32,7,wands
26493,32,7,wands
26497,32,7,wands
26498,32,7,wands
26500,32,7,wands
2651,32,7,wands
26511,32,7,wands
26515,32,7,wands
26528,32,7,wands
26530,32,7,wands
26531,32,7,wands
26532,32,7,wands
26533,32,7,wands
26536,32,7,wands
26537,32,7,wands
26539,32,7,wands
26541,32,7,wands
26547,32,7,wands
26554,32,7,wands
2663,32,7,wands
2664,32,7,wands
2665,32,7,wands
2666,32,7,wands
26660,32,7,wands
26666,32,7,wands
26667,32,7,wands
26670,32,7,wands
26678,32,7,wands
26687,32,7,wands
26690,32,7,wands
26691,32,7,wands
26729,32,7,wands
26736,32,7,wands
26737,32,7,wands
26745,32,7,wands
26746,32,7,wands
26748,32,7,wands
26761,32,7,wands
26762,32,7,wands
26763,32,7,wands
26774,32,7,wands
26776,32,7,wands
26787,32,7,wands
26788,32,7,wands
26800,32,7,wands
26803,32,7,wands
26804,32,7,wands
2681,32,7,wands
26811,32,7,wands
26835,32,7,wands
26849,32,7,wands
26863,32,7,wands
26878,32,7,wands
26879,32,7,wands
26886,32,7,wands
2690,32,7,wands
2691,32,7,wands
26910,32,7,wands
26916,32,7,wands
2693,32,7,wands
26932,32,7,wands
26963,32,7,wands
26970,32,7,wands
26981,32,7,wands
26982,32,7,wands
26989,32,7,wands
2699,32,7,wands
27004,32,7,wands
27007,32,7,wands
27020,32,7,wands
