candidate,epoch,train_loss,gradient_mean,gradient_max,training_seconds,Recall@20,Recall@100,Robust@100,VI@20,VI@100,Never@100,base_attribute_norm,delta_norm,delta_to_base,scaled_delta_to_base,final_base_cosine,alpha,invariance_max_L2,alpha_global
D_T0_s44_lr0.0001,4,0.2254204627795097,0.1277188967381204,0.1927491426467895,0.5470000000204891,0.4505680075044695,0.7137817038636411,0.7137817038636411,0.0,0.0,0.2862182961363588,1.0,26.87251091003418,26.87251091003418,1.371550679206848,0.7528786063194275,0.0510271526873111,1.650458330004767e-07,0.0510393008589744
S_T0_s43_lr0.0001,0,,0.0,0.0,0.0,0.5029990225043398,0.7958391265413322,0.7958391265413322,0.0,0.0,0.2041608734586678,1.0,0.0,0.0,0.0,1.0,0.0500214584171772,1.2582759723045456e-07,0.05
S_T0_s43_lr0.0001,1,0.2689737138294038,0.3943717901195798,1.4212955236434937,0.7189999998081475,0.5120481098308926,0.7779337264780811,0.7779337264780811,0.0,0.0,0.222066273521919,1.0,2.2090561389923096,2.2090563774108887,0.1108166277408599,0.9981018304824828,0.0501643009483814,1.1577898106907015e-07,0.050164807587862
S_T0_s43_lr0.0001,2,0.2196127503782838,1.1600548701626914,2.5946288108825684,0.875,0.4911691974370581,0.7464574970135507,0.7464574970135507,0.0,0.0,0.2535425029864493,1.0,4.388888359069824,4.388888359069824,0.2211103439331054,0.9923166036605836,0.0503863506019115,1.3352830308122068e-07,0.0503792986273765
S_T0_s43_lr0.0001,3,0.1805020461588989,1.691934849534716,4.649965286254883,0.7970000000204891,0.4136610711919076,0.7512430989141574,0.7512430989141574,0.0,0.0,0.2487569010858425,1.0,5.5429511070251465,5.5429511070251465,0.2803752720355987,0.9876795411109924,0.0505604594945907,1.544456438296038e-07,0.0505826026201248
S_T0_s43_lr0.0001,4,0.148485290261852,2.3058022941861838,4.814299583435059,0.75,0.4021230809958291,0.7317923466234189,0.7317923466234189,0.0,0.0,0.2682076533765811,1.0,6.541007041931152,6.541007041931152,0.3320156335830688,0.9828854203224182,0.0507754534482955,1.3816321597914796e-07,0.0507594160735607
S_T0_s44_lr0.0001,0,,0.0,0.0,0.0,0.5029990225043398,0.7958391265413322,0.7958391265413322,0.0,0.0,0.2041608734586678,1.0,0.0,0.0,0.0,1.0,0.0500214584171772,1.2582759723045456e-07,0.05
S_T0_s44_lr0.0001,1,0.2702745972098885,0.3502458614962441,1.869746446609497,0.7340000001713634,0.4989297943228712,0.7776090751624919,0.7776090751624919,0.0,0.0,0.2223909248375082,1.0,2.3800978660583496,2.3800978660583496,0.1194092258810997,0.9978815317153932,0.0501647032797336,1.3933920683939505e-07,0.050169751048088
S_T0_s44_lr0.0001,2,0.2151490917135944,1.2201094474111285,3.5366876125335693,0.6720000000204891,0.491968125296972,0.743085566451457,0.743085566451457,0.0,0.0,0.256914433548543,1.0,4.128631114959717,4.128631114959717,0.2080459743738174,0.993309497833252,0.050401534885168,1.504607638480593e-07,0.0503908134996891
S_T0_s44_lr0.0001,3,0.1777183703887156,2.416353300639561,9.33974838256836,0.7189999998081475,0.4571662462120047,0.7261624724572386,0.7261624724572386,0.0,0.0,0.2738375275427613,1.0,4.55836820602417,4.55836820602417,0.2304517179727554,0.9916518330574036,0.0505426116287708,1.3557277611653262e-07,0.0505556166172027
S_T0_s44_lr0.0001,4,0.1485831134921902,3.308099719456264,7.601853847503662,0.7340000001713634,0.4091250916284417,0.6590621055078022,0.6590621055078022,0.0,0.0,0.3409378944921977,1.0,5.922215461730957,5.922215461730957,0.3003307580947876,0.9858585596084596,0.0506947487592697,1.358778689564133e-07,0.0507127232849597
