query_id,product_id,R0,R2,R3,R4,R5,R8,rank_min,rank_max,rank_span,rank_ratio,HitInstability@10,HitInstability@20,HitInstability@50
93,35658,290,165,211,150,1126,580,150,1126,976,7.506666666666667,False,False,False
93,24910,761,1282,1517,1219,2894,1097,761,2894,2133,3.8028909329829172,False,False,False
93,40351,171,256,158,261,289,248,158,289,131,1.8291139240506329,False,False,False
93,31868,465,309,368,203,232,567,203,567,364,2.793103448275862,False,False,False
93,29694,1302,1042,1050,1459,1840,1683,1042,1840,798,1.765834932821497,False,False,False
93,6535,1313,1251,2002,1062,2396,1921,1062,2396,1334,2.256120527306968,False,False,False
93,28693,1580,1283,1835,2110,2747,1881,1283,2747,1464,2.141075604053001,False,False,False
93,32936,1386,1140,1295,2070,1717,1210,1140,2070,930,1.8157894736842106,False,False,False
93,30675,1182,815,502,1117,1631,1623,502,1631,1129,3.249003984063745,False,False,False
93,7317,169,271,745,435,2025,334,169,2025,1856,11.982248520710058,False,False,False
93,1152,62,97,681,100,225,150,62,681,619,10.983870967741936,False,False,False
93,32937,1688,1640,1807,1842,2002,1906,1640,2002,362,1.2207317073170731,False,False,False
93,7737,544,501,1870,814,968,548,501,1870,1369,3.7325349301397206,False,False,False
93,3406,838,391,706,901,1825,300,300,1825,1525,6.083333333333333,False,False,False
93,30669,1390,1483,918,1295,1083,1248,918,1483,565,1.6154684095860568,False,False,False
93,24369,222,351,156,343,465,243,156,465,309,2.980769230769231,False,False,False
94,23290,33,14,47,28,68,26,14,68,54,4.857142857142857,False,True,True
94,23287,80,77,106,98,118,84,77,118,41,1.5324675324675325,False,False,False
94,22202,34,24,14,38,34,41,14,41,27,2.9285714285714284,False,True,False
94,10946,157,100,89,62,64,79,62,157,95,2.532258064516129,False,False,False
95,7516,68,88,266,230,339,131,68,339,271,4.985294117647059,False,False,False
95,5048,761,787,969,903,763,599,599,969,370,1.6176961602671118,False,False,False
95,14588,1854,1267,1446,1605,252,1577,252,1854,1602,7.357142857142857,False,False,False
95,13210,1503,1264,1766,1836,1340,1741,1264,1836,572,1.4525316455696202,False,False,False
95,14092,2830,2530,2686,2918,1988,2367,1988,2918,930,1.4678068410462777,False,False,False
95,26453,302,237,541,541,602,297,237,602,365,2.540084388185654,False,False,False
95,38829,827,939,235,661,229,363,229,939,710,4.100436681222708,False,False,False
95,22079,198,146,138,129,46,30,30,198,168,6.6,False,False,True
95,38332,1379,2099,1833,1313,614,1014,614,2099,1485,3.4185667752442996,False,False,False
95,26867,2226,1591,1037,2103,1641,1621,1037,2226,1189,2.146576663452266,False,False,False
95,8332,500,185,614,862,671,795,185,862,677,4.65945945945946,False,False,False
95,42353,949,1510,783,1069,443,716,443,1510,1067,3.4085778781038374,False,False,False
95,34306,20,59,139,28,27,32,20,139,119,6.95,False,True,True
95,24634,495,476,288,609,182,277,182,609,427,3.3461538461538463,False,False,False
95,41286,214,330,294,428,143,227,143,428,285,2.993006993006993,False,False,False
95,13957,1948,1359,797,739,1715,1871,739,1948,1209,2.6359945872801083,False,False,False
95,26448,65,27,402,204,288,96,27,402,375,14.88888888888889,False,False,True
95,31061,357,332,616,798,596,464,332,798,466,2.4036144578313254,False,False,False
95,29375,906,433,1192,658,531,544,433,1192,759,2.7528868360277134,False,False,False
95,39796,618,1047,1288,597,351,245,245,1288,1043,5.257142857142857,False,False,False
95,22043,1479,2028,558,1287,534,975,534,2028,1494,3.797752808988764,False,False,False
95,26139,519,250,349,623,404,413,250,623,373,2.492,False,False,False
95,41094,2115,727,1699,2474,2912,2694,727,2912,2185,4.0055020632737275,False,False,False
95,24263,2203,1919,4135,1986,1515,2458,1515,4135,2620,2.7293729372937294,False,False,False
95,33501,1739,1501,2563,1875,1047,941,941,2563,1622,2.7236981934112645,False,False,False
95,31038,1047,1014,1897,941,1582,933,933,1897,964,2.0332261521972135,False,False,False
95,78,2442,2288,2541,1863,1474,1451,1451,2541,1090,1.7512060647829084,False,False,False
95,7868,129,63,888,216,777,376,63,888,825,14.095238095238095,False,False,False
95,14093,2991,1346,1518,2417,1083,1763,1083,2991,1908,2.7617728531855956,False,False,False
95,6449,206,98,289,123,309,169,98,309,211,3.1530612244897958,False,False,False
95,36377,398,313,655,390,213,403,213,655,442,3.075117370892019,False,False,False
95,15802,1760,673,2932,1798,960,1015,673,2932,2259,4.356612184249628,False,False,False
95,24267,1519,2340,1693,2092,1430,1738,1430,2340,910,1.6363636363636365,False,False,False
95,707,786,546,515,955,299,712,299,955,656,3.1939799331103678,False,False,False
95,41703,67,33,196,113,119,77,33,196,163,5.9393939393939394,False,False,True
95,31049,502,443,1078,826,948,435,435,1078,643,2.47816091954023,False,False,False
95,10354,268,229,175,79,139,110,79,268,189,3.392405063291139,False,False,False
95,37293,2202,1718,2136,2715,1806,986,986,2715,1729,2.753549695740365,False,False,False
95,18786,3191,2760,3155,4079,4123,3948,2760,4123,1363,1.4938405797101448,False,False,False
95,18326,2384,2622,2422,2425,1809,1868,1809,2622,813,1.449419568822554,False,False,False
95,11278,1325,608,2606,835,212,877,212,2606,2394,12.29245283018868,False,False,False
95,31052,366,83,192,346,399,299,83,399,316,4.807228915662651,False,False,False
95,15840,2683,2258,2973,2281,3302,3708,2258,3708,1450,1.6421612046058458,False,False,False
95,11354,354,296,293,564,406,323,293,564,271,1.924914675767918,False,False,False
95,16693,1703,1732,1528,1381,386,956,386,1732,1346,4.487046632124352,False,False,False
95,5958,171,191,208,267,267,300,171,300,129,1.7543859649122806,False,False,False
95,28796,561,507,928,511,664,513,507,928,421,1.8303747534516766,False,False,False
95,370,56,70,25,60,21,38,21,70,49,3.3333333333333335,False,False,True
95,39778,1575,1096,845,1364,1610,1086,845,1610,765,1.9053254437869822,False,False,False
96,36667,23,60,38,25,47,13,13,60,47,4.615384615384615,False,True,True
96,32787,642,389,325,499,160,423,160,642,482,4.0125,False,False,False
96,11306,287,187,144,146,142,198,142,287,145,2.0211267605633805,False,False,False
96,18198,43,116,177,59,94,164,43,177,134,4.116279069767442,False,False,True
96,20924,94,184,152,71,87,69,69,184,115,2.6666666666666665,False,False,False
96,42625,36,38,62,29,244,62,29,244,215,8.413793103448276,False,False,True
96,19347,54,111,104,73,610,121,54,610,556,11.296296296296296,False,False,False
96,7654,133,143,98,122,30,76,30,143,113,4.766666666666667,False,False,True
96,19348,1151,1649,1270,1312,450,1175,450,1649,1199,3.6644444444444444,False,False,False
96,40086,313,451,726,289,452,495,289,726,437,2.5121107266435985,False,False,False
96,31176,33,12,29,26,34,61,12,61,49,5.083333333333333,False,True,True
96,5111,7,13,17,7,8,4,4,17,13,4.25,True,False,False
96,3763,97,93,81,93,37,132,37,132,95,3.5675675675675675,False,False,True
96,5110,14,23,22,13,20,5,5,23,18,4.6,True,True,False
96,17809,3,6,1,3,1,2,1,6,5,6.0,False,False,False
96,24457,8,15,2,6,10,34,2,34,32,17.0,True,True,False
96,27746,2,2,3,2,7,9,2,9,7,4.5,False,False,False
96,41016,28,31,7,30,17,88,7,88,81,12.571428571428571,True,True,True
96,40084,145,121,120,164,66,77,66,164,98,2.484848484848485,False,False,False
96,19350,72,221,86,99,670,41,41,670,629,16.341463414634145,False,False,True
96,7876,58,69,96,90,103,257,58,257,199,4.431034482758621,False,False,False
96,7878,45,51,89,63,69,317,45,317,272,7.044444444444444,False,False,True
96,7877,81,55,107,58,76,270,55,270,215,4.909090909090909,False,False,False
96,23341,37,49,28,40,145,115,28,145,117,5.178571428571429,False,False,True
96,19344,69,101,68,86,23,21,21,101,80,4.809523809523809,False,False,True
96,39351,1,1,4,1,11,1,1,11,10,11.0,True,False,False
96,23343,95,244,167,55,188,220,55,244,189,4.4363636363636365,False,False,False
96,19340,48,65,78,64,9,38,9,78,69,8.666666666666666,True,True,True
96,40089,151,398,174,169,1200,305,151,1200,1049,7.947019867549669,False,False,False
96,17359,191,275,267,215,326,242,191,326,135,1.706806282722513,False,False,False
96,32051,16,8,5,14,15,53,5,53,48,10.6,True,True,True
96,36012,2866,3361,3061,3475,6940,6247,2866,6940,4074,2.421493370551291,False,False,False
96,19591,207,317,166,166,49,192,49,317,268,6.469387755102041,False,False,True
96,31479,252,362,148,157,122,182,122,362,240,2.9672131147540983,False,False,False
96,23339,243,171,9,112,229,478,9,478,469,53.111111111111114,True,True,True
96,40087,159,170,56,190,511,83,56,511,455,9.125,False,False,False
96,19341,24,44,32,23,38,37,23,44,21,1.9130434782608696,False,False,False
96,40085,169,484,306,202,1807,203,169,1807,1638,10.692307692307692,False,False,False
96,16883,53,32,52,56,329,171,32,329,297,10.28125,False,False,True
96,15619,231,91,75,283,556,103,75,556,481,7.413333333333333,False,False,False
96,16884,198,225,72,234,461,79,72,461,389,6.402777777777778,False,False,False
96,15622,1097,994,435,892,983,379,379,1097,718,2.8944591029023745,False,False,False
96,19333,12,99,90,22,2,10,2,99,97,49.5,True,True,True
96,19346,40,59,24,36,18,27,18,59,41,3.2777777777777777,False,True,True
96,15620,111,123,73,105,863,322,73,863,790,11.821917808219178,False,False,False
96,19335,34,47,30,33,22,49,22,49,27,2.227272727272727,False,False,False
96,23340,13,18,11,12,65,56,11,65,54,5.909090909090909,False,True,True
96,41015,11,24,8,28,106,12,8,106,98,13.25,True,True,True
96,14252,346,304,412,390,1997,371,304,1997,1693,6.569078947368421,False,False,False
96,11487,190,306,195,210,314,114,114,314,200,2.754385964912281,False,False,False
96,19345,22,52,40,21,27,24,21,52,31,2.4761904761904763,False,False,True
96,7925,96,61,61,48,39,93,39,96,57,2.4615384615384617,False,False,True
96,27347,38,53,36,27,51,52,27,53,26,1.962962962962963,False,False,True
96,19338,387,590,271,487,136,481,136,590,454,4.338235294117647,False,False,False
96,32430,5,3,94,10,35,20,3,94,91,31.333333333333332,True,True,True
96,23342,10,20,6,20,88,82,6,88,82,14.666666666666666,True,True,True
96,19336,110,268,181,201,33,97,33,268,235,8.121212121212121,False,False,True
96,14251,1694,2271,1796,1162,7503,3571,1162,7503,6341,6.45697074010327,False,False,False
96,38139,65,86,119,54,214,46,46,214,168,4.6521739130434785,False,False,True
96,19337,6,9,10,5,6,6,5,10,5,2.0,False,False,False
96,38734,244,214,80,296,1141,547,80,1141,1061,14.2625,False,False,False
96,19342,477,356,350,553,299,727,299,727,428,2.431438127090301,False,False,False
96,19343,144,182,199,127,333,204,127,333,206,2.622047244094488,False,False,False
96,40088,209,441,277,248,1678,333,209,1678,1469,8.028708133971293,False,False,False
96,28082,25,16,20,9,80,15,9,80,71,8.88888888888889,True,True,True
96,9655,774,279,894,585,43,221,43,894,851,20.790697674418606,False,False,True
96,19334,64,100,182,95,42,118,42,182,140,4.333333333333333,False,False,True
96,33415,623,2365,1398,483,2042,1947,483,2365,1882,4.89648033126294,False,False,False
96,28084,27,21,27,15,102,11,11,102,91,9.272727272727273,False,True,True
96,7879,75,75,49,66,78,139,49,139,90,2.836734693877551,False,False,True
96,32433,409,587,401,343,604,1506,343,1506,1163,4.39067055393586,False,False,False
96,33313,237,305,355,222,630,469,222,630,408,2.8378378378378377,False,False,False
96,19339,92,141,97,124,29,166,29,166,137,5.724137931034483,False,False,True
96,19352,140,56,19,77,73,31,19,140,121,7.368421052631579,False,True,True
96,30273,9440,8256,2854,9260,7554,9705,2854,9705,6851,3.400490539593553,False,False,False
97,40678,1614,3898,3073,1548,2983,3998,1548,3998,2450,2.582687338501292,False,False,False
100,17696,1301,1357,369,1696,1005,1301,369,1696,1327,4.596205962059621,False,False,False
100,14834,9,28,5,24,6,6,5,28,23,5.6,True,True,False
100,3099,1160,559,934,1492,953,494,494,1492,998,3.020242914979757,False,False,False
100,42955,920,1643,664,824,3338,2078,664,3338,2674,5.02710843373494,False,False,False
100,25996,1484,401,116,1120,626,865,116,1484,1368,12.793103448275861,False,False,False
100,42880,998,1411,645,935,1209,1465,645,1465,820,2.2713178294573644,False,False,False
100,17735,1176,1649,636,1093,2273,939,636,2273,1637,3.5738993710691824,False,False,False
100,40521,6,7,2,2,11,4,2,11,9,5.5,True,False,False
100,8828,608,587,140,235,618,492,140,618,478,4.414285714285715,False,False,False
100,29072,1,2,11,1,1,19,1,19,18,19.0,True,False,False
100,41709,41,163,136,78,423,130,41,423,382,10.317073170731707,False,False,True
100,36219,734,715,91,552,239,371,91,734,643,8.065934065934066,False,False,False
100,39913,296,736,105,143,1341,468,105,1341,1236,12.771428571428572,False,False,False
100,39914,129,154,16,161,234,150,16,234,218,14.625,False,True,True
100,1959,330,459,290,386,528,449,290,528,238,1.8206896551724139,False,False,False
100,8859,360,664,125,156,150,415,125,664,539,5.312,False,False,False
100,31921,1407,4917,698,557,716,970,557,4917,4360,8.827648114901256,False,False,False
100,6931,248,178,378,60,300,464,60,464,404,7.733333333333333,False,False,False
100,16968,850,1314,551,460,750,745,460,1314,854,2.856521739130435,False,False,False
100,10700,16,46,36,3,45,79,3,79,76,26.333333333333332,True,True,True
100,18313,2011,1974,1016,1588,2177,2567,1016,2567,1551,2.5265748031496065,False,False,False
100,7302,490,721,774,738,777,761,490,777,287,1.5857142857142856,False,False,False
100,5051,342,269,224,334,369,300,224,369,145,1.6473214285714286,False,False,False
100,17715,359,891,506,428,378,345,345,891,546,2.582608695652174,False,False,False
100,33363,504,947,537,405,949,338,338,949,611,2.8076923076923075,False,False,False
100,4734,1638,1770,611,1164,3430,2054,611,3430,2819,5.613747954173486,False,False,False
100,5030,1344,3338,1060,1048,767,2318,767,3338,2571,4.352020860495437,False,False,False
100,9356,335,743,93,150,488,294,93,743,650,7.989247311827957,False,False,False
100,41707,616,600,176,471,191,655,176,655,479,3.721590909090909,False,False,False
100,13709,1506,1647,402,1200,850,1754,402,1754,1352,4.36318407960199,False,False,False
100,25558,77,251,71,62,562,154,62,562,500,9.064516129032258,False,False,False
100,28108,549,312,112,207,212,437,112,549,437,4.901785714285714,False,False,False
100,10773,610,871,725,487,981,874,487,981,494,2.0143737166324436,False,False,False
100,1569,210,116,31,104,505,201,31,505,474,16.29032258064516,False,False,True
100,40582,921,1674,733,939,1211,795,733,1674,941,2.2837653478854025,False,False,False
100,7310,1908,1576,892,1949,1274,1715,892,1949,1057,2.1849775784753365,False,False,False
100,39595,60,275,186,72,126,172,60,275,215,4.583333333333333,False,False,False
100,9404,581,357,155,483,169,510,155,581,426,3.7483870967741937,False,False,False
100,8738,768,1654,523,589,868,333,333,1654,1321,4.966966966966967,False,False,False
100,17707,388,586,481,423,2076,588,388,2076,1688,5.350515463917525,False,False,False
100,42532,817,539,149,435,468,717,149,817,668,5.483221476510067,False,False,False
100,26009,199,691,238,162,481,393,162,691,529,4.265432098765432,False,False,False
100,20604,373,402,30,110,454,272,30,454,424,15.133333333333333,False,False,True
100,34218,236,566,143,106,205,251,106,566,460,5.339622641509434,False,False,False
100,5027,211,219,350,107,131,159,107,350,243,3.2710280373831777,False,False,False
100,26335,280,106,89,311,174,197,89,311,222,3.49438202247191,False,False,False
100,26816,5291,5350,2981,4321,4780,5186,2981,5350,2369,1.79469976517947,False,False,False
100,24030,270,86,128,215,290,399,86,399,313,4.6395348837209305,False,False,False
100,6930,70,189,81,103,69,38,38,189,151,4.973684210526316,False,False,True
100,33515,62,188,524,49,103,153,49,524,475,10.693877551020408,False,False,True
100,24129,815,1535,1358,790,2124,1230,790,2124,1334,2.688607594936709,False,False,False
100,39908,1758,2445,747,1231,1981,1461,747,2445,1698,3.2730923694779115,False,False,False
100,4793,146,413,254,63,75,179,63,413,350,6.555555555555555,False,False,False
100,36376,1649,2456,923,1384,2369,2693,923,2693,1770,2.9176598049837486,False,False,False
100,31685,1633,1413,545,604,738,1755,545,1755,1210,3.220183486238532,False,False,False
100,41715,28,96,305,37,61,108,28,305,277,10.892857142857142,False,False,True
100,7388,577,710,993,910,906,1044,577,1044,467,1.8093587521663779,False,False,False
100,33376,4,9,1,5,4,2,1,9,8,9.0,False,False,False
100,8829,206,311,111,159,260,175,111,311,200,2.8018018018018016,False,False,False
100,7309,1317,1231,505,1305,648,997,505,1317,812,2.607920792079208,False,False,False
100,13650,452,598,330,684,153,636,153,684,531,4.470588235294118,False,False,False
100,1290,10,34,13,12,38,34,10,38,28,3.8,True,True,False
100,1943,1001,495,219,609,1369,2063,219,2063,1844,9.420091324200913,False,False,False
100,41708,614,149,127,312,274,477,127,614,487,4.834645669291339,False,False,False
100,6852,417,563,600,731,338,417,338,731,393,2.162721893491124,False,False,False
100,8913,1524,825,566,1335,671,1442,566,1524,958,2.6925795053003534,False,False,False
100,27044,438,376,982,611,638,642,376,982,606,2.6117021276595747,False,False,False
100,11504,258,448,98,149,107,146,98,448,350,4.571428571428571,False,False,False
100,3081,833,1141,382,601,2591,1138,382,2591,2209,6.782722513089006,False,False,False
100,6950,347,750,174,209,115,225,115,750,635,6.521739130434782,False,False,False
100,31422,238,649,145,108,117,86,86,649,563,7.546511627906977,False,False,False
100,5275,694,2130,612,762,1262,442,442,2130,1688,4.819004524886878,False,False,False
100,5685,2764,1310,1176,2969,3155,4713,1176,4713,3537,4.00765306122449,False,False,False
100,5949,1120,661,626,869,424,880,424,1120,696,2.641509433962264,False,False,False
100,41966,1732,2642,1106,830,786,1248,786,2642,1856,3.3613231552162848,False,False,False
100,23987,569,687,613,168,197,631,168,687,519,4.089285714285714,False,False,False
100,33535,227,290,345,86,14,47,14,345,331,24.642857142857142,False,True,True
100,8821,234,265,281,266,194,305,194,305,111,1.5721649484536082,False,False,False
100,33511,405,683,806,504,216,463,216,806,590,3.7314814814814814,False,False,False
100,25999,173,206,146,69,342,184,69,342,273,4.956521739130435,False,False,False
100,17695,635,655,189,941,509,776,189,941,752,4.978835978835979,False,False,False
100,32280,796,1167,621,648,357,297,297,1167,870,3.9292929292929295,False,False,False
100,39312,785,1309,334,541,52,508,52,1309,1257,25.173076923076923,False,False,False
100,40328,1685,1694,935,749,4712,2794,749,4712,3963,6.29105473965287,False,False,False
100,19804,84,68,45,57,34,31,31,84,53,2.7096774193548385,False,False,True
100,19830,249,88,39,131,405,191,39,405,366,10.384615384615385,False,False,True
100,10353,582,1000,301,426,672,606,301,1000,699,3.3222591362126246,False,False,False
100,32200,591,483,316,221,359,593,221,593,372,2.683257918552036,False,False,False
100,5693,2842,4333,1328,2088,4638,2442,1328,4638,3310,3.4924698795180724,False,False,False
100,13652,1122,955,359,337,1149,1698,337,1698,1361,5.0385756676557865,False,False,False
100,32405,503,607,914,576,1473,466,466,1473,1007,3.1609442060085837,False,False,False
100,31430,162,49,9,55,147,23,9,162,153,18.0,True,True,True
100,24126,1288,922,977,1234,1128,1909,922,1909,987,2.0704989154013016,False,False,False
100,18317,1998,2533,983,1044,2409,2729,983,2729,1746,2.7761953204476093,False,False,False
100,30783,246,3368,988,356,383,180,180,3368,3188,18.711111111111112,False,False,False
100,42948,3259,3763,1757,2167,2968,3159,1757,3763,2006,2.1417188389299944,False,False,False
100,32408,126,398,201,114,251,252,114,398,284,3.491228070175439,False,False,False
100,8117,1011,536,268,999,785,941,268,1011,743,3.7723880597014925,False,False,False
100,5694,1779,3555,579,1660,2717,1380,579,3555,2976,6.139896373056994,False,False,False
100,41764,55,67,108,45,39,87,39,108,69,2.769230769230769,False,False,True
100,18355,527,497,319,454,714,589,319,714,395,2.238244514106583,False,False,False
100,4799,406,935,344,585,214,657,214,935,721,4.369158878504673,False,False,False
100,5689,2671,1219,351,2317,1542,4163,351,4163,3812,11.86039886039886,False,False,False
100,17748,1910,717,629,1519,358,556,358,1910,1552,5.335195530726257,False,False,False
100,13645,6118,5298,2186,3565,1393,3490,1393,6118,4725,4.391959798994975,False,False,False
100,33503,696,1340,881,533,692,887,533,1340,807,2.5140712945590993,False,False,False
100,39314,1504,2057,1286,1987,2401,1747,1286,2401,1115,1.8670295489891136,False,False,False
100,13827,103,74,141,139,49,52,49,141,92,2.877551020408163,False,False,True
100,25991,241,273,24,111,208,193,24,273,249,11.375,False,False,True
100,2621,712,784,469,329,2109,1288,329,2109,1780,6.410334346504559,False,False,False
100,27660,795,675,69,722,94,551,69,795,726,11.521739130434783,False,False,False
100,24049,517,171,452,538,856,581,171,856,685,5.005847953216374,False,False,False
100,42953,4323,6212,3855,3414,4851,4340,3414,6212,2798,1.8195664909197422,False,False,False
100,2566,472,298,633,163,70,187,70,633,563,9.042857142857143,False,False,False
100,24960,773,164,15,507,280,811,15,811,796,54.06666666666667,False,True,True
100,22285,3778,3667,1534,2331,956,2040,956,3778,2822,3.9518828451882846,False,False,False
100,42954,634,1077,756,539,1887,1143,539,1887,1348,3.5009276437847867,False,False,False
100,20605,434,348,130,389,389,486,130,486,356,3.7384615384615385,False,False,False
100,1533,410,371,374,554,1002,348,348,1002,654,2.8793103448275863,False,False,False
100,32223,485,373,160,493,1263,432,160,1263,1103,7.89375,False,False,False
100,4788,5554,6554,1865,4344,2764,7014,1865,7014,5149,3.760857908847185,False,False,False
100,13161,98,112,49,44,312,118,44,312,268,7.090909090909091,False,False,True
100,13712,977,822,661,926,1715,1189,661,1715,1054,2.594553706505295,False,False,False
100,42949,1253,1353,992,1096,2798,1778,992,2798,1806,2.8205645161290325,False,False,False
100,42950,2314,3169,1339,1161,988,2280,988,3169,2181,3.20748987854251,False,False,False
100,17712,685,222,94,832,354,490,94,832,738,8.851063829787234,False,False,False
100,25415,278,745,397,199,773,633,199,773,574,3.8844221105527637,False,False,False
100,18053,4400,2079,962,2638,3294,3725,962,4400,3438,4.573804573804574,False,False,False
100,17714,408,304,95,713,137,408,95,713,618,7.505263157894737,False,False,False
100,18375,348,52,102,440,237,217,52,440,388,8.461538461538462,False,False,False
100,22073,435,389,494,781,2060,1004,389,2060,1671,5.295629820051414,False,False,False
100,18320,1623,2475,1151,1336,2188,2758,1151,2758,1607,2.3961772371850563,False,False,False
100,41201,350,345,210,354,1781,763,210,1781,1571,8.480952380952381,False,False,False
100,8825,115,72,138,160,475,109,72,475,403,6.597222222222222,False,False,False
100,4337,877,958,269,595,554,728,269,958,689,3.5613382899628254,False,False,False
100,17698,1392,2085,900,1570,5117,2283,900,5117,4217,5.685555555555555,False,False,False
100,5684,3411,4399,1236,1965,3665,3663,1236,4399,3163,3.559061488673139,False,False,False
100,32411,402,476,669,172,66,76,66,669,603,10.136363636363637,False,False,False
100,25557,189,173,48,117,439,210,48,439,391,9.145833333333334,False,False,True
100,5274,228,300,32,299,64,126,32,300,268,9.375,False,False,True
100,1284,8,32,12,10,170,33,8,170,162,21.25,True,True,True
100,18070,1144,1326,689,1054,1336,1242,689,1336,647,1.939042089985486,False,False,False
100,18676,322,266,855,469,1043,1033,266,1043,777,3.9210526315789473,False,False,False
100,32245,32,142,392,87,184,49,32,392,360,12.25,False,False,True
100,13832,1233,441,425,1665,326,693,326,1665,1339,5.107361963190184,False,False,False
100,5016,571,723,1716,459,1089,725,459,1716,1257,3.738562091503268,False,False,False
100,13,37,23,320,81,50,68,23,320,297,13.91304347826087,False,False,True
100,6929,367,172,379,251,443,475,172,475,303,2.761627906976744,False,False,False
100,37936,94,108,41,26,138,13,13,138,125,10.615384615384615,False,True,True
100,5004,1670,3674,1408,1579,652,3225,652,3674,3022,5.634969325153374,False,False,False
100,18054,1126,716,639,958,1940,1594,639,1940,1301,3.035993740219092,False,False,False
100,8869,1864,1932,792,1142,2566,2294,792,2566,1774,3.23989898989899,False,False,False
100,827,1525,839,856,1314,944,1042,839,1525,686,1.8176400476758046,False,False,False
100,2664,1173,1503,1135,1007,1931,1364,1007,1931,924,1.9175769612711022,False,False,False
100,17697,688,1603,587,974,435,841,435,1603,1168,3.685057471264368,False,False,False
100,5067,3787,1510,794,1708,661,2406,661,3787,3126,5.729198184568835,False,False,False
100,36839,606,713,27,231,71,465,27,713,686,26.40740740740741,False,False,True
100,9276,197,256,42,50,266,91,42,266,224,6.333333333333333,False,False,True
100,40405,663,943,586,702,408,648,408,943,535,2.3112745098039214,False,False,False
100,36367,86,77,497,158,186,97,77,497,420,6.454545454545454,False,False,False
100,13829,202,338,340,318,407,317,202,407,205,2.014851485148515,False,False,False
100,7908,1767,937,391,1668,962,1274,391,1767,1376,4.5191815856777495,False,False,False
100,25559,172,905,173,187,612,199,172,905,733,5.261627906976744,False,False,False
100,39508,497,236,752,882,395,394,236,882,646,3.73728813559322,False,False,False
100,2616,320,153,280,241,499,339,153,499,346,3.261437908496732,False,False,False
100,18669,382,60,18,234,27,134,18,382,364,21.22222222222222,False,True,True
100,25354,25,43,132,53,243,119,25,243,218,9.72,False,False,True
100,11071,239,221,599,551,397,290,221,599,378,2.7104072398190047,False,False,False
100,17701,1021,874,508,1112,2121,2582,508,2582,2074,5.082677165354331,False,False,False
100,10378,39,161,289,27,2205,211,27,2205,2178,81.66666666666667,False,False,True
100,8689,114,168,73,93,42,99,42,168,126,4.0,False,False,True
100,36241,3,1,3,7,10,8,1,10,9,10.0,False,False,False
100,5060,511,758,761,380,739,421,380,761,381,2.0026315789473683,False,False,False
100,29453,783,634,208,170,113,555,113,783,670,6.929203539823009,False,False,False
100,1289,38,50,44,31,32,67,31,67,36,2.161290322580645,False,False,True
100,2564,1335,1919,840,865,339,665,339,1919,1580,5.660766961651918,False,False,False
100,40440,661,924,413,673,758,630,413,924,511,2.23728813559322,False,False,False
100,7414,579,939,158,536,429,439,158,939,781,5.943037974683544,False,False,False
100,25715,1488,1409,204,1487,1133,1553,204,1553,1349,7.612745098039215,False,False,False
100,39503,1132,1370,746,1006,1749,1251,746,1749,1003,2.344504021447721,False,False,False
100,17752,899,618,680,520,485,319,319,899,580,2.8181818181818183,False,False,False
100,11291,654,802,1019,341,811,847,341,1019,678,2.9882697947214076,False,False,False
100,32359,959,446,377,962,299,450,299,962,663,3.217391304347826,False,False,False
100,18090,345,485,471,583,2038,385,345,2038,1693,5.907246376811594,False,False,False
100,34304,475,299,421,361,143,368,143,475,332,3.3216783216783217,False,False,False
100,33366,572,1018,361,614,201,628,201,1018,817,5.064676616915423,False,False,False
100,5952,857,1639,493,803,1358,1190,493,1639,1146,3.3245436105476673,False,False,False
100,13720,3122,3379,678,1184,3716,2522,678,3716,3038,5.480825958702065,False,False,False
100,16575,175,216,329,246,902,445,175,902,727,5.154285714285714,False,False,False
100,26800,2720,2412,1483,2712,2323,2102,1483,2720,1237,1.8341200269723534,False,False,False
100,33365,520,676,298,424,775,386,298,775,477,2.6006711409395975,False,False,False
100,37669,960,789,635,1296,1115,1419,635,1419,784,2.234645669291339,False,False,False
100,9884,2656,2450,650,1282,854,1384,650,2656,2006,4.086153846153846,False,False,False
100,32232,321,257,292,401,556,259,257,556,299,2.1634241245136185,False,False,False
100,1907,1419,1628,1504,1932,1780,1600,1419,1932,513,1.3615221987315012,False,False,False
100,40373,17,6,77,23,8,5,5,77,72,15.4,True,True,True
100,4335,665,313,166,637,579,680,166,680,514,4.096385542168675,False,False,False
100,28516,839,659,1104,844,4782,963,659,4782,4123,7.256449165402125,False,False,False
100,41209,2219,1710,803,1569,2522,2053,803,2522,1719,3.140722291407223,False,False,False
100,7268,658,841,558,686,321,804,321,841,520,2.61993769470405,False,False,False
100,26336,139,111,19,88,322,85,19,322,303,16.94736842105263,False,True,True
100,41734,1967,1366,658,1194,1886,1706,658,1967,1309,2.9893617021276597,False,False,False
100,5925,279,279,17,244,193,60,17,279,262,16.41176470588235,False,True,True
100,32412,100,291,860,112,78,65,65,860,795,13.23076923076923,False,False,False
100,29090,760,1059,708,742,349,361,349,1059,710,3.0343839541547277,False,False,False
100,9392,311,150,343,306,409,434,150,434,284,2.8933333333333335,False,False,False
100,1069,469,873,807,355,722,497,355,873,518,2.4591549295774646,False,False,False
100,36287,157,119,26,203,446,69,26,446,420,17.153846153846153,False,False,True
100,1010,2672,1990,894,1446,3532,2779,894,3532,2638,3.9507829977628637,False,False,False
